Date,Details,Ref No/Cheque No,Debit,Credit,Balance
11/02/2025,WDL TFR UPI/DR/079003849961/V G Spic/UTIB/g pay-11263/Sent 1107318276407 AT 06039 UDGIR,,23.79,,22030.90
12/02/2025,WDL TFR UPI/DR/478958019604/RAJENTERP/YESB/ q039410539/Sen 9778206111104 AT 06039 UDGIR,,38.57,,21992.33
13/02/2025,WDL TFR UPI/DR/335930171600/BP Petro/YESB/q 171509930/Sent 3988203880751 AT 06039 UDGIR,,139.12,,21853.21
13/02/2025,DEP TFR UPI/CR/621869152368/ADITYA K/SBIN/ adityakris/UPI 2668798858777 AT 06039 UDGIR,,,427.83,22281.04
15/02/2025,WDL TFR UPI/DR/060097494780/AJINKYA /YESB/p aytm.s1t0/Sent 4125221771145 AT 06039 UDGIR,,27.38,,22253.66
16/02/2025,WDL TFR UPI/DR/252597386737/ANIL ARJ/YESB/ paytmqr1dr/NA 8293615950826 AT 06039 UDGIR,,160.12,,22093.54
16/02/2025,WDL TFR UPI/DR/888487556162/DINESH B/YESB/q 443604504/Sent 6231736001645 AT 06039 UDGIR,,124.14,,21969.40
19/02/2025,WDL TFR UPI/DR/751170411439/ADITYA K/SBIN/ 8848949992/UPI 4085075495043 AT 06039 UDGIR,,4008.86,,17960.54
19/02/2025,WDL TFR UPI/DR/468829595180/174010/YESB/pay tm.d190/Sent u 0137801230072 AT 06039 UDGIR,,238.23,,17722.31
20/02/2025,WDL TFR UPI/DR/428392976472/MR SOURA/YESB/q 271438621/Sent 1969363214377 AT 06039 UDGIR,,162.94,,17559.37
21/02/2025,WDL TFR UPI/DR/289929296282/MR SOURA/YESB/q 893257851/Sent 4029863744031 AT 06039 UDGIR,,426.52,,17132.85
22/02/2025,WDL TFR UPI/DR/785236190310/SAI TRAD/YESB/ paytmqr1p5/NA 1509934934815 AT 06039 UDGIR,,82.15,,17050.70
24/02/2025,WDL TFR UPI/DR/042388171122/MR SOURA/YESB/q 415633514/Sent 1434866011546 AT 06039 UDGIR,,685.71,,16364.99
25/02/2025,WDL TFR UPI/DR/732872451185/AARADHYA/YESB/q 952613693/Sent 9719288962584 AT 06039 UDGIR,,126.72,,16238.27
26/02/2025,DEP TFR UPI/CR/446479942063/Master S/MAHB/ parthchava/UPI 1912622730348 AT 06039 UDGIR,,,121.55,16359.82
27/02/2025,DEP TFR UPI/CR/953687355406/MOHIT SU/BKID/ mohitttade/UPI 3094452154289 AT 06039 UDGIR,,,184.71,16544.53
28/02/2025,WDL TFR UPI/DR/139677758925/KRUSHNAI/YESB/q 073263389/Sent 8678505196897 AT 06039 UDGIR,,226.72,,16317.81
28/02/2025,DEP TFR UPI/CR/504323109236/MOHIT SU/BKID/ mohitttade/UPI 8397664657879 AT 06039 UDGIR,,,142.69,16460.50
01/03/2025,DEP TFR UPI/CR/410443554783/SHRADHA /KVBL/ shradha.na/UPI 4388178220719 AT 06039 UDGIR,,,1106.58,17567.08
02/03/2025,DEP TFR UPI/CR/860898980921/JAGADISH/UBIN/ jaguswami1/UPI 6421668482102 AT 06039 UDGIR,,,944.00,18511.08
03/03/2025,DEP TFR UPI/CR/581825254723/Bhagyash/BARB/ vaniswami1/UPI 4094843913368 AT 06039 UDGIR,,,1464.01,19975.09
03/03/2025,DEP TFR UPI/CR/080690657383/MOHIT SU/BKID/ mohitttade/UPI 3237381977385 AT 06039 UDGIR,,,20.19,19995.28
04/03/2025,DEP TFR UPI/CR/960570571106/SARTHAK /IPOS/ sarthakksh/UPI 3079127635717 AT 06039 UDGIR,,,38.58,20033.86
06/03/2025,WDL TFR UPI/DR/114382440435/BHAKTI M/YESB/q 455082251/Sent 0104619875837 AT 06039 UDGIR,,420.95,,19612.91
06/03/2025,WDL TFR UPI/DR/184058829839/Pawar Pa/UTIB/g pay-12190/Sent 9014532682672 AT 06039 UDGIR,,80.16,,19532.75
06/03/2025,DEP TFR UPI/CR/275904706267/MOHIT SU/BKID/ mohitttade/UPI 0941285478694 AT 06039 UDGIR,,,181.47,19714.22
08/03/2025,WDL TFR UPI/DR/935853901784/HARSHAD /YESB/p aytmqr66y/Sent 7539611876224 AT 06039 UDGIR,,122.86,,19591.36
09/03/2025,DEP TFR UPI/CR/683878183937/JAGADISH/UBIN/ jaguswami1/UPI 8097680056709 AT 06039 UDGIR,,,4189.76,23781.12
10/03/2025,WDL TFR UPI/DR/821221128925/SHRIRAM /YESB/q 614944718/Sent 2093401887375 AT 06039 UDGIR,,249.97,,23531.15
10/03/2025,WDL TFR UPI/DR/321051997170/ADITYA K/SBIN/ 5787663493/UPI 8295231709364 AT 06039 UDGIR,,186.02,,23345.13
10/03/2025,WDL TFR UPI/DR/534716322473/MR SOURA/YESB/q 606711731/Sent 3548396872209 AT 06039 UDGIR,,283.25,,23061.88
11/03/2025,DEP TFR UPI/CR/887026841376/MR ADITY/NESF/ 2309288793/UPI 3687829222878 AT 06039 UDGIR,,,7824.70,30886.58
12/03/2025,WDL TFR UPI/DR/970450519714/Make My /YESB/m akemytrip/Paym 8611867131448 AT 06039 UDGIR,,1726.42,,29160.16
13/03/2025,WDL TFR UPI/DR/382727951147/SHUBHAM /YESB/q 926557569/Sent 5998356774791 AT 06039 UDGIR,,13.93,,29146.23
14/03/2025,WDL TFR UPI/DR/169017007010/Bhagyash/BARB/ vaniswami1/UPI 2650033031329 AT 06039 UDGIR,,179.36,,28966.87
16/03/2025,DEP TFR UPI/CR/901858155116/JAGADISH/UBIN/ jaguswami1/UPI 7842430126359 AT 06039 UDGIR,,,1360.98,30327.85
19/03/2025,DEP TFR UPI/CR/070075759543/Aditya A/PPIW/9 356138585/Paid 7132277664623 AT 06039 UDGIR,,,1876.54,32204.39
20/03/2025,WDL TFR UPI/DR/259124048508/Mrs KANC/YESB/ bharatpe9s/Pay 0684162452326 AT 06039 UDGIR,,47.59,,32156.80
21/03/2025,WDL TFR UPI/DR/494539090629/MR SOURA/YESB/q 606711731/Sent 5511505109090 AT 06039 UDGIR,,401.48,,31755.32
22/03/2025,DEP TFR UPI/CR/472179033204/SARTHAK /IPOS/ sarthakksh/UPI 9550882304980 AT 06039 UDGIR,,,30.17,31785.49
23/03/2025,WDL TFR UPI/DR/664207658589/JAITA RAM/HDFC/ vyapar.169/Sen 0186058716472 AT 06039 UDGIR,,67.90,,31717.59
24/03/2025,WDL TFR UPI/DR/365756607283/RAHUL GO/UTIB/g pay-11242/Sent 3360747009928 AT 06039 UDGIR,,40.59,,31677.00
27/03/2025,WDL TFR UPI/DR/204800246362/HARSHAD /BKID/7 350140676/Sent 4921044734014 AT 06039 UDGIR,,4356.52,,27320.48
27/03/2025,WDL TFR UPI/DR/369293795556/SANIYA /YESB/q 911333724/Sent 2069276970912 AT 06039 UDGIR,,44.76,,27275.72
29/03/2025,WDL TFR UPI/DR/944703684220/Ashadul /INDB/ 0932648425/NA 8407137649195 AT 06039 UDGIR,,178.44,,27097.28
29/03/2025,WDL TFR UPI/DR/827288165268/AKASH MA/YESB/p aytm.s1mw/Sent 5800137075267 AT 06039 UDGIR,,128.75,,26968.53
30/03/2025,WDL TFR UPI/DR/567309313729/BORKARS /YESB/q 611776012/Sent 4175957767303 AT 06039 UDGIR,,452.87,,26515.66
01/04/2025,WDL TFR UPI/DR/273335221857/ASHWINI /HDFC/v yapar.175/Sent 8595528875570 AT 06039 UDGIR,,255.34,,26260.32
01/04/2025,WDL TFR UPI/DR/980527909450/Kalbhor /KKBK/0 791752a02/3030 5692348576801 AT 06039 UDGIR,,14.41,,26245.91
03/04/2025,WDL TFR UPI/DR/600165103733/ANIL ARJ/YESB/ paytmqrt2m/NA 4913762563608 AT 06039 UDGIR,,57.53,,26188.38
04/04/2025,WDL TFR UPI/DR/521253625284/Google P/utib/p laystore1/Mand 1176281309806 AT 06039 UDGIR,,1.66,,26186.72
06/04/2025,WDL TFR UPI/DR/081439033220/Master S/MAHB/ 6527866661/UPI 6573298828616 AT 06039 UDGIR,,130.38,,26056.34
06/04/2025,DEP TFR UPI/CR/286059158331/JAGADISH/UBIN/ jaguswami1/UPI 9671852002904 AT 06039 UDGIR,,,1034.82,27091.16
08/04/2025,WDL TFR UPI/DR/181415602029/N J P PA/YESB/p aytm.s1oi/Sent 7400696810967 AT 06039 UDGIR,,172.98,,26918.18
11/04/2025,DEP TFR UPI/CR/475388788218/ADITYA K/SBIN/ adityakris/UPI 5819307972261 AT 06039 UDGIR,,,163.17,27081.35
13/04/2025,WDL TFR UPI/DR/028645302302/Master S/MAHB/ 2290274896/UPI 4223720915148 AT 06039 UDGIR,,344.69,,26736.66
14/04/2025,DEP TFR UPI/CR/020442016831/JAGADISH/UBIN/ jaguswami1/UPI 3719550206027 AT 06039 UDGIR,,,1185.59,27922.25
16/04/2025,WDL TFR UPI/DR/381790768897/MOHIT SU/BKID/ 0585009614/UPI 8980649039045 AT 06039 UDGIR,,21.76,,27900.49
16/04/2025,WDL TFR UPI/DR/423982593316/ANIL ARJ/YESB/ paytmqrt2m/NA 8619144208327 AT 06039 UDGIR,,209.96,,27690.53
16/04/2025,WDL TFR UPI/DR/535172408972/upi juspay/YESB /paytm-7620/Tr 8676861088518 AT 06039 UDGIR,,850.03,,26840.50
18/04/2025,WDL TFR UPI/DR/803487383199/RAJENTERP/YESB/ q039410539/Sen 7777648251643 AT 06039 UDGIR,,80.88,,26759.62
19/04/2025,WDL TFR UPI/DR/688808552043/SHANKAR/YESB/q 256466505/Sent 3017381927998 AT 06039 UDGIR,,74.05,,26685.57
20/04/2025,WDL TFR UPI/DR/549344133091/HEALTH C/HDFC/v yapar.173/Sent 6654108463578 AT 06039 UDGIR,,55.61,,26629.96
20/04/2025,DEP TFR UPI/CR/809502810042/MOHIT SU/BKID/ mohitttade/UPI 9380778294422 AT 06039 UDGIR,,,505.08,27135.04
22/04/2025,WDL TFR UPI/DR/076875940141/SAI TRAD/YESB/ paytmqr1p5/NA 0646208603746 AT 06039 UDGIR,,75.75,,27059.29
22/04/2025,WDL TFR UPI/DR/813902979854/ANIL ARJ/YESB/ paytmqrt2m/NA 3777112032778 AT 06039 UDGIR,,208.16,,26851.13
22/04/2025,WDL TFR UPI/DR/316804464502/MOHIT SU/BKID/ mohitttade/UPI 7242547221130 AT 06039 UDGIR,,3603.63,,23247.50
23/04/2025,DEP TFR UPI/CR/704532258595/MOHIT SU/BKID/ mohitttade/UPI 6461854359914 AT 06039 UDGIR,,,46.35,23293.85
23/04/2025,WDL TFR UPI/DR/101522647993/Amazon I/YESB/a mazon@yap/Requ 6635929821880 AT 06039 UDGIR,,182.23,,23111.62
24/04/2025,WDL TFR UPI/DR/327959047432/Karan Ba/YESB/p aytmqr6ic/Sent 1423644952249 AT 06039 UDGIR,,30.14,,23081.48
26/04/2025,WDL TFR UPI/DR/173442550676/SHUBHAM /YESB/q 985887379/Sent 9042242912093 AT 06039 UDGIR,,9.15,,23072.33
27/04/2025,WDL TFR UPI/DR/218665627473/SAKKUBAI/HDFC/9 834638929/Sent 1673181892639 AT 06039 UDGIR,,316.89,,22755.44
28/04/2025,DEP TFR UPI/CR/326519570984/SARTHAK /IPOS/ sarthakksh/UPI 2633435375253 AT 06039 UDGIR,,,106.51,22861.95
29/04/2025,WDL TFR UPI/DR/978080975147/SHREE GA/YESB/q 177717515/Sent 7811283073510 AT 06039 UDGIR,,26.57,,22835.38
29/04/2025,WDL TFR UPI/DR/394408745988/OM SAI P/YESB/p aytmqr6u7/Sent 0295606012767 AT 06039 UDGIR,,18.44,,22816.94
01/05/2025,WDL TFR UPI/DR/484886666908/SEEMA AB/YESB/q 216671691/Sent 2249053650420 AT 06039 UDGIR,,39.31,,22777.63
02/05/2025,DEP TFR UPI/CR/519597487904/ADITYA K/SBIN/ adityakris/UPI 3009258405109 AT 06039 UDGIR,,,20.27,22797.90
03/05/2025,WDL TFR UPI/DR/532106421419/ANIL ARJ/YESB/ paytmqr1dr/NA 2436927270931 AT 06039 UDGIR,,25.25,,22772.65
05/05/2025,WDL TFR UPI/DR/950181628270/MOHIT SU/BKID/ 1165973395/UPI 8019169768627 AT 06039 UDGIR,,39.98,,22732.67
06/05/2025,WDL TFR UPI/DR/652968977258/ADITYA K/SBIN/ 8073872480/UPI 8609403024097 AT 06039 UDGIR,,64.01,,22668.66
07/05/2025,WDL TFR UPI/DR/122993097912/Fatema s/YESB/p aytm.s1is/Sent 7194351051955 AT 06039 UDGIR,,51.28,,22617.38
08/05/2025,WDL TFR UPI/DR/793045001573/Mr PRAMO/YESB/q 203287168/Sent 3647272369942 AT 06039 UDGIR,,56.46,,22560.92
09/05/2025,WDL TFR UPI/DR/901286675574/Prajakta/PPIW/o mbk.aahb2/Sent 0609202004519 AT 06039 UDGIR,,423.18,,22137.74
09/05/2025,DEP TFR UPI/CR/618990611148/PARTH DA/PPIW/8 262854390/Paid 1669669666214 AT 06039 UDGIR,,,292.88,22430.62
10/05/2025,WDL TFR UPI/DR/549881796103/TUSHAR D/YESB/p aytmqr6p3/Sent 9886670820200 AT 06039 UDGIR,,13.98,,22416.64
11/05/2025,DEP TFR UPI/CR/098948223853/PARTH DA/BKID/ parthchava/UPI 3393747734174 AT 06039 UDGIR,,,230.50,22647.14
14/05/2025,WDL TFR UPI/DR/491483415400/viveksj1/IBKL/ user38495/UPI 9027859902362 AT 06039 UDGIR,,3374.25,,19272.89
15/05/2025,WDL TFR UPI/DR/261215498979/Google P/utib/p laystore1/Mand 7237065768446 AT 06039 UDGIR,,112.14,,19160.75
16/05/2025,DEP TFR UPI/CR/751757897201/Master S/MAHB/ parthchava/UPI 9704112177905 AT 06039 UDGIR,,,192.26,19353.01
17/05/2025,WDL TFR UPI/DR/840583803485/AARADHYA/YESB/q 952613693/Sent 8995092204751 AT 06039 UDGIR,,128.05,,19224.96
17/05/2025,WDL TFR UPI/DR/789597709266/ANIL ARJ/YESB/ paytmqrt2m/NA 5087255467594 AT 06039 UDGIR,,207.96,,19017.00
19/05/2025,WDL TFR UPI/DR/475885233813/Amararam/YESB/q 258628952/Sent 7109452486766 AT 06039 UDGIR,,72.34,,18944.66
21/05/2025,WDL TFR UPI/DR/725954661198/ANIL ARJ/YESB/ paytmqrt2m/NA 0400773573943 AT 06039 UDGIR,,748.54,,18196.12
22/05/2025,WDL TFR UPI/DR/945061541103/KESHAR S/ESFB/9 921224074/Sent 4526681872269 AT 06039 UDGIR,,6.13,,18189.99
22/05/2025,WDL TFR UPI/DR/708852774143/ANIL ARJ/YESB/ paytmqrt2m/NA 6030779833238 AT 06039 UDGIR,,299.81,,17890.18
23/05/2025,DEP TFR UPI/CR/826273405022/ADITYA A/BARB/9 356138585/Paym 0297670126288 AT 06039 UDGIR,,,530.82,18421.00
25/05/2025,DEP TFR UPI/CR/999976506930/PARTH DA/BKID/ parthchava/UPI 0200750685998 AT 06039 UDGIR,,,109.52,18530.52
27/05/2025,WDL TFR UPI/DR/114413865872/RENUKAPR/KKBK/ 4933221008/UPI 1017709327805 AT 06039 UDGIR,,39.08,,18491.44
27/05/2025,DEP TFR UPI/CR/774382591118/JAGADISH/UBIN/ jaguswami1/UPI 8027357905196 AT 06039 UDGIR,,,2083.36,20574.80
28/05/2025,WDL TFR UPI/DR/978248349722/DAYANAND/YESB/q 072608022/Sent 3959303999543 AT 06039 UDGIR,,31.09,,20543.71
28/05/2025,WDL TFR UPI/DR/451335925293/MR SOURA/YESB/q 415633514/Sent 3322198975317 AT 06039 UDGIR,,663.06,,19880.65
29/05/2025,WDL TFR UPI/DR/115867506683/Kalbhor /KKBK/0 791752a02/3030 1247846472681 AT 06039 UDGIR,,17.65,,19863.00
30/05/2025,DEP TFR UPI/CR/010831547104/ADITYA K/SBIN/ adityakris/UPI 2167028712579 AT 06039 UDGIR,,,544.72,20407.72
31/05/2025,WDL TFR UPI/DR/401858060534/sai trad/YESB/ paytmqraya/NA 1522118189110 AT 06039 UDGIR,,85.94,,20321.78
02/06/2025,WDL TFR UPI/DR/527864029016/Pawar Pa/UTIB/g pay-12190/Sent 6126412867442 AT 06039 UDGIR,,57.78,,20264.00
03/06/2025,DEP TFR UPI/CR/040668954178/JAGADISH/UBIN/ jaguswami1/UPI 6060577911928 AT 06039 UDGIR,,,645.72,20909.72
04/06/2025,WDL TFR UPI/DR/260418009113/Pawar Pa/UTIB/g pay-12195/Sent 4585386709463 AT 06039 UDGIR,,22.58,,20887.14
05/06/2025,WDL TFR UPI/DR/601379938213/Kalbhor /KKBK/0 791752a02/3030 2402159383387 AT 06039 UDGIR,,9.95,,20877.19
06/06/2025,WDL TFR UPI/DR/961563781645/UDDHAV M/HDFC/v yapar.173/Sent 3541023615926 AT 06039 UDGIR,,4.83,,20872.36
07/06/2025,WDL TFR UPI/DR/574327498206/ANIL ARJ/YESB/ paytmqrt2m/NA 3566723591517 AT 06039 UDGIR,,105.77,,20766.59
09/06/2025,WDL TFR UPI/DR/946126541524/NIDHI ME/YESB/q 518727570/Sent 1356043463155 AT 06039 UDGIR,,5.64,,20760.95
10/06/2025,WDL TFR UPI/DR/484558838836/HARSHVAR/YESB/q 493750988/Sent 5111967135485 AT 06039 UDGIR,,38.30,,20722.65
11/06/2025,DEP TFR UPI/CR/699483284655/Google P/utib/ playstore1/UPI 6515992632257 AT 06039 UDGIR,,,1.91,20724.56
11/06/2025,DEP TFR UPI/CR/676929964942/JAGADISH/UBIN/9 422968385/Paym 8200734169729 AT 06039 UDGIR,,,7364.59,28089.15
13/06/2025,WDL TFR UPI/DR/256575556801/SHRIMANT/HDFC/v yapar.173/Sent 3967626045418 AT 06039 UDGIR,,111.45,,27977.70
13/06/2025,DEP TFR UPI/CR/891317702793/JAGADISH/UBIN/ jaguswami1/UPI 7979637859653 AT 06039 UDGIR,,,647.53,28625.23
14/06/2025,WDL TFR UPI/DR/549511387433/SATENDRA/YESB/p aytmqr6vs/Sent 4973103993565 AT 06039 UDGIR,,45.23,,28580.00
15/06/2025,DEP TFR UPI/CR/675774720888/MOHIT SU/BKID/ mohitttade/UPI 7522599206403 AT 06039 UDGIR,,,126.48,28706.48
15/06/2025,DEP TFR UPI/CR/943585848618/MOHIT SU/BKID/ mohitttade/UPI 2143766658735 AT 06039 UDGIR,,,78.03,28784.51
16/06/2025,WDL TFR UPI/DR/678664205832/viveksj1/IBKL/ user38495/UPI 5048843855424 AT 06039 UDGIR,,224.21,,28560.30
16/06/2025,WDL TFR UPI/DR/019312286869/SHANKAR/YESB/q 256466505/Sent 1816611271758 AT 06039 UDGIR,,81.28,,28479.02
18/06/2025,WDL TFR UPI/DR/222385534356/LAZYPAY /AIRP/l azypayrep/Lazy 0327989984020 AT 06039 UDGIR,,317.21,,28161.81
18/06/2025,WDL TFR UPI/DR/284942394067/SACHIN R/YESB/ paytmqr578/NA 1563355108665 AT 06039 UDGIR,,11.24,,28150.57
18/06/2025,WDL TFR UPI/DR/640371030578/KRUSHNAI/YESB/q 073263389/Sent 3417199526086 AT 06039 UDGIR,,505.02,,27645.55
21/06/2025,WDL TFR UPI/DR/205808730879/MANARUL /YESB/q 547511241/Sent 7158505059433 AT 06039 UDGIR,,72.11,,27573.44
23/06/2025,WDL TFR UPI/DR/042543668260/Karan Ba/YESB/p aytmqr6ic/Sent 2241888655762 AT 06039 UDGIR,,63.49,,27509.95
23/06/2025,WDL TFR UPI/DR/289937329242/MOHIT SU/BKID/ mohitttade/UPI 6389377846376 AT 06039 UDGIR,,686.25,,26823.70
24/06/2025,WDL TFR UPI/DR/293328281119/Pawar Pa/UTIB/g pay-12190/Sent 0031181214215 AT 06039 UDGIR,,24.36,,26799.34
25/06/2025,WDL TFR UPI/DR/926929045761/Amazon I/YESB/a mazon@yap/Requ 8498043082821 AT 06039 UDGIR,,149.03,,26650.31
25/06/2025,WDL TFR UPI/DR/519709616853/ANIL ARJ/YESB/ paytmqrt2m/NA 8136249990281 AT 06039 UDGIR,,70.83,,26579.48
26/06/2025,WDL TFR UPI/DR/611301648777/LUIZINHA/YESB/q 644985731/Sent 4279211865687 AT 06039 UDGIR,,23.00,,26556.48
27/06/2025,WDL TFR UPI/DR/561997751347/Mr RAJES/YESB/q 912623956/Sent 9359083015818 AT 06039 UDGIR,,40.34,,26516.14
28/06/2025,DEP TFR UPI/CR/391191536042/OMKAR ADITYA/IBKL/ user38495/UPI 6848539159306 AT 06039 UDGIR,,,5184.35,31700.49
29/06/2025,DEP TFR UPI/CR/184189815392/Master S/MAHB/ parthchava/UPI 5009669601026 AT 06039 UDGIR,,,170.78,31871.27
01/07/2025,WDL TFR UPI/DR/782576086045/A TO Z C/HDFC/v yapar.172/Sent 8762538565525 AT 06039 UDGIR,,797.17,,31074.10
02/07/2025,WDL TFR UPI/DR/906800142836/OM SAI P/YESB/p aytmqr6u7/Sent 2409680836199 AT 06039 UDGIR,,164.34,,30909.76
02/07/2025,DEP TFR UPI/CR/390493205964/SHRADHA /KVBL/ shradha.na/UPI 3021819813355 AT 06039 UDGIR,,,4373.92,35283.68
04/07/2025,WDL TFR UPI/DR/357113939769/sai trad/YESB/ paytmqraya/NA 2769985635987 AT 06039 UDGIR,,124.07,,35159.61
04/07/2025,WDL TFR UPI/DR/383227927638/AARADHYA/YESB/q 952613693/Sent 9028927971044 AT 06039 UDGIR,,103.56,,35056.05
06/07/2025,WDL TFR UPI/DR/049298257301/IRCTCTOU/HDFC/i rctctouri/Tran 7887699879367 AT 06039 UDGIR,,1838.73,,33217.32
06/07/2025,WDL TFR UPI/DR/527955848786/SUJAY GR/UTIB/g pay-11193/Sent 0570597032916 AT 06039 UDGIR,,937.91,,32279.41
07/07/2025,DEP TFR UPI/CR/901842241583/JAGADISH/UBIN/ jaguswami1/UPI 2847074047973 AT 06039 UDGIR,,,1142.73,33422.14
08/07/2025,WDL TFR UPI/DR/614471433437/Sanjay S/YESB/p aytm-1463/Sent 2419690876668 AT 06039 UDGIR,,238.93,,33183.21
10/07/2025,WDL TFR UPI/DR/564298731346/OM SAI P/YESB/p aytmqr6u7/Sent 3008554680939 AT 06039 UDGIR,,16.72,,33166.49
11/07/2025,WDL TFR UPI/DR/054907980754/Master S/MAHB/ 0634071896/UPI 8502650987095 AT 06039 UDGIR,,353.72,,32812.77
14/07/2025,WDL TFR UPI/DR/062495011518/Mrs KANC/YESB/ bharatpe9s/Pay 2621144722067 AT 06039 UDGIR,,70.73,,32742.04
14/07/2025,WDL TFR UPI/DR/918253821170/JOITARAM/YESB/p aytm.s10s/Sent 7011405807888 AT 06039 UDGIR,,12.28,,32729.76
14/07/2025,DEP TFR UPI/CR/461258548669/Master S/MAHB/ parthchava/UPI 8451561892488 AT 06039 UDGIR,,,103.96,32833.72
15/07/2025,DEP TFR UPI/CR/216568752686/Bhagyash/BARB/ vaniswami1/UPI 8774600511024 AT 06039 UDGIR,,,2718.28,35552.00
16/07/2025,WDL TFR UPI/DR/830290643748/ROLL FIE/YESB/q 483422231/Sent 8915425642569 AT 06039 UDGIR,,154.58,,35397.42
