value_date,post_date,details,ref_no,debit,credit,balance
01/03/2025,02/03/2025,UPI DR/P2P273495360469/KARAN/P2P TRANSFER,UPI450844492535,"21,096.06",-,"406,265.73"
01/03/2025,02/03/2025,UPI DR/P2P810151247831/AMAN/P2P TRANSFER,UPI454151853052,"5,740.96",-,"400,524.77"
02/03/2025,02/03/2025,NEFT CR/TRF112788714146/TRANSFER IN,CR108430336240,-,"6,752.47","407,277.23"
02/03/2025,02/03/2025,UPI DR/UPI990964609095/FLIPKART/MERCHANT PAYMENT,DR966310895424,"7,596.61",-,"399,680.62"
02/03/2025,03/03/2025,NEFT CR/SAL218386213872/TCS/MONTHLY SALARY,CR475506119467,-,"105,181.65","504,862.27"
02/03/2025,04/03/2025,UPI DR/P2P259342683057/SNEHA/P2P TRANSFER,UPI553145176490,"9,528.38",-,"495,333.89"
04/03/2025,04/03/2025,UPI CR/P2P344105979374/MEERA/P2P RECEIVE,UPI905286057518,-,"29,390.14","524,724.04"
04/03/2025,06/03/2025,UPI DR/P2P973638770968/KARAN/P2P TRANSFER,UPI811618916307,"17,402.49",-,"507,321.55"
05/03/2025,06/03/2025,NEFT CR/TRF525942388680/TRANSFER IN,CR895043638350,-,"47,127.40","554,448.95"
06/03/2025,07/03/2025,CHRG DR/FEE904685278707/BANK CHARGE,CHG240515026763,393.44,-,"554,055.51"
07/03/2025,07/03/2025,UPI DR/P2P813118323388/SNEHA/P2P TRANSFER,UPI348694344804,"20,904.74",-,"533,150.77"
09/03/2025,09/03/2025,CHRG DR/FEE721876481103/BANK CHARGE,CHG709188680782,412.45,-,"532,738.32"
09/03/2025,11/03/2025,UPI DR/UPI810220411075/DMART/MERCHANT PAYMENT,DR520938405117,"11,743.20",-,"520,995.12"
12/03/2025,12/03/2025,NEFT DR/TRF813966368334/ACCOUNT TRANSFER,NEFT252588380656,"36,746.12",-,"484,249.00"
12/03/2025,13/03/2025,UPI DR/P2P999158263109/AMAN/P2P TRANSFER,UPI172414563727,"21,804.17",-,"462,444.83"
17/03/2025,17/03/2025,UPI DR/UPI875576732512/BIGBASKET/MERCHANT PAYMENT,DR233635847354,"5,955.10",-,"456,489.73"
17/03/2025,18/03/2025,UPI DR/UPI887831656485/SWIGGY/MERCHANT PAYMENT,DR364107510093,"5,712.55",-,"450,777.18"
19/03/2025,20/03/2025,UPI DR/P2P975587052153/PRIYA/P2P TRANSFER,UPI563064178612,"20,458.98",-,"430,318.20"
20/03/2025,20/03/2025,UPI DR/UPI811617248261/ZOMATO/MERCHANT PAYMENT,DR649456880622,"2,081.44",-,"428,236.76"
20/03/2025,22/03/2025,CASH DEP/CSH940192187069/BRANCH DEPOSIT,CASH327128622215,-,"15,570.99","443,807.74"
22/03/2025,24/03/2025,UPI DR/UPI615288174805/SWIGGY/MERCHANT PAYMENT,DR203407853302,"3,299.85",-,"440,507.89"
26/03/2025,26/03/2025,CASH DEP/CSH239063504967/BRANCH DEPOSIT,CASH629133684541,-,"18,052.87","458,560.76"
26/03/2025,27/03/2025,UPI DR/UPI138239133718/AIRTEL/MERCHANT PAYMENT,DR670478268415,"6,170.49",-,"452,390.27"
27/03/2025,27/03/2025,NEFT DR/TRF417502928377/ACCOUNT TRANSFER,NEFT462956920211,"46,010.23",-,"406,380.04"
27/03/2025,27/03/2025,UPI DR/P2P856203061020/RAHUL/P2P TRANSFER,UPI798827862658,"10,634.51",-,"395,745.53"
28/03/2025,28/03/2025,UPI CR/P2P632001237914/ROHAN/P2P RECEIVE,UPI419735619473,-,"20,103.73","415,849.26"
30/03/2025,01/04/2025,CHRG DR/FEE901134011000/BANK CHARGE,CHG420572521155,108.32,-,"415,740.94"
30/03/2025,01/04/2025,NEFT CR/TRF258387900458/TRANSFER IN,CR692083517490,-,"10,421.01","426,161.95"
30/03/2025,31/03/2025,NEFT DR/TRF459656600693/ACCOUNT TRANSFER,NEFT165948138999,"3,841.86",-,"422,320.09"
01/04/2025,02/04/2025,NEFT CR/SAL991667613631/TCS/MONTHLY SALARY,CR655936229198,-,"109,602.15","531,922.24"
07/04/2025,08/04/2025,UPI CR/P2P816265417155/VIKAS/P2P RECEIVE,UPI237712102918,-,"22,352.32","554,274.56"
08/04/2025,08/04/2025,NEFT DR/TRF628748161302/ACCOUNT TRANSFER,NEFT283703171506,"48,388.36",-,"505,886.20"
08/04/2025,09/04/2025,UPI DR/P2P604887981200/MEERA/P2P TRANSFER,UPI112930899046,"19,236.36",-,"486,649.84"
08/04/2025,10/04/2025,CASH DEP/CSH682407124007/BRANCH DEPOSIT,CASH782622822892,-,"8,196.29","494,846.13"
09/04/2025,10/04/2025,UPI DR/P2P646909881692/ROHAN/P2P TRANSFER,UPI274120290357,"17,885.06",-,"476,961.07"
09/04/2025,11/04/2025,UPI DR/UPI762515036528/APOLLO PHARMACY/MERCHANT PAYMENT,DR574770191638,"7,813.08",-,"469,147.99"
11/04/2025,12/04/2025,UPI DR/UPI971449496562/SWIGGY/MERCHANT PAYMENT,DR829041005757,"9,245.45",-,"459,902.54"
11/04/2025,13/04/2025,UPI DR/UPI720037249891/OLA/MERCHANT PAYMENT,DR150132883257,"10,808.47",-,"449,094.07"
12/04/2025,13/04/2025,UPI DR/P2P467199164616/MEERA/P2P TRANSFER,UPI362787653257,"22,030.07",-,"427,064.00"
15/04/2025,16/04/2025,NEFT DR/TRF264905127182/ACCOUNT TRANSFER,NEFT714392234446,"42,094.85",-,"384,969.15"
16/04/2025,17/04/2025,NEFT CR/TRF258724019973/TRANSFER IN,CR960906896359,-,"24,578.96","409,548.10"
18/04/2025,19/04/2025,CHRG DR/FEE646890112863/BANK CHARGE,CHG767679804028,128.63,-,"409,419.47"
21/04/2025,22/04/2025,CHRG DR/FEE302161463714/BANK CHARGE,CHG270220937970,269.29,-,"409,150.18"
23/04/2025,23/04/2025,NEFT CR/TRF262948233315/TRANSFER IN,CR946991721648,-,"22,236.04","431,386.22"
26/04/2025,28/04/2025,UPI DR/P2P602897244313/KARAN/P2P TRANSFER,UPI508903224373,"15,935.14",-,"415,451.08"
30/04/2025,30/04/2025,NEFT DR/TRF501777562969/ACCOUNT TRANSFER,NEFT696989690856,"31,610.89",-,"383,840.19"
01/05/2025,01/05/2025,UPI DR/UPI486087821391/ZOMATO/MERCHANT PAYMENT,DR116376609081,"2,154.39",-,"381,685.80"
02/05/2025,03/05/2025,NEFT CR/SAL627749263407/TCS/MONTHLY SALARY,CR653607772642,-,"105,799.05","487,484.85"
02/05/2025,04/05/2025,UPI DR/UPI472457455467/OLA/MERCHANT PAYMENT,DR896490144666,"6,230.69",-,"481,254.16"
03/05/2025,04/05/2025,UPI DR/P2P536078644082/SNEHA/P2P TRANSFER,UPI960460936765,"15,125.49",-,"466,128.67"
03/05/2025,05/05/2025,UPI DR/UPI877627676024/BIGBASKET/MERCHANT PAYMENT,DR988954821229,"7,137.51",-,"458,991.16"
05/05/2025,06/05/2025,NEFT CR/TRF401862416308/TRANSFER IN,CR238213253337,-,"8,554.22","467,545.39"
05/05/2025,06/05/2025,UPI DR/P2P980121595367/ROHAN/P2P TRANSFER,UPI962617936919,"24,292.59",-,"443,252.80"
06/05/2025,08/05/2025,CHRG DR/FEE222206635816/BANK CHARGE,CHG122074501344,426.49,-,"442,826.31"
10/05/2025,10/05/2025,NEFT DR/TRF515269473718/ACCOUNT TRANSFER,NEFT314015417927,"48,522.43",-,"394,303.88"
15/05/2025,17/05/2025,UPI DR/UPI388385014579/OLA/MERCHANT PAYMENT,DR612734734664,"10,161.13",-,"384,142.75"
16/05/2025,16/05/2025,UPI DR/UPI744862205602/SPOTIFY/MERCHANT PAYMENT,DR343320880609,"4,119.74",-,"380,023.01"
17/05/2025,17/05/2025,CASH DEP/CSH680431782869/BRANCH DEPOSIT,CASH901775940282,-,"14,516.00","394,539.01"
20/05/2025,22/05/2025,UPI DR/UPI303699066671/ZOMATO/MERCHANT PAYMENT,DR650501168719,"10,107.84",-,"384,431.17"
23/05/2025,25/05/2025,UPI DR/UPI915339209816/APOLLO PHARMACY/MERCHANT PAYMENT,DR606256023158,"4,133.06",-,"380,298.11"
26/05/2025,26/05/2025,UPI DR/UPI506699499274/DMART/MERCHANT PAYMENT,DR692007412131,"4,515.21",-,"375,782.90"
29/05/2025,29/05/2025,CHRG DR/FEE693885964361/BANK CHARGE,CHG579376105288,326.76,-,"375,456.14"
29/05/2025,29/05/2025,UPI DR/UPI172319279710/OLA/MERCHANT PAYMENT,DR193599034530,"9,310.24",-,"366,145.90"
30/05/2025,30/05/2025,UPI DR/P2P161893165481/ANJALI/P2P TRANSFER,UPI885572698115,"10,750.44",-,"355,395.46"
02/06/2025,02/06/2025,NEFT CR/SAL431231599654/COGNIZANT/MONTHLY SALARY,CR722861727885,-,"103,710.60","459,106.06"
02/06/2025,04/06/2025,NEFT DR/TRF757390805133/ACCOUNT TRANSFER,NEFT223218771719,"43,381.64",-,"415,724.42"
04/06/2025,05/06/2025,NEFT DR/TRF226012722173/ACCOUNT TRANSFER,NEFT916483429805,"49,246.91",-,"366,477.51"
05/06/2025,06/06/2025,UPI DR/UPI326631713339/FLIPKART/MERCHANT PAYMENT,DR579687761747,"4,782.16",-,"361,695.35"
08/06/2025,10/06/2025,UPI DR/UPI534465684799/JIO/MERCHANT PAYMENT,DR762141991803,"10,329.32",-,"351,366.03"
10/06/2025,10/06/2025,UPI DR/UPI592863403023/BOOKMYSHOW/MERCHANT PAYMENT,DR158366970513,"4,570.24",-,"346,795.79"
12/06/2025,14/06/2025,NEFT CR/TRF287810673248/TRANSFER IN,CR570452219349,-,"60,710.82","407,506.61"
12/06/2025,14/06/2025,UPI CR/P2P572956214097/AMAN/P2P RECEIVE,UPI150774366798,-,"34,737.20","442,243.81"
14/06/2025,16/06/2025,NEFT CR/TRF261296402893/TRANSFER IN,CR949453022515,-,"4,675.99","446,919.80"
14/06/2025,16/06/2025,UPI DR/UPI203456549709/BOOKMYSHOW/MERCHANT PAYMENT,DR460700074930,"3,252.49",-,"443,667.31"
17/06/2025,17/06/2025,CHRG DR/FEE651857109071/BANK CHARGE,CHG373754833373,67.33,-,"443,599.98"
18/06/2025,19/06/2025,CHRG DR/FEE900380059798/BANK CHARGE,CHG731478689338,129.22,-,"443,470.76"
20/06/2025,21/06/2025,CHRG DR/FEE904768159789/BANK CHARGE,CHG662943703548,59.00,-,"443,411.76"
27/06/2025,29/06/2025,UPI DR/P2P850026146886/NEHA/P2P TRANSFER,UPI733456394811,"22,797.45",-,"420,614.31"
28/06/2025,30/06/2025,NEFT CR/TRF799665176993/TRANSFER IN,CR698129677767,-,"47,541.74","468,156.05"
28/06/2025,30/06/2025,UPI DR/UPI930592149555/ZOMATO/MERCHANT PAYMENT,DR964863018468,"7,238.20",-,"460,917.85"
30/06/2025,01/07/2025,UPI DR/UPI235526576869/SPOTIFY/MERCHANT PAYMENT,DR689104103233,"5,815.82",-,"455,102.03"
02/07/2025,03/07/2025,UPI DR/UPI260552362906/AIRTEL/MERCHANT PAYMENT,DR401039257086,"3,356.38",-,"451,745.65"
03/07/2025,04/07/2025,NEFT CR/SAL303160790530/INFOSYS/MONTHLY SALARY,CR818233688775,-,"109,263.00","561,008.65"
03/07/2025,04/07/2025,UPI DR/UPI392995118601/AIRTEL/MERCHANT PAYMENT,DR802539208195,891.63,-,"560,117.02"
03/07/2025,05/07/2025,UPI DR/UPI532471132167/MEDPLUS/MERCHANT PAYMENT,DR535218770631,710.04,-,"559,406.98"
05/07/2025,05/07/2025,UPI DR/P2P680157652581/SNEHA/P2P TRANSFER,UPI626385500481,"17,785.70",-,"541,621.28"
08/07/2025,10/07/2025,NEFT DR/TRF712844565198/ACCOUNT TRANSFER,NEFT288057725494,"17,278.73",-,"524,342.55"
09/07/2025,11/07/2025,CASH DEP/CSH498904873608/BRANCH DEPOSIT,CASH211847037038,-,"1,647.43","525,989.98"
09/07/2025,11/07/2025,UPI DR/UPI543166240649/APOLLO PHARMACY/MERCHANT PAYMENT,DR618824593166,"10,763.87",-,"515,226.11"
09/07/2025,11/07/2025,UPI DR/P2P188757935314/PRIYA/P2P TRANSFER,UPI249219014992,"3,228.18",-,"511,997.93"
10/07/2025,10/07/2025,UPI DR/UPI339426853531/UBER/MERCHANT PAYMENT,DR662510820013,"1,747.94",-,"510,249.99"
10/07/2025,12/07/2025,UPI DR/P2P632943111206/PRIYA/P2P TRANSFER,UPI726109154944,"3,379.83",-,"506,870.16"
11/07/2025,12/07/2025,UPI DR/UPI568015898119/BOOKMYSHOW/MERCHANT PAYMENT,DR607301713838,"11,891.89",-,"494,978.27"
11/07/2025,12/07/2025,UPI DR/P2P616034532339/AMAN/P2P TRANSFER,UPI424777908379,"12,572.58",-,"482,405.69"
12/07/2025,12/07/2025,UPI DR/P2P723405316897/PRIYA/P2P TRANSFER,UPI389878914800,"20,224.43",-,"462,181.26"
13/07/2025,13/07/2025,UPI DR/UPI827507861176/JIO/MERCHANT PAYMENT,DR621838489692,"1,630.07",-,"460,551.19"
13/07/2025,15/07/2025,NEFT CR/TRF543954777091/TRANSFER IN,CR846597635168,-,"43,939.11","504,490.30"
14/07/2025,14/07/2025,CASH DEP/CSH913308466103/BRANCH DEPOSIT,CASH729732941986,-,"15,544.59","520,034.88"
14/07/2025,14/07/2025,UPI DR/UPI103866325491/UBER/MERCHANT PAYMENT,DR176608198619,"2,678.84",-,"517,356.04"
17/07/2025,17/07/2025,UPI DR/UPI868009436605/BOOKMYSHOW/MERCHANT PAYMENT,DR602976699289,"10,847.65",-,"506,508.39"
18/07/2025,19/07/2025,UPI DR/UPI586322938009/FLIPKART/MERCHANT PAYMENT,DR622287015272,"3,176.42",-,"503,331.97"
19/07/2025,19/07/2025,NEFT CR/TRF584939923592/TRANSFER IN,CR788146850645,-,"57,363.28","560,695.26"
19/07/2025,21/07/2025,UPI DR/UPI126112692943/NETFLIX/MERCHANT PAYMENT,DR623193336247,"3,626.58",-,"557,068.68"
20/07/2025,20/07/2025,CHRG DR/FEE714470013507/BANK CHARGE,CHG500777641429,43.00,-,"557,025.68"
24/07/2025,25/07/2025,NEFT DR/TRF249843692509/ACCOUNT TRANSFER,NEFT888548853885,"47,918.19",-,"509,107.49"
24/07/2025,26/07/2025,CHRG DR/FEE125035587384/BANK CHARGE,CHG674567238444,194.19,-,"508,913.30"
27/07/2025,28/07/2025,CHRG DR/FEE143585749326/BANK CHARGE,CHG782277831312,141.47,-,"508,771.83"
29/07/2025,30/07/2025,CHRG DR/FEE556083291399/BANK CHARGE,CHG259773597154,115.57,-,"508,656.26"
30/07/2025,01/08/2025,UPI DR/UPI949619408880/SPOTIFY/MERCHANT PAYMENT,DR332894650526,"3,850.12",-,"504,806.14"
01/08/2025,01/08/2025,NEFT CR/SAL483823484048/TCS/MONTHLY SALARY,CR357621601292,-,"104,219.85","609,025.99"
01/08/2025,01/08/2025,UPI DR/P2P291897084507/AMAN/P2P TRANSFER,UPI976259885118,"3,235.44",-,"605,790.55"
01/08/2025,03/08/2025,NEFT CR/TRF983359582893/TRANSFER IN,CR981501854943,-,"48,409.97","654,200.52"
03/08/2025,03/08/2025,CASH DEP/CSH316834241683/BRANCH DEPOSIT,CASH243287023385,-,"40,877.16","695,077.68"
03/08/2025,05/08/2025,NEFT CR/TRF276778237383/TRANSFER IN,CR936265620836,-,"26,380.36","721,458.03"
05/08/2025,05/08/2025,CHRG DR/FEE248290478157/BANK CHARGE,CHG734949688966,90.69,-,"721,367.34"
07/08/2025,08/08/2025,UPI DR/UPI371578250113/MEDPLUS/MERCHANT PAYMENT,DR179054058767,"7,260.76",-,"714,106.58"
07/08/2025,09/08/2025,UPI DR/UPI843544352405/MEDPLUS/MERCHANT PAYMENT,DR281669895600,"8,395.74",-,"705,710.84"
07/08/2025,09/08/2025,UPI DR/UPI584474695357/SPOTIFY/MERCHANT PAYMENT,DR381445066097,"4,655.45",-,"701,055.39"
08/08/2025,08/08/2025,UPI DR/P2P153872015705/VIKAS/P2P TRANSFER,UPI971145638096,"20,072.71",-,"680,982.68"
12/08/2025,14/08/2025,UPI CR/P2P966654570809/NEHA/P2P RECEIVE,UPI902258298114,-,"32,242.99","713,225.67"
18/08/2025,20/08/2025,UPI DR/P2P600087107636/RAHUL/P2P TRANSFER,UPI485734060178,"22,349.84",-,"690,875.83"
21/08/2025,23/08/2025,UPI DR/UPI642437095361/NETFLIX/MERCHANT PAYMENT,DR202178155368,"9,534.59",-,"681,341.24"
22/08/2025,22/08/2025,NEFT DR/TRF259633870502/ACCOUNT TRANSFER,NEFT784618084601,"6,848.99",-,"674,492.25"
23/08/2025,25/08/2025,NEFT DR/TRF624242388266/ACCOUNT TRANSFER,NEFT800102344213,"36,336.59",-,"638,155.66"
24/08/2025,26/08/2025,UPI DR/UPI882787918522/JIO/MERCHANT PAYMENT,DR285557583507,"4,816.34",-,"633,339.32"
25/08/2025,27/08/2025,CHRG DR/FEE762668768957/BANK CHARGE,CHG948620638844,45.06,-,"633,294.26"
26/08/2025,27/08/2025,CASH DEP/CSH576525380886/BRANCH DEPOSIT,CASH835191125420,-,"37,153.89","670,448.16"
28/08/2025,28/08/2025,CASH DEP/CSH362749708670/BRANCH DEPOSIT,CASH801187225484,-,"15,328.07","685,776.23"
29/08/2025,31/08/2025,NEFT DR/TRF335747359180/ACCOUNT TRANSFER,NEFT966811048369,"2,747.82",-,"683,028.41"
01/09/2025,01/09/2025,NEFT DR/TRF607833332895/ACCOUNT TRANSFER,NEFT321650189193,"15,010.72",-,"668,017.69"
01/09/2025,02/09/2025,NEFT DR/TRF864567121934/ACCOUNT TRANSFER,NEFT574689405139,"39,072.59",-,"628,945.10"
01/09/2025,03/09/2025,UPI CR/P2P544327943100/VIKAS/P2P RECEIVE,UPI552883939566,-,"4,700.05","633,645.15"
02/09/2025,02/09/2025,CASH DEP/CSH202154558881/BRANCH DEPOSIT,CASH453301592779,-,"9,328.59","642,973.74"
02/09/2025,02/09/2025,CHRG DR/FEE450870570322/BANK CHARGE,CHG615701036938,244.49,-,"642,729.25"
02/09/2025,04/09/2025,UPI DR/UPI980989846232/AMAZON/MERCHANT PAYMENT,DR416697454330,"1,892.86",-,"640,836.39"
03/09/2025,03/09/2025,UPI DR/UPI666412427175/BOOKMYSHOW/MERCHANT PAYMENT,DR160250921364,"9,890.01",-,"630,946.38"
03/09/2025,04/09/2025,NEFT CR/SAL395623334283/HCL/MONTHLY SALARY,CR222213122688,-,"109,483.50","740,429.88"
04/09/2025,04/09/2025,UPI DR/UPI655916195523/SWIGGY/MERCHANT PAYMENT,DR876568783191,352.10,-,"740,077.78"
05/09/2025,05/09/2025,CASH DEP/CSH879790198745/BRANCH DEPOSIT,CASH369963473325,-,"5,087.13","745,164.91"
06/09/2025,08/09/2025,CASH DEP/CSH791180078280/BRANCH DEPOSIT,CASH467432149057,-,"40,366.97","785,531.88"
06/09/2025,08/09/2025,UPI DR/P2P283935635429/MEERA/P2P TRANSFER,UPI176506054173,"9,376.19",-,"776,155.69"
08/09/2025,08/09/2025,NEFT CR/TRF832400136821/TRANSFER IN,CR717471323143,-,"53,743.39","829,899.08"
08/09/2025,08/09/2025,UPI CR/P2P823872467654/SNEHA/P2P RECEIVE,UPI398717744830,-,"5,750.69","835,649.77"
08/09/2025,10/09/2025,UPI DR/P2P113132999088/RAHUL/P2P TRANSFER,UPI766353340033,"2,111.19",-,"833,538.58"
10/09/2025,12/09/2025,UPI DR/UPI892277653064/DMART/MERCHANT PAYMENT,DR339270556111,"2,478.82",-,"831,059.76"
12/09/2025,12/09/2025,NEFT DR/TRF787976245330/ACCOUNT TRANSFER,NEFT936053051501,"48,090.08",-,"782,969.68"
13/09/2025,14/09/2025,NEFT DR/TRF750102262013/ACCOUNT TRANSFER,NEFT753507397816,"3,608.16",-,"779,361.52"
19/09/2025,20/09/2025,CASH DEP/CSH554417728457/BRANCH DEPOSIT,CASH415274811624,-,"40,227.87","819,589.39"
19/09/2025,20/09/2025,CASH DEP/CSH667170611574/BRANCH DEPOSIT,CASH562882832454,-,"23,606.71","843,196.10"
20/09/2025,20/09/2025,UPI DR/UPI180073552249/JIO/MERCHANT PAYMENT,DR186393413971,544.51,-,"842,651.59"
21/09/2025,22/09/2025,UPI DR/UPI660788942584/AIRTEL/MERCHANT PAYMENT,DR786832201065,101.58,-,"842,550.01"
21/09/2025,23/09/2025,UPI CR/P2P820902440369/VIKAS/P2P RECEIVE,UPI279015769956,-,"7,275.49","849,825.50"
22/09/2025,22/09/2025,NEFT CR/TRF772423012097/TRANSFER IN,CR907958394661,-,"42,786.08","892,611.59"
22/09/2025,24/09/2025,CASH DEP/CSH268651565749/BRANCH DEPOSIT,CASH393269265126,-,"22,626.87","915,238.46"
