value_date,post_date,details,ref_no,debit,credit,balance
13/03/2025,15/03/2025,NEFT DR/VEN161237679459/PRINT HOUSE/VENDOR PAYMENT,NEFT235547909073,"175,703.67",-,"1,931,132.54"
13/03/2025,15/03/2025,UPI DR/P2P199921049258/SNEHA/P2P TRANSFER,UPI862160670035,"7,271.01",-,"1,923,861.53"
14/03/2025,16/03/2025,RTGS CR/CLT823438995099/NEXA INFRA/INVOICE SETTLEMENT,RTGS529748377300,-,"228,700.27","2,152,561.80"
16/03/2025,18/03/2025,CASH DEP/CSH557004816823/BRANCH DEPOSIT,CASH718209459995,-,"14,543.08","2,167,104.88"
17/03/2025,17/03/2025,UPI DR/BIZ765933796897/PACKAGING HUB/SUPPLIER PAYMENT,DR937990454990,"83,535.22",-,"2,083,569.66"
17/03/2025,18/03/2025,RTGS CR/CLT635322585448/NEXA INFRA/INVOICE SETTLEMENT,RTGS101406516629,-,"132,252.27","2,215,821.93"
17/03/2025,18/03/2025,RTGS CR/CLT180327837213/URBAN FOODS/INVOICE SETTLEMENT,RTGS193780988368,-,"243,402.63","2,459,224.56"
19/03/2025,19/03/2025,NEFT DR/VEN413220268191/CITY LOGISTICS/VENDOR PAYMENT,NEFT609215670925,"78,695.08",-,"2,380,529.48"
20/03/2025,20/03/2025,UPI DR/P2P314704148489/KARAN/P2P TRANSFER,UPI251507049978,"16,874.76",-,"2,363,654.72"
20/03/2025,22/03/2025,NEFT DR/VEN333173494565/PACKAGING HUB/VENDOR PAYMENT,NEFT269497368293,"85,244.87",-,"2,278,409.85"
21/03/2025,22/03/2025,CHRG DR/FEE662837484003/BANK CHARGE,CHG372940774433,63.93,-,"2,278,345.92"
22/03/2025,23/03/2025,RTGS CR/CLT687102553384/URBAN FOODS/INVOICE SETTLEMENT,RTGS684209453580,-,"161,828.51","2,440,174.43"
22/03/2025,24/03/2025,RTGS CR/CLT491912912035/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS441411721070,-,"106,628.65","2,546,803.08"
23/03/2025,23/03/2025,NEFT CR/CLT190633444115/ALPHA TRADERS/BULK RECEIPT,CR853958503812,-,"85,303.32","2,632,106.40"
23/03/2025,24/03/2025,NEFT DR/GST199921625024/GST PAYMENT/CBIC,TAX938092678974,"46,695.81",-,"2,585,410.59"
25/03/2025,26/03/2025,NEFT CR/CLT664201169925/ORBIT RETAIL/BULK RECEIPT,CR273456999970,-,"153,340.47","2,738,751.06"
27/03/2025,27/03/2025,UPI DR/P2P255251330390/PRIYA/P2P TRANSFER,UPI545741878277,"4,997.35",-,"2,733,753.71"
28/03/2025,29/03/2025,NEFT DR/VEN349645780636/CITY LOGISTICS/VENDOR PAYMENT,NEFT225413922125,"25,506.18",-,"2,708,247.53"
28/03/2025,30/03/2025,UPI CR/P2P828735531022/NEHA/P2P RECEIVE,UPI850201548284,-,"17,089.95","2,725,337.48"
29/03/2025,29/03/2025,UPI DR/UPI494698476410/AMAZON/MERCHANT PAYMENT,DR112449197685,"4,936.33",-,"2,720,401.15"
29/03/2025,30/03/2025,CASH DEP/CSH118472887707/BRANCH DEPOSIT,CASH391976474184,-,"22,122.87","2,742,524.02"
03/04/2025,04/04/2025,UPI DR/P2P750541879930/NEHA/P2P TRANSFER,UPI590376446590,"6,875.63",-,"2,735,648.39"
06/04/2025,06/04/2025,NEFT DR/VEN261673890847/CITY LOGISTICS/VENDOR PAYMENT,NEFT853165399609,"31,088.70",-,"2,704,559.69"
06/04/2025,08/04/2025,CASH DEP/CSH854708132324/BRANCH DEPOSIT,CASH172289471584,-,"5,474.08","2,710,033.77"
09/04/2025,09/04/2025,NEFT CR/CLT578345715205/NEXA INFRA/BULK RECEIPT,CR742071703682,-,"276,823.53","2,986,857.30"
09/04/2025,10/04/2025,NEFT CR/CLT935542312621/ORBIT RETAIL/BULK RECEIPT,CR290556094248,-,"109,367.17","3,096,224.47"
11/04/2025,11/04/2025,CASH DEP/CSH974836253321/BRANCH DEPOSIT,CASH221959687697,-,"23,527.17","3,119,751.64"
11/04/2025,13/04/2025,RTGS CR/CLT913171408431/NEXA INFRA/INVOICE SETTLEMENT,RTGS921611588151,-,"157,246.35","3,276,997.99"
12/04/2025,13/04/2025,NEFT DR/VEN788221603357/PACKAGING HUB/VENDOR PAYMENT,NEFT837918598785,"148,432.83",-,"3,128,565.16"
12/04/2025,14/04/2025,NEFT CR/CLT370313187044/ALPHA TRADERS/BULK RECEIPT,CR865680855370,-,"65,910.24","3,194,475.40"
15/04/2025,15/04/2025,CASH DEP/CSH814823010904/BRANCH DEPOSIT,CASH639656461062,-,"1,330.31","3,195,805.71"
15/04/2025,15/04/2025,RTGS CR/CLT468044664520/NEXA INFRA/INVOICE SETTLEMENT,RTGS875500320500,-,"92,701.68","3,288,507.39"
16/04/2025,17/04/2025,NEFT CR/CLT318766548391/URBAN FOODS/BULK RECEIPT,CR627650430707,-,"238,094.26","3,526,601.65"
16/04/2025,17/04/2025,UPI DR/UPI228237020603/FLIPKART/MERCHANT PAYMENT,DR881685422051,"9,802.12",-,"3,516,799.53"
16/04/2025,17/04/2025,NEFT DR/VEN122448806682/PACKAGING HUB/VENDOR PAYMENT,NEFT886201495879,"177,430.34",-,"3,339,369.19"
16/04/2025,18/04/2025,RTGS CR/CLT316986512518/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS382473971391,-,"45,199.36","3,384,568.55"
18/04/2025,18/04/2025,NEFT DR/VEN102644575000/PRINT HOUSE/VENDOR PAYMENT,NEFT617693597163,"53,667.44",-,"3,330,901.11"
21/04/2025,23/04/2025,CHRG DR/FEE483143519815/BANK CHARGE,CHG567875498007,20.45,-,"3,330,880.66"
21/04/2025,23/04/2025,NEFT DR/VEN969821749109/PRINT HOUSE/VENDOR PAYMENT,NEFT801687556642,"166,251.64",-,"3,164,629.02"
22/04/2025,23/04/2025,NEFT CR/CLT298418403041/ORBIT RETAIL/BULK RECEIPT,CR555653255539,-,"28,254.73","3,192,883.75"
22/04/2025,23/04/2025,NEFT CR/CLT982201418688/NEXA INFRA/BULK RECEIPT,CR877510213721,-,"263,864.77","3,456,748.52"
22/04/2025,23/04/2025,NEFT DR/GST103914899768/GST PAYMENT/CBIC,TAX632492325436,"36,643.91",-,"3,420,104.61"
24/04/2025,26/04/2025,NEFT CR/CLT107370322586/URBAN FOODS/BULK RECEIPT,CR321173717773,-,"202,559.17","3,622,663.78"
24/04/2025,26/04/2025,NEFT CR/CLT487024142074/SKYLOGIC LLP/BULK RECEIPT,CR556702580929,-,"26,690.15","3,649,353.93"
24/04/2025,26/04/2025,RTGS CR/CLT316195436391/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS646791407777,-,"114,502.49","3,763,856.42"
25/04/2025,27/04/2025,NEFT DR/VEN894925537650/PACKAGING HUB/VENDOR PAYMENT,NEFT979253935231,"26,586.50",-,"3,737,269.92"
25/04/2025,27/04/2025,UPI CR/P2P647134485029/KARAN/P2P RECEIVE,UPI252980141897,-,"5,210.72","3,742,480.64"
26/04/2025,27/04/2025,NEFT CR/CLT850035731560/ALPHA TRADERS/BULK RECEIPT,CR511960328202,-,"46,559.25","3,789,039.89"
29/04/2025,01/05/2025,NEFT CR/CLT383054980333/URBAN FOODS/BULK RECEIPT,CR636687619860,-,"134,734.76","3,923,774.65"
29/04/2025,01/05/2025,UPI DR/UPI149273631624/ZOMATO/MERCHANT PAYMENT,DR858370221914,751.90,-,"3,923,022.75"
29/04/2025,30/04/2025,RTGS CR/CLT760163319552/NEXA INFRA/INVOICE SETTLEMENT,RTGS517147456429,-,"217,272.65","4,140,295.40"
01/05/2025,01/05/2025,NEFT CR/CLT116555364473/SKYLOGIC LLP/BULK RECEIPT,CR546927258434,-,"72,442.96","4,212,738.36"
03/05/2025,03/05/2025,RTGS CR/CLT449435107831/URBAN FOODS/INVOICE SETTLEMENT,RTGS108047028194,-,"160,660.56","4,373,398.92"
04/05/2025,05/05/2025,CHRG DR/FEE540397338257/BANK CHARGE,CHG269102301961,170.03,-,"4,373,228.89"
05/05/2025,06/05/2025,NEFT CR/CLT604366550208/ALPHA TRADERS/BULK RECEIPT,CR117507534962,-,"85,343.74","4,458,572.63"
05/05/2025,07/05/2025,NEFT CR/CLT656772797295/URBAN FOODS/BULK RECEIPT,CR917969279336,-,"185,965.89","4,644,538.52"
06/05/2025,06/05/2025,UPI DR/BIZ549136655382/PACKAGING HUB/SUPPLIER PAYMENT,DR556118231221,"67,752.78",-,"4,576,785.74"
06/05/2025,06/05/2025,RTGS CR/CLT743530372203/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS891613159798,-,"188,822.42","4,765,608.16"
06/05/2025,07/05/2025,UPI DR/UPI283479500457/SPOTIFY/MERCHANT PAYMENT,DR886343952212,"8,973.27",-,"4,756,634.89"
08/05/2025,10/05/2025,NEFT DR/VEN134984959980/CITY LOGISTICS/VENDOR PAYMENT,NEFT365533472148,"62,210.14",-,"4,694,424.75"
09/05/2025,10/05/2025,RTGS CR/CLT914400295416/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS389009194017,-,"113,692.69","4,808,117.44"
10/05/2025,12/05/2025,NEFT CR/CLT261980845643/URBAN FOODS/BULK RECEIPT,CR438130938479,-,"77,917.38","4,886,034.82"
11/05/2025,11/05/2025,CASH DEP/CSH323377493579/BRANCH DEPOSIT,CASH128814052089,-,"35,910.52","4,921,945.34"
12/05/2025,13/05/2025,CASH DEP/CSH874957011527/BRANCH DEPOSIT,CASH162219607568,-,"6,803.71","4,928,749.05"
15/05/2025,16/05/2025,UPI DR/UPI121234384056/OLA/MERCHANT PAYMENT,DR816805276243,"2,159.33",-,"4,926,589.72"
17/05/2025,17/05/2025,NEFT CR/CLT181668065941/NEXA INFRA/BULK RECEIPT,CR733836799004,-,"49,816.66","4,976,406.38"
17/05/2025,18/05/2025,NEFT CR/CLT804116511159/ALPHA TRADERS/BULK RECEIPT,CR680969894697,-,"59,836.61","5,036,242.99"
17/05/2025,18/05/2025,NEFT DR/VEN429608740988/PRINT HOUSE/VENDOR PAYMENT,NEFT519182489241,"113,603.62",-,"4,922,639.37"
18/05/2025,18/05/2025,CASH DEP/CSH801239625791/BRANCH DEPOSIT,CASH540907961907,-,"2,892.16","4,925,531.53"
19/05/2025,19/05/2025,UPI DR/BIZ441514483358/PRINT HOUSE/SUPPLIER PAYMENT,DR649584094723,"78,947.13",-,"4,846,584.40"
19/05/2025,21/05/2025,NEFT DR/VEN930494042527/CITY LOGISTICS/VENDOR PAYMENT,NEFT455622288246,"92,181.53",-,"4,754,402.87"
20/05/2025,20/05/2025,UPI CR/P2P277851680942/PRIYA/P2P RECEIVE,UPI649441989580,-,"24,669.34","4,779,072.21"
20/05/2025,21/05/2025,UPI DR/P2P219441724377/ANJALI/P2P TRANSFER,UPI413404553733,"19,693.36",-,"4,759,378.85"
23/05/2025,24/05/2025,CASH DEP/CSH637975248994/BRANCH DEPOSIT,CASH157330891344,-,"34,911.35","4,794,290.20"
24/05/2025,24/05/2025,RTGS CR/CLT913134049568/NEXA INFRA/INVOICE SETTLEMENT,RTGS492348723587,-,"40,012.44","4,834,302.64"
24/05/2025,24/05/2025,NEFT DR/GST743576332648/GST PAYMENT/CBIC,TAX944490251034,"84,055.35",-,"4,750,247.29"
25/05/2025,25/05/2025,NEFT CR/CLT524204481297/SKYLOGIC LLP/BULK RECEIPT,CR365634669939,-,"78,583.54","4,828,830.83"
26/05/2025,26/05/2025,NEFT DR/VEN999321130544/CITY LOGISTICS/VENDOR PAYMENT,NEFT309921184788,"146,324.36",-,"4,682,506.47"
26/05/2025,27/05/2025,UPI DR/UPI646186171473/FLIPKART/MERCHANT PAYMENT,DR532567937650,"11,613.21",-,"4,670,893.26"
28/05/2025,30/05/2025,UPI DR/UPI819077819319/SPOTIFY/MERCHANT PAYMENT,DR970474373696,125.50,-,"4,670,767.76"
30/05/2025,30/05/2025,NEFT DR/VEN422186205810/PACKAGING HUB/VENDOR PAYMENT,NEFT210028968779,"133,469.18",-,"4,537,298.58"
01/06/2025,01/06/2025,UPI DR/P2P878627678456/RAHUL/P2P TRANSFER,UPI585064710624,"20,140.44",-,"4,517,158.14"
01/06/2025,01/06/2025,UPI CR/P2P984665705553/ANJALI/P2P RECEIVE,UPI943658414372,-,"9,878.04","4,527,036.18"
02/06/2025,02/06/2025,UPI DR/BIZ680304497005/CITY LOGISTICS/SUPPLIER PAYMENT,DR883223531259,"37,120.76",-,"4,489,915.42"
03/06/2025,04/06/2025,UPI DR/P2P506810757056/KARAN/P2P TRANSFER,UPI477848676664,"5,469.73",-,"4,484,445.69"
06/06/2025,08/06/2025,NEFT DR/VEN240592523449/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT808145456467,"34,071.42",-,"4,450,374.27"
06/06/2025,08/06/2025,UPI DR/P2P567016844078/SNEHA/P2P TRANSFER,UPI575851833330,"13,622.06",-,"4,436,752.21"
09/06/2025,10/06/2025,NEFT CR/CLT690145178587/URBAN FOODS/BULK RECEIPT,CR339783832224,-,"28,891.28","4,465,643.49"
10/06/2025,10/06/2025,RTGS CR/CLT529842305102/URBAN FOODS/INVOICE SETTLEMENT,RTGS436687930249,-,"162,155.43","4,627,798.92"
11/06/2025,12/06/2025,RTGS CR/CLT862983397472/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS846756471645,-,"60,061.18","4,687,860.10"
11/06/2025,13/06/2025,UPI CR/P2P754187829860/ANJALI/P2P RECEIVE,UPI490547317944,-,"18,078.79","4,705,938.89"
13/06/2025,13/06/2025,NEFT DR/VEN310931092387/CITY LOGISTICS/VENDOR PAYMENT,NEFT957012426402,"36,608.41",-,"4,669,330.48"
14/06/2025,15/06/2025,NEFT CR/CLT199473130976/NEXA INFRA/BULK RECEIPT,CR480399200625,-,"46,703.07","4,716,033.55"
14/06/2025,15/06/2025,RTGS CR/CLT465061761375/URBAN FOODS/INVOICE SETTLEMENT,RTGS359539389491,-,"96,755.69","4,812,789.24"
14/06/2025,16/06/2025,RTGS CR/CLT201842471842/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS263136159506,-,"162,596.85","4,975,386.09"
15/06/2025,16/06/2025,NEFT DR/VEN349066531189/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT983683418061,"32,838.62",-,"4,942,547.47"
17/06/2025,17/06/2025,NEFT DR/VEN639321445193/PRINT HOUSE/VENDOR PAYMENT,NEFT655270751814,"92,196.98",-,"4,850,350.49"
17/06/2025,19/06/2025,NEFT DR/VEN139598425553/WAREHOUSE RENT/VENDOR PAYMENT,NEFT196417308319,"130,354.73",-,"4,719,995.76"
18/06/2025,18/06/2025,UPI DR/BIZ775986991191/WAREHOUSE RENT/SUPPLIER PAYMENT,DR882967388544,"10,591.24",-,"4,709,404.52"
18/06/2025,19/06/2025,UPI DR/BIZ420401484299/CITY LOGISTICS/SUPPLIER PAYMENT,DR972833418880,"45,355.17",-,"4,664,049.35"
19/06/2025,21/06/2025,UPI DR/UPI156867370537/JIO/MERCHANT PAYMENT,DR915773203782,"9,382.52",-,"4,654,666.83"
21/06/2025,22/06/2025,UPI CR/P2P541323759843/ROHAN/P2P RECEIVE,UPI312086910845,-,"33,728.80","4,688,395.63"
22/06/2025,22/06/2025,NEFT DR/VEN356088145680/CITY LOGISTICS/VENDOR PAYMENT,NEFT461243890215,"77,513.72",-,"4,610,881.91"
22/06/2025,23/06/2025,NEFT DR/GST526412280472/GST PAYMENT/CBIC,TAX830041795483,"110,796.61",-,"4,500,085.30"
23/06/2025,23/06/2025,NEFT CR/CLT411262458333/ORBIT RETAIL/BULK RECEIPT,CR445933317954,-,"191,195.40","4,691,280.70"
24/06/2025,25/06/2025,NEFT CR/CLT194602785816/ORBIT RETAIL/BULK RECEIPT,CR386931847481,-,"192,866.10","4,884,146.80"
24/06/2025,25/06/2025,NEFT CR/CLT701197470271/URBAN FOODS/BULK RECEIPT,CR895670732156,-,"275,116.11","5,159,262.91"
24/06/2025,26/06/2025,CHRG DR/FEE654647910937/BANK CHARGE,CHG306856240450,347.40,-,"5,158,915.51"
24/06/2025,26/06/2025,NEFT DR/VEN377265187511/PRINT HOUSE/VENDOR PAYMENT,NEFT439151225368,"50,512.71",-,"5,108,402.80"
26/06/2025,28/06/2025,NEFT CR/CLT504201054622/ALPHA TRADERS/BULK RECEIPT,CR570302550097,-,"166,737.08","5,275,139.88"
27/06/2025,27/06/2025,CASH DEP/CSH165391936707/BRANCH DEPOSIT,CASH774626036207,-,"6,405.88","5,281,545.76"
27/06/2025,27/06/2025,UPI CR/P2P511364008971/VIKAS/P2P RECEIVE,UPI784792931048,-,"28,515.44","5,310,061.20"
27/06/2025,29/06/2025,RTGS CR/CLT828925892025/NEXA INFRA/INVOICE SETTLEMENT,RTGS269947654417,-,"169,144.70","5,479,205.90"
30/06/2025,01/07/2025,NEFT CR/CLT612285922927/ORBIT RETAIL/BULK RECEIPT,CR497382460727,-,"169,962.54","5,649,168.44"
01/07/2025,01/07/2025,NEFT CR/CLT513280051502/ALPHA TRADERS/BULK RECEIPT,CR896750530662,-,"255,047.86","5,904,216.30"
01/07/2025,03/07/2025,RTGS CR/CLT279028572631/NEXA INFRA/INVOICE SETTLEMENT,RTGS639987927287,-,"135,598.61","6,039,814.91"
02/07/2025,03/07/2025,NEFT CR/CLT946725720335/ORBIT RETAIL/BULK RECEIPT,CR448576573237,-,"232,524.26","6,272,339.17"
02/07/2025,04/07/2025,NEFT DR/VEN689592836145/CITY LOGISTICS/VENDOR PAYMENT,NEFT289074851963,"84,573.43",-,"6,187,765.74"
03/07/2025,04/07/2025,NEFT DR/VEN704310818824/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT577448392311,"97,005.14",-,"6,090,760.60"
03/07/2025,05/07/2025,NEFT CR/CLT274344307777/NEXA INFRA/BULK RECEIPT,CR319329996296,-,"66,165.11","6,156,925.71"
04/07/2025,04/07/2025,UPI DR/P2P768585183481/RAHUL/P2P TRANSFER,UPI584361427540,"22,475.35",-,"6,134,450.36"
04/07/2025,05/07/2025,CHRG DR/FEE843375676850/BANK CHARGE,CHG310141222216,100.52,-,"6,134,349.84"
04/07/2025,06/07/2025,RTGS CR/CLT745762316146/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS832593933757,-,"35,007.44","6,169,357.28"
06/07/2025,06/07/2025,NEFT DR/VEN513317192273/WAREHOUSE RENT/VENDOR PAYMENT,NEFT928201475731,"94,000.85",-,"6,075,356.43"
07/07/2025,07/07/2025,RTGS CR/CLT439278009992/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS551201698375,-,"69,003.09","6,144,359.52"
