Date,Details,Ref No/Cheque No,Debit,Credit,Balance
16/02/2025,DEP TFR UPI/CR/509986170196/MOHIT SU/BKID/ mohitttade/UPI 3846432644377 AT 06039 UDGIR,,,415.07,138227.24
18/02/2025,WDL TFR UPI/DR/851544209597/MS BGR T/UTIB/g pay-11266/Sent 3786811593363 AT 06039 UDGIR,,17.54,,138209.70
19/02/2025,WDL TFR UPI/DR/994483545986/SAI TRAD/YESB/ paytmqr1p5/NA 7457965044752 AT 06039 UDGIR,,110.67,,138099.03
20/02/2025,WDL TFR UPI/DR/778177168555/MR ADITY/NESF/ 4110268667/UPI 3939417925835 AT 06039 UDGIR,,31.24,,138067.79
22/02/2025,WDL TFR UPI/DR/753359987129/GAVADE P/UTIB/g pay-11256/Sent 1173271990593 AT 06039 UDGIR,,37.65,,138030.14
23/02/2025,WDL TFR UPI/DR/066024530648/SHREE GA/YESB/q 369201673/Sent 8244126271326 AT 06039 UDGIR,,30.63,,137999.51
24/02/2025,WDL TFR UPI/DR/142160857121/Ashadul /INDB/ 0513652794/NA 0888406888109 AT 06039 UDGIR,,168.17,,137831.34
25/02/2025,DEP TFR UPI/CR/073682938408/MR ADITY/NESF/ 3733974645/UPI 5224890373453 AT 06039 UDGIR,,,631.00,138462.34
28/02/2025,WDL TFR UPI/DR/025562873346/High Spi/UTIB/9 823096944/Sent 3362462610147 AT 06039 UDGIR,,10.16,,138452.18
03/03/2025,WDL TFR UPI/DR/665232586281/RAJENTERP/YESB/ q039410539/Sen 7056356794212 AT 06039 UDGIR,,54.90,,138397.28
03/03/2025,WDL TFR UPI/DR/166179393588/Mrs KANC/YESB/ bharatpe9s/Pay 3390464387323 AT 06039 UDGIR,,136.39,,138260.89
06/03/2025,DEP TFR UPI/CR/043634833707/SARTHAK /IPOS/ sarthakksh/UPI 4855165149143 AT 06039 UDGIR,,,34.73,138295.62
08/03/2025,WDL TFR UPI/DR/817550639135/RABIND/YESB/q34 2758074/Sent u 4592937582931 AT 06039 UDGIR,,55.04,,138240.58
08/03/2025,WDL TFR UPI/DR/239894375857/ADITYA K/SBIN/ 8398640335/UPI 4806045216658 AT 06039 UDGIR,,109.07,,138131.51
09/03/2025,WDL TFR UPI/DR/516772125172/ANIL ARJ/YESB/ paytmqrt2m/NA 7062403628023 AT 06039 UDGIR,,216.75,,137914.76
10/03/2025,WDL TFR UPI/DR/815696343812/HEALTH F/YESB/p aytmqr6di/Sent 9486697654806 AT 06039 UDGIR,,143.25,,137771.51
12/03/2025,WDL TFR UPI/DR/375141221448/Master S/MAHB/ 2498675539/UPI 2711019915346 AT 06039 UDGIR,,60.00,,137711.51
13/03/2025,WDL TFR UPI/DR/016970960048/ADITYA K/SBIN/ 1369376364/UPI 8511785452613 AT 06039 UDGIR,,48.64,,137662.87
13/03/2025,DEP TFR UPI/CR/034422980433/Bhagyash/BARB/ vaniswami1/UPI 0170659005360 AT 06039 UDGIR,,,2304.52,139967.39
15/03/2025,WDL TFR UPI/DR/114238031711/Mrs KANC/YESB/ bharatpe9s/Pay 0797500192147 AT 06039 UDGIR,,222.08,,139745.31
17/03/2025,WDL TFR UPI/DR/924812358569/ATUL NAG/UTIB/p inelabs.1/Gene 4713153565959 AT 06039 UDGIR,,110.78,,139634.53
17/03/2025,WDL TFR UPI/DR/752327914618/OM SAI P/YESB/p aytmqr6u7/Sent 8879397769480 AT 06039 UDGIR,,65.55,,139568.98
19/03/2025,WDL TFR UPI/DR/817555926514/LAXMAN B/YESB/q 255887348/Sent 5712803635522 AT 06039 UDGIR,,44.52,,139524.46
20/03/2025,WDL TFR UPI/DR/478051315644/upi juspay/YESB /paytm-7620/Tr 3773083153395 AT 06039 UDGIR,,556.36,,138968.10
21/03/2025,WDL TFR UPI/DR/921399664930/Mrs KANC/YESB/ bharatpe9s/Pay 1626334986412 AT 06039 UDGIR,,169.35,,138798.75
22/03/2025,WDL TFR UPI/DR/901148536961/Pawar Pa/UTIB/g pay-12190/Sent 2293200645238 AT 06039 UDGIR,,44.67,,138754.08
23/03/2025,DEP TFR UPI/CR/272686436524/Master S/MAHB/ parthchava/UPI 0749650968742 AT 06039 UDGIR,,,373.42,139127.50
24/03/2025,WDL TFR UPI/DR/209138144144/HARSHAD /BKID/ harshashin/UPI 6533732235771 AT 06039 UDGIR,,1060.51,,138066.99
25/03/2025,WDL TFR UPI/DR/344726863877/Indian R/YESB/p aytm-6467/Sent 0337024646917 AT 06039 UDGIR,,317.85,,137749.14
27/03/2025,WDL TFR UPI/DR/367800420599/NIHAL RA/YESB/q 066832792/Sent 8772876715327 AT 06039 UDGIR,,134.56,,137614.58
27/03/2025,DEP TFR UPI/CR/226610715645/ADITYA K/SBIN/ adityakris/UPI 1137905385631 AT 06039 UDGIR,,,67.32,137681.90
29/03/2025,DEP TFR UPI/CR/339977620547/ADITYA K/SBIN/ adityakris/UPI 0280327457523 AT 06039 UDGIR,,,102.54,137784.44
29/03/2025,DEP TFR UPI/CR/092068264244/AWS India/RATN/ amazon.ref/Ref 1764975095998 AT 06039 UDGIR,,,2.76,137787.20
30/03/2025,WDL TFR UPI/DR/512706452310/DAYANAND/YESB/q 173605212/Sent 5443446759226 AT 06039 UDGIR,,31.20,,137756.00
31/03/2025,WDL TFR UPI/DR/927403210518/KAMAT HO/YESB/p aytmqr6vh/Sent 8425722864593 AT 06039 UDGIR,,5482.25,,132273.75
31/03/2025,WDL TFR UPI/DR/917659930556/OM SAI P/YESB/p aytmqr6u7/Sent 2425326672552 AT 06039 UDGIR,,12.79,,132260.96
31/03/2025,DEP TFR UPI/CR/517450499835/SARTHAK /IPOS/ sarthakksh/UPI 0680209502155 AT 06039 UDGIR,,,99.64,132360.60
31/03/2025,WDL TFR UPI/DR/920923353055/KALE SHA/HDFC/s hasikalak/Sent 5895805444351 AT 06039 UDGIR,,172.66,,132187.94
01/04/2025,WDL TFR UPI/DR/728887650496/viveksj1/IBKL/ user07639/UPI 6405661502063 AT 06039 UDGIR,,1079.85,,131108.09
01/04/2025,WDL TFR UPI/DR/781346222020/ADITYA K/SBIN/ 8477998655/UPI 1924324432216 AT 06039 UDGIR,,88.03,,131020.06
02/04/2025,DEP TFR UPI/CR/287907356703/SHRADHA /KVBL/ shradha.na/UPI 3975155326158 AT 06039 UDGIR,,,517.05,131537.11
04/04/2025,DEP TFR UPI/CR/194074328207/ADITYA K/SBIN/ adityakris/UPI 4443065317410 AT 06039 UDGIR,,,172.49,131709.60
06/04/2025,DEP TFR UPI/CR/665502373583/SARTHAK /BARB/ sarthakksh/UPI 8673301056603 AT 06039 UDGIR,,,125.85,131835.45
08/04/2025,WDL TFR UPI/DR/858699590589/SHRI ANJ/YESB/q 843716604/Sent 6885064967059 AT 06039 UDGIR,,152.06,,131683.39
10/04/2025,WDL TFR UPI/DR/965421397487/MOHAMAD /YESB/q 791284426/Sent 6118927894394 AT 06039 UDGIR,,58.33,,131625.06
11/04/2025,WDL TFR UPI/DR/624936362982/SHUBHAM /YESB/q 926557569/Sent 2638347126596 AT 06039 UDGIR,,19.65,,131605.41
11/04/2025,WDL TFR UPI/DR/157635823395/SEEMA AB/YESB/q 462067017/Sent 4800713289350 AT 06039 UDGIR,,38.04,,131567.37
12/04/2025,DEP TFR UPI/CR/183901879117/JAGADISH/UBIN/ jaguswami1/UPI 8276492861543 AT 06039 UDGIR,,,463.81,132031.18
13/04/2025,DEP TFR UPI/CR/160590393668/SHRADHA /KVBL/ shradha.na/UPI 4982858647120 AT 06039 UDGIR,,,1476.27,133507.45
14/04/2025,DEP TFR UPI/CR/883358891261/ADITYA K/SBIN/ adityakris/UPI 1541735411336 AT 06039 UDGIR,,,77.69,133585.14
15/04/2025,WDL TFR UPI/DR/080160458300/ROLL FIE/YESB/q 483422231/Sent 3277797406130 AT 06039 UDGIR,,128.49,,133456.65
16/04/2025,DEP TFR UPI/CR/399262761844/JAGADISH/UBIN/ jaguswami1/UPI 7764532043068 AT 06039 UDGIR,,,621.29,134077.94
19/04/2025,WDL TFR UPI/DR/046591573895/HARSHAD /YESB/p aytmqr736/Sent 0823784940088 AT 06039 UDGIR,,326.76,,133751.18
20/04/2025,DEP TFR UPI/CR/208497965938/JAGADISH/UBIN/ jaguswami1/UPI 8778490942853 AT 06039 UDGIR,,,1234.60,134985.78
21/04/2025,DEP TFR UPI/CR/954047002352/ADITYA A/BARB/9 356138585/Paym 1612495213631 AT 06039 UDGIR,,,177.09,135162.87
22/04/2025,DEP TFR UPI/CR/873862148594/ADITYA K/SBIN/ adityakris/UPI 6881553374027 AT 06039 UDGIR,,,23.50,135186.37
24/04/2025,DEP TFR UPI/CR/915400528332/SARTHAK /BARB/ sarthakksh/UPI 9593516325844 AT 06039 UDGIR,,,202.77,135389.14
24/04/2025,WDL TFR UPI/DR/488253804953/Mr Popat/YESB/q 324753482/Sent 8155942965430 AT 06039 UDGIR,,26.47,,135362.67
25/04/2025,WDL TFR UPI/DR/549634826102/PRASHANT/YESB/p aytmqr6pl/Sent 1184949685001 AT 06039 UDGIR,,443.15,,134919.52
26/04/2025,WDL TFR UPI/DR/422150593157/Dilip Ba/YESB/ paytmqrj1i/NA 1870223151317 AT 06039 UDGIR,,17.47,,134902.05
27/04/2025,WDL TFR UPI/DR/148515412687/ELEVATE /YESB/q 198869574/Sent 0219156196890 AT 06039 UDGIR,,729.95,,134172.10
27/04/2025,WDL TFR UPI/DR/625934689233/ADITYA K/SBIN/ 6887274794/UPI 2645857783564 AT 06039 UDGIR,,36.62,,134135.48
28/04/2025,WDL TFR UPI/DR/349754086047/ADITYA K/SBIN/ 6004124982/UPI 5225621544267 AT 06039 UDGIR,,58.92,,134076.56
28/04/2025,WDL TFR UPI/DR/988202252943/ANIL ARJ/YESB/ paytmqrt2m/NA 5890178832002 AT 06039 UDGIR,,155.50,,133921.06
28/04/2025,DEP TFR UPI/CR/573872966314/SARTHAK /IPOS/ sarthakksh/UPI 6335972680739 AT 06039 UDGIR,,,23.69,133944.75
30/04/2025,DEP TFR UPI/CR/483130610303/ADITYA A/BARB/9 356138585/Paym 6272199209857 AT 06039 UDGIR,,,53.69,133998.44
30/04/2025,WDL TFR UPI/DR/930673430625/Master S/MAHB/ 1420578518/UPI 3255767645770 AT 06039 UDGIR,,144.07,,133854.37
01/05/2025,WDL TFR UPI/DR/890133297671/Pawar Pa/UTIB/g pay-12195/Sent 3784928932166 AT 06039 UDGIR,,29.51,,133824.86
02/05/2025,WDL TFR UPI/DR/155822713955/HEALTH C/HDFC/v yapar.175/Sent 5056135519293 AT 06039 UDGIR,,16.24,,133808.62
03/05/2025,WDL TFR UPI/DR/151501362280/SEEMA AB/YESB/q 462067017/Sent 4102569620200 AT 06039 UDGIR,,71.84,,133736.78
03/05/2025,WDL TFR UPI/DR/403850836934/Shankar /YESB/p aytm.s1tn/Sent 9580874364155 AT 06039 UDGIR,,43.36,,133693.42
05/05/2025,WDL TFR UPI/DR/183074781789/ELEVATE /YESB/q 785630458/Sent 4771489615939 AT 06039 UDGIR,,78.88,,133614.54
05/05/2025,WDL TFR UPI/DR/680553742776/RAJENTERP/YESB/ q039410539/Sen 4683298456276 AT 06039 UDGIR,,40.77,,133573.77
08/05/2025,WDL TFR UPI/DR/007450362135/Mr DINES/YESB/q 707637775/Sent 6713228497419 AT 06039 UDGIR,,47.61,,133526.16
09/05/2025,WDL TFR UPI/DR/440497423064/KRUSHNA /YESB/p aytmqr5vx/Sent 9455017132875 AT 06039 UDGIR,,192.66,,133333.50
11/05/2025,DEP TFR UPI/CR/393550721474/JAGADISH/UBIN/ jaguswami1/UPI 7846473534917 AT 06039 UDGIR,,,971.33,134304.83
13/05/2025,WDL TFR UPI/DR/636880091377/Master S/MAHB/ 7346399915/UPI 4793821937133 AT 06039 UDGIR,,107.07,,134197.76
13/05/2025,WDL TFR UPI/DR/600996016588/SEEMA AB/YESB/q 216671691/Sent 5732419892384 AT 06039 UDGIR,,203.72,,133994.04
14/05/2025,WDL TFR UPI/DR/609232649712/SEEMA AB/YESB/q 216671691/Sent 5594966265247 AT 06039 UDGIR,,38.26,,133955.78
15/05/2025,WDL TFR UPI/DR/316938240880/MR SOURA/YESB/q 893257851/Sent 5168357883036 AT 06039 UDGIR,,179.78,,133776.00
16/05/2025,WDL TFR UPI/DR/463691525017/AGENCIA /YESB/p aytmqr681/Sent 5661706290575 AT 06039 UDGIR,,264.23,,133511.77
18/05/2025,WDL TFR UPI/DR/152738467546/Master S/MAHB/ 5636666717/UPI 9933174541356 AT 06039 UDGIR,,61.27,,133450.50
18/05/2025,WDL TFR UPI/DR/377993369593/GOPI LAL/YESB/p aytmqr6ss/Sent 8481491616192 AT 06039 UDGIR,,153.43,,133297.07
19/05/2025,WDL TFR UPI/DR/126280246356/AARADHYA/YESB/q 952613693/Sent 6138224532885 AT 06039 UDGIR,,33.65,,133263.42
20/05/2025,WDL TFR UPI/DR/586653135447/SEEMA AB/YESB/q 927376420/Sent 3178954694416 AT 06039 UDGIR,,24.52,,133238.90
21/05/2025,WDL TFR UPI/DR/991197492543/BHAKTI M/YESB/q 455082251/Sent 3934535210052 AT 06039 UDGIR,,432.22,,132806.68
23/05/2025,DEP TFR UPI/CR/243731305494/JAGADISH/UBIN/ jaguswami1/UPI 0046799280220 AT 06039 UDGIR,,,1299.77,134106.45
25/05/2025,WDL TFR UPI/DR/335615851140/MR SOURA/YESB/q 868364515/Sent 3045696356736 AT 06039 UDGIR,,106.90,,133999.55
28/05/2025,WDL TFR UPI/DR/926199999947/SHANKAR/YESB/q 256466505/Sent 0731967041292 AT 06039 UDGIR,,62.70,,133936.85
29/05/2025,WDL TFR UPI/DR/556782127003/NIDHI ME/YESB/q 518727570/Sent 8730453898266 AT 06039 UDGIR,,61.36,,133875.49
31/05/2025,DEP TFR UPI/CR/681829155582/VINAYKUM/SBIN/ vkshock486/UPI 1734924376111 AT 06039 UDGIR,,,2067.75,135943.24
01/06/2025,WDL TFR UPI/DR/770894865035/SHREE GA/YESB/q 190874553/Sent 5622167549078 AT 06039 UDGIR,,89.68,,135853.56
04/06/2025,DEP TFR UPI/CR/000045587050/MOHIT SU/BKID/ mohitttade/UPI 6720592979214 AT 06039 UDGIR,,,22.61,135876.17
04/06/2025,WDL TFR UPI/DR/030331917472/BP Petro/YESB/q 991340776/Sent 0969035574846 AT 06039 UDGIR,,155.91,,135720.26
05/06/2025,DEP TFR UPI/CR/295633937888/SANIKA NEHA/IBKL/ user07639/UPI 1121725741870 AT 06039 UDGIR,,,4652.72,140372.98
05/06/2025,WDL TFR UPI/DR/046801140830/JAITA RAM/HDFC/ vyapar.169/Sen 5350124188331 AT 06039 UDGIR,,113.14,,140259.84
08/06/2025,DEP TFR UPI/CR/969811937886/SARTHAK /IPOS/ sarthakksh/UPI 3277087205683 AT 06039 UDGIR,,,20.10,140279.94
10/06/2025,WDL TFR UPI/DR/908918322326/MR ADITY/NESF/ 5094406979/UPI 1068399316771 AT 06039 UDGIR,,574.80,,139705.14
10/06/2025,DEP TFR UPI/CR/799036652878/PARTH DA/BKID/ parthchava/UPI 9047405266535 AT 06039 UDGIR,,,48.61,139753.75
11/06/2025,WDL TFR UPI/DR/005472331860/Shukalp /UTIB/9 370456936/Sent 7187794689664 AT 06039 UDGIR,,2568.44,,137185.31
11/06/2025,WDL TFR UPI/DR/172138995822/Pawar Pa/UTIB/g pay-12190/Sent 6138184519560 AT 06039 UDGIR,,142.75,,137042.56
13/06/2025,DEP TFR UPI/CR/124615698525/SARTHAK /IPOS/ sarthakksh/UPI 6521491169737 AT 06039 UDGIR,,,53.17,137095.73
15/06/2025,DEP TFR UPI/CR/279769278270/MOHIT SU/BKID/ mohitttade/UPI 2116558242188 AT 06039 UDGIR,,,27.44,137123.17
15/06/2025,WDL TFR UPI/DR/915904952563/RAJENTERP/YESB/ q039410539/Sen 8623618255281 AT 06039 UDGIR,,69.76,,137053.41
15/06/2025,WDL TFR UPI/DR/559211700856/SEEMA AB/YESB/q 268952477/Sent 9481942124060 AT 06039 UDGIR,,68.67,,136984.74
16/06/2025,WDL TFR UPI/DR/525830635043/LAZYPAY /AIRP/l azypayrep/Lazy 4151121616491 AT 06039 UDGIR,,701.79,,136282.95
18/06/2025,WDL TFR UPI/DR/459828216914/MR SOURA/YESB/q 868364515/Sent 5656785347437 AT 06039 UDGIR,,716.52,,135566.43
19/06/2025,WDL TFR UPI/DR/763723422799/Pawar Pa/UTIB/g pay-12195/Sent 7823181222152 AT 06039 UDGIR,,55.45,,135510.98
20/06/2025,WDL TFR UPI/DR/221052793617/ADITYA K/SBIN/ 8913564483/UPI 2159087021766 AT 06039 UDGIR,,74.11,,135436.87
21/06/2025,DEP TFR UPI/CR/796333928113/ADITYA K/SBIN/ adityakris/UPI 7983602035902 AT 06039 UDGIR,,,26.52,135463.39
22/06/2025,WDL TFR UPI/DR/515452564167/ANIL ARJ/YESB/ paytmqrt2m/NA 7536309865269 AT 06039 UDGIR,,672.58,,134790.81
22/06/2025,WDL TFR UPI/DR/699837780426/BIJENDER/UTIB/m anjeetben/Sent 7067729802788 AT 06039 UDGIR,,978.93,,133811.88
24/06/2025,WDL TFR UPI/DR/786965528174/Rajesh Sk/YESB/ paytm.s1ar/Sen 6944444725973 AT 06039 UDGIR,,474.39,,133337.49
25/06/2025,WDL TFR UPI/DR/159437347713/HARSHAD /BKID/ harshashin/UPI 5587644941807 AT 06039 UDGIR,,651.84,,132685.65
27/06/2025,WDL TFR UPI/DR/978902320383/shradha./KVBL/ shradha.na/UPI 3956729470811 AT 06039 UDGIR,,663.22,,132022.43
27/06/2025,WDL TFR UPI/DR/155603209030/ANIL ARJ/YESB/ paytmqrt2m/NA 9894838389779 AT 06039 UDGIR,,40.46,,131981.97
29/06/2025,WDL TFR UPI/DR/726365186157/SHREE GA/YESB/q 506267509/Sent 0306504611314 AT 06039 UDGIR,,14.45,,131967.52
30/06/2025,WDL TFR UPI/DR/655452742659/SEEMA AB/YESB/q 927376420/Sent 4786456135759 AT 06039 UDGIR,,22.11,,131945.41
30/06/2025,WDL TFR UPI/DR/014519330134/Google P/utib/p laystore1/Mand 4931992644284 AT 06039 UDGIR,,2.58,,131942.83
01/07/2025,WDL TFR UPI/DR/729710413420/SHREE GA/YESB/q 177717515/Sent 0113831088544 AT 06039 UDGIR,,24.88,,131917.95
02/07/2025,DEP TFR UPI/CR/534024490910/Aditya A/PPIW/9 356138585/Paid 7775463637291 AT 06039 UDGIR,,,201.79,132119.74
03/07/2025,DEP TFR UPI/CR/343792469913/Bhagyash/BARB/ vaniswami1/UPI 0349648465889 AT 06039 UDGIR,,,2917.02,135036.76
04/07/2025,WDL TFR UPI/DR/651798136700/OM SAI P/YESB/p aytmqr6u7/Sent 5487220707012 AT 06039 UDGIR,,18.29,,135018.47
04/07/2025,DEP TFR UPI/CR/996441726335/ADITYA K/SBIN/ adityakris/UPI 6866826882046 AT 06039 UDGIR,,,13.89,135032.36
06/07/2025,DEP TFR UPI/CR/235901329541/ADITYA K/SBIN/ adityakris/UPI 4153228513458 AT 06039 UDGIR,,,100.79,135133.15
07/07/2025,WDL TFR UPI/DR/881314135435/SHUBHAM /YESB/q 926557569/Sent 0451786902629 AT 06039 UDGIR,,13.86,,135119.29
08/07/2025,WDL TFR UPI/DR/235099155834/Prajakta/PPIW/o mbk.aagq2/Sent 6652586764574 AT 06039 UDGIR,,132.76,,134986.53
08/07/2025,DEP TFR UPI/CR/211528372603/Master S/MAHB/ parthchava/UPI 4877987734606 AT 06039 UDGIR,,,118.64,135105.17
09/07/2025,WDL TFR UPI/DR/339155516107/Janardan/SBIN/9 153514502/Sent 5097553910120 AT 06039 UDGIR,,68.91,,135036.26
09/07/2025,WDL TFR UPI/DR/255738142353/HARSHVAR/YESB/q 493750988/Sent 4150908730844 AT 06039 UDGIR,,26.15,,135010.11
10/07/2025,DEP TFR UPI/CR/930059202687/SANIKA NEHA/IBKL/ user07639/UPI 7828131374455 AT 06039 UDGIR,,,416.99,135427.10
12/07/2025,WDL TFR UPI/DR/630001214113/ATUL NAG/UTIB/p inelabs.1/Gene 5573840416297 AT 06039 UDGIR,,117.14,,135309.96
12/07/2025,WDL TFR UPI/DR/150553819784/GOPI LAL/YESB/p aytmqr6ss/Sent 5745664130212 AT 06039 UDGIR,,99.55,,135210.41
14/07/2025,DEP TFR UPI/CR/368650150452/ADITYA A/BARB/9 356138585/Paym 8202623936159 AT 06039 UDGIR,,,856.22,136066.63
14/07/2025,WDL TFR UPI/DR/257037376450/ATUL NAG/UTIB/p inelabs.1/Gene 2410242982827 AT 06039 UDGIR,,263.63,,135803.00
15/07/2025,WDL TFR UPI/DR/372247858051/SHAIKH S/BARB/9 373194093/Sent 6784430908642 AT 06039 UDGIR,,80.74,,135722.26
15/07/2025,WDL TFR UPI/DR/575619888246/KAUSTUBH/YESB/p aytmqr6h6/Sent 3550835116884 AT 06039 UDGIR,,348.50,,135373.76
16/07/2025,WDL TFR UPI/DR/234005773542/SHRI ANJ/YESB/q 843716604/Sent 1490279666447 AT 06039 UDGIR,,215.40,,135158.36
16/07/2025,DEP TFR UPI/CR/156835885500/JAGADISH/UBIN/ jaguswami1/UPI 8480572248563 AT 06039 UDGIR,,,231.16,135389.52
