Date,Details,Ref No/Cheque No,Debit,Credit,Balance
24/01/2025,WDL TFR UPI/DR/866687970620/SHUBHAM /YESB/q 985887379/Sent 9083418610652 AT 06039 UDGIR,,13.25,,27211.24
26/01/2025,WDL TFR UPI/DR/065913768026/MR SOURA/YESB/q 868364515/Sent 4760032265571 AT 06039 UDGIR,,989.69,,26221.55
26/01/2025,WDL TFR UPI/DR/404108353693/RAINBOWF/YESB/q 886663516/Sent 7336372603975 AT 06039 UDGIR,,66.48,,26155.07
26/01/2025,WDL TFR UPI/DR/913732055617/MOHIT SU/BKID/ mohitttade/UPI 8798824984576 AT 06039 UDGIR,,1216.79,,24938.28
27/01/2025,DEP TFR UPI/CR/182025355913/PARTH DA/BKID/p arthchava/ligh 0001706357771 AT 06039 UDGIR,,,83.12,25021.40
27/01/2025,WDL TFR UPI/DR/500078357644/ELEVATE /YESB/q 198869574/Sent 6883759018323 AT 06039 UDGIR,,1924.23,,23097.17
28/01/2025,WDL TFR UPI/DR/353967807001/Fatema s/YESB/p aytm.s1is/Sent 4431368283484 AT 06039 UDGIR,,41.98,,23055.19
28/01/2025,DEP TFR UPI/CR/133873476838/ADITYA A/BARB/9 356138585/Paym 4959735471458 AT 06039 UDGIR,,,416.27,23471.46
28/01/2025,DEP TFR UPI/CR/915344132338/MR ADITY/NESF/ 5233681018/UPI 6995171217288 AT 06039 UDGIR,,,435.61,23907.07
28/01/2025,WDL TFR UPI/DR/953020277980/PATEL MO/YESB/q 204781627/Sent 4310436291865 AT 06039 UDGIR,,25.95,,23881.12
29/01/2025,WDL TFR UPI/DR/947006341137/MR SOURA/YESB/q 415633514/Sent 2276071563873 AT 06039 UDGIR,,284.41,,23596.71
30/01/2025,WDL TFR UPI/DR/559659534596/Kalbhor /KKBK/0 791752a02/3030 8426087849806 AT 06039 UDGIR,,10.81,,23585.90
30/01/2025,DEP TFR UPI/CR/979933537800/Master S/MAHB/ parthchava/UPI 1526392958043 AT 06039 UDGIR,,,223.49,23809.39
02/02/2025,DEP TFR UPI/CR/178907000080/Master S/MAHB/ parthchava/UPI 2097754108259 AT 06039 UDGIR,,,342.22,24151.61
03/02/2025,WDL TFR UPI/DR/626305533869/174010/YESB/pay tm.d190/Sent u 8031214157704 AT 06039 UDGIR,,258.48,,23893.13
04/02/2025,WDL TFR UPI/DR/330148610953/PRASHANT/FDRL/ bharatpe.9/Pay 2154451222155 AT 06039 UDGIR,,33.33,,23859.80
05/02/2025,WDL TFR UPI/DR/842756762459/Master S/MAHB/ 7139186763/UPI 6741203332189 AT 06039 UDGIR,,361.73,,23498.07
05/02/2025,DEP TFR UPI/CR/199652099725/JAGADISH/UBIN/ jaguswami1/UPI 7800371542540 AT 06039 UDGIR,,,294.11,23792.18
05/02/2025,DEP TFR UPI/CR/632846933382/Bhagyash/BARB/ vaniswami1/UPI 6027722766322 AT 06039 UDGIR,,,1278.37,25070.55
05/02/2025,DEP TFR UPI/CR/079750982196/SARTHAK /BARB/ sarthakksh/UPI 0102832003590 AT 06039 UDGIR,,,197.12,25267.67
06/02/2025,WDL TFR UPI/DR/099000637903/ADITYA K/SBIN/ 2700729094/UPI 1051766624719 AT 06039 UDGIR,,40.79,,25226.88
06/02/2025,WDL TFR UPI/DR/954937918154/Master S/MAHB/ 4298944648/UPI 1547551589834 AT 06039 UDGIR,,67.74,,25159.14
08/02/2025,DEP TFR UPI/CR/881090441831/VINAYKUM/SBIN/ 3142444269/NA 4628569522837 AT 06039 UDGIR,,,7686.20,32845.34
08/02/2025,WDL TFR UPI/DR/731113744752/Pawar Pa/UTIB/g pay-12190/Sent 8705854014636 AT 06039 UDGIR,,64.94,,32780.40
09/02/2025,DEP TFR UPI/CR/695258646967/Aditya A/PPIW/9 356138585/Paid 2208482132180 AT 06039 UDGIR,,,1427.24,34207.64
10/02/2025,WDL TFR UPI/DR/025186310541/DINESH B/YESB/q 685713653/Sent 0755096078109 AT 06039 UDGIR,,266.90,,33940.74
11/02/2025,WDL TFR UPI/DR/533911757828/NINGARAJ/YESB/p aytmqr70e/Sent 9086068263836 AT 06039 UDGIR,,26.54,,33914.20
11/02/2025,WDL TFR UPI/DR/649366936087/HARSHVAR/YESB/q 493750988/Sent 6355620803246 AT 06039 UDGIR,,26.85,,33887.35
12/02/2025,WDL TFR UPI/DR/556577763998/MAHESH V/FDRL/ bharatpe.9/Pay 8072196135073 AT 06039 UDGIR,,172.63,,33714.72
12/02/2025,WDL TFR UPI/DR/767677899367/SANNI GO/YESB/ bharatpe9e/Pay 5000759042353 AT 06039 UDGIR,,48.41,,33666.31
13/02/2025,DEP TFR UPI/CR/954539064440/ADITYA A/BARB/9 356138585/Paym 4319661080384 AT 06039 UDGIR,,,1.65,33667.96
13/02/2025,WDL TFR UPI/DR/561028540036/ADITYA K/SBIN/ 6997531626/UPI 1505826081953 AT 06039 UDGIR,,18.00,,33649.96
14/02/2025,WDL TFR UPI/DR/447552427721/OM SAI D/HDFC/v yapar.175/Sent 4023923285210 AT 06039 UDGIR,,24.69,,33625.27
17/02/2025,WDL TFR UPI/DR/770968545647/HARSHVAR/YESB/q 493750988/Sent 1975385526807 AT 06039 UDGIR,,53.93,,33571.34
18/02/2025,DEP TFR UPI/CR/552114763408/MOHIT SU/BKID/ mohitttade/UPI 2373110124993 AT 06039 UDGIR,,,394.15,33965.49
21/02/2025,WDL TFR UPI/DR/364830607141/BLINKIT /HDFC/g rofers1pa/Blin 7308517715697 AT 06039 UDGIR,,154.08,,33811.41
21/02/2025,DEP TFR UPI/CR/354369366474/VINAYKUM/SBIN/ vkshock486/UPI 0204935318020 AT 06039 UDGIR,,,1174.04,34985.45
23/02/2025,WDL TFR UPI/DR/003574667658/FRANCISC/YESB/p aytmqr6ep/Veri 9239904134607 AT 06039 UDGIR,,1648.46,,33336.99
26/02/2025,WDL TFR UPI/DR/442026811499/Mr RAJES/YESB/q 333714264/Sent 1232206699735 AT 06039 UDGIR,,21.59,,33315.40
27/02/2025,WDL TFR UPI/DR/504599150958/PATEL MO/YESB/q 204781627/Sent 1009524660853 AT 06039 UDGIR,,28.50,,33286.90
28/02/2025,WDL TFR UPI/DR/394760220333/sai trad/YESB/ paytmqraya/NA 4186980360497 AT 06039 UDGIR,,195.36,,33091.54
28/02/2025,WDL TFR UPI/DR/562227282700/Fatema s/YESB/p aytm.s1is/Sent 7164814211801 AT 06039 UDGIR,,64.58,,33026.96
02/03/2025,WDL TFR UPI/DR/969379772128/SAI TRAD/YESB/ paytmqr1p5/NA 6388239373266 AT 06039 UDGIR,,71.43,,32955.53
03/03/2025,WDL TFR UPI/DR/326815389055/Mr SANTO/YESB/q 699077234/Sent 5036650655102 AT 06039 UDGIR,,24.39,,32931.14
06/03/2025,WDL TFR UPI/DR/073633138040/MOHIT SU/BKID/ 3527626911/UPI 7286977297681 AT 06039 UDGIR,,58.41,,32872.73
07/03/2025,DEP TFR UPI/CR/441956143757/JAGADISH/UBIN/ jaguswami1/UPI 4344086098322 AT 06039 UDGIR,,,471.54,33344.27
09/03/2025,DEP TFR UPI/CR/379954785753/JAGADISH/UBIN/ jaguswami1/UPI 3980199251145 AT 06039 UDGIR,,,360.23,33704.50
10/03/2025,WDL TFR UPI/DR/110820985909/Kalbhor /KKBK/0 791752a02/3030 4092015413775 AT 06039 UDGIR,,11.60,,33692.90
12/03/2025,WDL TFR UPI/DR/413558171753/SHANKAR/YESB/q 256466505/Sent 4478297548037 AT 06039 UDGIR,,70.63,,33622.27
13/03/2025,WDL TFR UPI/DR/078197583262/RAJENTERP/YESB/ q039410539/Sen 5501014524822 AT 06039 UDGIR,,34.01,,33588.26
15/03/2025,WDL TFR UPI/DR/775845201739/Bhagyash/BARB/ vaniswami1/UPI 5518423558580 AT 06039 UDGIR,,263.19,,33325.07
15/03/2025,WDL TFR UPI/DR/360880599338/Mrs KANC/YESB/ bharatpe9s/Pay 2970722384149 AT 06039 UDGIR,,36.19,,33288.88
16/03/2025,WDL TFR UPI/DR/752601986823/Mr PRAMO/YESB/q 052019346/Sent 3900260182471 AT 06039 UDGIR,,1.20,,33287.68
17/03/2025,WDL TFR UPI/DR/516794500624/UTKARSH /YESB/p aytmqr62n/Sent 6305754432481 AT 06039 UDGIR,,16.74,,33270.94
18/03/2025,WDL TFR UPI/DR/843845924052/ADITYA K/SBIN/ 0575004082/UPI 3238734473921 AT 06039 UDGIR,,1920.57,,31350.37
19/03/2025,DEP TFR UPI/CR/718672889070/MOHIT SU/BKID/ mohitttade/UPI 0513559856805 AT 06039 UDGIR,,,109.04,31459.41
19/03/2025,WDL TFR UPI/DR/985923235280/RAJENTERP/YESB/ q039410539/Sen 1518076980425 AT 06039 UDGIR,,36.49,,31422.92
20/03/2025,DEP TFR UPI/CR/654044846816/MOHIT SU/BKID/ mohitttade/UPI 4111495687987 AT 06039 UDGIR,,,207.90,31630.82
21/03/2025,DEP TFR UPI/CR/720215631983/ADITYA A/BARB/9 356138585/Paym 2728791979219 AT 06039 UDGIR,,,74.91,31705.73
21/03/2025,WDL TFR UPI/DR/866434314200/LAZYPAY /AIRP/l azypayrep/Lazy 6719370732729 AT 06039 UDGIR,,304.86,,31400.87
22/03/2025,WDL TFR UPI/DR/602449528499/ZOMATO L/YESB/z omato-ord/Zoma 5202480495008 AT 06039 UDGIR,,339.31,,31061.56
24/03/2025,DEP TFR UPI/CR/326539968040/JAGADISH/UBIN/ jaguswami1/UPI 1191046565629 AT 06039 UDGIR,,,107.80,31169.36
25/03/2025,WDL TFR UPI/DR/614267253193/93561385/PPIW/ 8683015212/UPI 0036600269366 AT 06039 UDGIR,,1.60,,31167.76
26/03/2025,WDL TFR UPI/DR/399335589282/MR ADITY/NESF/ 6297499048/UPI 3225653810368 AT 06039 UDGIR,,467.32,,30700.44
26/03/2025,WDL TFR UPI/DR/577788162570/KRISHNA /UTIB/g pay-11235/Sent 9424733769243 AT 06039 UDGIR,,127.02,,30573.42
28/03/2025,WDL TFR UPI/DR/842733812747/OM SAI P/YESB/p aytmqr6u7/Sent 9748898302417 AT 06039 UDGIR,,34.73,,30538.69
28/03/2025,WDL TFR UPI/DR/685291376064/RAJENTERP/YESB/ q039410539/Sen 3611360642466 AT 06039 UDGIR,,69.21,,30469.48
30/03/2025,WDL TFR UPI/DR/136900024550/MR SOURA/YESB/q 415633514/Sent 4964703497494 AT 06039 UDGIR,,1715.59,,28753.89
31/03/2025,WDL TFR UPI/DR/775871831795/ARUN DAG/YESB/p aytm.s1is/Sent 9412222110279 AT 06039 UDGIR,,158.28,,28595.61
31/03/2025,WDL TFR UPI/DR/433833615932/HEALTH F/UNBA/ bharatpe.9/Pay 2165790789196 AT 06039 UDGIR,,10.10,,28585.51
01/04/2025,DEP TFR UPI/CR/706594012893/Master S/MAHB/ parthchava/UPI 2678162928751 AT 06039 UDGIR,,,43.88,28629.39
02/04/2025,WDL TFR UPI/DR/287377745474/Swiggy Ltd/UTIB /swiggyupi@/Pa 1596126108297 AT 06039 UDGIR,,138.88,,28490.51
02/04/2025,DEP TFR UPI/CR/347383401643/ADITYA K/SBIN/ adityakris/UPI 8343871810493 AT 06039 UDGIR,,,85.25,28575.76
03/04/2025,WDL TFR UPI/DR/445116206350/Stayclassy/AIRP /stayclassy/St 0309074021715 AT 06039 UDGIR,,269.80,,28305.96
04/04/2025,WDL TFR UPI/DR/672279604097/MOHIT SU/BKID/ 8253646913/UPI 0512033972770 AT 06039 UDGIR,,361.52,,27944.44
04/04/2025,WDL TFR UPI/DR/205053720597/ANIL ARJ/YESB/ paytmqrt2m/NA 1047175612425 AT 06039 UDGIR,,139.25,,27805.19
05/04/2025,WDL TFR UPI/DR/558069992597/ANIKET R/YESB/q 518380962/Sent 3903917488095 AT 06039 UDGIR,,160.08,,27645.11
05/04/2025,WDL TFR UPI/DR/220444241310/ADITYA K/SBIN/ 3347003582/UPI 7722444897742 AT 06039 UDGIR,,71.69,,27573.42
05/04/2025,WDL TFR UPI/DR/825868186467/HEALTH F/YESB/p aytmqr6cv/Sent 9319036341726 AT 06039 UDGIR,,30.44,,27542.98
05/04/2025,WDL TFR UPI/DR/080250625228/ANIL ARJ/YESB/ paytmqrt2m/NA 2776457422249 AT 06039 UDGIR,,260.96,,27282.02
08/04/2025,WDL TFR UPI/DR/063445461227/PARTH DA/BKID/ parthchava/UPI 1118081529114 AT 06039 UDGIR,,396.85,,26885.17
11/04/2025,WDL TFR UPI/DR/944981167749/AbhiBus/ICIC/ix igo.abhi/IXIGO 7123066835079 AT 06039 UDGIR,,1635.86,,25249.31
12/04/2025,DEP TFR UPI/CR/572631860345/SHRADHA /KVBL/ shradha.na/UPI 2477657849423 AT 06039 UDGIR,,,1118.24,26367.55
12/04/2025,WDL TFR UPI/DR/354780646023/NILESH V/YESB/q 445025662/Sent 8300886627331 AT 06039 UDGIR,,203.11,,26164.44
12/04/2025,WDL TFR UPI/DR/229056003059/Amazon I/YESB/a mazon@yap/Requ 9526113510011 AT 06039 UDGIR,,135.72,,26028.72
12/04/2025,WDL TFR UPI/DR/439085141688/SHRIRAM /YESB/q 614944718/Sent 5369762916017 AT 06039 UDGIR,,461.91,,25566.81
13/04/2025,WDL TFR UPI/DR/105987294565/PRASHANT/YESB/p aytmqr6pl/Sent 8592587886585 AT 06039 UDGIR,,138.44,,25428.37
13/04/2025,WDL TFR UPI/DR/902606654088/ZOMATO/HDFC/pay zomato@/Sent u 5563525272663 AT 06039 UDGIR,,498.90,,24929.47
14/04/2025,WDL TFR UPI/DR/397356578852/Pawar Pa/UTIB/g pay-12195/Sent 7951205981539 AT 06039 UDGIR,,28.93,,24900.54
15/04/2025,DEP TFR UPI/CR/019173768455/MOHIT SU/BKID/ mohitttade/UPI 4456863724172 AT 06039 UDGIR,,,128.24,25028.78
17/04/2025,DEP TFR UPI/CR/826759709097/JAGADISH/UBIN/ jaguswami1/UPI 2537808615679 AT 06039 UDGIR,,,142.18,25170.96
17/04/2025,DEP TFR UPI/CR/476202066612/JAGADISH/UBIN/ jaguswami1/UPI 1982268182180 AT 06039 UDGIR,,,513.52,25684.48
18/04/2025,DEP TFR UPI/CR/706058724128/MOHIT SU/BKID/ mohitttade/UPI 8787274668029 AT 06039 UDGIR,,,416.20,26100.68
19/04/2025,DEP TFR UPI/CR/064104104413/Onkar Su/SBIN/7 020316840/Paym 5125238200053 AT 06039 UDGIR,,,1.00,26101.68
21/04/2025,WDL TFR UPI/DR/992410557430/Gajanand/UTIB/g pay-11244/Sent 1473544182231 AT 06039 UDGIR,,113.06,,25988.62
21/04/2025,WDL TFR UPI/DR/005611978115/ADITYA A/BARB/ 2047399085/UPI 7015599570433 AT 06039 UDGIR,,22.72,,25965.90
22/04/2025,WDL TFR UPI/DR/361730855028/MR SOURA/YESB/q 271438621/Sent 4269216891204 AT 06039 UDGIR,,419.62,,25546.28
23/04/2025,WDL TFR UPI/DR/005076005044/AARADHYA/YESB/q 952613693/Sent 8168122766034 AT 06039 UDGIR,,31.50,,25514.78
24/04/2025,WDL TFR UPI/DR/694215427560/Master S/MAHB/ 9789869528/UPI 7540728551763 AT 06039 UDGIR,,153.16,,25361.62
24/04/2025,DEP TFR UPI/CR/188025293695/ADITYA A/BARB/9 356138585/Paym 7809040831285 AT 06039 UDGIR,,,2798.05,28159.67
25/04/2025,WDL TFR UPI/DR/806380462089/ZOMATO L/HDFC/z omatofd.p/UPII 8340579827619 AT 06039 UDGIR,,380.81,,27778.86
26/04/2025,WDL TFR UPI/DR/343103721094/Kalbhor /KKBK/0 791752a02/3030 6012467757639 AT 06039 UDGIR,,18.61,,27760.25
26/04/2025,WDL TFR UPI/DR/228481476770/KAMAT HO/YESB/p aytmqr6vh/Sent 1990037193757 AT 06039 UDGIR,,1105.59,,26654.66
27/04/2025,WDL TFR UPI/DR/184077814390/HEALTH F/YESB/p aytmqr6cv/Sent 6994363011328 AT 06039 UDGIR,,378.50,,26276.16
29/04/2025,DEP TFR UPI/CR/148489939511/JAGADISH/UBIN/ jaguswami1/UPI 0659808515734 AT 06039 UDGIR,,,1958.36,28234.52
29/04/2025,WDL TFR UPI/DR/425800085056/sai trad/YESB/ paytmqraya/NA 9125372647155 AT 06039 UDGIR,,102.43,,28132.09
02/05/2025,WDL TFR UPI/DR/923176199484/SEEMA AB/YESB/q 927376420/Sent 2913317398047 AT 06039 UDGIR,,35.51,,28096.58
03/05/2025,WDL TFR UPI/DR/126462274859/DINESH B/YESB/q 685713653/Sent 9360161280798 AT 06039 UDGIR,,59.97,,28036.61
03/05/2025,WDL TFR UPI/DR/777015350179/MR PANKA/YESB/q 539878421/Sent 6710701954004 AT 06039 UDGIR,,24.85,,28011.76
04/05/2025,DEP TFR UPI/CR/487299436333/MOHIT SU/BKID/ mohitttade/UPI 1731391866360 AT 06039 UDGIR,,,178.65,28190.41
05/05/2025,DEP TFR UPI/CR/041271837278/ADITYA K/SBIN/ adityakris/UPI 1384481881902 AT 06039 UDGIR,,,90.27,28280.68
07/05/2025,WDL TFR UPI/DR/262886917869/BP Petro/YESB/q 171509930/Sent 1007921925707 AT 06039 UDGIR,,126.58,,28154.10
09/05/2025,WDL TFR UPI/DR/549249158923/Mrs KANC/YESB/ bharatpe9s/Pay 2110532281721 AT 06039 UDGIR,,48.83,,28105.27
10/05/2025,WDL TFR UPI/DR/160866264888/viveksj1/IBKL/ user33897/UPI 0500063400218 AT 06039 UDGIR,,98.15,,28007.12
13/05/2025,DEP TFR UPI/CR/514032552916/MOHIT SU/BKID/ mohitttade/UPI 1950518101959 AT 06039 UDGIR,,,125.45,28132.57
14/05/2025,WDL TFR UPI/DR/929796321553/Pawar Pa/UTIB/g pay-12190/Sent 8083271159263 AT 06039 UDGIR,,44.08,,28088.49
17/05/2025,WDL TFR UPI/DR/531560804209/MR SOURA/YESB/q 415633514/Sent 5697826529438 AT 06039 UDGIR,,233.92,,27854.57
18/05/2025,DEP TFR UPI/CR/456623459850/CONFIRM /AIRP/c onfirmtic/Refu 2405231250422 AT 06039 UDGIR,,,7166.39,35020.96
18/05/2025,WDL TFR UPI/DR/617599164942/NEW USTA/YESB/q 459049853/Sent 3987661748857 AT 06039 UDGIR,,57.73,,34963.23
18/05/2025,DEP TFR UPI/CR/343681900687/PARTH DA/BKID/ parthchava/UPI 8613186300343 AT 06039 UDGIR,,,276.73,35239.96
18/05/2025,DEP TFR UPI/CR/600755671988/PARTH DA/BKID/ parthchava/UPI 6632928799480 AT 06039 UDGIR,,,24.59,35264.55
19/05/2025,DEP TFR UPI/CR/954879357976/JAGADISH/UBIN/ jaguswami1/UPI 8525360182429 AT 06039 UDGIR,,,1157.61,36422.16
21/05/2025,WDL TFR UPI/DR/086362040909/Firoz An/YESB/q 631163023/Sent 0130134703512 AT 06039 UDGIR,,115.70,,36306.46
22/05/2025,WDL TFR UPI/DR/064086283165/RAM KISH/YESB/p aytmqr60e/Sent 7205242999900 AT 06039 UDGIR,,24.46,,36282.00
23/05/2025,WDL TFR UPI/DR/868164724501/SHUBHAM /YESB/q 926557569/Sent 1124658553751 AT 06039 UDGIR,,14.18,,36267.82
23/05/2025,WDL TFR UPI/DR/918931546158/MR ADITY/NESF/ 2866495348/UPI 7891238969256 AT 06039 UDGIR,,535.24,,35732.58
23/05/2025,WDL TFR UPI/DR/349193797390/SUKHVEER/UCBA/6 267861785/Sent 1996367512991 AT 06039 UDGIR,,147.05,,35585.53
24/05/2025,WDL TFR UPI/DR/703816989847/NILESH V/YESB/q 445025662/Sent 6562065468888 AT 06039 UDGIR,,159.38,,35426.15
25/05/2025,DEP TFR UPI/CR/663231383581/MOHIT SU/BKID/ mohitttade/UPI 6072341563878 AT 06039 UDGIR,,,284.41,35710.56
27/05/2025,WDL TFR UPI/DR/101671912476/ANIL ARJ/YESB/ paytmqrt2m/NA 2447011481188 AT 06039 UDGIR,,197.33,,35513.23
28/05/2025,WDL TFR UPI/DR/989947120241/Pawar Pa/UTIB/g pay-12190/Sent 2308013483251 AT 06039 UDGIR,,40.74,,35472.49
31/05/2025,WDL TFR UPI/DR/224573688389/BHAKTI M/YESB/q 455082251/Sent 6616997537094 AT 06039 UDGIR,,378.86,,35093.63
02/06/2025,DEP TFR UPI/CR/196908232781/Master S/MAHB/ parthchava/UPI 6811770124261 AT 06039 UDGIR,,,980.51,36074.14
02/06/2025,DEP TFR UPI/CR/374847703992/ADITYA K/SBIN/ adityakris/UPI 6691391794869 AT 06039 UDGIR,,,16.30,36090.44
02/06/2025,WDL TFR UPI/DR/001225247202/SHREE GA/YESB/q 369201673/Sent 9281454601125 AT 06039 UDGIR,,67.33,,36023.11
02/06/2025,WDL TFR UPI/DR/582014506763/HEALTH F/YESB/p aytmqr6cv/Sent 2113062729041 AT 06039 UDGIR,,420.83,,35602.28
03/06/2025,WDL TFR UPI/DR/043735558730/Pawar Pa/UTIB/ gpay-12190/Sent 6414070888546 AT 06039 UDGIR,,33.00,,35569.28
04/06/2025,DEP TFR UPI/CR/647305587361/MR ADITY/NESF/7 972873499/Paym 2438259900579 AT 06039 UDGIR,,,13.66,35582.94
05/06/2025,DEP TFR UPI/CR/676244600720/AWS India/RATN/ amazon.ref/Ref 6060130221921 AT 06039 UDGIR,,,1.43,35584.37
05/06/2025,WDL TFR UPI/DR/079342278014/KAUSTUBH/YESB/p aytmqr6h6/Sent 3438970818978 AT 06039 UDGIR,,548.45,,35035.92
07/06/2025,WDL TFR UPI/DR/198785802305/Pawar Pa/UTIB/g pay-12195/Sent 6165267915568 AT 06039 UDGIR,,61.15,,34974.77
07/06/2025,WDL TFR UPI/DR/762317786718/ZOMATO/HDFC/pay zomato@/Sent u 5617023080350 AT 06039 UDGIR,,338.72,,34636.05
08/06/2025,DEP TFR UPI/CR/801503659059/MOHIT SU/BKID/ mohitttade/UPI 8541813916822 AT 06039 UDGIR,,,242.18,34878.23
08/06/2025,WDL TFR UPI/DR/252500996535/ZOMATO/HDFC/pay zomato@/Sent u 7711531176644 AT 06039 UDGIR,,294.20,,34584.03
09/06/2025,WDL TFR UPI/DR/222483148921/Prajakta/PPIW/o mbk.aagq2/Sent 0811959346055 AT 06039 UDGIR,,237.72,,34346.31
10/06/2025,WDL TFR UPI/DR/091589796067/KRUSHNA /YESB/p aytmqr5vx/Sent 4977579408253 AT 06039 UDGIR,,142.74,,34203.57
11/06/2025,WDL TFR UPI/DR/473864796865/Make My /YESB/m akemytrip/Paym 6310491604537 AT 06039 UDGIR,,1415.87,,32787.70
13/06/2025,WDL TFR UPI/DR/619146879482/Fatema s/YESB/p aytm.s1jq/Sent 3283066726012 AT 06039 UDGIR,,24.09,,32763.61
13/06/2025,WDL TFR UPI/DR/505485141638/LAXMI DE/YESB/ bharatpe90/Pay 5404043492434 AT 06039 UDGIR,,29.08,,32734.53
14/06/2025,WDL TFR UPI/DR/640635671510/MOHIT SU/BKID/ mohitttade/UPI 2709549482191 AT 06039 UDGIR,,103.14,,32631.39
15/06/2025,WDL TFR UPI/DR/667251084613/MOHIT SU/BKID/ mohitttade/UPI 5073291572859 AT 06039 UDGIR,,2114.13,,30517.26
18/06/2025,WDL TFR UPI/DR/825303594456/KALE SHA/HDFC/s hasikalak/Sent 6132733489258 AT 06039 UDGIR,,100.04,,30417.22
19/06/2025,WDL TFR UPI/DR/372043944682/BP Petro/YESB/q 580628708/Sent 3452099424656 AT 06039 UDGIR,,152.91,,30264.31
19/06/2025,WDL TFR UPI/DR/274766971739/ANIL ARJ/YESB/ paytmqrt2m/NA 3534015406491 AT 06039 UDGIR,,221.86,,30042.45
21/06/2025,WDL TFR UPI/DR/924436685331/Mr RAJES/YESB/q 976311893/Sent 1157381362227 AT 06039 UDGIR,,26.59,,30015.86
22/06/2025,WDL TFR UPI/DR/201328160245/MR SOURA/YESB/q 606711731/Sent 1975012653195 AT 06039 UDGIR,,214.81,,29801.05
22/06/2025,WDL TFR UPI/DR/787871665416/ADITYA K/SBIN/ 9920369672/UPI 4865092137859 AT 06039 UDGIR,,266.68,,29534.37
22/06/2025,DEP TFR UPI/CR/045342865364/JAGADISH/UBIN/ jaguswami1/UPI 3864020839379 AT 06039 UDGIR,,,657.83,30192.20
22/06/2025,DEP TFR UPI/CR/883551408120/PARTH DA/BKID/ parthchava/UPI 0272395484087 AT 06039 UDGIR,,,23.92,30216.12
22/06/2025,WDL TFR UPI/DR/259765760129/Master S/MAHB/ 7124759957/UPI 3501768940017 AT 06039 UDGIR,,553.17,,29662.95
24/06/2025,WDL TFR UPI/DR/002787390523/MOHIT SU/BKID/ 5547187031/UPI 7633860048124 AT 06039 UDGIR,,218.56,,29444.39
25/06/2025,WDL TFR UPI/DR/222859787343/ANIL ARJ/YESB/ paytmqrt2m/NA 3154894623958 AT 06039 UDGIR,,17.45,,29426.94
27/06/2025,DEP TFR UPI/CR/766578618239/ADITYA K/SBIN/ adityakris/UPI 0946336854865 AT 06039 UDGIR,,,366.56,29793.50
27/06/2025,WDL TFR UPI/DR/107197946693/MANARUL /YESB/q 884624756/Sent 2246457999158 AT 06039 UDGIR,,101.73,,29691.77
