Date,Details,Ref No/Cheque No,Debit,Credit,Balance
25/01/2025,WDL TFR UPI/DR/846190124297/LAXMI DE/YESB/ bharatpe90/Pay 1849309329176 AT 06039 UDGIR,,34.17,,22104.88
27/01/2025,WDL TFR UPI/DR/153482516754/AARADHYA/YESB/q 952613693/Sent 4786994683264 AT 06039 UDGIR,,33.18,,22071.70
28/01/2025,DEP TFR UPI/CR/281380583304/VEDANT ISHA/IBKL/ user32147/UPI 6104154854112 AT 06039 UDGIR,,,2879.01,24950.71
30/01/2025,DEP TFR UPI/CR/543325978927/VEDANT ISHA/IBKL/ user32147/UPI 3648498504245 AT 06039 UDGIR,,,1726.99,26677.70
31/01/2025,WDL TFR UPI/DR/033240829805/AARADHYA/YESB/q 952613693/Sent 7720717332545 AT 06039 UDGIR,,24.78,,26652.92
31/01/2025,WDL TFR UPI/DR/554171498368/RENUKAPR/SBIN/ 9572240420/UPI 2817338406914 AT 06039 UDGIR,,355.79,,26297.13
31/01/2025,WDL TFR UPI/DR/746252495980/Fatema s/YESB/p aytm.s1is/Sent 9035924150388 AT 06039 UDGIR,,38.55,,26258.58
31/01/2025,WDL TFR UPI/DR/267904889900/KRUSHNA /YESB/p aytmqr5vx/Sent 1932877491723 AT 06039 UDGIR,,30.36,,26228.22
03/02/2025,WDL TFR UPI/DR/437835312249/MANGAL K/YESB/q 913025266/Sent 7981111545052 AT 06039 UDGIR,,283.16,,25945.06
04/02/2025,WDL TFR UPI/DR/600587090385/ATUL NAG/UTIB/p inelabs.1/Gene 9832559769936 AT 06039 UDGIR,,134.49,,25810.57
04/02/2025,WDL TFR UPI/DR/662145562816/HENDGE M/YESB/q 235149754/Sent 4861092838518 AT 06039 UDGIR,,233.40,,25577.17
04/02/2025,DEP TFR UPI/CR/246709211226/VEDANT ISHA/IBKL/ user32147/UPI 1626495137978 AT 06039 UDGIR,,,572.76,26149.93
06/02/2025,WDL TFR UPI/DR/935797024838/SANTOSH /YESB/q 936199467/Sent 3035435734626 AT 06039 UDGIR,,82.56,,26067.37
06/02/2025,WDL TFR UPI/DR/457734115252/HARSHAD /YESB/p aytmqr66y/Sent 4120573822436 AT 06039 UDGIR,,17.09,,26050.28
08/02/2025,WDL TFR UPI/DR/989562604223/Pawar Pa/UTIB/g pay-12190/Sent 9602094058727 AT 06039 UDGIR,,67.62,,25982.66
09/02/2025,WDL TFR UPI/DR/364775609008/SUKHSAGA/HDFC/v yapar.169/Sent 3270766854423 AT 06039 UDGIR,,22.53,,25960.13
11/02/2025,WDL TFR UPI/DR/308486600744/NEW USTA/YESB/q 459049853/Sent 1440080079021 AT 06039 UDGIR,,53.47,,25906.66
11/02/2025,DEP TFR UPI/CR/286660950803/Master S/MAHB/ parthchava/UPI 4879167855219 AT 06039 UDGIR,,,196.68,26103.34
13/02/2025,WDL TFR UPI/DR/705261580468/SARTHAK /IPOS/ sarthakksh/UPI 6168524503519 AT 06039 UDGIR,,421.85,,25681.49
13/02/2025,DEP TFR UPI/CR/224522269016/Master S/MAHB/ parthchava/UPI 3828430146813 AT 06039 UDGIR,,,75.62,25757.11
14/02/2025,WDL TFR UPI/DR/278393672031/AARADHYA/YESB/q 952613693/Sent 4052366249133 AT 06039 UDGIR,,45.78,,25711.33
15/02/2025,DEP TFR UPI/CR/549590700449/Master S/MAHB/ parthchava/UPI 5562732132876 AT 06039 UDGIR,,,140.37,25851.70
16/02/2025,DEP TFR UPI/CR/825458006900/VINAYKUM/SBIN/ 3759722136/NA 2202195134358 AT 06039 UDGIR,,,3769.28,29620.98
16/02/2025,WDL TFR UPI/DR/992090397063/MANARUL /YESB/q 547511241/Sent 4309568909862 AT 06039 UDGIR,,72.26,,29548.72
16/02/2025,WDL TFR UPI/DR/791565179148/SHREE GA/YESB/q 369201673/Sent 2604530148399 AT 06039 UDGIR,,40.85,,29507.87
16/02/2025,WDL TFR UPI/DR/854635745374/Master S/MAHB/ 6005584305/UPI 0727599336064 AT 06039 UDGIR,,366.75,,29141.12
16/02/2025,DEP TFR UPI/CR/469079613254/VEDANT ISHA/IBKL/ user32147/UPI 2186033321956 AT 06039 UDGIR,,,5468.89,34610.01
17/02/2025,WDL TFR UPI/DR/204935519863/ZOMATO L/HDFC/z omatofd.p/UPII 7338946879305 AT 06039 UDGIR,,236.91,,34373.10
17/02/2025,WDL TFR UPI/DR/303196380882/SHREE GA/YESB/q 190874553/Sent 9065415243832 AT 06039 UDGIR,,91.99,,34281.11
18/02/2025,WDL TFR UPI/DR/754912990755/BP Petro/YESB/q 991340776/Sent 6371937929355 AT 06039 UDGIR,,126.81,,34154.30
19/02/2025,DEP TFR UPI/CR/748513536444/MOHIT SU/BKID/ mohitttade/UPI 9653812570229 AT 06039 UDGIR,,,63.24,34217.54
20/02/2025,DEP TFR UPI/CR/337926037369/SARTHAK /IPOS/ sarthakksh/UPI 2012272111601 AT 06039 UDGIR,,,46.87,34264.41
21/02/2025,WDL TFR UPI/DR/687375807393/ANIL ARJ/YESB/ paytmqrt2m/NA 9067716974660 AT 06039 UDGIR,,203.45,,34060.96
22/02/2025,WDL TFR UPI/DR/727103314103/SHREE GA/YESB/q 177717515/Sent 9044880454642 AT 06039 UDGIR,,49.46,,34011.50
23/02/2025,WDL TFR UPI/DR/447404971426/PRASHANT/YESB/p aytmqr6pl/Sent 2690665656424 AT 06039 UDGIR,,88.89,,33922.61
23/02/2025,DEP TFR UPI/CR/945604669691/ADITYA K/SBIN/ adityakris/UPI 4724412807956 AT 06039 UDGIR,,,3907.89,37830.50
23/02/2025,WDL TFR UPI/DR/606911320991/RAJENTERP/YESB/ q039410539/Sen 4601775108619 AT 06039 UDGIR,,125.68,,37704.82
23/02/2025,WDL TFR UPI/DR/398201127765/SEEMA AB/YESB/q 216671691/Sent 5970341420779 AT 06039 UDGIR,,39.76,,37665.06
24/02/2025,DEP TFR UPI/CR/676295200864/Master S/MAHB/ parthchava/UPI 6018759106907 AT 06039 UDGIR,,,68.52,37733.58
26/02/2025,WDL TFR UPI/DR/087984252397/MOHIT SU/BKID/ mohitttade/UPI 0298488215254 AT 06039 UDGIR,,98.79,,37634.79
27/02/2025,WDL TFR UPI/DR/521022492860/RAJENTERP/YESB/ q039410539/Sen 5951628749695 AT 06039 UDGIR,,56.70,,37578.09
27/02/2025,DEP TFR UPI/CR/260385271486/JAGADISH/UBIN/ jaguswami1/UPI 1847375678368 AT 06039 UDGIR,,,225.95,37804.04
01/03/2025,DEP TFR UPI/CR/895479360152/MOHIT SU/BKID/ mohitttade/UPI 6104620613139 AT 06039 UDGIR,,,35.56,37839.60
04/03/2025,DEP TFR UPI/CR/309681379094/ADITYA A/BARB/9 356138585/Paym 0593881763539 AT 06039 UDGIR,,,49.83,37889.43
07/03/2025,DEP TFR UPI/CR/373482966088/ADITYA K/SBIN/ adityakris/UPI 7280315224141 AT 06039 UDGIR,,,119.23,38008.66
09/03/2025,WDL TFR UPI/DR/007429925984/ATUL NAG/UTIB/p inelabs.1/Gene 4439735045528 AT 06039 UDGIR,,220.90,,37787.76
10/03/2025,WDL TFR UPI/DR/216137125152/RANJU DEVI/IPOS /rk75976248/Se 9041098377737 AT 06039 UDGIR,,4529.13,,33258.63
11/03/2025,DEP TFR UPI/CR/507135569353/JAGADISH/UBIN/ jaguswami1/UPI 2427799812581 AT 06039 UDGIR,,,829.39,34088.02
12/03/2025,WDL TFR UPI/DR/124567741239/OM SAI P/YESB/p aytmqr6u7/Sent 9513172833469 AT 06039 UDGIR,,141.37,,33946.65
13/03/2025,DEP TFR UPI/CR/003214720141/JAGADISH/UBIN/ jaguswami1/UPI 5826396506952 AT 06039 UDGIR,,,365.63,34312.28
13/03/2025,WDL TFR UPI/DR/119202996107/DINESH B/YESB/q 443604504/Sent 0459167631282 AT 06039 UDGIR,,141.10,,34171.18
15/03/2025,WDL TFR UPI/DR/564855776653/Master S/MAHB/ 1777179495/UPI 5030783778611 AT 06039 UDGIR,,297.36,,33873.82
15/03/2025,WDL TFR UPI/DR/116630831972/SANJAY B/YESB/p aytmqr6vg/Sent 9776359575009 AT 06039 UDGIR,,49.91,,33823.91
16/03/2025,WDL TFR UPI/DR/368171979498/Dilip Ba/YESB/ paytmqrj1i/NA 3996508518851 AT 06039 UDGIR,,11.28,,33812.63
18/03/2025,WDL TFR UPI/DR/381606383349/MR ADITY/NESF/ 2702762974/UPI 2656074831311 AT 06039 UDGIR,,360.30,,33452.33
21/03/2025,WDL TFR UPI/DR/898104947191/Master S/MAHB/ 2491108209/UPI 6761969403163 AT 06039 UDGIR,,128.16,,33324.17
21/03/2025,WDL TFR UPI/DR/207890568783/Master S/MAHB/ 6813919507/UPI 3054188188821 AT 06039 UDGIR,,183.36,,33140.81
22/03/2025,WDL TFR UPI/DR/354028262810/Mr PRAMO/YESB/q 052019346/Sent 9916703042832 AT 06039 UDGIR,,2.21,,33138.60
23/03/2025,WDL TFR UPI/DR/150353708893/BP Petro/YESB/q 580628708/Sent 5447475034064 AT 06039 UDGIR,,291.30,,32847.30
24/03/2025,WDL TFR UPI/DR/287688196577/SHREE GA/YESB/q 177717515/Sent 6049847168245 AT 06039 UDGIR,,24.59,,32822.71
25/03/2025,WDL TFR UPI/DR/482327383658/ANIL ARJ/YESB/ paytmqr1dr/NA 4782285873597 AT 06039 UDGIR,,228.85,,32593.86
27/03/2025,WDL TFR UPI/DR/949780346918/SHUBHAM /YESB/q 926557569/Sent 4049659488241 AT 06039 UDGIR,,15.48,,32578.38
30/03/2025,WDL TFR UPI/DR/350766545189/ZOMATO L/YESB/z omato-ord/Zoma 7687059831704 AT 06039 UDGIR,,370.51,,32207.87
31/03/2025,WDL TFR UPI/DR/496204487344/FAISAL I/YESB/p aytm.s184/Sent 5139931324457 AT 06039 UDGIR,,133.95,,32073.92
01/04/2025,WDL TFR UPI/DR/963932476789/ADITYA K/SBIN/ 8102953113/UPI 6754973601224 AT 06039 UDGIR,,108.40,,31965.52
03/04/2025,WDL TFR UPI/DR/443702909119/RAJENTERP/YESB/ q039410539/Sen 2799362915778 AT 06039 UDGIR,,76.56,,31888.96
06/04/2025,WDL TFR UPI/DR/101699206984/BP Petro/YESB/q 580628708/Sent 3739720370635 AT 06039 UDGIR,,139.31,,31749.65
08/04/2025,WDL TFR UPI/DR/982410693167/MOHIT SU/BKID/ mohitttade/UPI 8923857309625 AT 06039 UDGIR,,45.08,,31704.57
09/04/2025,WDL TFR UPI/DR/155554311833/AKASH SH/YESB/ bharatpe9d/Pay 7537519655605 AT 06039 UDGIR,,64.04,,31640.53
12/04/2025,WDL TFR UPI/DR/585175627645/HEALTH C/HDFC/v yapar.175/Sent 6118570120921 AT 06039 UDGIR,,49.08,,31591.45
13/04/2025,WDL TFR UPI/DR/304991055868/SHANTAI /YESB/q 865406593/Sent 4117965545759 AT 06039 UDGIR,,1191.09,,30400.36
14/04/2025,DEP TFR UPI/CR/759358481317/ADITYA K/SBIN/ adityakris/UPI 8804953768764 AT 06039 UDGIR,,,59.96,30460.32
16/04/2025,WDL TFR UPI/DR/167215554596/ANIL ARJ/YESB/ paytmqrt2m/NA 7307588285484 AT 06039 UDGIR,,112.68,,30347.64
18/04/2025,DEP TFR UPI/CR/585739565167/JAGADISH/UBIN/ jaguswami1/UPI 6501168530165 AT 06039 UDGIR,,,736.06,31083.70
19/04/2025,WDL TFR UPI/DR/471177136482/upi juspay/YESB /paytm-7620/Tr 3373132661111 AT 06039 UDGIR,,885.21,,30198.49
20/04/2025,WDL TFR UPI/DR/019425279755/ADITYA K/SBIN/ 9404863750/UPI 2685190483519 AT 06039 UDGIR,,85.08,,30113.41
21/04/2025,WDL TFR UPI/DR/465668204348/Master S/MAHB/ 2846774897/UPI 3649865870764 AT 06039 UDGIR,,21.53,,30091.88
21/04/2025,WDL TFR UPI/DR/437794926157/HEALTH F/UNBA/ bharatpe.9/Pay 9829320858867 AT 06039 UDGIR,,9.31,,30082.57
21/04/2025,WDL TFR UPI/DR/204278770698/SHREE GA/YESB/q 369201673/Sent 2155487745475 AT 06039 UDGIR,,17.96,,30064.61
22/04/2025,WDL TFR UPI/DR/474514831195/BANKAR R/YESB/q 277110439/Sent 4084290112979 AT 06039 UDGIR,,530.42,,29534.19
22/04/2025,WDL TFR UPI/DR/896312648376/SHREE GA/YESB/q 190874553/Sent 8754146953796 AT 06039 UDGIR,,108.28,,29425.91
25/04/2025,WDL TFR UPI/DR/597038132183/BENEDITA/BARB/ bened77210/UPI 6692084286800 AT 06039 UDGIR,,2656.09,,26769.82
25/04/2025,WDL TFR UPI/DR/565149158193/ANIL ARJ/YESB/ paytmqrt2m/NA 3692447417137 AT 06039 UDGIR,,22.37,,26747.45
26/04/2025,DEP TFR UPI/CR/466003144850/JAGADISH/UBIN/ jaguswami1/UPI 7064306732872 AT 06039 UDGIR,,,571.05,27318.50
27/04/2025,WDL TFR UPI/DR/334929108618/ANIL ARJ/YESB/ paytmqrt2m/NA 8450172057365 AT 06039 UDGIR,,249.64,,27068.86
28/04/2025,WDL TFR UPI/DR/090706092918/MR ADITY/NESF/ 2534265000/UPI 0280222125579 AT 06039 UDGIR,,15.23,,27053.63
28/04/2025,WDL TFR UPI/DR/280255686633/High Spi/UTIB/9 823096944/Sent 9722031165153 AT 06039 UDGIR,,6.47,,27047.16
28/04/2025,WDL TFR UPI/DR/914270209628/MOHIT SU/BKID/ mohitttade/UPI 5698034333443 AT 06039 UDGIR,,365.52,,26681.64
29/04/2025,WDL TFR UPI/DR/705728605701/KAILAS G/KKBK/q 746864999/Sent 1584741980982 AT 06039 UDGIR,,35.64,,26646.00
29/04/2025,DEP TFR UPI/CR/471747949665/Onkar Su/SBIN/7 020316840/Paym 2109709635025 AT 06039 UDGIR,,,1.01,26647.01
01/05/2025,WDL TFR UPI/DR/289472613749/MOHIT SU/BKID/ mohitttade/UPI 8930596969045 AT 06039 UDGIR,,58.84,,26588.17
02/05/2025,WDL TFR UPI/DR/671527877475/RAJENTERP/YESB/ q039410539/Sen 6154011787628 AT 06039 UDGIR,,63.30,,26524.87
03/05/2025,DEP TFR UPI/CR/763830096580/MOHIT SU/BKID/ mohitttade/UPI 5780781345039 AT 06039 UDGIR,,,197.37,26722.24
05/05/2025,WDL TFR UPI/DR/622756959347/SARTHAK /IPOS/ sarthakksh/UPI 6408380488348 AT 06039 UDGIR,,15.95,,26706.29
05/05/2025,DEP TFR UPI/CR/281694474487/PARTH DA/BKID/ parthchava/UPI 3697002809372 AT 06039 UDGIR,,,2663.13,29369.42
05/05/2025,DEP TFR UPI/CR/594410787850/ADITYA K/SBIN/ adityakris/UPI 2019522396572 AT 06039 UDGIR,,,55.21,29424.63
05/05/2025,DEP TFR UPI/CR/805660289984/Bhagyash/BARB/ vaniswami1/UPI 3716092714693 AT 06039 UDGIR,,,974.11,30398.74
05/05/2025,WDL TFR UPI/DR/163108395961/Pawar Pa/UTIB/g pay-12195/Sent 7387384844083 AT 06039 UDGIR,,38.86,,30359.88
05/05/2025,WDL TFR UPI/DR/311589492978/MR ADITY/NESF/ 9692459920/UPI 3710302273118 AT 06039 UDGIR,,86.26,,30273.62
06/05/2025,WDL TFR UPI/DR/833249258534/174010/YESB/pay tm.d190/Sent u 5706213025599 AT 06039 UDGIR,,173.71,,30099.91
09/05/2025,WDL TFR UPI/DR/980490333505/DINESH B/YESB/q 443604504/Sent 2381894237500 AT 06039 UDGIR,,128.67,,29971.24
10/05/2025,WDL TFR UPI/DR/852613133656/NILESH V/YESB/q 445025662/Sent 7144302765492 AT 06039 UDGIR,,162.75,,29808.49
12/05/2025,WDL TFR UPI/DR/566834839187/Monika R/SBIN/ monikaj301/UPI 2234828474464 AT 06039 UDGIR,,185.07,,29623.42
14/05/2025,WDL TFR UPI/DR/057181869719/RAJENTERP/YESB/ q039410539/Sen 6395214616725 AT 06039 UDGIR,,58.56,,29564.86
15/05/2025,WDL TFR UPI/DR/955662606748/Pawar Pa/UTIB/g pay-12190/Sent 7501402733236 AT 06039 UDGIR,,68.95,,29495.91
16/05/2025,DEP TFR UPI/CR/398118502705/MOHIT SU/BKID/ mohitttade/UPI 1224936704256 AT 06039 UDGIR,,,39.57,29535.48
17/05/2025,WDL TFR UPI/DR/908625774501/ZOMATO/HDFC/pay zomato@/Sent u 7281875189864 AT 06039 UDGIR,,226.56,,29308.92
19/05/2025,WDL TFR UPI/DR/241086153603/MOHIT SU/BKID/ 4511737017/UPI 6324936082835 AT 06039 UDGIR,,95.74,,29213.18
19/05/2025,WDL TFR UPI/DR/811377531033/PATEL MO/YESB/q 871987038/Sent 1712546183283 AT 06039 UDGIR,,47.79,,29165.39
19/05/2025,DEP TFR UPI/CR/994887153834/VEDANT ISHA/IBKL/ user32147/UPI 1607085616608 AT 06039 UDGIR,,,4701.18,33866.57
20/05/2025,DEP TFR UPI/CR/635901202351/VEDANT ISHA/IBKL/ user32147/UPI 4483417085606 AT 06039 UDGIR,,,12.25,33878.82
22/05/2025,WDL TFR UPI/DR/789687687055/OM SAI P/YESB/p aytmqr6u7/Sent 6350211295106 AT 06039 UDGIR,,14.40,,33864.42
23/05/2025,WDL TFR UPI/DR/961126499480/ANIL ARJ/YESB/ paytmqrt2m/NA 3514758139850 AT 06039 UDGIR,,16.20,,33848.22
23/05/2025,WDL TFR UPI/DR/128588129376/SHANTAI /YESB/q 730121189/Sent 4074304923834 AT 06039 UDGIR,,17.74,,33830.48
25/05/2025,WDL TFR UPI/DR/857840233335/MR SOURA/YESB/q 893257851/Sent 3501221140970 AT 06039 UDGIR,,345.72,,33484.76
26/05/2025,DEP TFR UPI/CR/721275858706/SARTHAK /BARB/ sarthakksh/UPI 2093009033157 AT 06039 UDGIR,,,4498.17,37982.93
27/05/2025,WDL TFR UPI/DR/037199148060/MAHESH V/FDRL/ bharatpe.9/Pay 7812426881535 AT 06039 UDGIR,,163.51,,37819.42
28/05/2025,DEP TFR UPI/CR/056452830637/ADITYA K/SBIN/ adityakris/UPI 5054446223508 AT 06039 UDGIR,,,121.94,37941.36
29/05/2025,WDL TFR UPI/DR/703358588222/KAMAT HO/YESB/p aytmqr6vh/Sent 6573554355712 AT 06039 UDGIR,,996.88,,36944.48
30/05/2025,WDL TFR UPI/DR/530542765675/ADITYA K/SBIN/ 0708569770/UPI 2173611515293 AT 06039 UDGIR,,127.25,,36817.23
31/05/2025,WDL TFR UPI/DR/335077981281/Airtel/YESB/air tel-bil/Airtel 0054863272520 AT 06039 UDGIR,,347.41,,36469.82
02/06/2025,WDL TFR UPI/DR/610103852320/TAUSIF Z/YESB/q 055940794/Sent 8654885816142 AT 06039 UDGIR,,885.73,,35584.09
03/06/2025,DEP TFR UPI/CR/739124280774/ADITYA K/SBIN/ adityakris/UPI 1442627096628 AT 06039 UDGIR,,,78.34,35662.43
06/06/2025,DEP TFR UPI/CR/282462393527/Bhagyash/BARB/ vaniswami1/UPI 6461893433435 AT 06039 UDGIR,,,2353.37,38015.80
07/06/2025,WDL TFR UPI/DR/898324782334/SANJAY B/YESB/p aytmqr6vg/Sent 4934245868103 AT 06039 UDGIR,,79.69,,37936.11
08/06/2025,WDL TFR UPI/DR/972418046723/RAJENTERP/YESB/ q039410539/Sen 1181079671608 AT 06039 UDGIR,,66.80,,37869.31
09/06/2025,WDL TFR UPI/DR/124702122398/HARSHAD /YESB/p aytmqr736/Sent 8715440089391 AT 06039 UDGIR,,204.49,,37664.82
11/06/2025,WDL TFR UPI/DR/013311865501/Prajakta/PPIW/o mbk.aadd5/Sent 7682199045683 AT 06039 UDGIR,,3246.90,,34417.92
11/06/2025,WDL TFR UPI/DR/721643351659/MR ADITY/NESF/ 9823488061/UPI 1980446961205 AT 06039 UDGIR,,13.05,,34404.87
12/06/2025,DEP TFR UPI/CR/281283838894/JAGADISH/UBIN/ jaguswami1/UPI 9958780801826 AT 06039 UDGIR,,,1417.58,35822.45
13/06/2025,WDL TFR UPI/DR/856630119030/MS BGR T/UTIB/g pay-11266/Sent 9185211510354 AT 06039 UDGIR,,15.61,,35806.84
13/06/2025,WDL TFR UPI/DR/548519006682/JAHANGIR/IBKL/j ahangirpa/Sent 7408241442957 AT 06039 UDGIR,,265.47,,35541.37
13/06/2025,WDL TFR UPI/DR/919956758772/ANIL ARJ/YESB/ paytmqrt2m/NA 1979193276368 AT 06039 UDGIR,,309.42,,35231.95
13/06/2025,DEP TFR UPI/CR/578451597467/SARTHAK /BARB/ sarthakksh/UPI 3462448664225 AT 06039 UDGIR,,,349.40,35581.35
14/06/2025,DEP TFR UPI/CR/868838156754/Aditya A/PPIW/9 356138585/Paid 1718834376021 AT 06039 UDGIR,,,271.17,35852.52
15/06/2025,WDL TFR UPI/DR/633868267742/ANIL ARJ/YESB/ paytmqrt2m/NA 7660847430048 AT 06039 UDGIR,,20.52,,35832.00
17/06/2025,WDL TFR UPI/DR/427485864290/SARTHAK /BARB/s arthakksh/Sent 1247385594680 AT 06039 UDGIR,,24.01,,35807.99
20/06/2025,WDL TFR UPI/DR/857672467426/Gajanand/UTIB/g pay-11244/Sent 5966511871646 AT 06039 UDGIR,,131.65,,35676.34
21/06/2025,WDL TFR UPI/DR/041537628704/SALEEM/YESB/q87 3816942/Sent u 6143596173940 AT 06039 UDGIR,,20.54,,35655.80
21/06/2025,WDL TFR UPI/DR/908687833815/MANARUL /YESB/q 246645779/Sent 4070043902781 AT 06039 UDGIR,,25.01,,35630.79
23/06/2025,WDL TFR UPI/DR/231907725299/upi juspay/YESB /paytm-7620/Tr 7551169740663 AT 06039 UDGIR,,1668.31,,33962.48
23/06/2025,WDL TFR UPI/DR/025733129938/HEALTH F/YESB/p aytmqr6cv/Sent 1730126840960 AT 06039 UDGIR,,388.71,,33573.77
24/06/2025,DEP TFR UPI/CR/969812602439/ADITYA K/SBIN/ adityakris/UPI 6802842492174 AT 06039 UDGIR,,,197.07,33770.84
24/06/2025,DEP TFR UPI/CR/418907067854/MOHIT SU/BKID/ mohitttade/UPI 7640238246029 AT 06039 UDGIR,,,232.96,34003.80
27/06/2025,DEP TFR UPI/CR/776131004629/ADITYA K/SBIN/ adityakris/UPI 8788093070206 AT 06039 UDGIR,,,787.41,34791.21
28/06/2025,WDL TFR UPI/DR/044396802304/ANIL ARJ/YESB/ paytmqrt2m/NA 6710509211735 AT 06039 UDGIR,,38.14,,34753.07
30/06/2025,WDL TFR UPI/DR/265987735904/Pawar Pa/UTIB/g pay-12190/Sent 6393414688273 AT 06039 UDGIR,,62.00,,34691.07
30/06/2025,WDL TFR UPI/DR/331791207156/SHREE GA/YESB/q 506267509/Sent 2489298064248 AT 06039 UDGIR,,142.79,,34548.28
01/07/2025,WDL TFR UPI/DR/864457457815/ANIL ARJ/YESB/ paytmqrt2m/NA 4350577105241 AT 06039 UDGIR,,144.17,,34404.11
02/07/2025,WDL TFR UPI/DR/969940494385/SEEMA AB/YESB/q 216671691/Sent 4652668998219 AT 06039 UDGIR,,24.69,,34379.42
03/07/2025,WDL TFR UPI/DR/867477057627/HARSHVAR/YESB/q 493750988/Sent 7044722436825 AT 06039 UDGIR,,27.55,,34351.87
05/07/2025,WDL TFR UPI/DR/340769009380/RAHUL UT/UBIN/7 972044682/Sent 2512748794063 AT 06039 UDGIR,,162.39,,34189.48
06/07/2025,DEP TFR UPI/CR/071473307686/MOHIT SU/BKID/ mohitttade/UPI 2472946786940 AT 06039 UDGIR,,,110.95,34300.43
07/07/2025,WDL TFR UPI/DR/244027290816/SHISHA G/HDFC/v yapar.170/Sent 7961920660743 AT 06039 UDGIR,,228.77,,34071.66
08/07/2025,DEP TFR UPI/CR/622833786208/Master S/MAHB/ parthchava/UPI 6423332387794 AT 06039 UDGIR,,,43.26,34114.92
08/07/2025,DEP TFR UPI/CR/525345228082/Master S/MAHB/ parthchava/UPI 2324040730438 AT 06039 UDGIR,,,230.45,34345.37
08/07/2025,WDL TFR UPI/DR/003720020996/Fatema s/YESB/p aytm.s1is/Sent 1010814523348 AT 06039 UDGIR,,35.42,,34309.95
08/07/2025,WDL TFR UPI/DR/153329920602/RAJENTERP/YESB/ q039410539/Sen 3416050647539 AT 06039 UDGIR,,111.63,,34198.32
08/07/2025,WDL TFR UPI/DR/809004836253/Pawar Pa/UTIB/g pay-12190/Sent 8774375483901 AT 06039 UDGIR,,80.48,,34117.84
09/07/2025,DEP TFR UPI/CR/151748042898/VINAYKUM/SBIN/ vkshock486/UPI 1729682418496 AT 06039 UDGIR,,,1145.58,35263.42
09/07/2025,WDL TFR UPI/DR/898527918192/Kalpana /UTIB/g pay-11250/Sent 0033282610000 AT 06039 UDGIR,,19.84,,35243.58
11/07/2025,WDL TFR UPI/DR/707830886798/HARSHAD /YESB/p aytmqr736/Sent 7900420374079 AT 06039 UDGIR,,336.63,,34906.95
13/07/2025,WDL TFR UPI/DR/003734683269/Mr PRAMO/YESB/q 052019346/Sent 0128665859519 AT 06039 UDGIR,,56.74,,34850.21
13/07/2025,DEP TFR UPI/CR/308835495077/JAGADISH/UBIN/ jaguswami1/UPI 5389866616936 AT 06039 UDGIR,,,593.62,35443.83
15/07/2025,WDL TFR UPI/DR/700530488679/KAMAT HO/YESB/p aytmqr6vh/Sent 0466859975019 AT 06039 UDGIR,,1375.78,,34068.05
15/07/2025,WDL TFR UPI/DR/609171477395/ASHWINI /YESB/p aytm.s1sx/Sent 1141332028917 AT 06039 UDGIR,,35.39,,34032.66
16/07/2025,WDL TFR UPI/DR/141801673293/NASER RA/YESB/q 503920062/Sent 5587321586705 AT 06039 UDGIR,,352.23,,33680.43
