Date,Details,Ref No/Cheque No,Debit,Credit,Balance
02/03/2025,DEP TFR UPI/CR/119062358903/ADITYA K/SBIN/ adityakris/UPI 4673480392113 AT 06039 UDGIR,,,1987.70,61604.70
02/03/2025,WDL TFR UPI/DR/219485594866/Pawar Pa/UTIB/g pay-12190/Sent 5555928333040 AT 06039 UDGIR,,70.51,,61534.19
03/03/2025,DEP TFR UPI/CR/934068698838/Bhagyash/BARB/ vaniswami1/UPI 9531851457894 AT 06039 UDGIR,,,1171.94,62706.13
03/03/2025,DEP TFR UPI/CR/327023917950/ADITYA K/SBIN/ adityakris/UPI 0122116849352 AT 06039 UDGIR,,,83.20,62789.33
03/03/2025,WDL TFR UPI/DR/545465781695/KAILASH /UTIB/g pay-11257/Sent 3246523494618 AT 06039 UDGIR,,4.26,,62785.07
04/03/2025,WDL TFR UPI/DR/204536043593/FRANCISC/YESB/p aytmqr6ep/Veri 0222925270225 AT 06039 UDGIR,,1055.64,,61729.43
05/03/2025,DEP TFR UPI/CR/081588719933/MOHIT SU/BKID/ mohitttade/UPI 0110111441336 AT 06039 UDGIR,,,257.96,61987.39
06/03/2025,WDL TFR UPI/DR/358757371691/HARSHAD /YESB/p aytmqr736/Sent 4851485670756 AT 06039 UDGIR,,200.05,,61787.34
06/03/2025,WDL TFR UPI/DR/763268729613/Pawar Pa/UTIB/g pay-12195/Sent 5006820130226 AT 06039 UDGIR,,55.69,,61731.65
06/03/2025,WDL TFR UPI/DR/762933944637/ADITYA K/SBIN/ 1343037633/UPI 3479673148685 AT 06039 UDGIR,,140.69,,61590.96
07/03/2025,WDL TFR UPI/DR/321562750300/SEEMA AB/YESB/q 216671691/Sent 5851853089555 AT 06039 UDGIR,,38.20,,61552.76
08/03/2025,WDL TFR UPI/DR/302284793119/viveksj1/IBKL/ user12929/UPI 6265749264856 AT 06039 UDGIR,,831.08,,60721.68
09/03/2025,DEP TFR UPI/CR/080912581536/JAGADISH/UBIN/ jaguswami1/UPI 9633788454129 AT 06039 UDGIR,,,824.21,61545.89
11/03/2025,WDL TFR UPI/DR/875864164893/RANJU DEVI/IPOS /rk75976248/Se 1532775820483 AT 06039 UDGIR,,5232.19,,56313.70
13/03/2025,WDL TFR UPI/DR/074992932743/Kalbhor /KKBK/0 791752a02/3030 6627296828437 AT 06039 UDGIR,,19.73,,56293.97
14/03/2025,DEP TFR UPI/CR/590943567796/ADITYA K/SBIN/ adityakris/UPI 4943214295429 AT 06039 UDGIR,,,1882.36,58176.33
15/03/2025,WDL TFR UPI/DR/991193780621/SHREE GA/YESB/q 177717515/Sent 3092399428721 AT 06039 UDGIR,,37.17,,58139.16
15/03/2025,DEP TFR UPI/CR/239366175651/JAGADISH/UBIN/ jaguswami1/UPI 5312443752435 AT 06039 UDGIR,,,2576.18,60715.34
16/03/2025,WDL TFR UPI/DR/573977853536/OM SAI P/YESB/p aytmqr6u7/Sent 2648546810806 AT 06039 UDGIR,,30.76,,60684.58
17/03/2025,WDL TFR UPI/DR/058132512848/KAILASH /UTIB/g pay-11257/Sent 0579091468435 AT 06039 UDGIR,,2.58,,60682.00
18/03/2025,WDL TFR UPI/DR/920599810831/HARSHAD /YESB/p aytmqr66y/Sent 0593525368341 AT 06039 UDGIR,,12.96,,60669.04
20/03/2025,WDL TFR UPI/DR/494434326540/Mr PRAMO/MAHB/9 767315244/Sent 5284710861304 AT 06039 UDGIR,,121.37,,60547.67
21/03/2025,DEP TFR UPI/CR/381949347335/PARTH DA/BKID/p arthchava/ligh 8675011871123 AT 06039 UDGIR,,,471.66,61019.33
22/03/2025,DEP TFR UPI/CR/903727506882/JAGADISH/UBIN/ jaguswami1/UPI 2588646103937 AT 06039 UDGIR,,,413.39,61432.72
22/03/2025,DEP TFR UPI/CR/068043160672/ADITYA K/SBIN/ adityakris/UPI 3165767411614 AT 06039 UDGIR,,,232.97,61665.69
23/03/2025,DEP TFR UPI/CR/337054493982/JAGADISH/UBIN/ jaguswami1/UPI 3595435784271 AT 06039 UDGIR,,,1353.75,63019.44
23/03/2025,DEP TFR UPI/CR/282293346297/SARTHAK /IPOS/ sarthakksh/UPI 3280274308403 AT 06039 UDGIR,,,129.42,63148.86
24/03/2025,WDL TFR UPI/DR/352078312357/ANIL ARJ/YESB/ paytmqrt2m/NA 4924707424482 AT 06039 UDGIR,,76.57,,63072.29
25/03/2025,DEP TFR UPI/CR/978177730097/ADITYA A/BARB/9 356138585/Paym 6833426344996 AT 06039 UDGIR,,,5.34,63077.63
27/03/2025,WDL TFR UPI/DR/744524369281/ANIL ARJ/YESB/ paytmqrt2m/NA 6885045802221 AT 06039 UDGIR,,191.00,,62886.63
27/03/2025,WDL TFR UPI/DR/505235324851/Mrs KANC/YESB/ bharatpe9s/Pay 9789776641385 AT 06039 UDGIR,,453.56,,62433.07
27/03/2025,WDL TFR UPI/DR/144896085942/SARTHAK /IPOS/ sarthakksh/UPI 7691791924598 AT 06039 UDGIR,,188.63,,62244.44
27/03/2025,WDL TFR UPI/DR/177105085477/SHRIRAM /YESB/q 614944718/Sent 7373066178064 AT 06039 UDGIR,,240.62,,62003.82
29/03/2025,WDL TFR UPI/DR/682737638526/MR SOURA/YESB/q 606711731/Sent 5588600922633 AT 06039 UDGIR,,108.68,,61895.14
30/03/2025,WDL TFR UPI/DR/624724391863/SHADAB N/UBIN/i namdarsha/Sent 1754510583289 AT 06039 UDGIR,,277.28,,61617.86
30/03/2025,WDL TFR UPI/DR/273166287418/SEEMA AB/YESB/q 216671691/Sent 4456106511350 AT 06039 UDGIR,,30.22,,61587.64
01/04/2025,WDL TFR UPI/DR/026383180650/Bhagyash/BARB/ vaniswami1/UPI 8523775985176 AT 06039 UDGIR,,837.57,,60750.07
03/04/2025,WDL TFR UPI/DR/038563819632/MR SOURA/YESB/q 868364515/Sent 7375983668611 AT 06039 UDGIR,,277.95,,60472.12
03/04/2025,DEP TFR UPI/CR/580183999582/JAGADISH/UBIN/ jaguswami1/UPI 0723691125799 AT 06039 UDGIR,,,1347.49,61819.61
04/04/2025,WDL TFR UPI/DR/220477751967/ANIL ARJ/YESB/ paytmqrt2m/NA 0844081263409 AT 06039 UDGIR,,207.73,,61611.88
04/04/2025,WDL TFR UPI/DR/558220887848/PARTH DA/BKID/ parthchava/UPI 3857601905088 AT 06039 UDGIR,,374.14,,61237.74
05/04/2025,WDL TFR UPI/DR/428157545173/FRANCISC/YESB/p aytmqr6ep/Veri 5680400384270 AT 06039 UDGIR,,1108.09,,60129.65
06/04/2025,DEP TFR UPI/CR/450085366323/MR ADITY/NESF/7 972873499/Paym 7400493943170 AT 06039 UDGIR,,,149.41,60279.06
07/04/2025,WDL TFR UPI/DR/811488259460/Pawar Pa/UTIB/g pay-12190/Sent 0225647695832 AT 06039 UDGIR,,147.75,,60131.31
08/04/2025,DEP TFR UPI/CR/007938482793/MR ADITY/NESF/7 972873499/Paym 3263984304322 AT 06039 UDGIR,,,31.02,60162.33
08/04/2025,WDL TFR UPI/DR/265680565766/RAJENTERP/YESB/ q039410539/Sen 8621948880696 AT 06039 UDGIR,,27.45,,60134.88
09/04/2025,WDL TFR UPI/DR/635891761262/ZOMATO/HDFC/pay zomato@/Sent u 9882416105805 AT 06039 UDGIR,,428.82,,59706.06
10/04/2025,DEP TFR UPI/CR/586968894140/Akash/SBIN/917 8996780/PAY BY 2628203829695 AT 06039 UDGIR,,,69.74,59775.80
10/04/2025,WDL TFR UPI/DR/265528975166/Master S/MAHB/ 2027136598/UPI 5860812743050 AT 06039 UDGIR,,406.80,,59369.00
12/04/2025,DEP TFR UPI/CR/456374633567/MOHIT SU/BKID/ mohitttade/UPI 7186787461718 AT 06039 UDGIR,,,100.56,59469.56
14/04/2025,WDL TFR UPI/DR/562725068246/ROLL FIE/YESB/q 483422231/Sent 5646691014301 AT 06039 UDGIR,,107.88,,59361.68
16/04/2025,WDL TFR UPI/DR/135938670049/ADITYA K/SBIN/ 5447578563/UPI 5815274971389 AT 06039 UDGIR,,2593.59,,56768.09
17/04/2025,WDL TFR UPI/DR/316670144669/AJAY RAM/YESB/p aytmqr5ik/Sent 3682939028441 AT 06039 UDGIR,,8.66,,56759.43
17/04/2025,WDL TFR UPI/DR/184592299775/sai trad/YESB/ paytmqraya/NA 9231605258019 AT 06039 UDGIR,,28.77,,56730.66
18/04/2025,DEP TFR UPI/CR/471547728572/ADITYA K/SBIN/ adityakris/UPI 8935331888880 AT 06039 UDGIR,,,952.24,57682.90
20/04/2025,DEP TFR UPI/CR/407054518891/Master S/MAHB/ parthchava/UPI 1635058487787 AT 06039 UDGIR,,,208.40,57891.30
22/04/2025,DEP TFR UPI/CR/960360710492/MOHIT SU/BKID/ mohitttade/UPI 6923060181490 AT 06039 UDGIR,,,143.69,58034.99
24/04/2025,WDL TFR UPI/DR/091380704494/SHUBHAM /YESB/q 985887379/Sent 5777488875223 AT 06039 UDGIR,,6.55,,58028.44
24/04/2025,WDL TFR UPI/DR/290645922274/Master S/MAHB/ 3844700741/UPI 4489469753458 AT 06039 UDGIR,,96.04,,57932.40
24/04/2025,WDL TFR UPI/DR/796588182620/upi juspay/YESB /paytm-7620/Tr 5580311844803 AT 06039 UDGIR,,631.15,,57301.25
25/04/2025,WDL TFR UPI/DR/992297788759/SHREE GA/YESB/q 369201673/Sent 1818451007321 AT 06039 UDGIR,,36.17,,57265.08
27/04/2025,WDL TFR UPI/DR/371361674277/PRANITA /YESB/q 349450901/Sent 7980187548766 AT 06039 UDGIR,,1508.56,,55756.52
29/04/2025,WDL TFR UPI/DR/183663416885/ANIL ARJ/YESB/ paytmqr1dr/NA 9935970710486 AT 06039 UDGIR,,229.75,,55526.77
29/04/2025,WDL TFR UPI/DR/319087456222/Master S/MAHB/ 9937985038/UPI 5381793489698 AT 06039 UDGIR,,133.87,,55392.90
29/04/2025,WDL TFR UPI/DR/731672953153/ANITA RA/YESB/q 696407459/Sent 4215395801033 AT 06039 UDGIR,,28.55,,55364.35
30/04/2025,DEP TFR UPI/CR/359804199873/SARTHAK /IPOS/ sarthakksh/UPI 2298656065221 AT 06039 UDGIR,,,108.25,55472.60
01/05/2025,WDL TFR UPI/DR/315902535392/Pawar Pa/UTIB/g pay-12190/Sent 2049167674037 AT 06039 UDGIR,,23.12,,55449.48
01/05/2025,DEP TFR UPI/CR/408798568064/MOHIT SU/BKID/ mohitttade/UPI 0852119186026 AT 06039 UDGIR,,,55.70,55505.18
03/05/2025,DEP TFR UPI/CR/707879523785/MOHIT SU/BKID/ mohitttade/UPI 8071029022285 AT 06039 UDGIR,,,22.93,55528.11
05/05/2025,WDL TFR UPI/DR/988313539606/SANKET D/YESB/q 202168768/Sent 0727550001454 AT 06039 UDGIR,,36.80,,55491.31
05/05/2025,DEP TFR UPI/CR/650144133939/Brahmana/SBIN/b rahma0003/Paym 9977939514023 AT 06039 UDGIR,,,102.31,55593.62
06/05/2025,WDL TFR UPI/DR/462251646345/ANIL ARJ/YESB/ paytmqrt2m/NA 6964592295017 AT 06039 UDGIR,,76.72,,55516.90
07/05/2025,WDL TFR UPI/DR/881737029523/HOTEL AR/YESB/p aytm.s1cg/Sent 3444350648529 AT 06039 UDGIR,,15.19,,55501.71
08/05/2025,WDL TFR UPI/DR/529489524322/ELEVATE /YESB/q 785630458/Sent 4219941990939 AT 06039 UDGIR,,55.26,,55446.45
10/05/2025,DEP TFR UPI/CR/069527817683/ADITYA K/SBIN/ adityakris/UPI 8343423739992 AT 06039 UDGIR,,,58.60,55505.05
12/05/2025,WDL TFR UPI/DR/160017312577/KRISHNA /UTIB/g pay-11235/Sent 1757346731177 AT 06039 UDGIR,,249.01,,55256.04
14/05/2025,WDL TFR UPI/DR/813648388125/MR SOURA/YESB/q 606711731/Sent 2035688252306 AT 06039 UDGIR,,451.38,,54804.66
15/05/2025,DEP TFR UPI/CR/744813723821/SARTHAK /IPOS/ sarthakksh/UPI 6678872084052 AT 06039 UDGIR,,,486.38,55291.04
16/05/2025,WDL TFR UPI/DR/249339118599/Sanjay S/YESB/p aytm-1463/Sent 4771444110065 AT 06039 UDGIR,,269.06,,55021.98
17/05/2025,WDL TFR UPI/DR/562101504178/MANGAL K/YESB/q 913025266/Sent 4874424925621 AT 06039 UDGIR,,158.91,,54863.07
19/05/2025,WDL TFR UPI/DR/613661223635/NEW USTA/YESB/q 459049853/Sent 7012449323079 AT 06039 UDGIR,,49.61,,54813.46
19/05/2025,WDL TFR UPI/DR/645084743730/ANITA RA/YESB/q 696407459/Sent 4666511084242 AT 06039 UDGIR,,48.30,,54765.16
20/05/2025,WDL TFR UPI/DR/774941687224/MR ADITY/NESF/ 3543635061/UPI 7543883396405 AT 06039 UDGIR,,483.59,,54281.57
22/05/2025,WDL TFR UPI/DR/616278340775/SHUBHAM /YESB/q 926557569/Sent 6190911687020 AT 06039 UDGIR,,8.43,,54273.14
22/05/2025,WDL TFR UPI/DR/443944566362/Mr PRAMO/YESB/q 052019346/Sent 4683115019176 AT 06039 UDGIR,,2.23,,54270.91
22/05/2025,WDL TFR UPI/DR/572991037211/MR SOURA/YESB/q 893257851/Sent 9758606189315 AT 06039 UDGIR,,206.11,,54064.80
24/05/2025,DEP TFR UPI/CR/733408574139/JAGADISH/UBIN/ jaguswami1/UPI 1927859966057 AT 06039 UDGIR,,,211.44,54276.24
25/05/2025,DEP TFR UPI/CR/506005856242/SHRADHA /KVBL/ shradha.na/UPI 8195250961141 AT 06039 UDGIR,,,663.82,54940.06
26/05/2025,WDL TFR UPI/DR/687705996548/HARSHAD /YESB/p aytmqr66y/Sent 8320819914789 AT 06039 UDGIR,,119.84,,54820.22
28/05/2025,WDL TFR UPI/DR/141697005740/ANIL ARJ/YESB/ paytmqrt2m/NA 7124574639696 AT 06039 UDGIR,,101.52,,54718.70
30/05/2025,WDL TFR UPI/DR/172710833991/BORKARS /YESB/q 611776012/Sent 9059731340258 AT 06039 UDGIR,,664.22,,54054.48
31/05/2025,WDL TFR UPI/DR/663010275134/MR SOURA/YESB/q 415633514/Sent 8985543856869 AT 06039 UDGIR,,408.06,,53646.42
31/05/2025,WDL TFR UPI/DR/492395938470/ANIL ARJ/YESB/ paytmqrt2m/NA 2950385527342 AT 06039 UDGIR,,307.12,,53339.30
31/05/2025,DEP TFR UPI/CR/168837014921/VINAYKUM/SBIN/ vkshock486/UPI 0751827811421 AT 06039 UDGIR,,,2652.90,55992.20
01/06/2025,WDL TFR UPI/DR/470771014677/MOHIT SU/BKID/ 9920593582/UPI 9102374833801 AT 06039 UDGIR,,14.62,,55977.58
03/06/2025,WDL TFR UPI/DR/258286119364/SHISHA G/HDFC/v yapar.170/Sent 6515207968883 AT 06039 UDGIR,,200.62,,55776.96
04/06/2025,WDL TFR UPI/DR/349071908085/SHREE GA/YESB/q 369201673/Sent 9253130473561 AT 06039 UDGIR,,64.40,,55712.56
05/06/2025,WDL TFR UPI/DR/784151198816/MR SOURA/YESB/q 868364515/Sent 9917888439956 AT 06039 UDGIR,,233.72,,55478.84
05/06/2025,WDL TFR UPI/DR/788810595696/ADITYA K/SBIN/ 2602010035/UPI 9280836883349 AT 06039 UDGIR,,54.85,,55423.99
06/06/2025,WDL TFR UPI/DR/640397844341/Blinkit/HDFC/bl inkit.rz/Payvi 1473732084195 AT 06039 UDGIR,,697.48,,54726.51
07/06/2025,WDL TFR UPI/DR/197750169101/shradha./KVBL/ shradha.na/UPI 5440926254296 AT 06039 UDGIR,,1069.93,,53656.58
09/06/2025,DEP TFR UPI/CR/392221408332/MOHIT SU/BKID/ mohitttade/UPI 6779690240030 AT 06039 UDGIR,,,44.34,53700.92
10/06/2025,WDL TFR UPI/DR/891481364147/ANIL ARJ/YESB/ paytmqrt2m/NA 0379969027569 AT 06039 UDGIR,,646.34,,53054.58
13/06/2025,WDL TFR UPI/DR/673169274951/ASHWINI /HDFC/v yapar.175/Sent 6876169556738 AT 06039 UDGIR,,748.05,,52306.53
14/06/2025,WDL TFR UPI/DR/840453639017/SHREE GA/YESB/q 177717515/Sent 1892546074082 AT 06039 UDGIR,,31.84,,52274.69
15/06/2025,DEP TFR UPI/CR/013223513426/ADITYA A/BARB/9 356138585/Paym 8141997048186 AT 06039 UDGIR,,,243.10,52517.79
15/06/2025,WDL TFR UPI/DR/634356550117/NASER RA/YESB/q 503920062/Sent 2506020917215 AT 06039 UDGIR,,75.98,,52441.81
17/06/2025,WDL TFR UPI/DR/378667940577/HOTEL AR/YESB/p aytm.s1cg/Sent 0003901168100 AT 06039 UDGIR,,16.05,,52425.76
18/06/2025,DEP TFR UPI/CR/583315595984/ADITYA K/SBIN/ adityakris/UPI 9791411010640 AT 06039 UDGIR,,,454.93,52880.69
21/06/2025,DEP TFR UPI/CR/979445093789/ADITYA K/SBIN/ adityakris/UPI 6886118374598 AT 06039 UDGIR,,,2986.67,55867.36
21/06/2025,WDL TFR UPI/DR/660616899105/Pawar Pa/UTIB/ gpay-12190/Sent 8015878106750 AT 06039 UDGIR,,31.68,,55835.68
22/06/2025,DEP TFR UPI/CR/841526183357/JAGADISH/UBIN/ jaguswami1/UPI 9055098492165 AT 06039 UDGIR,,,1930.58,57766.26
24/06/2025,DEP TFR UPI/CR/129237120232/MOHIT SU/BKID/ mohitttade/UPI 8787786507553 AT 06039 UDGIR,,,60.12,57826.38
26/06/2025,WDL TFR UPI/DR/215920881398/MOHIT SU/BKID/ 1036108796/UPI 3881234979305 AT 06039 UDGIR,,138.56,,57687.82
28/06/2025,WDL TFR UPI/DR/862074711418/ADITYA K/SBIN/ 2195418711/UPI 1541192418523 AT 06039 UDGIR,,123.89,,57563.93
01/07/2025,DEP TFR UPI/CR/868538747253/JAGADISH/UBIN/ jaguswami1/UPI 0009289562567 AT 06039 UDGIR,,,670.67,58234.60
01/07/2025,WDL TFR UPI/DR/614552088474/MOHIT SU/BKID/ 9940336507/UPI 5193616704029 AT 06039 UDGIR,,194.04,,58040.56
03/07/2025,WDL TFR UPI/DR/718570865401/Master S/MAHB/ 1243904606/UPI 8525256216153 AT 06039 UDGIR,,118.96,,57921.60
