Date,Details,Ref No/Cheque No,Debit,Credit,Balance
17/02/2025,WDL TFR UPI/DR/703709338467/Pawar Pa/UTIB/g pay-12195/Sent 2924194287837 AT 06039 UDGIR,,74.97,,7646.76
18/02/2025,WDL TFR UPI/DR/404900600661/ANIL ARJ/YESB/ paytmqrt2m/NA 1741871926647 AT 06039 UDGIR,,49.59,,7597.17
20/02/2025,WDL TFR UPI/DR/581089554197/HEALTH F/YESB/p aytmqr6di/Sent 7833209491675 AT 06039 UDGIR,,256.71,,7340.46
22/02/2025,WDL TFR UPI/DR/593866688430/Magzika /YESB/p aytmqr6jj/Sent 8823511894079 AT 06039 UDGIR,,172.81,,7167.65
22/02/2025,WDL TFR UPI/DR/911869475982/RAJENTERP/YESB/ q039410539/Sen 3397881648898 AT 06039 UDGIR,,51.73,,7115.92
22/02/2025,WDL TFR UPI/DR/944067403516/ZOMATO L/YESB/z omato-ord/Zoma 1862361707290 AT 06039 UDGIR,,353.41,,6762.51
25/02/2025,DEP TFR UPI/CR/198791863699/VINAYKUM/SBIN/ vkshock486/UPI 5949671277897 AT 06039 UDGIR,,,2906.74,9669.25
26/02/2025,WDL TFR UPI/DR/964028234706/Pawar Pa/UTIB/g pay-12190/Sent 1524569114160 AT 06039 UDGIR,,64.54,,9604.71
27/02/2025,WDL TFR UPI/DR/427157634679/GAVADE P/UTIB/g pay-11256/Sent 6607693584412 AT 06039 UDGIR,,35.18,,9569.53
01/03/2025,DEP TFR UPI/CR/378662120980/Master S/MAHB/ parthchava/UPI 4352131866409 AT 06039 UDGIR,,,34.42,9603.95
02/03/2025,WDL TFR UPI/DR/987342373761/AARADHYA/YESB/q 952613693/Sent 7090326224073 AT 06039 UDGIR,,30.07,,9573.88
04/03/2025,WDL TFR UPI/DR/962250628227/ADITYA K/SBIN/ 9515954744/UPI 1165561869596 AT 06039 UDGIR,,51.88,,9522.00
04/03/2025,WDL TFR UPI/DR/453039710369/SANJAY B/YESB/p aytmqr6vg/Sent 1954511513525 AT 06039 UDGIR,,42.26,,9479.74
07/03/2025,WDL TFR UPI/DR/202860082641/ZOMATO/HDFC/pay zomato@/Collec 1348664617689 AT 06039 UDGIR,,376.00,,9103.74
08/03/2025,DEP TFR UPI/CR/876915743398/ADITYA A/BARB/9 356138585/Paym 3824560509518 AT 06039 UDGIR,,,175.97,9279.71
09/03/2025,WDL TFR UPI/DR/164640244772/Sanjay S/YESB/p aytm-1463/Sent 3007209593227 AT 06039 UDGIR,,282.25,,8997.46
11/03/2025,WDL TFR UPI/DR/509256053155/AWS India/RATN/ amazonaws@/Ama 0479251092472 AT 06039 UDGIR,,1.20,,8996.26
12/03/2025,WDL TFR UPI/DR/593349227603/KALE SHA/HDFC/s hasikalak/Sent 3254126875086 AT 06039 UDGIR,,246.16,,8750.10
13/03/2025,WDL TFR UPI/DR/307537654753/Mr NINGA/FDRL/ bharatpe.9/Pay 9299495043488 AT 06039 UDGIR,,107.01,,8643.09
13/03/2025,WDL TFR UPI/DR/170243064137/ANIL ARJ/YESB/ paytmqrt2m/NA 0133955472957 AT 06039 UDGIR,,82.42,,8560.67
13/03/2025,WDL TFR UPI/DR/548503798925/Fatema s/YESB/p aytm.s1is/Sent 3917484248983 AT 06039 UDGIR,,76.99,,8483.68
14/03/2025,WDL TFR UPI/DR/671954631770/TAUSIF Z/YESB/q 055940794/Sent 5580920140422 AT 06039 UDGIR,,780.71,,7702.97
16/03/2025,WDL TFR UPI/DR/371717101702/SHREE GA/YESB/q 177717515/Sent 7850005121083 AT 06039 UDGIR,,52.79,,7650.18
17/03/2025,DEP TFR UPI/CR/124678575852/ADITYA K/SBIN/ adityakris/UPI 9294983703926 AT 06039 UDGIR,,,19.64,7669.82
18/03/2025,WDL TFR UPI/DR/837299020276/RAJENTERP/YESB/ q039410539/Sen 3091739594128 AT 06039 UDGIR,,91.32,,7578.50
19/03/2025,WDL TFR UPI/DR/950050078019/MR SOURA/YESB/q 659994870/Sent 6274400344174 AT 06039 UDGIR,,239.78,,7338.72
20/03/2025,WDL TFR UPI/DR/891876529849/Mr SATIS/YESB/p aytmqr6uu/Sent 0563836701732 AT 06039 UDGIR,,53.84,,7284.88
20/03/2025,DEP TFR UPI/CR/677901574073/JAGADISH/UBIN/ jaguswami1/UPI 3978941895494 AT 06039 UDGIR,,,1461.89,8746.77
21/03/2025,WDL TFR UPI/DR/979888741715/ANIL ARJ/YESB/ paytmqrt2m/NA 1259591897199 AT 06039 UDGIR,,157.13,,8589.64
22/03/2025,DEP TFR UPI/CR/514509570945/ADITYA A/BARB/9 356138585/Paym 0851453967589 AT 06039 UDGIR,,,430.14,9019.78
23/03/2025,DEP TFR UPI/CR/555525293850/MOHIT SU/BKID/ mohitttade/UPI 6197584266108 AT 06039 UDGIR,,,84.52,9104.30
24/03/2025,WDL TFR UPI/DR/907889575728/Prajakta/PPIW/o mbk.aagq2/Sent 1352139671446 AT 06039 UDGIR,,292.01,,8812.29
26/03/2025,DEP TFR UPI/CR/234816514611/MR ADITY/NESF/ 7785798398/UPI 2144465762664 AT 06039 UDGIR,,,1214.58,10026.87
26/03/2025,DEP TFR UPI/CR/971252504932/SARTHAK /IPOS/ sarthakksh/UPI 8042999555107 AT 06039 UDGIR,,,64.39,10091.26
26/03/2025,WDL TFR UPI/DR/656901890098/DINESH B/YESB/q 685713653/Sent 2366836127757 AT 06039 UDGIR,,124.00,,9967.26
28/03/2025,WDL TFR UPI/DR/759580190099/THUKRATW/YESB/q 830238812/Sent 1096546761105 AT 06039 UDGIR,,22.35,,9944.91
28/03/2025,WDL TFR UPI/DR/932141145411/ANIL ARJ/YESB/ paytmqrt2m/NA 8628145678027 AT 06039 UDGIR,,36.59,,9908.32
30/03/2025,INTERES T CREDIT,,,7.69,9916.01
30/03/2025,WDL TFR UPI/DR/188442154833/Mr DINES/YESB/q 707637775/Sent 4622559562822 AT 06039 UDGIR,,60.03,,9855.98
31/03/2025,WDL TFR UPI/DR/631885888566/SAI TRAD/YESB/ paytmqr1p5/NA 2581309978423 AT 06039 UDGIR,,107.11,,9748.87
01/04/2025,WDL TFR UPI/DR/770545770364/ANIL ARJ/YESB/ paytmqrt2m/NA 6175068226972 AT 06039 UDGIR,,987.13,,8761.74
02/04/2025,WDL TFR UPI/DR/409711894147/SHANKAR/YESB/q 256466505/Sent 6471584398646 AT 06039 UDGIR,,54.65,,8707.09
02/04/2025,WDL TFR UPI/DR/729073539842/Mr RAJES/YESB/q 976311893/Sent 0351435577703 AT 06039 UDGIR,,19.06,,8688.03
03/04/2025,WDL TFR UPI/DR/102869464666/KALE SHA/HDFC/s hasikalak/Sent 5161856760796 AT 06039 UDGIR,,303.73,,8384.30
05/04/2025,WDL TFR UPI/DR/920725845469/MR SOURA/YESB/q 606711731/Sent 6899460991470 AT 06039 UDGIR,,241.49,,8142.81
07/04/2025,WDL TFR UPI/DR/982676185600/ARUN DAG/YESB/p aytm.s1is/Sent 1384339448227 AT 06039 UDGIR,,166.32,,7976.49
08/04/2025,WDL TFR UPI/DR/988076279412/ANIL ARJ/YESB/ paytmqrt2m/NA 0862701559238 AT 06039 UDGIR,,144.73,,7831.76
08/04/2025,WDL TFR UPI/DR/830929136945/Kalbhor /KKBK/0 791752a02/3030 0820873674129 AT 06039 UDGIR,,82.92,,7748.84
09/04/2025,WDL TFR UPI/DR/982690581339/Shankar /YESB/p aytm.s1tn/Sent 2196916782132 AT 06039 UDGIR,,92.48,,7656.36
09/04/2025,WDL TFR UPI/DR/531674995149/KRUSHNAI/YESB/q 073263389/Sent 6462141852850 AT 06039 UDGIR,,136.37,,7519.99
10/04/2025,DEP TFR UPI/CR/223415842482/Master S/MAHB/ parthchava/UPI 7065430281879 AT 06039 UDGIR,,,140.21,7660.20
12/04/2025,WDL TFR UPI/DR/093562242675/ANIL ARJ/YESB/ paytmqrt2m/NA 7054824999088 AT 06039 UDGIR,,318.12,,7342.08
12/04/2025,WDL TFR UPI/DR/359922126404/ASHWINI /HDFC/v yapar.175/Sent 0694799261812 AT 06039 UDGIR,,101.25,,7240.83
13/04/2025,WDL TFR UPI/DR/466808028504/Master S/MAHB/ 3707417778/UPI 6443992904181 AT 06039 UDGIR,,148.03,,7092.80
14/04/2025,WDL TFR UPI/DR/250071910677/SEEMA AB/YESB/q 268952477/Sent 1572293782720 AT 06039 UDGIR,,44.62,,7048.18
17/04/2025,DEP TFR UPI/CR/816274629731/Aditya A/PPIW/9 356138585/Paid 5682409328227 AT 06039 UDGIR,,,60.41,7108.59
18/04/2025,WDL TFR UPI/DR/717503581075/AKASH SH/YESB/ bharatpe9d/Pay 1545909246749 AT 06039 UDGIR,,18.75,,7089.84
19/04/2025,WDL TFR UPI/DR/807807762487/SHREE GA/YESB/q 369201673/Sent 7651540673865 AT 06039 UDGIR,,27.95,,7061.89
21/04/2025,WDL TFR UPI/DR/602699663853/RAJENTERP/YESB/ q039410539/Sen 9521795504027 AT 06039 UDGIR,,301.65,,6760.24
22/04/2025,DEP TFR UPI/CR/084780235494/MOHIT SU/BKID/ mohitttade/UPI 2612158403526 AT 06039 UDGIR,,,219.24,6979.48
22/04/2025,WDL TFR UPI/DR/365979242010/PARTH DA/BKID/p arthchava/Sent 4405963006461 AT 06039 UDGIR,,199.02,,6780.46
25/04/2025,DEP TFR UPI/CR/063587119025/Master S/MAHB/ parthchava/UPI 4079385801294 AT 06039 UDGIR,,,23.85,6804.31
25/04/2025,WDL TFR UPI/DR/263258341069/HARSHAD /BKID/ 1054649675/UPI 4297153481734 AT 06039 UDGIR,,4237.41,,2566.90
25/04/2025,WDL TFR UPI/DR/869748548346/upi juspay/YESB /paytm-7620/Tr 8656568831090 AT 06039 UDGIR,,735.25,,1831.65
26/04/2025,WDL TFR UPI/DR/083263224372/ANIL ARJ/YESB/ paytmqrt2m/NA 6759290413010 AT 06039 UDGIR,,11.29,,1820.36
26/04/2025,WDL TFR UPI/DR/027996934577/MAHESH M/YESB/p aytmqr67h/Sent 3667811796022 AT 06039 UDGIR,,17.36,,1803.00
27/04/2025,WDL TFR UPI/DR/273680116413/MR SOURA/YESB/q 868364515/Sent 5891357386191 AT 06039 UDGIR,,191.18,,1611.82
29/04/2025,WDL TFR UPI/DR/341166029042/SHUBHAM /YESB/q 926557569/Sent 5129305885990 AT 06039 UDGIR,,11.09,,1600.73
30/04/2025,WDL TFR UPI/DR/678683513446/ADITYA K/SBIN/ 2921440159/UPI 9407760278776 AT 06039 UDGIR,,84.93,,1515.80
01/05/2025,DEP TFR UPI/CR/922613421477/RUCHI RUTUJA/IBKL/ user05748/UPI 7221090337868 AT 06039 UDGIR,,,574.97,2090.77
03/05/2025,WDL TFR UPI/DR/267667220100/Mr MdKas/YESB/p aytmqr6id/Sent 7060537288051 AT 06039 UDGIR,,20.59,,2070.18
04/05/2025,DEP TFR UPI/CR/056881958400/JAGADISH/UBIN/ jaguswami1/UPI 6799554931762 AT 06039 UDGIR,,,759.02,2829.20
04/05/2025,WDL TFR UPI/DR/560482445039/SUKHSAGA/HDFC/v yapar.169/Sent 5288620712992 AT 06039 UDGIR,,57.28,,2771.92
04/05/2025,DEP TFR UPI/CR/221920908405/SARTHAK /IPOS/ sarthakksh/UPI 3505292944179 AT 06039 UDGIR,,,105.50,2877.42
05/05/2025,WDL TFR UPI/DR/939003440824/ANIL ARJ/YESB/ paytmqrt2m/NA 5891814644461 AT 06039 UDGIR,,161.55,,2715.87
05/05/2025,WDL TFR UPI/DR/264293354719/ANIL ARJ/YESB/ paytmqrt2m/NA 0988532103605 AT 06039 UDGIR,,114.94,,2600.93
05/05/2025,WDL TFR UPI/DR/600279794380/SUKHSAGA/HDFC/v yapar.169/Sent 6335383696882 AT 06039 UDGIR,,224.93,,2376.00
05/05/2025,DEP TFR UPI/CR/629680511048/PARTH DA/BKID/ parthchava/UPI 5765131659153 AT 06039 UDGIR,,,34.61,2410.61
06/05/2025,DEP TFR UPI/CR/556935641490/ADITYA A/BARB/9 356138585/Paym 3817370989323 AT 06039 UDGIR,,,1491.76,3902.37
06/05/2025,WDL TFR UPI/DR/651310256603/ANIL ARJ/YESB/ paytmqrt2m/NA 7652070260909 AT 06039 UDGIR,,30.82,,3871.55
07/05/2025,DEP TFR UPI/CR/745821282887/JAGADISH/UBIN/ jaguswami1/UPI 9058619646638 AT 06039 UDGIR,,,839.43,4710.98
09/05/2025,WDL TFR UPI/DR/241926978802/RANJEET /YESB/p aytmqr6cv/Sent 0828202285993 AT 06039 UDGIR,,13.71,,4697.27
10/05/2025,WDL TFR UPI/DR/480953248043/Google I/UTIB/ gpay-utili/UPI 4927334400316 AT 06039 UDGIR,,555.68,,4141.59
10/05/2025,WDL TFR UPI/DR/874407108724/ANIL ARJ/YESB/ paytmqrt2m/NA 8087243743374 AT 06039 UDGIR,,95.07,,4046.52
12/05/2025,WDL TFR UPI/DR/445892172871/UTKARSH /YESB/p aytmqr62n/Sent 4383578775219 AT 06039 UDGIR,,62.25,,3984.27
12/05/2025,WDL TFR UPI/DR/027416275922/HEALTH F/YESB/p aytmqr6di/Sent 7669543151200 AT 06039 UDGIR,,346.09,,3638.18
13/05/2025,WDL TFR UPI/DR/616975023955/Shankar /YESB/p aytm.s1tn/Sent 2602977458153 AT 06039 UDGIR,,132.94,,3505.24
14/05/2025,WDL TFR UPI/DR/782738439206/VIJAYANA/UTIB/v rlonline@/Sent 1698568907957 AT 06039 UDGIR,,3579.33,,-74.09
16/05/2025,WDL TFR UPI/DR/143958486879/BP Petro/YESB/q 171509930/Sent 4104959394618 AT 06039 UDGIR,,1.00,,-75.09
16/05/2025,WDL TFR UPI/DR/996340386361/MOHAMAD /YESB/q 791284426/Sent 0418314910410 AT 06039 UDGIR,,43.69,,-118.78
17/05/2025,DEP TFR UPI/CR/514977912605/ADITYA K/SBIN/ adityakris/UPI 1958999673032 AT 06039 UDGIR,,,890.18,771.40
17/05/2025,WDL TFR UPI/DR/890321819436/SHREE GA/YESB/q 190874553/Sent 5532987250440 AT 06039 UDGIR,,175.70,,595.70
17/05/2025,DEP TFR UPI/CR/660767889754/ADITYA K/SBIN/ adityakris/UPI 3207125884209 AT 06039 UDGIR,,,415.39,1011.09
17/05/2025,WDL TFR UPI/DR/084745930629/TAUSIF Z/YESB/q 055940794/Sent 4704638415625 AT 06039 UDGIR,,1016.06,,-4.97
18/05/2025,DEP TFR UPI/CR/770709909904/ADITYA K/SBIN/ adityakris/UPI 3547869091431 AT 06039 UDGIR,,,30.30,25.33
18/05/2025,WDL TFR UPI/DR/928812650261/SMART TNP8/YESB /paytm-7325/Se 1109230499963 AT 06039 UDGIR,,95.92,,-70.59
19/05/2025,WDL TFR UPI/DR/040374822614/ANIL ARJ/YESB/ paytmqrt2m/NA 3273448331848 AT 06039 UDGIR,,1.00,,-71.59
20/05/2025,DEP TFR UPI/CR/622511086112/MOHIT SU/BKID/ mohitttade/UPI 1564707362348 AT 06039 UDGIR,,,192.55,120.96
20/05/2025,WDL TFR UPI/DR/538953065196/Mrs KANC/YESB/ bharatpe9s/Pay 0543666524842 AT 06039 UDGIR,,93.11,,27.85
21/05/2025,WDL TFR UPI/DR/418500107224/NEW USTA/YESB/q 459049853/Sent 0695348557733 AT 06039 UDGIR,,30.38,,-2.53
22/05/2025,WDL TFR UPI/DR/235728878033/MR SOURA/YESB/q 893257851/Sent 6249998433091 AT 06039 UDGIR,,200.24,,-202.77
25/05/2025,WDL TFR UPI/DR/848811939091/Master S/MAHB/ 5439086294/UPI 3802779389090 AT 06039 UDGIR,,1.00,,-203.77
26/05/2025,WDL TFR UPI/DR/461976303159/SWIKAR S/YESB/q 764846709/Sent 1862054133798 AT 06039 UDGIR,,176.77,,-380.54
28/05/2025,WDL TFR UPI/DR/489676785618/GOPI LAL/YESB/p aytmqr6ss/Sent 7344089656101 AT 06039 UDGIR,,1.00,,-381.54
29/05/2025,WDL TFR UPI/DR/860029055251/MOHIT SU/BKID/ 3662452402/UPI 6623676952910 AT 06039 UDGIR,,1.00,,-382.54
30/05/2025,DEP TFR UPI/CR/339638494367/SARTHAK /IPOS/ sarthakksh/UPI 2847038019051 AT 06039 UDGIR,,,165.33,-217.21
30/05/2025,DEP TFR UPI/CR/517253839350/ADITYA K/SBIN/ adityakris/UPI 1261632389058 AT 06039 UDGIR,,,26.52,-190.69
31/05/2025,DEP TFR UPI/CR/281216824959/JAGADISH/UBIN/ jaguswami1/UPI 8878504761630 AT 06039 UDGIR,,,4086.81,3896.12
31/05/2025,WDL TFR UPI/DR/573515303186/ADITYA A/BARB/ 3144949848/UPI 6404608085983 AT 06039 UDGIR,,27.61,,3868.51
31/05/2025,WDL TFR UPI/DR/865307662634/SUKHSAGA/HDFC/v yapar.169/Sent 7601364418692 AT 06039 UDGIR,,234.28,,3634.23
03/06/2025,DEP TFR UPI/CR/260500414872/Master S/MAHB/ parthchava/UPI 2251075248313 AT 06039 UDGIR,,,49.12,3683.35
03/06/2025,WDL TFR UPI/DR/450310436982/Pawar Pa/UTIB/g pay-12195/Sent 6976737092804 AT 06039 UDGIR,,33.24,,3650.11
03/06/2025,WDL TFR UPI/DR/711364772921/Mr NINGA/FDRL/ bharatpe.9/Pay 0378292327514 AT 06039 UDGIR,,183.60,,3466.51
05/06/2025,DEP TFR UPI/CR/167871742973/Bhagyash/BARB/ vaniswami1/UPI 0894177415270 AT 06039 UDGIR,,,1548.45,5014.96
05/06/2025,WDL TFR UPI/DR/224466044782/ADITYA K/SBIN/ 9391679126/UPI 5970047657883 AT 06039 UDGIR,,488.85,,4526.11
07/06/2025,DEP TFR UPI/CR/373741884514/JAGADISH/UBIN/ jaguswami1/UPI 6450944164509 AT 06039 UDGIR,,,877.44,5403.55
08/06/2025,DEP TFR UPI/CR/953520329345/MOHIT SU/BKID/ mohitttade/UPI 6817633939950 AT 06039 UDGIR,,,613.93,6017.48
08/06/2025,DEP TFR UPI/CR/769187807745/JAGADISH/UBIN/ jaguswami1/UPI 5505237693548 AT 06039 UDGIR,,,7387.55,13405.03
11/06/2025,WDL TFR UPI/DR/917551154666/MOHIT SU/BKID/ 7792508738/UPI 2976226981461 AT 06039 UDGIR,,70.63,,13334.40
12/06/2025,WDL TFR UPI/DR/240680401533/AJINKYA /YESB/p aytm.s1t0/Sent 5662993900783 AT 06039 UDGIR,,25.76,,13308.64
13/06/2025,WDL TFR UPI/DR/782835045694/HARSHAD /YESB/p aytmqr736/Sent 2684405878292 AT 06039 UDGIR,,156.33,,13152.31
14/06/2025,WDL TFR UPI/DR/883075003889/HARSHAD /YESB/p aytmqr736/Sent 2221247235760 AT 06039 UDGIR,,252.27,,12900.04
14/06/2025,WDL TFR UPI/DR/830615898915/ANIL ARJ/YESB/ paytmqrt2m/NA 4157942140036 AT 06039 UDGIR,,306.99,,12593.05
15/06/2025,WDL TFR UPI/DR/203861099865/ELEVATE /YESB/q 198869574/Sent 1103657774721 AT 06039 UDGIR,,434.85,,12158.20
17/06/2025,DEP TFR UPI/CR/776998461452/PARTH DA/BKID/ parthchava/UPI 0182279105008 AT 06039 UDGIR,,,26.61,12184.81
20/06/2025,WDL TFR UPI/DR/139139575251/Pawar Pa/UTIB/g pay-12195/Sent 8828225176229 AT 06039 UDGIR,,43.29,,12141.52
21/06/2025,DEP TFR UPI/CR/842123583738/MOHIT SU/BKID/ mohitttade/UPI 7759660799657 AT 06039 UDGIR,,,794.58,12936.10
22/06/2025,WDL TFR UPI/DR/864942489306/MR SOURA/YESB/q 606711731/Sent 0717921455111 AT 06039 UDGIR,,317.23,,12618.87
22/06/2025,DEP TFR UPI/CR/469574173840/ADITYA K/SBIN/ adityakris/UPI 0827368729936 AT 06039 UDGIR,,,26.75,12645.62
23/06/2025,WDL TFR UPI/DR/987287645508/dhanjay /YESB/p aytmqr6k3/Sent 4373431644491 AT 06039 UDGIR,,35.47,,12610.15
24/06/2025,WDL TFR UPI/DR/633045179034/ADITYA K/SBIN/ 7510368908/UPI 6474341327543 AT 06039 UDGIR,,149.27,,12460.88
27/06/2025,WDL TFR UPI/DR/350566019593/PRASHANT/YESB/p aytmqr6pl/Sent 1567524465824 AT 06039 UDGIR,,470.29,,11990.59
27/06/2025,WDL TFR UPI/DR/192354195385/Fatema s/YESB/p aytm.s1is/Sent 2027648405471 AT 06039 UDGIR,,92.79,,11897.80
29/06/2025,WDL TFR UPI/DR/909900904495/Rajesh Sk/YESB/ paytm.s1ar/Sen 5662996399993 AT 06039 UDGIR,,530.31,,11367.49
30/06/2025,WDL TFR UPI/DR/872520576370/ANIL ARJ/YESB/ paytmqrt2m/NA 3400435622647 AT 06039 UDGIR,,130.53,,11236.96
01/07/2025,DEP TFR UPI/CR/262169166092/Master S/MAHB/ parthchava/UPI 8309765728457 AT 06039 UDGIR,,,170.85,11407.81
02/07/2025,WDL TFR UPI/DR/697918810334/Pawar Pa/UTIB/g pay-12190/Sent 4439868716758 AT 06039 UDGIR,,24.36,,11383.45
03/07/2025,DEP TFR UPI/CR/506350658022/MOHIT SU/BKID/ mohitttade/UPI 6719052459532 AT 06039 UDGIR,,,173.73,11557.18
