Date,Details,Ref No/Cheque No,Debit,Credit,Balance
04/02/2025,DEP TFR UPI/CR/696039987420/VINAYKUM/SBIN/ vkshock486/UPI 9603913280706 AT 06039 UDGIR,,,2063.55,152463.11
05/02/2025,DEP TFR UPI/CR/455197436920/JAGADISH/UBIN/ jaguswami1/UPI 9254014943611 AT 06039 UDGIR,,,597.75,153060.86
07/02/2025,WDL TFR UPI/DR/950842133580/MR SOURA/YESB/q 868364515/Sent 8364360227829 AT 06039 UDGIR,,68.51,,152992.35
07/02/2025,DEP TFR UPI/CR/698417563713/ADITYA A/BARB/9 356138585/Paym 0555480985703 AT 06039 UDGIR,,,39.08,153031.43
08/02/2025,DEP TFR UPI/CR/254862398294/MOHIT SU/BKID/ mohitttade/UPI 2923250180253 AT 06039 UDGIR,,,492.34,153523.77
09/02/2025,WDL TFR UPI/DR/485797609866/SIMRAN A/YESB/q 375739169/Sent 2109025251294 AT 06039 UDGIR,,770.15,,152753.62
11/02/2025,WDL TFR UPI/DR/742150211691/Hotel Mu/YESB/p aytmqr6uv/Sent 2176648660367 AT 06039 UDGIR,,128.85,,152624.77
12/02/2025,WDL TFR UPI/DR/564036560473/Pawar Pa/UTIB/g pay-12195/Sent 6721141403770 AT 06039 UDGIR,,32.02,,152592.75
14/02/2025,WDL TFR UPI/DR/831417069947/SHREE GA/YESB/q 369201673/Sent 2027705226127 AT 06039 UDGIR,,11.77,,152580.98
15/02/2025,WDL TFR UPI/DR/925989440468/sai trad/YESB/ paytmqraya/NA 4836492165024 AT 06039 UDGIR,,30.86,,152550.12
16/02/2025,DEP TFR UPI/CR/889487606522/Master S/MAHB/ parthchava/UPI 3506006000287 AT 06039 UDGIR,,,24.32,152574.44
18/02/2025,WDL TFR UPI/DR/806094867591/MUJJAMIL/YESB/p aytm.s1tf/Sent 9243023815837 AT 06039 UDGIR,,6.40,,152568.04
20/02/2025,WDL TFR UPI/DR/377182529317/ADITYA A/BARB/ 0333137190/UPI 3396132188161 AT 06039 UDGIR,,364.30,,152203.74
22/02/2025,DEP TFR UPI/CR/813831869176/SARTHAK /IPOS/ sarthakksh/UPI 1401874134330 AT 06039 UDGIR,,,33.43,152237.17
22/02/2025,DEP TFR UPI/CR/138535630998/MOHIT SU/BKID/ mohitttade/UPI 0829789704823 AT 06039 UDGIR,,,143.79,152380.96
23/02/2025,DEP TFR UPI/CR/790243125751/Google P/utib/ playstore1/UPI 9875571019608 AT 06039 UDGIR,,,2.84,152383.80
24/02/2025,WDL TFR UPI/DR/503998855767/Pawar Pa/UTIB/g pay-12190/Sent 6895375842821 AT 06039 UDGIR,,80.82,,152302.98
26/02/2025,DEP TFR UPI/CR/162203225392/PARTH DA/PPIW/8 262854390/Paid 9793587684199 AT 06039 UDGIR,,,1546.79,153849.77
28/02/2025,WDL TFR UPI/DR/121512676531/Google I/UTIB/ gpay-utili/UPI 9268076136918 AT 06039 UDGIR,,221.88,,153627.89
28/02/2025,DEP TFR UPI/CR/160269095147/MOHIT SU/BKID/ mohitttade/UPI 4120145917210 AT 06039 UDGIR,,,43.43,153671.32
01/03/2025,WDL TFR UPI/DR/889388317327/MOHIT SU/BKID/ mohitttade/UPI 2590476849763 AT 06039 UDGIR,,172.47,,153498.85
02/03/2025,WDL TFR UPI/DR/337437623495/Mr MdKas/YESB/p aytmqr6id/Sent 4943166744678 AT 06039 UDGIR,,573.01,,152925.84
03/03/2025,DEP TFR UPI/CR/422183846279/Master S/MAHB/ parthchava/UPI 0458127945572 AT 06039 UDGIR,,,1125.79,154051.63
03/03/2025,DEP TFR UPI/CR/626801637703/PRANAV RUCHI/IBKL/ user21361/UPI 9876494032003 AT 06039 UDGIR,,,1981.46,156033.09
03/03/2025,WDL TFR UPI/DR/232949620577/ADITYA A/BARB/ 5953736641/UPI 7683481980695 AT 06039 UDGIR,,3.52,,156029.57
03/03/2025,WDL TFR UPI/DR/248581243312/PRASHANT/YESB/p aytmqr6pl/Sent 6480019358785 AT 06039 UDGIR,,133.24,,155896.33
03/03/2025,DEP TFR UPI/CR/781145409773/ADITYA K/SBIN/ adityakris/UPI 4141443605713 AT 06039 UDGIR,,,1085.15,156981.48
04/03/2025,WDL TFR UPI/DR/104821643188/MANARUL /YESB/q 884624756/Sent 3944743630373 AT 06039 UDGIR,,27.48,,156954.00
07/03/2025,DEP TFR UPI/CR/497639232327/PARTH DA/BKID/ parthchava/UPI 5337155826256 AT 06039 UDGIR,,,28.06,156982.06
08/03/2025,WDL TFR UPI/DR/736465868512/Bhagyash/BARB/ vaniswami1/UPI 3531169538416 AT 06039 UDGIR,,194.18,,156787.88
10/03/2025,WDL TFR UPI/DR/418970765189/KRISHNA /UTIB/g pay-11235/Sent 8618401979789 AT 06039 UDGIR,,80.73,,156707.15
11/03/2025,WDL TFR UPI/DR/871141098652/HEALTH F/YESB/p aytmqr6nb/Sent 1142409399044 AT 06039 UDGIR,,651.00,,156056.15
11/03/2025,DEP TFR UPI/CR/181932282191/JAGADISH/UBIN/ jaguswami1/UPI 1190087243029 AT 06039 UDGIR,,,2516.26,158572.41
12/03/2025,WDL TFR UPI/DR/700720398559/Mr SATIS/YESB/p aytmqr6uu/Sent 0074653120681 AT 06039 UDGIR,,148.44,,158423.97
14/03/2025,WDL TFR UPI/DR/017702500165/KRUSHNAI/YESB/q 108806304/Sent 2371438179209 AT 06039 UDGIR,,161.19,,158262.78
16/03/2025,DEP TFR UPI/CR/439619925685/MOHIT SU/BKID/ mohitttade/UPI 7794077763187 AT 06039 UDGIR,,,88.76,158351.54
17/03/2025,WDL TFR UPI/DR/662650667564/Janardan/SBIN/9 153514502/Sent 0793100569316 AT 06039 UDGIR,,6.48,,158345.06
19/03/2025,WDL TFR UPI/DR/672509691159/MR SOURA/YESB/q 893257851/Sent 3443368680019 AT 06039 UDGIR,,392.76,,157952.30
21/03/2025,WDL TFR UPI/DR/931574231648/MR ADITY/NESF/ 8388727068/UPI 3875895577999 AT 06039 UDGIR,,285.66,,157666.64
21/03/2025,DEP TFR UPI/CR/948857272181/JAGADISH/UBIN/ jaguswami1/UPI 8411543257129 AT 06039 UDGIR,,,547.80,158214.44
22/03/2025,WDL TFR UPI/DR/677419002406/PRANITA /YESB/q 349450901/Sent 7472694944257 AT 06039 UDGIR,,1772.46,,156441.98
25/03/2025,DEP TFR UPI/CR/131026121245/ADITYA K/SBIN/ adityakris/UPI 2374139309891 AT 06039 UDGIR,,,142.43,156584.41
26/03/2025,WDL TFR UPI/DR/515329428320/Pawar Pa/UTIB/g pay-12195/Sent 2644026455342 AT 06039 UDGIR,,76.52,,156507.89
28/03/2025,WDL TFR UPI/DR/141149950739/Indian R/YESB/p aytm-6467/Sent 7786993395980 AT 06039 UDGIR,,225.56,,156282.33
30/03/2025,WDL TFR UPI/DR/350788865080/ANIL ARJ/YESB/ paytmqrt2m/NA 4245491406857 AT 06039 UDGIR,,22.15,,156260.18
01/04/2025,WDL TFR UPI/DR/721916477768/MR ADITY/NESF/ 0294976912/UPI 4608721161647 AT 06039 UDGIR,,21.58,,156238.60
03/04/2025,WDL TFR UPI/DR/950464228476/ANIL ARJ/YESB/ paytmqrt2m/NA 7556810696175 AT 06039 UDGIR,,192.96,,156045.64
03/04/2025,DEP TFR UPI/CR/861938697987/JAGADISH/UBIN/ jaguswami1/UPI 9113508685801 AT 06039 UDGIR,,,8994.14,165039.78
04/04/2025,DEP TFR UPI/CR/762298880316/SARTHAK /IPOS/ sarthakksh/UPI 2482126300267 AT 06039 UDGIR,,,43.01,165082.79
04/04/2025,WDL TFR UPI/DR/844135014236/MOHIT SU/BKID/ 7562822127/UPI 4707218438875 AT 06039 UDGIR,,25.13,,165057.66
06/04/2025,WDL TFR UPI/DR/454326427448/MANARUL /YESB/q 547511241/Sent 1313140205816 AT 06039 UDGIR,,100.21,,164957.45
07/04/2025,DEP TFR UPI/CR/959918244272/MOHIT SU/BKID/ mohitttade/UPI 7706374731546 AT 06039 UDGIR,,,70.03,165027.48
07/04/2025,WDL TFR UPI/DR/792985745489/MOHIT SU/BKID/ 1875714644/UPI 8086920929719 AT 06039 UDGIR,,101.15,,164926.33
08/04/2025,WDL TFR UPI/DR/277357415264/Master S/MAHB/ 0911614914/UPI 1812900644116 AT 06039 UDGIR,,136.01,,164790.32
09/04/2025,WDL TFR UPI/DR/110858051058/ADITYA K/SBIN/ 1227616558/UPI 7286051554912 AT 06039 UDGIR,,10.48,,164779.84
09/04/2025,WDL TFR UPI/DR/195366962936/sai trad/YESB/ paytmqraya/NA 8422678975006 AT 06039 UDGIR,,38.39,,164741.45
09/04/2025,DEP TFR UPI/CR/978547116017/SARTHAK /IPOS/ sarthakksh/UPI 3477969382870 AT 06039 UDGIR,,,150.66,164892.11
10/04/2025,WDL TFR UPI/DR/001289535316/YOGESH M/UTIB/8 806000888/Sent 6318464372137 AT 06039 UDGIR,,56.37,,164835.74
11/04/2025,DEP TFR UPI/CR/494473392321/Bhagyash/BARB/ vaniswami1/UPI 8950452314369 AT 06039 UDGIR,,,2011.13,166846.87
11/04/2025,WDL TFR UPI/DR/558250287199/SHIVAJI /YESB/p aytm.s1uj/Sent 6399652813658 AT 06039 UDGIR,,291.94,,166554.93
11/04/2025,WDL TFR UPI/DR/810041286623/ATUL NAG/UTIB/p inelabs.1/Gene 2765046781642 AT 06039 UDGIR,,207.42,,166347.51
12/04/2025,DEP TFR UPI/CR/527344003467/PARTH DA/BKID/ parthchava/UPI 1287510639564 AT 06039 UDGIR,,,29.13,166376.64
14/04/2025,DEP TFR UPI/CR/115383020058/SARTHAK /IPOS/ sarthakksh/UPI 3453499040756 AT 06039 UDGIR,,,32.16,166408.80
16/04/2025,WDL TFR UPI/DR/113080436514/Pawar Pa/UTIB/g pay-12195/Sent 3418963425075 AT 06039 UDGIR,,56.63,,166352.17
16/04/2025,DEP TFR UPI/CR/551888689573/JAGADISH/UBIN/ jaguswami1/UPI 1516394397342 AT 06039 UDGIR,,,1503.20,167855.37
16/04/2025,DEP TFR UPI/CR/094034814118/PARTH DA/PPIW/8 262854390/Paid 6404588310351 AT 06039 UDGIR,,,88.72,167944.09
18/04/2025,WDL TFR UPI/DR/537933308000/MR SOURA/YESB/q 606711731/Sent 3857245153935 AT 06039 UDGIR,,363.37,,167580.72
19/04/2025,WDL TFR UPI/DR/378390624200/Mr PRAMO/YESB/q 052019346/Sent 3683412509347 AT 06039 UDGIR,,80.59,,167500.13
22/04/2025,WDL TFR UPI/DR/661955352764/PATEL MO/YESB/q 871987038/Sent 1603620290473 AT 06039 UDGIR,,75.54,,167424.59
23/04/2025,WDL TFR UPI/DR/064081351038/Shukalp /UTIB/9 370456936/Sent 9209062857321 AT 06039 UDGIR,,2681.95,,164742.64
25/04/2025,WDL TFR UPI/DR/364836336599/Fatema s/YESB/p aytm.s1is/Sent 8393895270213 AT 06039 UDGIR,,79.10,,164663.54
26/04/2025,DEP TFR UPI/CR/282346611378/PARTH DA/PPIW/8 262854390/Paid 6120727681387 AT 06039 UDGIR,,,221.41,164884.95
28/04/2025,WDL TFR UPI/DR/790076471710/ELEVATE /YESB/q 198869574/Sent 6675183013346 AT 06039 UDGIR,,618.47,,164266.48
29/04/2025,WDL TFR UPI/DR/400261054116/PAWAR PA/YESB/p aytmqr6h2/Sent 3102205224921 AT 06039 UDGIR,,51.26,,164215.22
29/04/2025,WDL TFR UPI/DR/781606897214/MR ADITY/NESF/ 5379740270/UPI 9762787886479 AT 06039 UDGIR,,55.97,,164159.25
29/04/2025,WDL TFR UPI/DR/334637831393/ANIL ARJ/YESB/ paytmqrt2m/NA 3013516104774 AT 06039 UDGIR,,276.69,,163882.56
30/04/2025,DEP TFR UPI/CR/362997377839/Bhagyash/BARB/ vaniswami1/UPI 7358906617483 AT 06039 UDGIR,,,134.31,164016.87
01/05/2025,WDL TFR UPI/DR/721487112633/LUIZINHA/YESB/q 644985731/Sent 6377838842935 AT 06039 UDGIR,,14.82,,164002.05
02/05/2025,WDL TFR UPI/DR/726519254709/ANIL ARJ/YESB/ paytmqr1dr/NA 0285200653131 AT 06039 UDGIR,,165.43,,163836.62
02/05/2025,WDL TFR UPI/DR/099291948929/POSHAK K/YESB/q 426762515/Sent 7250416576570 AT 06039 UDGIR,,52.27,,163784.35
02/05/2025,WDL TFR UPI/DR/332324534047/MR SOURA/YESB/q 659994870/Sent 2576783844676 AT 06039 UDGIR,,248.33,,163536.02
02/05/2025,WDL TFR UPI/DR/500777446483/SIMRAN A/YESB/q 375739169/Sent 3028189963609 AT 06039 UDGIR,,931.04,,162604.98
02/05/2025,WDL TFR UPI/DR/786212693052/SHREE GA/YESB/q 369201673/Sent 6739711528958 AT 06039 UDGIR,,17.86,,162587.12
03/05/2025,DEP TFR UPI/CR/908745533645/SARTHAK /IPOS/ sarthakksh/UPI 8375648707075 AT 06039 UDGIR,,,30.23,162617.35
05/05/2025,WDL TFR UPI/DR/550540818443/SHRIMANT/HDFC/v yapar.173/Sent 9730930148852 AT 06039 UDGIR,,14.24,,162603.11
07/05/2025,WDL TFR UPI/DR/693400770162/SHREE GA/YESB/q 506267509/Sent 1656701257822 AT 06039 UDGIR,,22.76,,162580.35
07/05/2025,WDL TFR UPI/DR/705692147540/PRANITA /YESB/q 349450901/Sent 7903855679365 AT 06039 UDGIR,,1752.37,,160827.98
07/05/2025,DEP TFR UPI/CR/885204357905/PARTH DA/BKID/ parthchava/UPI 8138880363549 AT 06039 UDGIR,,,187.18,161015.16
08/05/2025,WDL TFR UPI/DR/740349724024/Airtel/YESB/air tel-bil/Airtel 1205743871946 AT 06039 UDGIR,,436.87,,160578.29
11/05/2025,DEP TFR UPI/CR/717834131533/Bhagyash/BARB/ vaniswami1/UPI 0971180316280 AT 06039 UDGIR,,,2688.66,163266.95
11/05/2025,WDL TFR UPI/DR/339704862173/Balaji T/SBIN/9 579254945/Sent 0734702078975 AT 06039 UDGIR,,383.54,,162883.41
11/05/2025,DEP TFR UPI/CR/963383490460/ADITYA A/BARB/9 356138585/Paym 4273378075425 AT 06039 UDGIR,,,60.74,162944.15
12/05/2025,WDL TFR UPI/DR/791782033339/ANIL ARJ/YESB/ paytmqrt2m/NA 5578012505252 AT 06039 UDGIR,,182.13,,162762.02
14/05/2025,DEP TFR UPI/CR/971321050806/Master S/MAHB/ 2290275322/NA 3650153320992 AT 06039 UDGIR,,,322.87,163084.89
16/05/2025,WDL TFR UPI/DR/143816475722/SHUBHAM /YESB/q 926557569/Sent 5646413951293 AT 06039 UDGIR,,14.67,,163070.22
16/05/2025,WDL TFR UPI/DR/875550276122/Bhagyash/BARB/ vaniswami1/UPI 3500325546720 AT 06039 UDGIR,,247.11,,162823.11
17/05/2025,WDL TFR UPI/DR/363187825049/KRISHNA /UTIB/g pay-11235/Sent 2244160754346 AT 06039 UDGIR,,115.15,,162707.96
17/05/2025,WDL TFR UPI/DR/348661921216/Monika R/SBIN/ monikaj301/UPI 9453456187706 AT 06039 UDGIR,,177.40,,162530.56
19/05/2025,DEP TFR UPI/CR/115742220014/Master S/MAHB/ parthchava/UPI 3269401993584 AT 06039 UDGIR,,,66.04,162596.60
20/05/2025,WDL TFR UPI/DR/665517052757/ANIL ARJ/YESB/ paytmqrt2m/NA 7117679078728 AT 06039 UDGIR,,27.82,,162568.78
20/05/2025,WDL TFR UPI/DR/256654788548/ANIL ARJ/YESB/ paytmqrt2m/NA 2122677436347 AT 06039 UDGIR,,161.42,,162407.36
21/05/2025,DEP TFR UPI/CR/170289831819/Master S/MAHB/ parthchava/UPI 8474883362385 AT 06039 UDGIR,,,123.92,162531.28
22/05/2025,DEP TFR UPI/CR/942463228695/SARTHAK /IPOS/ sarthakksh/UPI 9939813435478 AT 06039 UDGIR,,,111.13,162642.41
22/05/2025,WDL TFR UPI/DR/515759529762/Mr DNYAN/YESB/q 415692177/Sent 9144510428018 AT 06039 UDGIR,,45.45,,162596.96
22/05/2025,DEP TFR UPI/CR/772653033306/PARTH DA/PPIW/8 262854390/Paid 7879058982465 AT 06039 UDGIR,,,12.76,162609.72
23/05/2025,WDL TFR UPI/DR/139860375975/ZOMATO/HDFC/pay zomato@/Sent u 4863856796819 AT 06039 UDGIR,,178.34,,162431.38
26/05/2025,WDL TFR UPI/DR/020018013662/ANIL ARJ/YESB/ paytmqrt2m/NA 5084347745030 AT 06039 UDGIR,,246.24,,162185.14
26/05/2025,WDL TFR UPI/DR/183154252832/BP Petro/YESB/q 991340776/Sent 8672151002927 AT 06039 UDGIR,,143.38,,162041.76
28/05/2025,WDL TFR UPI/DR/493869021327/Airtel/YESB/air tel-bil/Airtel 2489679608445 AT 06039 UDGIR,,396.92,,161644.84
28/05/2025,WDL TFR UPI/DR/113279452827/Shukalp /UTIB/9 370456936/Sent 4141311390493 AT 06039 UDGIR,,5099.62,,156545.22
28/05/2025,WDL TFR UPI/DR/691008168776/SATENDRA/YESB/p aytmqr6vs/Sent 3612226860087 AT 06039 UDGIR,,47.04,,156498.18
28/05/2025,WDL TFR UPI/DR/957392240393/Pawar Pa/UTIB/g pay-12190/Sent 2834049632088 AT 06039 UDGIR,,30.98,,156467.20
29/05/2025,DEP TFR UPI/CR/140271873270/ADITYA A/BARB/9 356138585/Paym 8762769963604 AT 06039 UDGIR,,,734.26,157201.46
30/05/2025,DEP TFR UPI/CR/158995576553/JAGADISH/UBIN/ jaguswami1/UPI 9469017109965 AT 06039 UDGIR,,,1241.59,158443.05
01/06/2025,WDL TFR UPI/DR/831133834606/ATUL NAG/UTIB/p inelabs.1/Gene 4741083854852 AT 06039 UDGIR,,119.11,,158323.94
02/06/2025,WDL TFR UPI/DR/426639382931/ANIL ARJ/YESB/ paytmqrt2m/NA 3161648333460 AT 06039 UDGIR,,153.49,,158170.45
02/06/2025,WDL TFR UPI/DR/539511628183/ADITYA A/BARB/ 6943062602/UPI 9653960867672 AT 06039 UDGIR,,21.09,,158149.36
03/06/2025,WDL TFR UPI/DR/612531462691/AARADHYA/YESB/q 952613693/Sent 1263126984488 AT 06039 UDGIR,,115.93,,158033.43
05/06/2025,DEP TFR UPI/CR/728167407023/ADITYA K/SBIN/ adityakris/UPI 3018128686787 AT 06039 UDGIR,,,135.54,158168.97
07/06/2025,DEP TFR UPI/CR/791584775556/MOHIT SU/BKID/ mohitttade/UPI 8245047722596 AT 06039 UDGIR,,,34.73,158203.70
08/06/2025,WDL TFR UPI/DR/666131491181/Shankar /YESB/p aytm.s1tn/Sent 7927187767842 AT 06039 UDGIR,,56.09,,158147.61
10/06/2025,DEP TFR UPI/CR/008665382935/SARTHAK /IPOS/ sarthakksh/UPI 0130125862590 AT 06039 UDGIR,,,52.23,158199.84
10/06/2025,WDL TFR UPI/DR/533672044565/HEALTH F/YESB/p aytmqr6cv/Sent 4759526510077 AT 06039 UDGIR,,519.44,,157680.40
11/06/2025,WDL TFR UPI/DR/055545121913/Prajakta/PPIW/o mbk.aagq2/Sent 0899294475675 AT 06039 UDGIR,,253.33,,157427.07
12/06/2025,WDL TFR UPI/DR/788836359119/BP Petro/YESB/q 171509930/Sent 3230611360985 AT 06039 UDGIR,,223.69,,157203.38
12/06/2025,WDL TFR UPI/DR/672923348643/SHREE GA/YESB/q 369201673/Sent 1730926842096 AT 06039 UDGIR,,20.26,,157183.12
13/06/2025,DEP TFR UPI/CR/251141868341/JAGADISH/UBIN/ jaguswami1/UPI 4012357859371 AT 06039 UDGIR,,,306.11,157489.23
13/06/2025,WDL TFR UPI/DR/767669427401/AJINKYA /YESB/p aytm.s1t0/Sent 6625929023641 AT 06039 UDGIR,,18.38,,157470.85
15/06/2025,WDL TFR UPI/DR/824749622666/MOHIT SU/BKID/ 9212081362/UPI 7850369161984 AT 06039 UDGIR,,17.32,,157453.53
16/06/2025,DEP TFR UPI/CR/207922525495/SARTHAK /IPOS/ sarthakksh/UPI 0215270984342 AT 06039 UDGIR,,,39.71,157493.24
16/06/2025,WDL TFR UPI/DR/298305064254/Mrs KANC/YESB/ bharatpe9s/Pay 2809836003162 AT 06039 UDGIR,,72.64,,157420.60
17/06/2025,WDL TFR UPI/DR/972923717448/sai trad/YESB/ paytmqraya/NA 4266746223105 AT 06039 UDGIR,,47.38,,157373.22
19/06/2025,DEP TFR UPI/CR/413834394301/JAGADISH/UBIN/ jaguswami1/UPI 9552939078650 AT 06039 UDGIR,,,975.37,158348.59
20/06/2025,WDL TFR UPI/DR/554265023616/Amazon I/RATN/ amazonpay@/You 3931548286715 AT 06039 UDGIR,,219.61,,158128.98
21/06/2025,WDL TFR UPI/DR/105910732561/AKASH SH/YESB/ bharatpe9d/Pay 5289384847200 AT 06039 UDGIR,,36.55,,158092.43
21/06/2025,DEP TFR UPI/CR/913476904065/SARTHAK /IPOS/ sarthakksh/UPI 7653748797786 AT 06039 UDGIR,,,3.87,158096.30
23/06/2025,WDL TFR UPI/DR/548523216024/SHANKAR/YESB/q 256466505/Sent 7087549647840 AT 06039 UDGIR,,27.90,,158068.40
25/06/2025,WDL TFR UPI/DR/143217609361/ANITA RA/YESB/q 696407459/Sent 2437286680911 AT 06039 UDGIR,,41.43,,158026.97
26/06/2025,WDL TFR UPI/DR/996335622261/BALAJI G/BARB/q 604749268/Sent 3464522774419 AT 06039 UDGIR,,180.05,,157846.92
26/06/2025,WDL TFR UPI/DR/269663579597/Master S/MAHB/ 5945441135/UPI 8792409227236 AT 06039 UDGIR,,59.63,,157787.29
26/06/2025,WDL TFR UPI/DR/817260363220/SEEMA AB/YESB/q 268952477/Sent 0968488623710 AT 06039 UDGIR,,47.77,,157739.52
27/06/2025,DEP TFR UPI/CR/363794616216/PRANAV RUCHI/IBKL/ user21361/UPI 1726030711616 AT 06039 UDGIR,,,6083.97,163823.49
27/06/2025,WDL TFR UPI/DR/096192804678/MOHIT SU/BKID/ 2998546983/UPI 6583042678854 AT 06039 UDGIR,,178.29,,163645.20
27/06/2025,DEP TFR UPI/CR/381090099421/SARTHAK /BARB/ sarthakksh/UPI 6803936037894 AT 06039 UDGIR,,,974.72,164619.92
28/06/2025,DEP TFR UPI/CR/257575946249/Master S/MAHB/ parthchava/UPI 7158171389510 AT 06039 UDGIR,,,108.28,164728.20
01/07/2025,WDL TFR UPI/DR/566823289474/OM SAI P/YESB/p aytmqr6u7/Sent 3530281191051 AT 06039 UDGIR,,34.03,,164694.17
02/07/2025,WDL TFR UPI/DR/083846181261/RAJENTERP/YESB/ q039410539/Sen 5239382813321 AT 06039 UDGIR,,195.27,,164498.90
05/07/2025,WDL TFR UPI/DR/719109180514/MOHIT SU/BKID/ 4474999599/UPI 3760562922359 AT 06039 UDGIR,,128.39,,164370.51
08/07/2025,WDL TFR UPI/DR/037533215826/SATENDRA/YESB/p aytmqr6vs/Sent 9987112756056 AT 06039 UDGIR,,122.96,,164247.55
08/07/2025,DEP TFR UPI/CR/934673240908/ADITYA K/SBIN/ adityakris/UPI 8209938286124 AT 06039 UDGIR,,,717.62,164965.17
09/07/2025,WDL TFR UPI/DR/769243899608/ZOMATO L/YESB/z omato-ord/Zoma 5609553137316 AT 06039 UDGIR,,162.62,,164802.55
10/07/2025,DEP TFR UPI/CR/480160330801/Bhagyash/BARB/ vaniswami1/UPI 2685497020926 AT 06039 UDGIR,,,1258.46,166061.01
11/07/2025,WDL TFR UPI/DR/855015625703/MR SOURA/YESB/q 271438621/Sent 4117079680135 AT 06039 UDGIR,,90.15,,165970.86
