Date,Details,Ref No/Cheque No,Debit,Credit,Balance
26/01/2025,WDL TFR UPI/DR/876701578950/RAJENTERP/YESB/ q039410539/Sen 1620450508302 AT 06039 UDGIR,,56.03,,27440.27
27/01/2025,WDL TFR UPI/DR/669231216814/SAINATH /YESB/q 676177146/Sent 3402831258120 AT 06039 UDGIR,,25.47,,27414.80
28/01/2025,WDL TFR UPI/DR/493686953674/NILKANT /YESB/p aytm.s1er/Sent 6367308812178 AT 06039 UDGIR,,26.99,,27387.81
30/01/2025,DEP TFR UPI/CR/019289104596/Master S/MAHB/ parthchava/UPI 1560905919613 AT 06039 UDGIR,,,230.19,27618.00
01/02/2025,DEP TFR UPI/CR/163214019396/SARTHAK /IPOS/ sarthakksh/UPI 2836577374013 AT 06039 UDGIR,,,56.78,27674.78
03/02/2025,DEP TFR UPI/CR/441530862700/Master S/MAHB/ parthchava/UPI 8950823167295 AT 06039 UDGIR,,,151.33,27826.11
03/02/2025,WDL TFR UPI/DR/136110167791/MR SOURA/YESB/q 271438621/Sent 1432048581814 AT 06039 UDGIR,,494.14,,27331.97
06/02/2025,WDL TFR UPI/DR/868699679456/HEALTH F/YESB/p aytmqr6cv/Sent 8836387395408 AT 06039 UDGIR,,20.70,,27311.27
08/02/2025,WDL TFR UPI/DR/109316266148/KAILAS G/KKBK/q 746864999/Sent 9774812645754 AT 06039 UDGIR,,37.98,,27273.29
08/02/2025,WDL TFR UPI/DR/106708425740/Master S/MAHB/ 5989927380/UPI 1676877006059 AT 06039 UDGIR,,154.43,,27118.86
08/02/2025,WDL TFR UPI/DR/761258115760/ANIL ARJ/YESB/ paytmqrt2m/NA 0060005204105 AT 06039 UDGIR,,131.56,,26987.30
10/02/2025,WDL TFR UPI/DR/260164592791/Amazon I/RATN/ amazonpay@/You 7078129371181 AT 06039 UDGIR,,312.91,,26674.39
10/02/2025,DEP TFR UPI/CR/861512681090/JAGADISH/UBIN/ jaguswami1/UPI 2532084487986 AT 06039 UDGIR,,,1421.13,28095.52
13/02/2025,WDL TFR UPI/DR/625963681536/Dessai E/YESB/p aytm.s1gq/Sent 8948725142563 AT 06039 UDGIR,,505.84,,27589.68
13/02/2025,DEP TFR UPI/CR/512515369064/JAGADISH/UBIN/ jaguswami1/UPI 0606124378182 AT 06039 UDGIR,,,1003.97,28593.65
13/02/2025,DEP TFR UPI/CR/048041304366/Master S/MAHB/ parthchava/UPI 9760454083298 AT 06039 UDGIR,,,184.93,28778.58
13/02/2025,WDL TFR UPI/DR/885461816727/Mrs KANC/YESB/ bharatpe9s/Pay 0326965721838 AT 06039 UDGIR,,78.38,,28700.20
16/02/2025,WDL TFR UPI/DR/765377089862/RANJEET /YESB/p aytmqr6cv/Sent 3216356090960 AT 06039 UDGIR,,16.34,,28683.86
17/02/2025,WDL TFR UPI/DR/552047519544/HENDGE M/YESB/q 235149754/Sent 8128221658217 AT 06039 UDGIR,,140.13,,28543.73
20/02/2025,WDL TFR UPI/DR/584206433817/Pawar Pa/UTIB/g pay-12190/Sent 8014255780199 AT 06039 UDGIR,,36.06,,28507.67
21/02/2025,WDL TFR UPI/DR/529869501165/ADITYA K/SBIN/ 7700571555/UPI 4719036740748 AT 06039 UDGIR,,1132.54,,27375.13
22/02/2025,WDL TFR UPI/DR/001577259268/sai trad/YESB/ paytmqraya/NA 2541939062830 AT 06039 UDGIR,,28.97,,27346.16
24/02/2025,WDL TFR UPI/DR/838715958036/ADITYA K/SBIN/ 9820205729/UPI 6357228184148 AT 06039 UDGIR,,62.26,,27283.90
26/02/2025,DEP TFR UPI/CR/113927101483/JAGADISH/UBIN/ jaguswami1/UPI 4490712928816 AT 06039 UDGIR,,,66.61,27350.51
27/02/2025,WDL TFR UPI/DR/161372018449/SEEMA AB/YESB/q 216671691/Sent 3039869151220 AT 06039 UDGIR,,26.04,,27324.47
28/02/2025,DEP TFR UPI/CR/877073849966/MOHIT SU/BKID/ mohitttade/UPI 0978135090020 AT 06039 UDGIR,,,212.11,27536.58
28/02/2025,WDL TFR UPI/DR/663650860759/ANIL ARJ/YESB/ paytmqrt2m/NA 8832349232292 AT 06039 UDGIR,,26.00,,27510.58
28/02/2025,DEP TFR UPI/CR/892741447062/JAGADISH/UBIN/ jaguswami1/UPI 9927940168219 AT 06039 UDGIR,,,244.24,27754.82
28/02/2025,DEP TFR UPI/CR/273674905416/PARTH DA/BKID/ parthchava/UPI 1602131917382 AT 06039 UDGIR,,,38.65,27793.47
02/03/2025,WDL TFR UPI/DR/041095906586/ADITYA K/SBIN/ 5446842940/UPI 2927522503410 AT 06039 UDGIR,,41.96,,27751.51
04/03/2025,DEP TFR UPI/CR/648053203077/JAGADISH/UBIN/ jaguswami1/UPI 3794288932080 AT 06039 UDGIR,,,1265.25,29016.76
05/03/2025,WDL TFR UPI/DR/414574895248/MR SOURA/YESB/q 893257851/Sent 7593278450273 AT 06039 UDGIR,,297.13,,28719.63
06/03/2025,WDL TFR UPI/DR/812833758597/Bhagyash/BARB/ vaniswami1/UPI 7258701666514 AT 06039 UDGIR,,249.92,,28469.71
07/03/2025,WDL TFR UPI/DR/170652578736/RENUKAPR/SBIN/ 3658126573/UPI 6449615856875 AT 06039 UDGIR,,81.28,,28388.43
10/03/2025,DEP TFR UPI/CR/814986054222/SHRADHA /KVBL/ shradha.na/UPI 2358602401754 AT 06039 UDGIR,,,4958.79,33347.22
12/03/2025,DEP TFR UPI/CR/601652718567/ADITYA K/SBIN/ adityakris/UPI 6909307604712 AT 06039 UDGIR,,,551.34,33898.56
13/03/2025,DEP TFR UPI/CR/951572759560/JAGADISH/UBIN/ jaguswami1/UPI 0298969439692 AT 06039 UDGIR,,,1595.80,35494.36
14/03/2025,WDL TFR UPI/DR/171868880021/Mr RAJES/YESB/q 333714264/Sent 9725076676814 AT 06039 UDGIR,,17.94,,35476.42
15/03/2025,WDL TFR UPI/DR/111790485151/SARTHAK /IPOS/ sarthakksh/UPI 2296425799746 AT 06039 UDGIR,,171.34,,35305.08
16/03/2025,CEMTEX DEP UPI/DRC/60 6899623231/05032026/3085,,,97.97,35403.05
16/03/2025,DEP TFR UPI/CR/457411116998/KUNAL PRANAV/IBKL/ user08605/UPI 0030355025945 AT 06039 UDGIR,,,2524.24,37927.29
19/03/2025,WDL TFR UPI/DR/591686565314/JAHANGIR/IBKL/j ahangirpa/Sent 3937763091230 AT 06039 UDGIR,,190.91,,37736.38
20/03/2025,WDL TFR UPI/DR/396822843873/Ganesh L/UTIB/g pay-12190/Sent 4160433024603 AT 06039 UDGIR,,31.39,,37704.99
21/03/2025,WDL TFR UPI/DR/595212453900/ADITYA A/BARB/ 1313922661/UPI 6926668604174 AT 06039 UDGIR,,4.30,,37700.69
22/03/2025,WDL TFR UPI/DR/374032323393/Google I/UTIB/ gpay-utili/UPI 6636169155883 AT 06039 UDGIR,,259.38,,37441.31
23/03/2025,DEP TFR UPI/CR/753098949552/ADITYA K/SBIN/ adityakris/UPI 8917413790200 AT 06039 UDGIR,,,14.38,37455.69
24/03/2025,WDL TFR UPI/DR/296046045907/IRCTCTOU/HDFC/i rctctouri/Tran 3360953913744 AT 06039 UDGIR,,890.70,,36564.99
24/03/2025,DEP TFR UPI/CR/202195293169/JAGADISH/UBIN/ jaguswami1/UPI 9427925501516 AT 06039 UDGIR,,,1420.47,37985.46
25/03/2025,WDL TFR UPI/DR/985497188218/Kalbhor /KKBK/0 791752a02/3030 8142377367315 AT 06039 UDGIR,,16.36,,37969.10
26/03/2025,WDL TFR UPI/DR/725324631460/Mr AMAR /YESB/q 575323571/Sent 5612718618022 AT 06039 UDGIR,,850.59,,37118.51
26/03/2025,DEP TFR UPI/CR/060387946578/Bhagyash/BARB/ vaniswami1/UPI 3025375808831 AT 06039 UDGIR,,,139.74,37258.25
27/03/2025,WDL TFR UPI/DR/453521349769/HARSHAD /YESB/p aytmqr736/Sent 0886225070646 AT 06039 UDGIR,,288.65,,36969.60
28/03/2025,WDL TFR UPI/DR/039210445567/Bhagyash/BARB/ vaniswami1/UPI 6649172400032 AT 06039 UDGIR,,340.85,,36628.75
29/03/2025,WDL TFR UPI/DR/889635478662/SHUBHAM /YESB/q 985887379/Sent 7673586329972 AT 06039 UDGIR,,12.56,,36616.19
30/03/2025,WDL TFR UPI/DR/825441943775/Mr Popat/YESB/q 324753482/Sent 7592577496164 AT 06039 UDGIR,,140.92,,36475.27
30/03/2025,WDL TFR UPI/DR/228138610462/HOTEL JO/ICIC/g etepay.gv/Sent 0753987609151 AT 06039 UDGIR,,155.78,,36319.49
02/04/2025,WDL TFR UPI/DR/534094377099/KESHAR S/ESFB/9 921224074/Sent 2178874652667 AT 06039 UDGIR,,29.84,,36289.65
04/04/2025,WDL TFR UPI/DR/128322656352/NINGARAJ/YESB/p aytmqr70e/Sent 6473479790403 AT 06039 UDGIR,,41.46,,36248.19
06/04/2025,DEP TFR UPI/CR/580403019753/MOHIT SU/BKID/ mohitttade/UPI 5760617587197 AT 06039 UDGIR,,,116.25,36364.44
07/04/2025,DEP TFR UPI/CR/777569143924/JAGADISH/UBIN/ jaguswami1/UPI 9150215500786 AT 06039 UDGIR,,,268.96,36633.40
07/04/2025,DEP TFR UPI/CR/135879608440/ADITYA A/BARB/9 356138585/Paym 0120666008053 AT 06039 UDGIR,,,272.22,36905.62
07/04/2025,DEP TFR UPI/CR/570987278250/PARTH DA/BKID/ parthchava/UPI 1756125026185 AT 06039 UDGIR,,,49.41,36955.03
07/04/2025,WDL TFR UPI/DR/612188746201/AARADHYA/YESB/q 952613693/Sent 1399980401266 AT 06039 UDGIR,,114.74,,36840.29
07/04/2025,WDL TFR UPI/DR/499497245531/ANIL ARJ/YESB/ paytmqrt2m/NA 3279256354385 AT 06039 UDGIR,,35.01,,36805.28
07/04/2025,DEP TFR UPI/CR/487153759046/MOHIT SU/BKID/ mohitttade/UPI 0451738466300 AT 06039 UDGIR,,,156.36,36961.64
09/04/2025,WDL TFR UPI/DR/363249718153/AKASH SH/YESB/ bharatpe9d/Pay 5844702084462 AT 06039 UDGIR,,26.22,,36935.42
09/04/2025,WDL TFR UPI/DR/796222837327/Mr DNYAN/YESB/q 415692177/Sent 5398710987940 AT 06039 UDGIR,,80.11,,36855.31
10/04/2025,DEP TFR UPI/CR/084472438113/VINAYKUM/SBIN/ vkshock486/UPI 3036061515845 AT 06039 UDGIR,,,1386.52,38241.83
12/04/2025,DEP TFR UPI/CR/903213483348/SARTHAK /IPOS/ sarthakksh/UPI 2200892089765 AT 06039 UDGIR,,,16.27,38258.10
14/04/2025,WDL TFR UPI/DR/523150332059/MR SOURA/YESB/q 606711731/Sent 5075331859956 AT 06039 UDGIR,,482.27,,37775.83
15/04/2025,WDL TFR UPI/DR/791125601048/PARTH DA/BKID/p arthchava/Sent 9820715109265 AT 06039 UDGIR,,282.34,,37493.49
18/04/2025,WDL TFR UPI/DR/987972045658/SHANKAR/YESB/q 256466505/Sent 8024394114386 AT 06039 UDGIR,,71.92,,37421.57
20/04/2025,WDL TFR UPI/DR/533688262270/ADITYA A/BARB/ 0892073816/UPI 1780294543699 AT 06039 UDGIR,,214.95,,37206.62
21/04/2025,WDL TFR UPI/DR/313765509536/Pawar Pa/UTIB/g pay-12190/Sent 8941774826632 AT 06039 UDGIR,,37.04,,37169.58
23/04/2025,WDL TFR UPI/DR/347789104686/SEEMA AB/YESB/q 927376420/Sent 9050403187054 AT 06039 UDGIR,,46.02,,37123.56
25/04/2025,DEP TFR UPI/CR/487866229387/ADITYA K/SBIN/ adityakris/UPI 8177878635688 AT 06039 UDGIR,,,22.22,37145.78
26/04/2025,DEP TFR UPI/CR/955085390714/VINAYKUM/SBIN/ 7570247212/NA 3359080221133 AT 06039 UDGIR,,,5348.66,42494.44
26/04/2025,DEP TFR UPI/CR/803322752022/ADITYA A/BARB/9 356138585/Paym 4581713191446 AT 06039 UDGIR,,,2853.35,45347.79
28/04/2025,WDL TFR UPI/DR/952456162225/ELEVATE /YESB/q 785630458/Sent 6871463475223 AT 06039 UDGIR,,699.00,,44648.79
28/04/2025,WDL TFR UPI/DR/384412286423/ANIL ARJ/YESB/ paytmqrt2m/NA 6169018624131 AT 06039 UDGIR,,131.99,,44516.80
29/04/2025,DEP TFR UPI/CR/356383664437/ADITYA K/SBIN/ adityakris/UPI 8165470709505 AT 06039 UDGIR,,,263.70,44780.50
30/04/2025,DEP TFR UPI/CR/835586585433/ADITYA K/SBIN/ adityakris/UPI 8212020852380 AT 06039 UDGIR,,,1090.13,45870.63
03/05/2025,WDL TFR UPI/DR/230636416809/Pawar Pa/UTIB/g pay-12190/Sent 6150191737972 AT 06039 UDGIR,,208.05,,45662.58
04/05/2025,WDL TFR UPI/DR/797066024690/KAUSTUBH/YESB/p aytmqr6h6/Sent 4590913895343 AT 06039 UDGIR,,485.03,,45177.55
04/05/2025,WDL TFR UPI/DR/304209900222/RAJENTERP/YESB/ q039410539/Sen 8322892619343 AT 06039 UDGIR,,75.36,,45102.19
04/05/2025,WDL TFR UPI/DR/867277294654/Inacio M/YESB/p aytmqr6eo/Sent 2025065648714 AT 06039 UDGIR,,1335.44,,43766.75
05/05/2025,DEP TFR UPI/CR/193850196952/ADITYA K/SBIN/ adityakris/UPI 5805097594841 AT 06039 UDGIR,,,961.19,44727.94
05/05/2025,DEP TFR UPI/CR/608170417684/PARTH DA/PPIW/8 262854390/Paid 0048022586396 AT 06039 UDGIR,,,244.65,44972.59
06/05/2025,DEP TFR UPI/CR/528627004529/SARTHAK /IPOS/ sarthakksh/UPI 7688143863577 AT 06039 UDGIR,,,154.13,45126.72
08/05/2025,DEP TFR UPI/CR/937454609867/JAGADISH/UBIN/ jaguswami1/UPI 2531530095484 AT 06039 UDGIR,,,847.56,45974.28
08/05/2025,WDL TFR UPI/DR/431633564347/KIAN THE/YESB/q 555710360/Sent 5350681502450 AT 06039 UDGIR,,48.65,,45925.63
10/05/2025,WDL TFR UPI/DR/421795430631/PARTH DA/BKID/p arthchava/Sent 7171171108047 AT 06039 UDGIR,,148.71,,45776.92
11/05/2025,WDL TFR UPI/DR/016492637946/SHRIMANT/HDFC/v yapar.172/Sent 3163851455540 AT 06039 UDGIR,,72.25,,45704.67
11/05/2025,DEP TFR UPI/CR/809103733557/VINAYKUM/SBIN/ vkshock486/UPI 3862940432306 AT 06039 UDGIR,,,977.32,46681.99
12/05/2025,DEP TFR UPI/CR/561792908790/KUNAL PRANAV/IBKL/ user08605/UPI 4925180241505 AT 06039 UDGIR,,,2517.97,49199.96
12/05/2025,WDL TFR UPI/DR/013667646246/MR SOURA/YESB/q 868364515/Sent 0946704884273 AT 06039 UDGIR,,68.31,,49131.65
12/05/2025,WDL TFR UPI/DR/117969708886/Dessai E/YESB/p aytm.s1gq/Sent 0555555076947 AT 06039 UDGIR,,105.01,,49026.64
13/05/2025,WDL TFR UPI/DR/512882978772/Pawar Pa/UTIB/g pay-12190/Sent 6148697301935 AT 06039 UDGIR,,26.78,,48999.86
14/05/2025,DEP TFR UPI/CR/103990510912/JAGADISH/UBIN/ jaguswami1/UPI 4092500927823 AT 06039 UDGIR,,,378.13,49377.99
15/05/2025,WDL TFR UPI/DR/894555838400/AARADHYA/YESB/q 952613693/Sent 1214669284680 AT 06039 UDGIR,,32.72,,49345.27
17/05/2025,WDL TFR UPI/DR/593503412899/SHANKAR/YESB/q 256466505/Sent 4035674771201 AT 06039 UDGIR,,51.54,,49293.73
18/05/2025,DEP TFR UPI/CR/241879248626/KUNAL PRANAV/IBKL/ user08605/UPI 4676990370076 AT 06039 UDGIR,,,231.38,49525.11
19/05/2025,DEP TFR UPI/CR/652506781052/Bhagyash/BARB/ vaniswami1/UPI 9067472439185 AT 06039 UDGIR,,,267.76,49792.87
21/05/2025,WDL TFR UPI/DR/583713515780/RENUKAPR/KKBK/ 6540016938/UPI 1560198383647 AT 06039 UDGIR,,242.73,,49550.14
22/05/2025,DEP TFR UPI/CR/572015156103/ADITYA K/SBIN/ adityakris/UPI 8379952906496 AT 06039 UDGIR,,,15.79,49565.93
23/05/2025,WDL TFR UPI/DR/640141368218/MR SOURA/YESB/q 868364515/Sent 6489412945268 AT 06039 UDGIR,,262.21,,49303.72
23/05/2025,WDL TFR UPI/DR/058364220171/SARTHAK /IPOS/ sarthakksh/UPI 4667638165003 AT 06039 UDGIR,,102.78,,49200.94
24/05/2025,DEP TFR UPI/CR/505391082345/SARTHAK /IPOS/ sarthakksh/UPI 8863984011609 AT 06039 UDGIR,,,19.95,49220.89
24/05/2025,DEP TFR UPI/CR/431937208951/SARTHAK /BARB/ sarthakksh/UPI 4044570121336 AT 06039 UDGIR,,,309.84,49530.73
25/05/2025,DEP TFR UPI/CR/984982203625/VINAYKUM/SBIN/9 022071915/Paym 2815238193308 AT 06039 UDGIR,,,7903.99,57434.72
25/05/2025,WDL TFR UPI/DR/398145783581/Pawar Pa/UTIB/g pay-12190/Sent 9387111684704 AT 06039 UDGIR,,42.91,,57391.81
26/05/2025,WDL TFR UPI/DR/917963779119/AJINKYA /YESB/p aytm.s1t0/Sent 1306793931940 AT 06039 UDGIR,,29.34,,57362.47
27/05/2025,WDL TFR UPI/DR/643006378516/ZOMATO L/HDFC/z omatofd.p/UPII 8875189467387 AT 06039 UDGIR,,215.22,,57147.25
29/05/2025,WDL TFR UPI/DR/642703407587/HARSHAD /YESB/p aytmqr736/Sent 3853651145290 AT 06039 UDGIR,,227.15,,56920.10
29/05/2025,WDL TFR UPI/DR/696206526149/SATENDRA/YESB/p aytmqr6vs/Sent 5127067327256 AT 06039 UDGIR,,48.33,,56871.77
29/05/2025,DEP TFR UPI/CR/166211415191/JAGADISH/UBIN/ jaguswami1/UPI 6582718506867 AT 06039 UDGIR,,,828.66,57700.43
30/05/2025,DEP TFR UPI/CR/723665363452/MOHIT SU/BKID/ mohitttade/UPI 2835212833310 AT 06039 UDGIR,,,1266.03,58966.46
30/05/2025,WDL TFR UPI/DR/016708758870/Y R N Ku/YESB/p aytm-8383/Sent 6054598704760 AT 06039 UDGIR,,966.02,,58000.44
30/05/2025,WDL TFR UPI/DR/671228312052/UTKARSH /YESB/p aytmqr62n/Sent 4132711579606 AT 06039 UDGIR,,20.04,,57980.40
01/06/2025,WDL TFR UPI/DR/251026481338/Balaji T/SBIN/9 579254945/Sent 2262299008587 AT 06039 UDGIR,,281.16,,57699.24
02/06/2025,WDL TFR UPI/DR/445713740734/Master S/MAHB/ 1841816438/UPI 0235857386625 AT 06039 UDGIR,,203.60,,57495.64
03/06/2025,WDL TFR UPI/DR/064716710893/SHRIMANT/HDFC/v yapar.173/Sent 6811491841325 AT 06039 UDGIR,,17.98,,57477.66
05/06/2025,DEP TFR UPI/CR/525462289759/JAGADISH/UBIN/ jaguswami1/UPI 0323890335289 AT 06039 UDGIR,,,1985.61,59463.27
06/06/2025,INTERES T CREDIT,,,7.69,59470.96
07/06/2025,DEP TFR UPI/CR/187499445300/MOHIT SU/BKID/ mohitttade/UPI 5293896914494 AT 06039 UDGIR,,,3395.04,62866.00
08/06/2025,DEP TFR UPI/CR/542803115070/ADITYA A/BARB/9 356138585/Paym 4486811901770 AT 06039 UDGIR,,,910.52,63776.52
10/06/2025,WDL TFR UPI/DR/194928906949/SHANKAR/YESB/q 256466505/Sent 8645835387099 AT 06039 UDGIR,,423.21,,63353.31
12/06/2025,DEP TFR UPI/CR/500410415307/ADITYA K/SBIN/ adityakris/UPI 5208474410798 AT 06039 UDGIR,,,96.50,63449.81
12/06/2025,DEP TFR UPI/CR/022427759179/JAGADISH/UBIN/ jaguswami1/UPI 5081251792998 AT 06039 UDGIR,,,542.71,63992.52
12/06/2025,DEP TFR UPI/CR/274453697943/JAGADISH/UBIN/ jaguswami1/UPI 3871241182912 AT 06039 UDGIR,,,458.15,64450.67
13/06/2025,DEP TFR UPI/CR/381917041715/KUNAL PRANAV/IBKL/ user08605/UPI 4983536436564 AT 06039 UDGIR,,,549.92,65000.59
14/06/2025,DEP TFR UPI/CR/442467385117/JAGADISH/UBIN/ jaguswami1/UPI 2365812974073 AT 06039 UDGIR,,,546.96,65547.55
15/06/2025,WDL TFR UPI/DR/133944465059/upi juspay/YESB /paytm-7620/Tr 9499012068309 AT 06039 UDGIR,,625.01,,64922.54
18/06/2025,WDL TFR UPI/DR/564408429827/AKASH SH/YESB/ bharatpe9d/Pay 6183501172567 AT 06039 UDGIR,,31.64,,64890.90
19/06/2025,DEP TFR UPI/CR/689704696899/PARTH DA/PPIW/8 262854390/Paid 2616252720708 AT 06039 UDGIR,,,1144.27,66035.17
22/06/2025,WDL TFR UPI/DR/213882348910/KAMAT HO/YESB/p aytmqr6vh/Sent 0390251608937 AT 06039 UDGIR,,1775.53,,64259.64
24/06/2025,DEP TFR UPI/CR/184208507405/MOHIT SU/BKID/ mohitttade/UPI 3762580682285 AT 06039 UDGIR,,,262.40,64522.04
25/06/2025,DEP TFR UPI/CR/550566983771/MOHIT SU/BKID/ mohitttade/UPI 0011456924158 AT 06039 UDGIR,,,277.61,64799.65
27/06/2025,WDL TFR UPI/DR/784902753481/TUSHAR D/YESB/p aytmqr6p3/Sent 4949245557224 AT 06039 UDGIR,,11.54,,64788.11
27/06/2025,WDL TFR UPI/DR/788859702140/MOHIT SU/BKID/ mohitttade/UPI 0214798921250 AT 06039 UDGIR,,561.75,,64226.36
27/06/2025,WDL TFR UPI/DR/860399928908/Karan Ba/YESB/p aytmqr6ic/Sent 4265900215635 AT 06039 UDGIR,,20.59,,64205.77
28/06/2025,WDL TFR UPI/DR/476942195135/Pawar Pa/UTIB/g pay-12190/Sent 9483354098008 AT 06039 UDGIR,,79.99,,64125.78
29/06/2025,WDL TFR UPI/DR/523673561790/PRASHANT/FDRL/ bharatpe.9/Pay 2276919127097 AT 06039 UDGIR,,19.07,,64106.71
02/07/2025,DEP TFR UPI/CR/039702419998/MOHIT SU/BKID/ mohitttade/UPI 0279730696414 AT 06039 UDGIR,,,264.33,64371.04
03/07/2025,WDL TFR UPI/DR/598643644831/Mr PRAMO/YESB/q 052019346/Sent 1835224782970 AT 06039 UDGIR,,270.16,,64100.88
05/07/2025,DEP TFR UPI/CR/045214775841/Master S/MAHB/ parthchava/UPI 5061279735915 AT 06039 UDGIR,,,36.01,64136.89
06/07/2025,WDL TFR UPI/DR/438895100813/ANITA RA/YESB/q 696407459/Sent 3231063341565 AT 06039 UDGIR,,26.13,,64110.76
08/07/2025,WDL TFR UPI/DR/458689634921/V G Spic/UTIB/g pay-11263/Sent 8725031941103 AT 06039 UDGIR,,17.41,,64093.35
09/07/2025,DEP TFR UPI/CR/622823509379/PARTH DA/BKID/ parthchava/UPI 0536239078266 AT 06039 UDGIR,,,26.36,64119.71
10/07/2025,WDL TFR UPI/DR/342403165872/SHREE GA/YESB/q 177717515/Sent 4381978366537 AT 06039 UDGIR,,38.23,,64081.48
12/07/2025,WDL TFR UPI/DR/272528463010/HARSHAD /BKID/7 350140676/Sent 8680818074745 AT 06039 UDGIR,,2852.34,,61229.14
13/07/2025,WDL TFR UPI/DR/112682945797/AKASH SH/YESB/ bharatpe9d/Pay 4749902386920 AT 06039 UDGIR,,53.39,,61175.75
14/07/2025,WDL TFR UPI/DR/263896839608/FAISAL I/YESB/p aytm.s184/Sent 4279066481257 AT 06039 UDGIR,,278.10,,60897.65
14/07/2025,WDL TFR UPI/DR/410890545100/MR SOURA/YESB/q 868364515/Sent 7860497801322 AT 06039 UDGIR,,215.08,,60682.57
15/07/2025,DEP TFR UPI/CR/684673119133/Master S/MAHB/ parthchava/UPI 0865539591955 AT 06039 UDGIR,,,35.18,60717.75
15/07/2025,WDL TFR UPI/DR/357556534922/Y R N Ku/YESB/p aytm-8383/Sent 1163596410394 AT 06039 UDGIR,,498.12,,60219.63
15/07/2025,WDL TFR UPI/DR/140889577357/HARSHAD /BKID/ harshashin/UPI 5964635073565 AT 06039 UDGIR,,1197.15,,59022.48
16/07/2025,WDL TFR UPI/DR/429232614682/UTKARSH /YESB/p aytmqr62n/Sent 2255605633955 AT 06039 UDGIR,,12.74,,59009.74
17/07/2025,WDL TFR UPI/DR/653696611850/ANIL ARJ/YESB/ paytmqrt2m/NA 4467221325753 AT 06039 UDGIR,,129.64,,58880.10
18/07/2025,DEP TFR UPI/CR/783060727246/PARTH DA/PPIW/8 262854390/Paid 3694080172638 AT 06039 UDGIR,,,183.53,59063.63
20/07/2025,DEP TFR UPI/CR/496648984260/KUNAL PRANAV/IBKL/ user08605/UPI 0283605324960 AT 06039 UDGIR,,,6200.05,65263.68
20/07/2025,DEP TFR UPI/CR/792651395560/MOHIT SU/BKID/ mohitttade/UPI 4930614469202 AT 06039 UDGIR,,,204.14,65467.82
