Date,Details,Ref No/Cheque No,Debit,Credit,Balance
06/03/2025,DEP TFR UPI/CR/022748534043/ADITYA A/BARB/9 356138585/Paym 4141842555944 AT 06039 UDGIR,,,2.73,17327.54
07/03/2025,WDL TFR UPI/DR/116545934163/PRASAD A/YESB/p aytm.s1t9/Sent 2874432524769 AT 06039 UDGIR,,46.42,,17281.12
09/03/2025,WDL TFR UPI/DR/884886705465/RAJENTERP/YESB/ q039410539/Sen 8735595940918 AT 06039 UDGIR,,99.82,,17181.30
12/03/2025,WDL TFR UPI/DR/357994842903/MOHIT SU/BKID/ mohitttade/UPI 8132713941174 AT 06039 UDGIR,,29.36,,17151.94
12/03/2025,DEP TFR UPI/CR/602288091938/JAGADISH/UBIN/ jaguswami1/UPI 2305565204640 AT 06039 UDGIR,,,207.81,17359.75
13/03/2025,WDL TFR UPI/DR/933336304477/MOHIT SU/BKID/ mohitttade/UPI 2216831364182 AT 06039 UDGIR,,5853.08,,11506.67
14/03/2025,WDL TFR UPI/DR/889133474858/ANIL ARJ/YESB/ paytmqrt2m/NA 6145183258599 AT 06039 UDGIR,,322.83,,11183.84
16/03/2025,WDL TFR UPI/DR/555042897655/Ganesh L/UTIB/g pay-12190/Sent 4153007699429 AT 06039 UDGIR,,30.42,,11153.42
17/03/2025,WDL TFR UPI/DR/768476672044/ANIL ARJ/YESB/ paytmqrt2m/NA 9646577910915 AT 06039 UDGIR,,281.81,,10871.61
18/03/2025,WDL TFR UPI/DR/177708308756/MOHIT SU/BKID/ 0902956818/UPI 2785938280901 AT 06039 UDGIR,,101.86,,10769.75
20/03/2025,WDL TFR UPI/DR/296958407368/Girajabh/YESB/p aytm.s1vp/Sent 4755261258122 AT 06039 UDGIR,,28.99,,10740.76
21/03/2025,WDL TFR UPI/DR/297726550821/sai trad/YESB/ paytmqraya/NA 6640448291316 AT 06039 UDGIR,,38.32,,10702.44
21/03/2025,DEP TFR UPI/CR/475021115363/SHRADHA /KVBL/ shradha.na/UPI 1050454601873 AT 06039 UDGIR,,,193.18,10895.62
22/03/2025,DEP TFR UPI/CR/561059772261/Master S/MAHB/ parthchava/UPI 3729796290949 AT 06039 UDGIR,,,48.27,10943.89
23/03/2025,WDL TFR UPI/DR/074429939453/KRUSHNAI/YESB/q 073263389/Sent 2563478779491 AT 06039 UDGIR,,184.60,,10759.29
24/03/2025,WDL TFR UPI/DR/723389121150/SEEMA AB/YESB/q 268952477/Sent 6312775323171 AT 06039 UDGIR,,60.57,,10698.72
24/03/2025,WDL TFR UPI/DR/027848028493/HEALTH F/YESB/p aytmqr6cv/Sent 8821060439351 AT 06039 UDGIR,,144.87,,10553.85
25/03/2025,WDL TFR UPI/DR/840697173080/A TO Z C/HDFC/v yapar.172/Sent 6406936728497 AT 06039 UDGIR,,1340.52,,9213.33
27/03/2025,WDL TFR UPI/DR/798004543214/IntrCity/YESB/p aybus8261/Sent 1993736341112 AT 06039 UDGIR,,4597.54,,4615.79
27/03/2025,WDL TFR UPI/DR/360929633457/MOHIT SU/BKID/ mohitttade/UPI 6258890873948 AT 06039 UDGIR,,122.16,,4493.63
28/03/2025,WDL TFR UPI/DR/555937038275/ANIL ARJ/YESB/ paytmqrt2m/NA 2983560904119 AT 06039 UDGIR,,253.57,,4240.06
29/03/2025,WDL TFR UPI/DR/329071894878/Pawar Pa/UTIB/g pay-12190/Sent 7455080381482 AT 06039 UDGIR,,119.16,,4120.90
30/03/2025,DEP TFR UPI/CR/370038625339/PRANAV YASH/IBKL/ user41503/UPI 8658974248983 AT 06039 UDGIR,,,2552.91,6673.81
01/04/2025,DEP TFR UPI/CR/106633825450/PRANAV YASH/IBKL/ user41503/UPI 2161143620898 AT 06039 UDGIR,,,5981.46,12655.27
02/04/2025,WDL TFR UPI/DR/324737538290/AGENCIA /YESB/p aytmqr681/Sent 1471943548834 AT 06039 UDGIR,,194.06,,12461.21
02/04/2025,WDL TFR UPI/DR/578246822158/SHREE GA/YESB/q 177717515/Sent 9552305974429 AT 06039 UDGIR,,32.07,,12429.14
03/04/2025,DEP TFR UPI/CR/965760739447/Bhagyash/BARB/ vaniswami1/UPI 3204933979619 AT 06039 UDGIR,,,251.86,12681.00
03/04/2025,WDL TFR UPI/DR/484015472667/MOHIT SU/BKID/ 0623808864/UPI 8397796731874 AT 06039 UDGIR,,5217.78,,7463.22
03/04/2025,WDL TFR UPI/DR/067321360638/ZOMATO L/HDFC/z omatofd.p/UPII 4579081489695 AT 06039 UDGIR,,396.77,,7066.45
06/04/2025,DEP TFR UPI/CR/917832863523/JAGADISH/UBIN/ jaguswami1/UPI 0433265956913 AT 06039 UDGIR,,,382.98,7449.43
07/04/2025,WDL TFR UPI/DR/731387538310/IntrCity/YESB/p aybus8261/Sent 3688266357659 AT 06039 UDGIR,,2972.14,,4477.29
08/04/2025,WDL TFR UPI/DR/879791302398/ANIL ARJ/YESB/ paytmqrt2m/NA 2240754803223 AT 06039 UDGIR,,111.67,,4365.62
11/04/2025,DEP TFR UPI/CR/376673415161/Master S/MAHB/ parthchava/UPI 4950410203906 AT 06039 UDGIR,,,64.80,4430.42
11/04/2025,WDL TFR UPI/DR/490505784776/SEEMA AB/YESB/q 268952477/Sent 4668276037461 AT 06039 UDGIR,,85.63,,4344.79
11/04/2025,WDL TFR UPI/DR/562217460069/CONFIRM /AIRP/c onfirmtic/UPII 8295746162607 AT 06039 UDGIR,,2394.00,,1950.79
11/04/2025,DEP TFR UPI/CR/566203109204/ADITYA K/SBIN/ adityakris/UPI 8008583553888 AT 06039 UDGIR,,,70.95,2021.74
12/04/2025,WDL TFR UPI/DR/088628345111/Kalbhor /KKBK/0 791752a02/3030 4157041315483 AT 06039 UDGIR,,19.13,,2002.61
13/04/2025,WDL TFR UPI/DR/894747346283/MOHIT SU/BKID/ mohitttade/UPI 8346171729641 AT 06039 UDGIR,,61.09,,1941.52
16/04/2025,WDL TFR UPI/DR/102105461458/ANIL ARJ/YESB/ paytmqrt2m/NA 2670724171780 AT 06039 UDGIR,,198.13,,1743.39
16/04/2025,WDL TFR UPI/DR/480159791300/Master S/MAHB/ 9824100325/UPI 5766126148955 AT 06039 UDGIR,,344.83,,1398.56
18/04/2025,WDL TFR UPI/DR/517726210893/Prajakta/PPIW/o mbk.aagq2/Sent 2230861534847 AT 06039 UDGIR,,244.50,,1154.06
18/04/2025,WDL TFR UPI/DR/725941037159/KALE SHA/HDFC/s hasikalak/Sent 7609326860865 AT 06039 UDGIR,,131.62,,1022.44
19/04/2025,DEP TFR UPI/CR/874248981474/SARTHAK /IPOS/ sarthakksh/UPI 3797701895022 AT 06039 UDGIR,,,81.97,1104.41
19/04/2025,WDL TFR UPI/DR/718980368105/AJAY RAM/YESB/p aytmqr5ik/Sent 1057587239550 AT 06039 UDGIR,,8.10,,1096.31
19/04/2025,WDL TFR UPI/DR/861517718364/Kolhapur/YESB/p aytm.s1lp/Sent 3721850795049 AT 06039 UDGIR,,1440.04,,-343.73
21/04/2025,DEP TFR UPI/CR/932183886209/ADITYA K/SBIN/ adityakris/UPI 4756929297634 AT 06039 UDGIR,,,255.65,-88.08
21/04/2025,DEP TFR UPI/CR/467008507539/Bhagyash/BARB/ vaniswami1/UPI 3034154842483 AT 06039 UDGIR,,,2177.39,2089.31
23/04/2025,DEP TFR UPI/CR/666074677115/MOHIT SU/BKID/ mohitttade/UPI 1728763096973 AT 06039 UDGIR,,,150.11,2239.42
24/04/2025,DEP TFR UPI/CR/854923763525/Master S/MAHB/ parthchava/UPI 8317972361877 AT 06039 UDGIR,,,67.57,2306.99
24/04/2025,WDL TFR UPI/DR/381045371691/Pawar Pa/UTIB/g pay-12190/Sent 6912886320293 AT 06039 UDGIR,,56.05,,2250.94
25/04/2025,WDL TFR UPI/DR/310098053423/Pawar Pa/UTIB/g pay-12195/Sent 3305173018310 AT 06039 UDGIR,,51.22,,2199.72
26/04/2025,WDL TFR UPI/DR/824120810633/FRANCISC/YESB/p aytmqr6ep/Veri 1405694761164 AT 06039 UDGIR,,2094.10,,105.62
27/04/2025,WDL TFR UPI/DR/684052394365/MS BGR T/UTIB/g pay-11266/Sent 6722725343196 AT 06039 UDGIR,,11.36,,94.26
27/04/2025,WDL TFR UPI/DR/371588014288/Shukalp /UTIB/9 370456936/Sent 6235006315444 AT 06039 UDGIR,,332.17,,-237.91
29/04/2025,WDL TFR UPI/DR/445527581143/Mr NINGA/FDRL/ bharatpe.9/Pay 9163520385703 AT 06039 UDGIR,,47.32,,-285.23
30/04/2025,WDL TFR UPI/DR/476356792385/ASHWINI /YESB/p aytm.s1sx/Sent 4566088169739 AT 06039 UDGIR,,38.34,,-323.57
01/05/2025,WDL TFR UPI/DR/672870033475/DINESH B/YESB/q 685713653/Sent 3164038601360 AT 06039 UDGIR,,1.00,,-324.57
02/05/2025,WDL TFR UPI/DR/998184672297/HADKE HE/YESB/ paytmqr12b/NA 2577596707156 AT 06039 UDGIR,,54.68,,-379.25
03/05/2025,WDL TFR UPI/DR/160890205295/Mr RAJES/YESB/q 912623956/Sent 1732833584770 AT 06039 UDGIR,,1.00,,-380.25
04/05/2025,WDL TFR UPI/DR/556900368408/ADITYA K/SBIN/ 7721936050/UPI 4614468447352 AT 06039 UDGIR,,1.00,,-381.25
06/05/2025,WDL TFR UPI/DR/428130082590/Google I/UTIB/ gpay-utili/UPI 9613992722810 AT 06039 UDGIR,,88.41,,-469.66
07/05/2025,WDL TFR UPI/DR/785328113199/VIJAYANA/UTIB/v rlonline@/Sent 4356164874072 AT 06039 UDGIR,,1.00,,-470.66
09/05/2025,WDL TFR UPI/DR/789812104920/MR ADITY/NESF/ 4958153574/UPI 0426790035426 AT 06039 UDGIR,,1.00,,-471.66
11/05/2025,DEP TFR UPI/CR/472261875995/SARTHAK /IPOS/ sarthakksh/UPI 1426225998667 AT 06039 UDGIR,,,34.93,-436.73
11/05/2025,WDL TFR UPI/DR/081278078368/KAUSTUBH/YESB/p aytmqr6h6/Sent 0868176888792 AT 06039 UDGIR,,1.00,,-437.73
11/05/2025,DEP TFR UPI/CR/811322546330/ADITYA K/SBIN/ adityakris/UPI 1086898827143 AT 06039 UDGIR,,,20.45,-417.28
12/05/2025,WDL TFR UPI/DR/111384554326/SANJAY B/YESB/p aytmqr6v1/Sent 0286179765747 AT 06039 UDGIR,,1.00,,-418.28
13/05/2025,WDL TFR UPI/DR/193469614781/MANARUL /YESB/q 547511241/Sent 2573341468818 AT 06039 UDGIR,,1.00,,-419.28
14/05/2025,WDL TFR UPI/DR/976057638688/RAHUL TR/YESB/p aytmqr6x8/Sent 5610224502868 AT 06039 UDGIR,,1.00,,-420.28
14/05/2025,WDL TFR UPI/DR/594095043970/Fatema s/YESB/p aytm.s1is/Sent 8518928031044 AT 06039 UDGIR,,44.63,,-464.91
15/05/2025,WDL TFR UPI/DR/048415299686/HEALTH F/YESB/p aytmqr6nb/Sent 8198248318507 AT 06039 UDGIR,,1.00,,-465.91
15/05/2025,WDL TFR UPI/DR/917549087427/Pawar Pa/UTIB/ gpay-12190/Sent 9236830613884 AT 06039 UDGIR,,1.00,,-466.91
17/05/2025,WDL TFR UPI/DR/973320927066/Airtel/YESB/air tel-bil/Airtel 9341441253633 AT 06039 UDGIR,,6.18,,-473.09
18/05/2025,WDL TFR UPI/DR/417754856870/Mr SANTO/YESB/q 699077234/Sent 2905258639262 AT 06039 UDGIR,,1.00,,-474.09
19/05/2025,WDL TFR UPI/DR/560503987819/AGENCIA /YESB/p aytmqr681/Sent 9869595277754 AT 06039 UDGIR,,1.00,,-475.09
21/05/2025,DEP TFR UPI/CR/611329425125/Bhagyash/BARB/ vaniswami1/UPI 1825778553247 AT 06039 UDGIR,,,703.35,228.26
21/05/2025,WDL TFR UPI/DR/435418459048/MR SOURA/YESB/q 606711731/Sent 9317027403823 AT 06039 UDGIR,,228.94,,-0.68
22/05/2025,WDL TFR UPI/DR/805272823408/ADITYA K/SBIN/ 8420095683/UPI 7920845054152 AT 06039 UDGIR,,228.05,,-228.73
23/05/2025,WDL TFR UPI/DR/439499787412/ANIL ARJ/YESB/ paytmqrt2m/NA 0015902241038 AT 06039 UDGIR,,1.00,,-229.73
25/05/2025,WDL TFR UPI/DR/896710556395/SHRIRAM /YESB/q 614944718/Sent 0197717519189 AT 06039 UDGIR,,1.00,,-230.73
26/05/2025,WDL TFR UPI/DR/857486359620/ADITYA K/SBIN/ 4115126673/UPI 0944969622734 AT 06039 UDGIR,,1.00,,-231.73
28/05/2025,DEP TFR UPI/CR/199929850833/ADITYA K/SBIN/ adityakris/UPI 3251082366333 AT 06039 UDGIR,,,90.34,-141.39
29/05/2025,WDL TFR UPI/DR/328471527239/KRUSHNAI/YESB/q 073263389/Sent 6150287694703 AT 06039 UDGIR,,77.91,,-219.30
01/06/2025,DEP TFR UPI/CR/700808438339/SARTHAK /BARB/ sarthakksh/UPI 0812434155823 AT 06039 UDGIR,,,2009.54,1790.24
01/06/2025,WDL TFR UPI/DR/901214907595/SHRI ANJ/YESB/q 843716604/Sent 1060802355777 AT 06039 UDGIR,,205.82,,1584.42
01/06/2025,WDL TFR UPI/DR/332589327606/ADITYA K/SBIN/ 9464760947/UPI 5318096196777 AT 06039 UDGIR,,148.48,,1435.94
02/06/2025,DEP TFR UPI/CR/366546061117/MOHIT SU/BKID/ mohitttade/UPI 5426858934766 AT 06039 UDGIR,,,108.81,1544.75
04/06/2025,WDL TFR UPI/DR/025457523474/Fatema s/YESB/p aytm.s1is/Sent 6391663595717 AT 06039 UDGIR,,43.40,,1501.35
05/06/2025,WDL TFR UPI/DR/649243026893/ADITYA K/SBIN/ 3846544477/UPI 5223138524868 AT 06039 UDGIR,,111.33,,1390.02
05/06/2025,DEP TFR UPI/CR/952595575088/MOHIT SU/BKID/ mohitttade/UPI 3272604406370 AT 06039 UDGIR,,,115.95,1505.97
06/06/2025,WDL TFR UPI/DR/025843588717/HAPPY PA/YESB/ paytmqr16v/NA 8358313501919 AT 06039 UDGIR,,799.38,,706.59
07/06/2025,WDL TFR UPI/DR/700951370140/High Spi/UTIB/9 823096944/Sent 2232802455343 AT 06039 UDGIR,,158.54,,548.05
08/06/2025,WDL TFR UPI/DR/541357573746/POSHAK K/YESB/q 426762515/Sent 2914999250485 AT 06039 UDGIR,,29.15,,518.90
08/06/2025,WDL TFR UPI/DR/105654963574/Fatema s/YESB/p aytm.s1is/Sent 7589877124132 AT 06039 UDGIR,,179.94,,338.96
09/06/2025,WDL TFR UPI/DR/976727909537/ADITYA K/SBIN/ 8682871190/UPI 5548542421231 AT 06039 UDGIR,,605.95,,-266.99
11/06/2025,WDL TFR UPI/DR/909782722361/SMART TNP8/YESB /paytm-7325/Se 0481362871567 AT 06039 UDGIR,,1.00,,-267.99
13/06/2025,DEP TFR UPI/CR/807435536580/ADITYA A/BARB/9 356138585/Paym 2532557762756 AT 06039 UDGIR,,,30.13,-237.86
13/06/2025,WDL TFR UPI/DR/457871461144/Pawar Pa/UTIB/g pay-12190/Sent 5323578865100 AT 06039 UDGIR,,85.71,,-323.57
15/06/2025,DEP TFR UPI/CR/304883817751/Master S/MAHB/ parthchava/UPI 8241868785536 AT 06039 UDGIR,,,272.02,-51.55
15/06/2025,WDL TFR UPI/DR/152811960115/Mr RAJES/YESB/q 333714264/Sent 9844688821432 AT 06039 UDGIR,,16.75,,-68.30
15/06/2025,DEP TFR UPI/CR/624307984368/ADITYA K/SBIN/ adityakris/UPI 5545011257003 AT 06039 UDGIR,,,76.29,7.99
18/06/2025,WDL TFR UPI/DR/723402771052/TUSHAR D/YESB/p aytmqr6p3/Sent 1726666611784 AT 06039 UDGIR,,19.03,,-11.04
18/06/2025,DEP TFR UPI/CR/340799141740/ADITYA A/BARB/9 356138585/Paym 6982129473490 AT 06039 UDGIR,,,7817.44,7806.40
18/06/2025,WDL TFR UPI/DR/862827674967/ADITYA K/SBIN/ 4022956016/UPI 7465260929113 AT 06039 UDGIR,,125.85,,7680.55
18/06/2025,WDL TFR UPI/DR/023879948010/DINESH B/YESB/q 685713653/Sent 4644107764148 AT 06039 UDGIR,,39.30,,7641.25
19/06/2025,DEP TFR UPI/CR/982575919381/Master S/MAHB/ parthchava/UPI 3333436696289 AT 06039 UDGIR,,,177.17,7818.42
20/06/2025,DEP TFR UPI/CR/461522522853/CONFIRM /AIRP/c onfirmtic/Refu 9127302576577 AT 06039 UDGIR,,,1260.12,9078.54
22/06/2025,CEMTEX DEP UPI/DRC/201 234439286/04032026/21486,,,14.46,9093.00
22/06/2025,WDL TFR UPI/DR/175569936796/UTKARSH /YESB/p aytmqr62n/Sent 9473307163729 AT 06039 UDGIR,,25.02,,9067.98
22/06/2025,DEP TFR UPI/CR/644861399289/MOHIT SU/BKID/ mohitttade/UPI 2821955739149 AT 06039 UDGIR,,,305.45,9373.43
22/06/2025,DEP TFR UPI/CR/614172123863/MOHIT SU/BKID/ mohitttade/UPI 0410667109583 AT 06039 UDGIR,,,205.69,9579.12
23/06/2025,WDL TFR UPI/DR/381237018445/Mr SATIS/YESB/p aytmqr6uu/Sent 3494624277441 AT 06039 UDGIR,,42.99,,9536.13
23/06/2025,DEP TFR UPI/CR/420305232618/MOHIT SU/BKID/ mohitttade/UPI 4125752140566 AT 06039 UDGIR,,,467.54,10003.67
23/06/2025,WDL TFR UPI/DR/005547581941/RANJEET /YESB/p aytmqr6cv/Sent 6578767462207 AT 06039 UDGIR,,24.38,,9979.29
26/06/2025,WDL TFR UPI/DR/072655633255/Prajakta/PPIW/o mbk.aagq2/Sent 4141061633838 AT 06039 UDGIR,,330.68,,9648.61
26/06/2025,DEP TFR UPI/CR/246300520187/VINAYKUM/SBIN/ vkshock486/UPI 1129549865948 AT 06039 UDGIR,,,805.54,10454.15
28/06/2025,WDL TFR UPI/DR/284866539830/A TO Z C/HDFC/v yapar.172/Sent 6186639615191 AT 06039 UDGIR,,1389.44,,9064.71
29/06/2025,WDL TFR UPI/DR/290425421406/HEALTH F/YESB/p aytmqr6nb/Sent 9934316308718 AT 06039 UDGIR,,143.97,,8920.74
30/06/2025,WDL TFR UPI/DR/238397603172/DILBAZ K/YESB/q 446361034/Sent 6597961229821 AT 06039 UDGIR,,1022.60,,7898.14
03/07/2025,WDL TFR UPI/DR/932809540210/KRUSHNA /YESB/p aytmqr5vx/Sent 9622666215446 AT 06039 UDGIR,,35.77,,7862.37
04/07/2025,WDL TFR UPI/DR/893192365878/Mr JITEN/YESB/p aytmqr6dn/Sent 7474203541987 AT 06039 UDGIR,,33.03,,7829.34
06/07/2025,WDL TFR UPI/DR/575995524226/Mr PRAMO/YESB/q 052019346/Sent 2071546388617 AT 06039 UDGIR,,96.23,,7733.11
07/07/2025,WDL TFR UPI/DR/007987594418/NIDHI ME/YESB/q 518727570/Sent 8374281124199 AT 06039 UDGIR,,76.45,,7656.66
07/07/2025,DEP TFR UPI/CR/054246906291/SARTHAK /IPOS/ sarthakksh/UPI 7883672712958 AT 06039 UDGIR,,,63.78,7720.44
08/07/2025,WDL TFR UPI/DR/364504366429/MR SOURA/YESB/q 868364515/Sent 8425138662666 AT 06039 UDGIR,,329.33,,7391.11
08/07/2025,WDL TFR UPI/DR/610050195846/MR ADITY/NESF/ 8937978852/UPI 5391006389188 AT 06039 UDGIR,,464.60,,6926.51
09/07/2025,WDL TFR UPI/DR/335816336065/Balaji T/SBIN/9 579254945/Sent 0963845029312 AT 06039 UDGIR,,384.20,,6542.31
10/07/2025,WDL TFR UPI/DR/526398718978/MOHIT SU/BKID/ 8115282496/UPI 5907042002952 AT 06039 UDGIR,,21.79,,6520.52
10/07/2025,WDL TFR UPI/DR/380421482674/Master S/MAHB/ 3035370431/UPI 0050426156000 AT 06039 UDGIR,,178.79,,6341.73
10/07/2025,WDL TFR UPI/DR/173208410781/SHREE GA/YESB/q 369201673/Sent 5002403593157 AT 06039 UDGIR,,14.16,,6327.57
