value_date,post_date,details,ref_no,debit,credit,balance
15/02/2025,15/02/2025,NEFT CR/INV974311705349/ORBIT RETAIL/PROJECT PAYMENT,NEFT871359930440,-,"83,910.51","1,319,440.42"
15/02/2025,17/02/2025,NEFT DR/TRF980721041099/ACCOUNT TRANSFER,NEFT491126151781,"1,653.70",-,"1,317,786.72"
16/02/2025,17/02/2025,CHRG DR/FEE378563506590/BANK CHARGE,CHG293613559107,74.32,-,"1,317,712.40"
17/02/2025,18/02/2025,UPI DR/UPI468766241835/BIGBASKET/MERCHANT PAYMENT,DR365608943710,"3,416.39",-,"1,314,296.01"
18/02/2025,19/02/2025,NEFT DR/TRF274313186456/ACCOUNT TRANSFER,NEFT664724047223,"16,369.23",-,"1,297,926.78"
18/02/2025,20/02/2025,UPI DR/UPI599417694180/ZOMATO/MERCHANT PAYMENT,DR283609184994,"2,075.26",-,"1,295,851.52"
21/02/2025,21/02/2025,NEFT CR/INV753715150433/URBAN FOODS/PROJECT PAYMENT,NEFT423483043889,-,"60,526.85","1,356,378.37"
22/02/2025,23/02/2025,NEFT DR/TRF389421688118/ACCOUNT TRANSFER,NEFT729455491294,"31,046.64",-,"1,325,331.73"
23/02/2025,24/02/2025,UPI DR/UPI442875066894/DMART/MERCHANT PAYMENT,DR554295406791,"7,278.05",-,"1,318,053.68"
26/02/2025,27/02/2025,CASH DEP/CSH270082437809/BRANCH DEPOSIT,CASH626450900499,-,"30,874.82","1,348,928.50"
28/02/2025,01/03/2025,NEFT CR/INV385856364878/URBAN FOODS/PROJECT CREDIT,CR189532732761,-,"95,431.25","1,444,359.75"
01/03/2025,01/03/2025,UPI DR/UPI414408738822/AIRTEL/MERCHANT PAYMENT,DR948224952189,"10,986.47",-,"1,433,373.28"
04/03/2025,06/03/2025,NEFT DR/TRF876481167176/ACCOUNT TRANSFER,NEFT973543703596,"20,614.83",-,"1,412,758.45"
05/03/2025,06/03/2025,CASH DEP/CSH787145555924/BRANCH DEPOSIT,CASH179085087831,-,"5,074.47","1,417,832.92"
06/03/2025,07/03/2025,UPI CR/P2P353820098170/KARAN/P2P RECEIVE,UPI295922416353,-,"12,520.61","1,430,353.53"
07/03/2025,07/03/2025,UPI DR/UPI157913576891/MEDPLUS/MERCHANT PAYMENT,DR450078305729,"2,869.53",-,"1,427,484.00"
08/03/2025,09/03/2025,UPI CR/P2P777862507461/NEHA/P2P RECEIVE,UPI867919371545,-,"29,859.95","1,457,343.95"
11/03/2025,11/03/2025,NEFT CR/INV417943358675/ALPHA TRADERS/PROJECT CREDIT,CR874052818517,-,"53,911.49","1,511,255.44"
11/03/2025,11/03/2025,NEFT DR/TRF130794835507/ACCOUNT TRANSFER,NEFT167363202559,"32,449.95",-,"1,478,805.49"
13/03/2025,15/03/2025,UPI DR/UPI858583851794/APOLLO PHARMACY/MERCHANT PAYMENT,DR211833380448,"1,289.86",-,"1,477,515.63"
14/03/2025,15/03/2025,UPI CR/P2P116771788426/NEHA/P2P RECEIVE,UPI114445371256,-,"11,611.88","1,489,127.51"
14/03/2025,15/03/2025,UPI DR/P2P408333266964/AMAN/P2P TRANSFER,UPI504419248815,"3,962.30",-,"1,485,165.21"
15/03/2025,16/03/2025,UPI CR/P2P277568841539/AMAN/P2P RECEIVE,UPI191903044333,-,"13,465.56","1,498,630.77"
15/03/2025,17/03/2025,NEFT CR/INV199683100522/ORBIT RETAIL/PROJECT PAYMENT,NEFT853220397644,-,"82,252.65","1,580,883.42"
17/03/2025,17/03/2025,CASH DEP/CSH189616822385/BRANCH DEPOSIT,CASH494221656750,-,"38,823.76","1,619,707.18"
18/03/2025,18/03/2025,NEFT CR/INV123261028385/URBAN FOODS/PROJECT CREDIT,CR715183810856,-,"31,613.71","1,651,320.89"
19/03/2025,20/03/2025,NEFT DR/TRF178471193368/ACCOUNT TRANSFER,NEFT104000800918,"14,932.22",-,"1,636,388.67"
20/03/2025,20/03/2025,UPI CR/P2P460733213120/AMAN/P2P RECEIVE,UPI990329016812,-,"17,439.07","1,653,827.74"
21/03/2025,23/03/2025,UPI DR/UPI719859260768/AIRTEL/MERCHANT PAYMENT,DR183075993205,"1,172.00",-,"1,652,655.74"
23/03/2025,23/03/2025,CASH DEP/CSH421682845485/BRANCH DEPOSIT,CASH285487277805,-,"26,881.11","1,679,536.85"
24/03/2025,24/03/2025,UPI DR/UPI199480365867/DMART/MERCHANT PAYMENT,DR257130014027,"6,291.37",-,"1,673,245.48"
27/03/2025,27/03/2025,UPI DR/P2P724706974220/MEERA/P2P TRANSFER,UPI631849812930,"4,153.06",-,"1,669,092.42"
30/03/2025,01/04/2025,UPI DR/UPI719165726367/SPOTIFY/MERCHANT PAYMENT,DR933078261137,"3,305.45",-,"1,665,786.97"
30/03/2025,31/03/2025,UPI DR/UPI919707991410/SPOTIFY/MERCHANT PAYMENT,DR599472679578,"9,301.28",-,"1,656,485.69"
31/03/2025,31/03/2025,CASH DEP/CSH492973166356/BRANCH DEPOSIT,CASH826416617219,-,"12,814.67","1,669,300.36"
04/04/2025,04/04/2025,UPI DR/UPI115138523512/ZOMATO/MERCHANT PAYMENT,DR827862197062,"4,929.97",-,"1,664,370.39"
04/04/2025,05/04/2025,UPI CR/P2P121143917379/SNEHA/P2P RECEIVE,UPI698947566271,-,"15,684.75","1,680,055.14"
07/04/2025,08/04/2025,NEFT CR/INV717595395041/ORBIT RETAIL/PROJECT CREDIT,CR978775438858,-,"42,112.26","1,722,167.40"
08/04/2025,08/04/2025,UPI DR/P2P563990998770/NEHA/P2P TRANSFER,UPI447593633189,"24,851.20",-,"1,697,316.20"
08/04/2025,10/04/2025,CASH DEP/CSH877264830685/BRANCH DEPOSIT,CASH685753739645,-,"13,439.23","1,710,755.43"
08/04/2025,10/04/2025,UPI CR/P2P318391787807/KARAN/P2P RECEIVE,UPI867159643318,-,"8,249.00","1,719,004.43"
09/04/2025,09/04/2025,UPI DR/UPI989342345572/NETFLIX/MERCHANT PAYMENT,DR512830684487,"9,539.10",-,"1,709,465.33"
09/04/2025,09/04/2025,UPI DR/P2P256209080450/ROHAN/P2P TRANSFER,UPI550024482233,"16,950.82",-,"1,692,514.51"
09/04/2025,10/04/2025,UPI DR/UPI765467582202/APOLLO PHARMACY/MERCHANT PAYMENT,DR592879099081,"8,060.09",-,"1,684,454.42"
09/04/2025,11/04/2025,UPI DR/UPI466394150266/BOOKMYSHOW/MERCHANT PAYMENT,DR431245817338,"2,043.18",-,"1,682,411.24"
10/04/2025,10/04/2025,CASH DEP/CSH967456966179/BRANCH DEPOSIT,CASH523497240398,-,"1,685.77","1,684,097.01"
10/04/2025,11/04/2025,NEFT CR/INV522535089271/NEXA INFRA/PROJECT CREDIT,CR666146727574,-,"54,458.31","1,738,555.32"
10/04/2025,11/04/2025,UPI CR/P2P414512132808/ANJALI/P2P RECEIVE,UPI591177864838,-,"19,084.76","1,757,640.08"
10/04/2025,11/04/2025,UPI DR/P2P761476051524/PRIYA/P2P TRANSFER,UPI828487254227,"16,294.46",-,"1,741,345.62"
10/04/2025,12/04/2025,CASH DEP/CSH818799393355/BRANCH DEPOSIT,CASH308355065926,-,"11,151.01","1,752,496.63"
13/04/2025,13/04/2025,UPI CR/P2P903537609956/SNEHA/P2P RECEIVE,UPI393482165858,-,"25,249.18","1,777,745.81"
14/04/2025,15/04/2025,CASH DEP/CSH203512022864/BRANCH DEPOSIT,CASH207418776166,-,"1,439.16","1,779,184.97"
14/04/2025,15/04/2025,UPI DR/UPI282773596385/APOLLO PHARMACY/MERCHANT PAYMENT,DR833346082330,"1,354.32",-,"1,777,830.65"
15/04/2025,17/04/2025,UPI DR/P2P520664888788/VIKAS/P2P TRANSFER,UPI154548654416,"14,783.26",-,"1,763,047.39"
17/04/2025,18/04/2025,CASH DEP/CSH529696962561/BRANCH DEPOSIT,CASH892399106276,-,"1,202.54","1,764,249.93"
17/04/2025,18/04/2025,NEFT DR/TRF975215259497/ACCOUNT TRANSFER,NEFT634566759603,"16,960.79",-,"1,747,289.14"
18/04/2025,18/04/2025,NEFT DR/TRF982990785337/ACCOUNT TRANSFER,NEFT279359275644,"5,409.32",-,"1,741,879.82"
18/04/2025,19/04/2025,UPI DR/UPI915172563338/SWIGGY/MERCHANT PAYMENT,DR904014693116,"9,938.02",-,"1,731,941.80"
18/04/2025,20/04/2025,NEFT CR/INV747918738674/ORBIT RETAIL/PROJECT CREDIT,CR892538908129,-,"9,115.09","1,741,056.89"
19/04/2025,19/04/2025,NEFT CR/INV625265618117/ORBIT RETAIL/PROJECT CREDIT,CR317096329087,-,"42,964.46","1,784,021.35"
21/04/2025,21/04/2025,UPI CR/P2P371819651657/KARAN/P2P RECEIVE,UPI603635710454,-,"2,605.07","1,786,626.42"
22/04/2025,22/04/2025,UPI DR/P2P882327219357/KARAN/P2P TRANSFER,UPI125536437568,"5,204.92",-,"1,781,421.50"
23/04/2025,25/04/2025,NEFT CR/INV776949167054/URBAN FOODS/PROJECT CREDIT,CR557023852170,-,"64,277.74","1,845,699.24"
24/04/2025,24/04/2025,CHRG DR/FEE295309801337/BANK CHARGE,CHG321347816437,126.53,-,"1,845,572.71"
24/04/2025,25/04/2025,NEFT CR/INV278549481535/NEXA INFRA/PROJECT CREDIT,CR628049717672,-,"63,709.08","1,909,281.79"
24/04/2025,25/04/2025,UPI DR/P2P360044380520/ANJALI/P2P TRANSFER,UPI998802192629,"11,044.53",-,"1,898,237.26"
26/04/2025,27/04/2025,UPI CR/P2P172505569719/ROHAN/P2P RECEIVE,UPI387098807739,-,"16,818.38","1,915,055.64"
26/04/2025,28/04/2025,UPI DR/P2P677492146690/MEERA/P2P TRANSFER,UPI757945072321,"10,193.15",-,"1,904,862.49"
27/04/2025,27/04/2025,UPI DR/UPI491254933205/ZOMATO/MERCHANT PAYMENT,DR260124830218,"5,536.81",-,"1,899,325.68"
27/04/2025,27/04/2025,UPI DR/UPI968286403657/APOLLO PHARMACY/MERCHANT PAYMENT,DR360201657491,"3,665.37",-,"1,895,660.31"
28/04/2025,29/04/2025,NEFT CR/INV185847293915/ORBIT RETAIL/PROJECT PAYMENT,NEFT347627860851,-,"82,400.96","1,978,061.27"
29/04/2025,29/04/2025,UPI DR/UPI146028219469/AIRTEL/MERCHANT PAYMENT,DR276984769612,"2,122.19",-,"1,975,939.08"
02/05/2025,03/05/2025,NEFT CR/INV418511660300/NEXA INFRA/PROJECT CREDIT,CR954634320617,-,"35,268.06","2,011,207.14"
03/05/2025,05/05/2025,NEFT DR/TRF106470595328/ACCOUNT TRANSFER,NEFT938696577641,"23,360.47",-,"1,987,846.67"
05/05/2025,06/05/2025,UPI DR/UPI461036814682/AIRTEL/MERCHANT PAYMENT,DR719269522984,"7,815.11",-,"1,980,031.56"
05/05/2025,07/05/2025,UPI DR/UPI795698129584/BOOKMYSHOW/MERCHANT PAYMENT,DR266252194767,"3,668.02",-,"1,976,363.54"
07/05/2025,08/05/2025,CHRG DR/FEE103508591481/BANK CHARGE,CHG298017995818,317.85,-,"1,976,045.69"
09/05/2025,09/05/2025,UPI DR/UPI289352224264/DMART/MERCHANT PAYMENT,DR342516820391,"11,713.48",-,"1,964,332.21"
09/05/2025,11/05/2025,UPI DR/UPI550401355553/AMAZON/MERCHANT PAYMENT,DR689058600780,"3,626.63",-,"1,960,705.58"
11/05/2025,11/05/2025,CASH DEP/CSH555450056284/BRANCH DEPOSIT,CASH704813744989,-,"7,694.17","1,968,399.75"
11/05/2025,11/05/2025,UPI DR/P2P787288216706/KARAN/P2P TRANSFER,UPI351498608650,"23,506.13",-,"1,944,893.62"
16/05/2025,16/05/2025,NEFT DR/TRF308638954601/ACCOUNT TRANSFER,NEFT735499202736,"25,278.10",-,"1,919,615.52"
21/05/2025,21/05/2025,UPI CR/P2P489883745183/NEHA/P2P RECEIVE,UPI367638124068,-,"8,951.64","1,928,567.16"
21/05/2025,23/05/2025,NEFT CR/INV548632652100/ORBIT RETAIL/PROJECT PAYMENT,NEFT188903126923,-,"49,023.21","1,977,590.37"
22/05/2025,22/05/2025,CASH DEP/CSH192090965978/BRANCH DEPOSIT,CASH542778836506,-,"10,939.89","1,988,530.26"
22/05/2025,24/05/2025,UPI DR/UPI282507164126/SPOTIFY/MERCHANT PAYMENT,DR111598339261,"9,468.55",-,"1,979,061.71"
22/05/2025,24/05/2025,UPI CR/P2P212230892483/NEHA/P2P RECEIVE,UPI946374557181,-,"30,321.41","2,009,383.12"
23/05/2025,25/05/2025,NEFT CR/INV710306789620/SKYLOGIC LLP/PROJECT PAYMENT,NEFT900030496799,-,"48,817.69","2,058,200.81"
24/05/2025,24/05/2025,UPI CR/P2P189119943204/RAHUL/P2P RECEIVE,UPI802375312804,-,"4,669.00","2,062,869.81"
24/05/2025,26/05/2025,CHRG DR/FEE785577069382/BANK CHARGE,CHG561668511820,98.92,-,"2,062,770.89"
24/05/2025,26/05/2025,UPI DR/P2P270700796331/PRIYA/P2P TRANSFER,UPI301144231212,647.90,-,"2,062,122.99"
24/05/2025,26/05/2025,UPI DR/P2P653909943025/VIKAS/P2P TRANSFER,UPI589943019850,"6,459.29",-,"2,055,663.70"
25/05/2025,25/05/2025,NEFT CR/INV430369391815/ALPHA TRADERS/PROJECT CREDIT,CR970414772432,-,"27,277.58","2,082,941.28"
25/05/2025,25/05/2025,NEFT CR/INV344331040872/ALPHA TRADERS/PROJECT PAYMENT,NEFT980461403293,-,"52,382.34","2,135,323.62"
25/05/2025,26/05/2025,NEFT CR/INV682577184155/NEXA INFRA/PROJECT CREDIT,CR627403679851,-,"53,649.42","2,188,973.04"
26/05/2025,26/05/2025,CHRG DR/FEE312781661809/BANK CHARGE,CHG537607078319,163.50,-,"2,188,809.54"
27/05/2025,27/05/2025,UPI CR/P2P938177643643/MEERA/P2P RECEIVE,UPI686762369163,-,"33,941.85","2,222,751.39"
27/05/2025,28/05/2025,NEFT CR/INV397304391755/ORBIT RETAIL/PROJECT PAYMENT,NEFT500821585998,-,"53,647.77","2,276,399.16"
31/05/2025,02/06/2025,CASH DEP/CSH154042492030/BRANCH DEPOSIT,CASH728939089181,-,"1,670.90","2,278,070.06"
01/06/2025,02/06/2025,UPI CR/P2P954358898666/KARAN/P2P RECEIVE,UPI513598307608,-,"16,287.34","2,294,357.40"
02/06/2025,04/06/2025,NEFT CR/INV615751030142/SKYLOGIC LLP/PROJECT PAYMENT,NEFT409508037550,-,"17,556.03","2,311,913.43"
06/06/2025,06/06/2025,UPI DR/UPI887958505809/JIO/MERCHANT PAYMENT,DR463437925270,"3,864.65",-,"2,308,048.78"
06/06/2025,07/06/2025,CASH DEP/CSH262347901317/BRANCH DEPOSIT,CASH620905136297,-,"37,770.17","2,345,818.95"
07/06/2025,08/06/2025,UPI DR/UPI187453561165/DMART/MERCHANT PAYMENT,DR955077091817,"3,969.67",-,"2,341,849.28"
07/06/2025,08/06/2025,UPI CR/P2P181659712983/PRIYA/P2P RECEIVE,UPI649406746807,-,"18,601.11","2,360,450.39"
07/06/2025,09/06/2025,UPI DR/UPI435252697814/BIGBASKET/MERCHANT PAYMENT,DR618694653297,"10,138.32",-,"2,350,312.07"
09/06/2025,10/06/2025,NEFT CR/INV522534297603/URBAN FOODS/PROJECT PAYMENT,NEFT882553420556,-,"81,599.08","2,431,911.15"
12/06/2025,14/06/2025,UPI DR/UPI503401148670/SWIGGY/MERCHANT PAYMENT,DR575904701074,"4,602.70",-,"2,427,308.45"
13/06/2025,14/06/2025,NEFT DR/TRF649498542611/ACCOUNT TRANSFER,NEFT922847798942,"9,452.38",-,"2,417,856.07"
13/06/2025,15/06/2025,UPI DR/UPI951668272790/SWIGGY/MERCHANT PAYMENT,DR275593575009,"9,504.34",-,"2,408,351.73"
13/06/2025,15/06/2025,UPI DR/UPI649789807579/APOLLO PHARMACY/MERCHANT PAYMENT,DR857004149863,"6,841.56",-,"2,401,510.17"
13/06/2025,15/06/2025,NEFT CR/INV159295790442/ORBIT RETAIL/PROJECT PAYMENT,NEFT592968331185,-,"13,482.51","2,414,992.68"
14/06/2025,15/06/2025,UPI DR/UPI602989433627/ZOMATO/MERCHANT PAYMENT,DR974853434788,279.80,-,"2,414,712.88"
16/06/2025,17/06/2025,NEFT CR/INV184588728676/NEXA INFRA/PROJECT CREDIT,CR994523136994,-,"63,802.26","2,478,515.14"
17/06/2025,18/06/2025,UPI CR/P2P146209214661/PRIYA/P2P RECEIVE,UPI630874961041,-,"16,707.56","2,495,222.70"
18/06/2025,19/06/2025,NEFT CR/INV981733393400/ORBIT RETAIL/PROJECT CREDIT,CR749542080576,-,"10,123.92","2,505,346.62"
18/06/2025,20/06/2025,NEFT CR/INV287398756843/ALPHA TRADERS/PROJECT CREDIT,CR217265473787,-,"67,541.50","2,572,888.12"
18/06/2025,20/06/2025,NEFT DR/TRF827160930018/ACCOUNT TRANSFER,NEFT564627606328,"45,279.30",-,"2,527,608.82"
19/06/2025,20/06/2025,NEFT DR/TRF935675506765/ACCOUNT TRANSFER,NEFT820910872094,"11,624.23",-,"2,515,984.59"
21/06/2025,22/06/2025,UPI DR/UPI756663702565/SPOTIFY/MERCHANT PAYMENT,DR655846206345,664.45,-,"2,515,320.14"
21/06/2025,22/06/2025,UPI DR/P2P305568405022/NEHA/P2P TRANSFER,UPI755253398274,"20,213.96",-,"2,495,106.18"
22/06/2025,23/06/2025,UPI CR/P2P773407759345/KARAN/P2P RECEIVE,UPI200199119008,-,"5,874.61","2,500,980.79"
22/06/2025,24/06/2025,UPI DR/UPI775786531368/UBER/MERCHANT PAYMENT,DR691821452551,"9,764.42",-,"2,491,216.37"
24/06/2025,24/06/2025,CASH DEP/CSH580775928255/BRANCH DEPOSIT,CASH434422933334,-,"21,200.63","2,512,417.00"
24/06/2025,25/06/2025,NEFT CR/INV819176127382/SKYLOGIC LLP/PROJECT CREDIT,CR816537295400,-,"60,822.06","2,573,239.06"
26/06/2025,26/06/2025,UPI DR/UPI619255397376/BOOKMYSHOW/MERCHANT PAYMENT,DR443594614149,"4,746.79",-,"2,568,492.27"
27/06/2025,27/06/2025,CASH DEP/CSH106021814835/BRANCH DEPOSIT,CASH406644123405,-,"24,103.57","2,592,595.84"
