value_date,post_date,details,ref_no,debit,credit,balance
19/01/2025,19/01/2025,UPI CR/UPI105651706076/RAHUL/P2P RECEIVE,UPI275049327674,-,"4,807.96","1,398,470.94"
19/01/2025,20/01/2025,NEFT DR/VEN957236817172/WAREHOUSE RENT/VENDOR PAYMENT,NEFT156654677927,"174,268.62",-,"1,224,202.32"
19/01/2025,20/01/2025,NEFT DR/VEN478252005124/PRINT HOUSE/VENDOR PAYMENT,NEFT279543312278,"62,775.77",-,"1,161,426.55"
19/01/2025,20/01/2025,RTGS CR/CLT365652767153/URBAN FOODS/INVOICE SETTLEMENT,RTGS987236105617,-,"214,252.24","1,375,678.79"
21/01/2025,21/01/2025,NEFT CR/CLT728155493493/NEXA INFRA/BULK RECEIPT,CR902616643064,-,"249,970.44","1,625,649.23"
24/01/2025,24/01/2025,NEFT DR/GST330686321562/GST PAYMENT/CBIC,TAX792269744074,"41,511.44",-,"1,584,137.79"
24/01/2025,24/01/2025,UPI DR/P2P874957636083/KARAN/P2P TRANSFER,UPI140935725577,440.87,-,"1,583,696.92"
24/01/2025,25/01/2025,NEFT CR/CLT260718728578/ORBIT RETAIL/BULK RECEIPT,CR593932584347,-,"242,054.16","1,825,751.08"
25/01/2025,26/01/2025,RTGS CR/CLT718979124467/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS735925455728,-,"78,060.30","1,903,811.38"
25/01/2025,27/01/2025,NEFT DR/VEN267380936002/WAREHOUSE RENT/VENDOR PAYMENT,NEFT295132280020,"32,976.36",-,"1,870,835.02"
26/01/2025,27/01/2025,UPI DR/UPI174795116716/ZOMATO/MERCHANT PAYMENT,DR137888561446,"6,943.60",-,"1,863,891.42"
27/01/2025,29/01/2025,UPI DR/UPI956815243823/JIO/MERCHANT PAYMENT,DR915302628840,"4,662.07",-,"1,859,229.35"
27/01/2025,29/01/2025,NEFT DR/VEN687780569302/WAREHOUSE RENT/VENDOR PAYMENT,NEFT499448436153,"167,603.33",-,"1,691,626.02"
28/01/2025,28/01/2025,NEFT CR/CLT491660979709/ALPHA TRADERS/BULK RECEIPT,CR187065801012,-,"151,231.20","1,842,857.22"
29/01/2025,29/01/2025,UPI CR/P2P212282580738/ANJALI/P2P RECEIVE,UPI325243058878,-,"18,366.46","1,861,223.68"
29/01/2025,30/01/2025,NEFT CR/CLT580712386980/SKYLOGIC LLP/BULK RECEIPT,CR823505306516,-,"50,849.57","1,912,073.25"
30/01/2025,31/01/2025,RTGS CR/CLT399987638292/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS182573349909,-,"216,330.86","2,128,404.11"
31/01/2025,01/02/2025,NEFT CR/CLT898062905402/ALPHA TRADERS/BULK RECEIPT,CR270687750886,-,"251,150.39","2,379,554.50"
01/02/2025,03/02/2025,UPI CR/P2P633025727047/KARAN/P2P RECEIVE,UPI274267450878,-,"16,412.06","2,395,966.56"
02/02/2025,03/02/2025,NEFT CR/CLT355816094359/SKYLOGIC LLP/BULK RECEIPT,CR891014373304,-,"113,206.94","2,509,173.50"
05/02/2025,06/02/2025,RTGS CR/CLT620665853528/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS848900752241,-,"97,942.86","2,607,116.36"
06/02/2025,06/02/2025,NEFT CR/CLT578413307939/URBAN FOODS/BULK RECEIPT,CR913928599451,-,"276,898.89","2,884,015.25"
07/02/2025,07/02/2025,NEFT DR/VEN233603785415/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT493612390438,"112,404.02",-,"2,771,611.23"
07/02/2025,09/02/2025,NEFT CR/CLT897769447200/ORBIT RETAIL/BULK RECEIPT,CR257291921841,-,"263,564.28","3,035,175.51"
07/02/2025,09/02/2025,NEFT DR/VEN528453718261/WAREHOUSE RENT/VENDOR PAYMENT,NEFT145558566378,"100,555.34",-,"2,934,620.17"
07/02/2025,09/02/2025,UPI DR/P2P962911452598/NEHA/P2P TRANSFER,UPI297287878256,717.61,-,"2,933,902.56"
08/02/2025,09/02/2025,UPI DR/UPI534579781004/ZOMATO/MERCHANT PAYMENT,DR854379401102,"10,842.02",-,"2,923,060.54"
08/02/2025,10/02/2025,UPI DR/UPI113876390279/SWIGGY/MERCHANT PAYMENT,DR342770811568,"9,825.50",-,"2,913,235.04"
08/02/2025,10/02/2025,RTGS CR/CLT841883667728/NEXA INFRA/INVOICE SETTLEMENT,RTGS579733472571,-,"248,509.85","3,161,744.89"
10/02/2025,11/02/2025,NEFT CR/CLT333833158762/ALPHA TRADERS/BULK RECEIPT,CR457855578735,-,"80,623.86","3,242,368.75"
10/02/2025,12/02/2025,NEFT DR/VEN388680194220/PACKAGING HUB/VENDOR PAYMENT,NEFT174507274582,"177,846.75",-,"3,064,522.00"
11/02/2025,12/02/2025,NEFT CR/CLT371063500217/ORBIT RETAIL/BULK RECEIPT,CR437811267614,-,"91,782.37","3,156,304.37"
13/02/2025,13/02/2025,NEFT CR/CLT228585727252/SKYLOGIC LLP/BULK RECEIPT,CR687810536333,-,"98,935.14","3,255,239.51"
13/02/2025,15/02/2025,UPI DR/BIZ501350214424/CITY LOGISTICS/SUPPLIER PAYMENT,DR991314033233,"57,539.74",-,"3,197,699.77"
15/02/2025,15/02/2025,UPI CR/P2P566579759418/ROHAN/P2P RECEIVE,UPI501945148808,-,"23,495.45","3,221,195.22"
15/02/2025,16/02/2025,NEFT CR/CLT459045745701/ALPHA TRADERS/BULK RECEIPT,CR469315771478,-,"114,182.72","3,335,377.94"
15/02/2025,16/02/2025,NEFT DR/VEN238150588725/WAREHOUSE RENT/VENDOR PAYMENT,NEFT662556420581,"19,730.24",-,"3,315,647.70"
15/02/2025,17/02/2025,NEFT DR/VEN213011395738/PACKAGING HUB/VENDOR PAYMENT,NEFT555697992701,"108,246.77",-,"3,207,400.93"
20/02/2025,22/02/2025,NEFT CR/CLT437233357704/NEXA INFRA/BULK RECEIPT,CR656506507825,-,"38,742.22","3,246,143.15"
21/02/2025,22/02/2025,NEFT DR/VEN134394192459/WAREHOUSE RENT/VENDOR PAYMENT,NEFT987730376867,"27,011.76",-,"3,219,131.39"
23/02/2025,24/02/2025,NEFT DR/VEN299912478458/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT821058775289,"147,770.21",-,"3,071,361.18"
23/02/2025,25/02/2025,RTGS CR/CLT324981892336/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS551684478150,-,"72,231.52","3,143,592.70"
24/02/2025,24/02/2025,NEFT DR/GST186364575288/GST PAYMENT/CBIC,TAX749642489366,"20,158.29",-,"3,123,434.41"
24/02/2025,25/02/2025,NEFT DR/VEN692573428469/WAREHOUSE RENT/VENDOR PAYMENT,NEFT507567075437,"68,214.36",-,"3,055,220.05"
24/02/2025,25/02/2025,UPI DR/P2P714356390847/MEERA/P2P TRANSFER,UPI580099175493,"17,430.21",-,"3,037,789.84"
24/02/2025,26/02/2025,NEFT CR/CLT252832002576/SKYLOGIC LLP/BULK RECEIPT,CR453325226025,-,"150,384.02","3,188,173.86"
26/02/2025,28/02/2025,UPI CR/P2P220856764499/RAHUL/P2P RECEIVE,UPI655350894143,-,"7,351.00","3,195,524.86"
28/02/2025,02/03/2025,RTGS CR/CLT999639240830/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS153894180623,-,"53,172.75","3,248,697.61"
02/03/2025,03/03/2025,NEFT CR/CLT700484364994/URBAN FOODS/BULK RECEIPT,CR373426043442,-,"70,123.54","3,318,821.15"
02/03/2025,04/03/2025,UPI DR/P2P574687804451/ROHAN/P2P TRANSFER,UPI255877371643,"1,342.44",-,"3,317,478.71"
03/03/2025,04/03/2025,NEFT CR/CLT274814750970/ALPHA TRADERS/BULK RECEIPT,CR901024252295,-,"142,808.63","3,460,287.34"
04/03/2025,06/03/2025,CASH DEP/CSH680770195224/BRANCH DEPOSIT,CASH923289357097,-,"12,963.85","3,473,251.19"
05/03/2025,05/03/2025,UPI DR/BIZ731064702805/RAWMAT SUPPLY/SUPPLIER PAYMENT,DR494000137662,"58,876.31",-,"3,414,374.88"
05/03/2025,07/03/2025,NEFT CR/CLT235704789561/URBAN FOODS/BULK RECEIPT,CR983176327715,-,"211,696.47","3,626,071.35"
07/03/2025,09/03/2025,UPI DR/UPI852323811754/AMAZON/MERCHANT PAYMENT,DR491326438331,"6,167.85",-,"3,619,903.50"
08/03/2025,09/03/2025,NEFT CR/CLT800315241443/SKYLOGIC LLP/BULK RECEIPT,CR683538395646,-,"186,901.32","3,806,804.82"
08/03/2025,09/03/2025,NEFT CR/CLT181592926175/URBAN FOODS/BULK RECEIPT,CR926649557129,-,"85,737.60","3,892,542.42"
10/03/2025,10/03/2025,UPI DR/BIZ913530067701/PACKAGING HUB/SUPPLIER PAYMENT,DR606104065218,"39,790.08",-,"3,852,752.34"
11/03/2025,13/03/2025,NEFT CR/CLT222338044974/SKYLOGIC LLP/BULK RECEIPT,CR677706182108,-,"205,681.55","4,058,433.89"
11/03/2025,13/03/2025,UPI DR/P2P561143665231/KARAN/P2P TRANSFER,UPI298821532967,"7,133.51",-,"4,051,300.38"
12/03/2025,12/03/2025,CASH DEP/CSH695320723250/BRANCH DEPOSIT,CASH312561372691,-,"30,871.84","4,082,172.22"
12/03/2025,12/03/2025,CASH DEP/CSH949560089988/BRANCH DEPOSIT,CASH442425553105,-,"21,740.74","4,103,912.96"
13/03/2025,14/03/2025,NEFT CR/CLT522286979565/ORBIT RETAIL/BULK RECEIPT,CR254020873379,-,"257,091.00","4,361,003.96"
13/03/2025,15/03/2025,CASH DEP/CSH959732799237/BRANCH DEPOSIT,CASH145337288198,-,"24,122.49","4,385,126.45"
15/03/2025,15/03/2025,CASH DEP/CSH418612384121/BRANCH DEPOSIT,CASH344253911253,-,"7,721.55","4,392,848.00"
15/03/2025,17/03/2025,UPI DR/UPI890994525452/OLA/MERCHANT PAYMENT,DR119177313802,"9,246.04",-,"4,383,601.96"
19/03/2025,19/03/2025,NEFT CR/CLT720207261619/NEXA INFRA/BULK RECEIPT,CR153317852176,-,"228,217.38","4,611,819.34"
19/03/2025,20/03/2025,RTGS CR/CLT971712480838/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS167645968369,-,"105,528.49","4,717,347.83"
21/03/2025,21/03/2025,RTGS CR/CLT590720988466/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS230635092923,-,"207,679.01","4,925,026.84"
22/03/2025,23/03/2025,NEFT CR/CLT187702155618/SKYLOGIC LLP/BULK RECEIPT,CR737711472614,-,"75,826.52","5,000,853.36"
23/03/2025,25/03/2025,RTGS CR/CLT663070438756/URBAN FOODS/INVOICE SETTLEMENT,RTGS533293492198,-,"141,153.30","5,142,006.66"
26/03/2025,27/03/2025,CHRG DR/FEE410144078568/BANK CHARGE,CHG393371002954,368.87,-,"5,141,637.79"
26/03/2025,27/03/2025,NEFT DR/GST123459681990/GST PAYMENT/CBIC,TAX352330822572,"99,829.03",-,"5,041,808.76"
28/03/2025,29/03/2025,RTGS CR/CLT630146683082/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS947188362660,-,"208,085.93","5,249,894.69"
28/03/2025,30/03/2025,RTGS CR/CLT775801518578/URBAN FOODS/INVOICE SETTLEMENT,RTGS313513995768,-,"147,040.13","5,396,934.82"
30/03/2025,01/04/2025,RTGS CR/CLT377618078166/NEXA INFRA/INVOICE SETTLEMENT,RTGS764562479153,-,"241,963.60","5,638,898.42"
30/03/2025,31/03/2025,RTGS CR/CLT826062705821/NEXA INFRA/INVOICE SETTLEMENT,RTGS714125730631,-,"41,419.20","5,680,317.62"
31/03/2025,02/04/2025,UPI DR/UPI394605799091/SWIGGY/MERCHANT PAYMENT,DR368814438265,"1,048.32",-,"5,679,269.30"
31/03/2025,31/03/2025,NEFT CR/CLT305293381802/NEXA INFRA/BULK RECEIPT,CR572802432985,-,"83,545.61","5,762,814.91"
01/04/2025,03/04/2025,UPI DR/UPI990063815089/DMART/MERCHANT PAYMENT,DR993259204349,"11,069.14",-,"5,751,745.77"
02/04/2025,03/04/2025,UPI DR/UPI995462441444/DMART/MERCHANT PAYMENT,DR881739733935,"6,930.03",-,"5,744,815.74"
03/04/2025,05/04/2025,NEFT DR/VEN249261787765/WAREHOUSE RENT/VENDOR PAYMENT,NEFT207792358422,"150,102.22",-,"5,594,713.52"
05/04/2025,05/04/2025,RTGS CR/CLT841225445534/NEXA INFRA/INVOICE SETTLEMENT,RTGS915795396282,-,"213,338.97","5,808,052.49"
06/04/2025,07/04/2025,RTGS CR/CLT288416921195/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS365152704999,-,"140,561.94","5,948,614.43"
06/04/2025,08/04/2025,UPI DR/UPI656780949838/BIGBASKET/MERCHANT PAYMENT,DR870303807105,"2,895.92",-,"5,945,718.51"
11/04/2025,13/04/2025,UPI CR/P2P762813550846/MEERA/P2P RECEIVE,UPI818904315459,-,"10,616.99","5,956,335.50"
13/04/2025,15/04/2025,CASH DEP/CSH422892878386/BRANCH DEPOSIT,CASH916797387393,-,"3,178.70","5,959,514.20"
15/04/2025,15/04/2025,UPI DR/BIZ136412860687/CITY LOGISTICS/SUPPLIER PAYMENT,DR676520076015,"43,274.74",-,"5,916,239.46"
17/04/2025,18/04/2025,CHRG DR/FEE677116967355/BANK CHARGE,CHG678976789759,1.58,-,"5,916,237.88"
18/04/2025,20/04/2025,RTGS CR/CLT307513934966/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS268652273781,-,"77,435.37","5,993,673.25"
19/04/2025,21/04/2025,UPI DR/UPI268734643739/APOLLO PHARMACY/MERCHANT PAYMENT,DR815909149701,"7,377.26",-,"5,986,295.99"
20/04/2025,21/04/2025,NEFT DR/VEN239472543313/CITY LOGISTICS/VENDOR PAYMENT,NEFT877985712513,"150,276.69",-,"5,836,019.30"
20/04/2025,22/04/2025,NEFT DR/VEN726532008707/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT896666163515,"159,113.46",-,"5,676,905.84"
22/04/2025,22/04/2025,NEFT CR/CLT997728997859/NEXA INFRA/BULK RECEIPT,CR507847318931,-,"240,271.57","5,917,177.41"
22/04/2025,22/04/2025,RTGS CR/CLT795002915957/NEXA INFRA/INVOICE SETTLEMENT,RTGS939656988484,-,"243,795.84","6,160,973.25"
22/04/2025,23/04/2025,UPI DR/BIZ300072644543/PACKAGING HUB/SUPPLIER PAYMENT,DR721152297867,"28,529.63",-,"6,132,443.62"
24/04/2025,25/04/2025,NEFT DR/GST827533220662/GST PAYMENT/CBIC,TAX610675498858,"119,363.44",-,"6,013,080.18"
25/04/2025,27/04/2025,NEFT DR/VEN899824992257/CITY LOGISTICS/VENDOR PAYMENT,NEFT102816654461,"37,170.65",-,"5,975,909.53"
26/04/2025,27/04/2025,NEFT DR/VEN946481690584/WAREHOUSE RENT/VENDOR PAYMENT,NEFT421563382850,"90,773.55",-,"5,885,135.98"
26/04/2025,28/04/2025,NEFT DR/VEN157084135031/PACKAGING HUB/VENDOR PAYMENT,NEFT427981922225,"33,320.24",-,"5,851,815.74"
29/04/2025,01/05/2025,CASH DEP/CSH163070118401/BRANCH DEPOSIT,CASH761476794933,-,"12,429.56","5,864,245.30"
02/05/2025,02/05/2025,RTGS CR/CLT564853933353/SKYLOGIC LLP/INVOICE SETTLEMENT,RTGS403086495272,-,"72,533.66","5,936,778.96"
03/05/2025,05/05/2025,UPI DR/UPI525668931030/BIGBASKET/MERCHANT PAYMENT,DR110201074388,"10,173.83",-,"5,926,605.13"
03/05/2025,05/05/2025,UPI DR/BIZ969474578789/PRINT HOUSE/SUPPLIER PAYMENT,DR229080182227,"78,406.38",-,"5,848,198.75"
04/05/2025,04/05/2025,NEFT DR/VEN602946082659/PACKAGING HUB/VENDOR PAYMENT,NEFT373650028012,"129,536.95",-,"5,718,661.80"
04/05/2025,05/05/2025,CHRG DR/FEE872930602093/BANK CHARGE,CHG350593255528,165.58,-,"5,718,496.22"
05/05/2025,07/05/2025,UPI DR/BIZ601811842737/WAREHOUSE RENT/SUPPLIER PAYMENT,DR381005832668,"7,863.92",-,"5,710,632.30"
06/05/2025,07/05/2025,CHRG DR/FEE649653900962/BANK CHARGE,CHG596491937250,424.21,-,"5,710,208.09"
07/05/2025,07/05/2025,RTGS CR/CLT968004112850/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS538952614511,-,"135,333.34","5,845,541.43"
07/05/2025,08/05/2025,RTGS CR/CLT816792833242/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS451755854361,-,"63,854.55","5,909,395.98"
07/05/2025,09/05/2025,NEFT DR/VEN420009845953/PRINT HOUSE/VENDOR PAYMENT,NEFT218558498110,"179,921.38",-,"5,729,474.60"
07/05/2025,09/05/2025,RTGS CR/CLT267858691223/URBAN FOODS/INVOICE SETTLEMENT,RTGS134707202986,-,"219,701.50","5,949,176.10"
08/05/2025,10/05/2025,NEFT CR/CLT963158350327/ORBIT RETAIL/BULK RECEIPT,CR180395071575,-,"186,782.22","6,135,958.32"
10/05/2025,12/05/2025,NEFT DR/VEN633322424866/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT681839295946,"85,317.61",-,"6,050,640.71"
11/05/2025,13/05/2025,UPI DR/P2P284068629820/VIKAS/P2P TRANSFER,UPI642317980693,"7,440.50",-,"6,043,200.21"
13/05/2025,13/05/2025,UPI CR/P2P393936696594/SNEHA/P2P RECEIVE,UPI410324203013,-,"20,896.88","6,064,097.09"
13/05/2025,14/05/2025,CHRG DR/FEE718552020334/BANK CHARGE,CHG177395805472,376.55,-,"6,063,720.54"
13/05/2025,14/05/2025,NEFT CR/CLT676877245892/URBAN FOODS/BULK RECEIPT,CR753864787228,-,"99,125.82","6,162,846.36"
13/05/2025,15/05/2025,NEFT CR/CLT981441454528/ALPHA TRADERS/BULK RECEIPT,CR438120906327,-,"235,387.18","6,398,233.54"
16/05/2025,17/05/2025,NEFT CR/CLT768539041896/SKYLOGIC LLP/BULK RECEIPT,CR889061344096,-,"213,818.38","6,612,051.92"
16/05/2025,17/05/2025,UPI DR/BIZ502224914305/PACKAGING HUB/SUPPLIER PAYMENT,DR845121350824,"35,075.38",-,"6,576,976.54"
17/05/2025,17/05/2025,UPI DR/P2P302697914087/ANJALI/P2P TRANSFER,UPI109978001657,"8,427.83",-,"6,568,548.71"
17/05/2025,18/05/2025,UPI CR/P2P741855549584/SNEHA/P2P RECEIVE,UPI539257852826,-,"24,743.44","6,593,292.15"
19/05/2025,19/05/2025,NEFT CR/CLT538744513100/ALPHA TRADERS/BULK RECEIPT,CR311185244452,-,"263,372.97","6,856,665.12"
19/05/2025,20/05/2025,CASH DEP/CSH193324518942/BRANCH DEPOSIT,CASH111892102608,-,"37,885.69","6,894,550.81"
20/05/2025,20/05/2025,NEFT CR/CLT346455266211/ALPHA TRADERS/BULK RECEIPT,CR717741920190,-,"35,676.59","6,930,227.40"
20/05/2025,21/05/2025,NEFT CR/CLT900048963005/URBAN FOODS/BULK RECEIPT,CR906127605955,-,"181,656.23","7,111,883.63"
21/05/2025,21/05/2025,NEFT DR/VEN675609795512/PRINT HOUSE/VENDOR PAYMENT,NEFT962875006568,"141,819.77",-,"6,970,063.86"
21/05/2025,21/05/2025,RTGS CR/CLT112742972403/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS340366576548,-,"221,001.53","7,191,065.39"
21/05/2025,22/05/2025,UPI CR/P2P212544870422/SNEHA/P2P RECEIVE,UPI763668649746,-,"4,825.23","7,195,890.62"
21/05/2025,23/05/2025,UPI DR/UPI280706801169/ZOMATO/MERCHANT PAYMENT,DR867549314214,"6,603.36",-,"7,189,287.26"
22/05/2025,22/05/2025,NEFT DR/GST694175797121/GST PAYMENT/CBIC,TAX231884818093,"97,763.33",-,"7,091,523.93"
22/05/2025,24/05/2025,UPI DR/BIZ684097458556/RAWMAT SUPPLY/SUPPLIER PAYMENT,DR694115987851,"29,820.39",-,"7,061,703.54"
23/05/2025,25/05/2025,UPI DR/BIZ479041228460/RAWMAT SUPPLY/SUPPLIER PAYMENT,DR772107831056,"10,904.58",-,"7,050,798.96"
24/05/2025,25/05/2025,NEFT CR/CLT608994265733/SKYLOGIC LLP/BULK RECEIPT,CR766901705087,-,"49,090.06","7,099,889.02"
25/05/2025,26/05/2025,RTGS CR/CLT589281583990/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS206998041120,-,"185,089.50","7,284,978.52"
26/05/2025,26/05/2025,UPI DR/UPI709574008345/AIRTEL/MERCHANT PAYMENT,DR539640095934,"4,939.52",-,"7,280,039.00"
26/05/2025,28/05/2025,RTGS CR/CLT519999658394/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS604367395749,-,"56,991.31","7,337,030.31"
27/05/2025,28/05/2025,NEFT CR/CLT534774652768/SKYLOGIC LLP/BULK RECEIPT,CR500405279768,-,"117,459.19","7,454,489.50"
27/05/2025,29/05/2025,UPI DR/UPI324231499176/APOLLO PHARMACY/MERCHANT PAYMENT,DR807812850831,"7,014.38",-,"7,447,475.12"
30/05/2025,31/05/2025,NEFT CR/CLT680392464947/ALPHA TRADERS/BULK RECEIPT,CR370729278802,-,"228,610.74","7,676,085.86"
31/05/2025,02/06/2025,NEFT DR/VEN675144664963/PACKAGING HUB/VENDOR PAYMENT,NEFT987471265221,"98,994.63",-,"7,577,091.23"
01/06/2025,01/06/2025,RTGS CR/CLT221354758948/NEXA INFRA/INVOICE SETTLEMENT,RTGS364656319512,-,"232,281.08","7,809,372.31"
01/06/2025,02/06/2025,UPI DR/UPI871243772851/ZOMATO/MERCHANT PAYMENT,DR859841342460,"4,457.37",-,"7,804,914.94"
03/06/2025,03/06/2025,CASH DEP/CSH283576838013/BRANCH DEPOSIT,CASH824021961901,-,"2,379.43","7,807,294.37"
03/06/2025,05/06/2025,NEFT CR/CLT297279856012/URBAN FOODS/BULK RECEIPT,CR422055773329,-,"38,582.18","7,845,876.55"
04/06/2025,04/06/2025,CASH DEP/CSH700852326656/BRANCH DEPOSIT,CASH793622972149,-,"15,373.53","7,861,250.08"
05/06/2025,05/06/2025,NEFT CR/CLT568558306044/SKYLOGIC LLP/BULK RECEIPT,CR173476573150,-,"255,861.67","8,117,111.75"
06/06/2025,06/06/2025,CASH DEP/CSH965592016134/BRANCH DEPOSIT,CASH363946850217,-,"35,789.92","8,152,901.67"
07/06/2025,08/06/2025,CASH DEP/CSH780723949176/BRANCH DEPOSIT,CASH389439861093,-,"22,930.18","8,175,831.85"
10/06/2025,11/06/2025,UPI DR/P2P172663808949/KARAN/P2P TRANSFER,UPI243848302352,"3,393.14",-,"8,172,438.71"
11/06/2025,12/06/2025,NEFT DR/VEN196552313060/CITY LOGISTICS/VENDOR PAYMENT,NEFT206482501314,"42,012.02",-,"8,130,426.69"
11/06/2025,13/06/2025,RTGS CR/CLT253745839415/ORBIT RETAIL/INVOICE SETTLEMENT,RTGS987344314809,-,"97,210.86","8,227,637.55"
12/06/2025,13/06/2025,RTGS CR/CLT868316808597/ALPHA TRADERS/INVOICE SETTLEMENT,RTGS567001666736,-,"101,482.34","8,329,119.89"
12/06/2025,14/06/2025,CHRG DR/FEE427651766034/BANK CHARGE,CHG400196080234,323.50,-,"8,328,796.39"
13/06/2025,15/06/2025,UPI DR/UPI138177022517/JIO/MERCHANT PAYMENT,DR460297239879,"1,109.44",-,"8,327,686.95"
16/06/2025,18/06/2025,NEFT DR/VEN446104876044/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT227016103785,"58,555.53",-,"8,269,131.42"
17/06/2025,19/06/2025,RTGS CR/CLT959822604670/URBAN FOODS/INVOICE SETTLEMENT,RTGS779088643747,-,"235,598.45","8,504,729.87"
18/06/2025,19/06/2025,RTGS CR/CLT172946040046/NEXA INFRA/INVOICE SETTLEMENT,RTGS248694111326,-,"75,549.64","8,580,279.51"
18/06/2025,20/06/2025,CASH DEP/CSH237953661588/BRANCH DEPOSIT,CASH781545674336,-,"33,617.35","8,613,896.86"
18/06/2025,20/06/2025,NEFT DR/VEN856417841719/RAWMAT SUPPLY/VENDOR PAYMENT,NEFT967728419764,"63,309.06",-,"8,550,587.80"
20/06/2025,22/06/2025,NEFT DR/VEN800663559306/CITY LOGISTICS/VENDOR PAYMENT,NEFT982515318717,"44,646.55",-,"8,505,941.25"
21/06/2025,21/06/2025,UPI DR/BIZ917178080261/WAREHOUSE RENT/SUPPLIER PAYMENT,DR149756809937,"80,849.81",-,"8,425,091.44"
21/06/2025,22/06/2025,NEFT DR/GST354625666741/GST PAYMENT/CBIC,TAX262613739030,"23,834.01",-,"8,401,257.43"
28/06/2025,29/06/2025,CHRG DR/FEE278743281251/BANK CHARGE,CHG371947716426,439.64,-,"8,400,817.79"
28/06/2025,30/06/2025,UPI DR/BIZ177588040393/PACKAGING HUB/SUPPLIER PAYMENT,DR702785127987,"27,428.93",-,"8,373,388.86"
30/06/2025,01/07/2025,UPI DR/P2P360621534733/ROHAN/P2P TRANSFER,UPI762397158312,"10,684.71",-,"8,362,704.15"
01/07/2025,02/07/2025,NEFT DR/VEN736737446545/PACKAGING HUB/VENDOR PAYMENT,NEFT222381168692,"120,868.50",-,"8,241,835.65"
