value_date,post_date,details,ref_no,debit,credit,balance
20/02/2025,20/02/2025,UPI DR/P2P260619988891/ANJALI/P2P TRANSFER,UPI655047944740,"9,054.06",-,"639,780.09"
23/02/2025,23/02/2025,NEFT CR/INV277389780421/NEXA INFRA/PROJECT CREDIT,CR183486950100,-,"90,383.07","730,163.15"
23/02/2025,25/02/2025,NEFT CR/INV387282972559/ALPHA TRADERS/PROJECT CREDIT,CR459913359492,-,"77,898.59","808,061.74"
23/02/2025,25/02/2025,UPI DR/UPI440286523193/DMART/MERCHANT PAYMENT,DR836156504942,"6,969.63",-,"801,092.11"
24/02/2025,25/02/2025,UPI DR/UPI995796083105/ZOMATO/MERCHANT PAYMENT,DR265799821823,"2,681.11",-,"798,411.00"
24/02/2025,26/02/2025,UPI DR/P2P414443811950/ROHAN/P2P TRANSFER,UPI648315115010,"18,605.34",-,"779,805.66"
25/02/2025,26/02/2025,CASH DEP/CSH176181031534/BRANCH DEPOSIT,CASH250141652619,-,"39,918.86","819,724.52"
25/02/2025,26/02/2025,NEFT CR/INV406614711903/SKYLOGIC LLP/PROJECT CREDIT,CR914045051199,-,"33,576.23","853,300.75"
25/02/2025,27/02/2025,CASH DEP/CSH145630155294/BRANCH DEPOSIT,CASH876558699338,-,"2,695.09","855,995.83"
25/02/2025,27/02/2025,NEFT CR/INV457091062636/URBAN FOODS/PROJECT CREDIT,CR838101744199,-,"104,713.83","960,709.67"
25/02/2025,27/02/2025,UPI DR/UPI558444251341/MEDPLUS/MERCHANT PAYMENT,DR584108378152,"3,166.52",-,"957,543.15"
26/02/2025,26/02/2025,UPI DR/P2P670642162938/KARAN/P2P TRANSFER,UPI663955522412,"5,132.01",-,"952,411.14"
02/03/2025,02/03/2025,UPI DR/UPI392064169541/APOLLO PHARMACY/MERCHANT PAYMENT,DR917362376134,"4,392.25",-,"948,018.89"
08/03/2025,09/03/2025,NEFT CR/INV514732842779/SKYLOGIC LLP/PROJECT CREDIT,CR257855841848,-,"90,591.89","1,038,610.78"
10/03/2025,12/03/2025,UPI DR/UPI355299064487/APOLLO PHARMACY/MERCHANT PAYMENT,DR320660510909,"11,881.03",-,"1,026,729.75"
11/03/2025,13/03/2025,CHRG DR/FEE161950536752/BANK CHARGE,CHG654817093986,430.36,-,"1,026,299.39"
12/03/2025,14/03/2025,NEFT CR/INV342541773696/SKYLOGIC LLP/PROJECT CREDIT,CR528848327661,-,"81,909.92","1,108,209.31"
12/03/2025,14/03/2025,NEFT CR/INV318156197520/ALPHA TRADERS/PROJECT PAYMENT,NEFT478609924957,-,"84,377.81","1,192,587.12"
13/03/2025,14/03/2025,NEFT CR/INV785731068104/ORBIT RETAIL/PROJECT CREDIT,CR394281089663,-,"25,495.13","1,218,082.25"
13/03/2025,14/03/2025,UPI DR/UPI280486227025/AIRTEL/MERCHANT PAYMENT,DR270452859545,"3,309.39",-,"1,214,772.86"
15/03/2025,15/03/2025,NEFT CR/INV239048358215/NEXA INFRA/PROJECT PAYMENT,NEFT654643735254,-,"17,159.80","1,231,932.67"
15/03/2025,17/03/2025,UPI DR/UPI418585058688/DMART/MERCHANT PAYMENT,DR274610149008,"5,358.20",-,"1,226,574.47"
16/03/2025,18/03/2025,CASH DEP/CSH903031634923/BRANCH DEPOSIT,CASH155070683242,-,"21,804.22","1,248,378.68"
18/03/2025,19/03/2025,UPI DR/UPI190318462599/SPOTIFY/MERCHANT PAYMENT,DR186918740487,"8,957.91",-,"1,239,420.77"
19/03/2025,21/03/2025,NEFT CR/INV628444883867/ORBIT RETAIL/PROJECT CREDIT,CR691337465367,-,"97,141.49","1,336,562.26"
22/03/2025,23/03/2025,CASH DEP/CSH908695825627/BRANCH DEPOSIT,CASH454016138273,-,"2,331.37","1,338,893.62"
23/03/2025,23/03/2025,NEFT DR/TRF827892463316/ACCOUNT TRANSFER,NEFT786904829871,"33,641.24",-,"1,305,252.38"
24/03/2025,24/03/2025,UPI DR/UPI125500990893/SPOTIFY/MERCHANT PAYMENT,DR873174274168,"2,682.05",-,"1,302,570.33"
24/03/2025,25/03/2025,NEFT CR/INV332599719287/SKYLOGIC LLP/PROJECT PAYMENT,NEFT414869491635,-,"31,918.24","1,334,488.57"
25/03/2025,26/03/2025,UPI DR/UPI525601220318/SPOTIFY/MERCHANT PAYMENT,DR280450456871,"7,453.41",-,"1,327,035.16"
25/03/2025,27/03/2025,NEFT CR/INV595281381787/NEXA INFRA/PROJECT PAYMENT,NEFT838578329311,-,"55,771.20","1,382,806.36"
27/03/2025,28/03/2025,NEFT CR/INV229942729709/NEXA INFRA/PROJECT CREDIT,CR149903502787,-,"10,444.04","1,393,250.40"
28/03/2025,28/03/2025,UPI DR/UPI501827212189/BIGBASKET/MERCHANT PAYMENT,DR969708077988,"9,255.74",-,"1,383,994.66"
28/03/2025,30/03/2025,UPI CR/P2P863119292468/PRIYA/P2P RECEIVE,UPI270841096633,-,"14,512.74","1,398,507.40"
29/03/2025,29/03/2025,UPI DR/P2P981234835530/PRIYA/P2P TRANSFER,UPI436420586876,"15,698.55",-,"1,382,808.85"
29/03/2025,30/03/2025,UPI CR/P2P535468354739/ROHAN/P2P RECEIVE,UPI585823111141,-,"29,797.71","1,412,606.56"
29/03/2025,31/03/2025,CHRG DR/FEE920729812773/BANK CHARGE,CHG297659807089,44.13,-,"1,412,562.43"
30/03/2025,01/04/2025,CASH DEP/CSH773091424024/BRANCH DEPOSIT,CASH152574501672,-,"15,574.11","1,428,136.54"
30/03/2025,01/04/2025,NEFT CR/INV274598133991/URBAN FOODS/PROJECT CREDIT,CR398506934624,-,"38,080.81","1,466,217.36"
03/04/2025,05/04/2025,UPI DR/P2P658282293780/PRIYA/P2P TRANSFER,UPI906991450632,"9,413.93",-,"1,456,803.43"
04/04/2025,05/04/2025,UPI DR/UPI841221893384/SPOTIFY/MERCHANT PAYMENT,DR236888466212,"5,959.77",-,"1,450,843.66"
04/04/2025,05/04/2025,UPI DR/UPI464933339092/BIGBASKET/MERCHANT PAYMENT,DR812456506199,"9,790.32",-,"1,441,053.34"
04/04/2025,05/04/2025,NEFT DR/TRF168669118950/ACCOUNT TRANSFER,NEFT884890626173,"7,911.03",-,"1,433,142.31"
05/04/2025,06/04/2025,NEFT DR/TRF541634696561/ACCOUNT TRANSFER,NEFT922507816347,"26,641.21",-,"1,406,501.10"
06/04/2025,06/04/2025,NEFT CR/INV428337589773/URBAN FOODS/PROJECT CREDIT,CR446938921098,-,"45,748.15","1,452,249.25"
06/04/2025,07/04/2025,UPI CR/P2P581508589002/SNEHA/P2P RECEIVE,UPI827222476112,-,"14,158.48","1,466,407.73"
09/04/2025,10/04/2025,NEFT CR/INV531972828421/SKYLOGIC LLP/PROJECT CREDIT,CR349561466921,-,"59,941.70","1,526,349.43"
10/04/2025,11/04/2025,UPI DR/P2P457127245235/ROHAN/P2P TRANSFER,UPI630059297148,"6,610.98",-,"1,519,738.45"
11/04/2025,11/04/2025,NEFT CR/INV889914763473/URBAN FOODS/PROJECT CREDIT,CR235870152534,-,"52,851.11","1,572,589.56"
11/04/2025,11/04/2025,UPI DR/UPI948360997860/DMART/MERCHANT PAYMENT,DR351860494538,"2,138.54",-,"1,570,451.02"
14/04/2025,16/04/2025,NEFT CR/INV680181205476/URBAN FOODS/PROJECT PAYMENT,NEFT576747777470,-,"59,194.25","1,629,645.27"
15/04/2025,17/04/2025,UPI DR/UPI152802657558/JIO/MERCHANT PAYMENT,DR383150048422,"3,025.73",-,"1,626,619.54"
16/04/2025,18/04/2025,NEFT DR/TRF335465092476/ACCOUNT TRANSFER,NEFT781255991229,"48,120.07",-,"1,578,499.47"
20/04/2025,22/04/2025,UPI DR/P2P733656953529/ROHAN/P2P TRANSFER,UPI606345110776,"4,588.64",-,"1,573,910.83"
21/04/2025,23/04/2025,NEFT CR/INV439430223803/SKYLOGIC LLP/PROJECT CREDIT,CR514470497127,-,"40,332.35","1,614,243.18"
22/04/2025,22/04/2025,UPI DR/UPI465417093131/AMAZON/MERCHANT PAYMENT,DR594154288740,"9,086.09",-,"1,605,157.09"
25/04/2025,27/04/2025,NEFT DR/TRF248162294484/ACCOUNT TRANSFER,NEFT563423285874,"24,662.19",-,"1,580,494.90"
26/04/2025,26/04/2025,CASH DEP/CSH852317814677/BRANCH DEPOSIT,CASH819228300748,-,"24,287.62","1,604,782.52"
27/04/2025,27/04/2025,UPI DR/P2P501623479827/RAHUL/P2P TRANSFER,UPI229832235431,"19,922.87",-,"1,584,859.65"
28/04/2025,29/04/2025,UPI DR/P2P443289577875/NEHA/P2P TRANSFER,UPI443496853419,"11,745.68",-,"1,573,113.97"
29/04/2025,01/05/2025,NEFT CR/INV576190578085/URBAN FOODS/PROJECT CREDIT,CR434603333472,-,"90,463.42","1,663,577.40"
29/04/2025,30/04/2025,CASH DEP/CSH104649340124/BRANCH DEPOSIT,CASH428203404187,-,"26,772.11","1,690,349.51"
29/04/2025,30/04/2025,CHRG DR/FEE627225684906/BANK CHARGE,CHG380483754079,69.88,-,"1,690,279.63"
30/04/2025,02/05/2025,CHRG DR/FEE348535459790/BANK CHARGE,CHG732549473576,153.15,-,"1,690,126.48"
30/04/2025,02/05/2025,NEFT CR/INV432255199512/SKYLOGIC LLP/PROJECT CREDIT,CR399720650216,-,"34,800.51","1,724,926.99"
01/05/2025,02/05/2025,UPI DR/UPI875709233733/APOLLO PHARMACY/MERCHANT PAYMENT,DR451126898348,"1,978.42",-,"1,722,948.57"
01/05/2025,03/05/2025,UPI DR/UPI461586692045/BOOKMYSHOW/MERCHANT PAYMENT,DR695518083572,"10,665.65",-,"1,712,282.92"
01/05/2025,03/05/2025,UPI DR/UPI953348187331/SPOTIFY/MERCHANT PAYMENT,DR900642803041,"1,169.84",-,"1,711,113.08"
03/05/2025,03/05/2025,NEFT CR/INV786689978190/URBAN FOODS/PROJECT CREDIT,CR931288496246,-,"91,992.17","1,803,105.24"
03/05/2025,04/05/2025,NEFT CR/INV847580934710/ALPHA TRADERS/PROJECT PAYMENT,NEFT450689278912,-,"79,552.29","1,882,657.54"
03/05/2025,05/05/2025,UPI DR/UPI543397241580/OLA/MERCHANT PAYMENT,DR272802473453,"9,843.71",-,"1,872,813.83"
03/05/2025,05/05/2025,UPI CR/P2P391664942012/SNEHA/P2P RECEIVE,UPI824555569969,-,"9,710.89","1,882,524.72"
04/05/2025,06/05/2025,NEFT DR/TRF859446425290/ACCOUNT TRANSFER,NEFT768685276544,"12,132.32",-,"1,870,392.40"
09/05/2025,09/05/2025,UPI DR/UPI770735542075/JIO/MERCHANT PAYMENT,DR458896525513,"5,490.93",-,"1,864,901.47"
09/05/2025,09/05/2025,UPI CR/P2P220840030294/AMAN/P2P RECEIVE,UPI532879099124,-,"5,083.02","1,869,984.49"
09/05/2025,11/05/2025,CASH DEP/CSH299481023484/BRANCH DEPOSIT,CASH942291500274,-,"33,795.06","1,903,779.55"
11/05/2025,13/05/2025,UPI CR/P2P851428226913/NEHA/P2P RECEIVE,UPI593947887466,-,"16,188.00","1,919,967.55"
12/05/2025,14/05/2025,NEFT DR/TRF917269415322/ACCOUNT TRANSFER,NEFT571515946395,"32,757.44",-,"1,887,210.11"
13/05/2025,13/05/2025,UPI DR/UPI344932680915/JIO/MERCHANT PAYMENT,DR865833890206,"4,090.48",-,"1,883,119.63"
14/05/2025,14/05/2025,CASH DEP/CSH113411514512/BRANCH DEPOSIT,CASH229208563748,-,"13,846.72","1,896,966.34"
14/05/2025,15/05/2025,NEFT CR/INV204816147898/ALPHA TRADERS/PROJECT CREDIT,CR898459925829,-,"11,572.66","1,908,539.00"
14/05/2025,15/05/2025,UPI DR/UPI103968517103/AMAZON/MERCHANT PAYMENT,DR431973909394,"7,861.39",-,"1,900,677.61"
16/05/2025,17/05/2025,UPI CR/P2P586517134064/RAHUL/P2P RECEIVE,UPI383507837552,-,"26,707.23","1,927,384.85"
17/05/2025,17/05/2025,UPI DR/UPI946284790721/UBER/MERCHANT PAYMENT,DR107984951061,"8,193.84",-,"1,919,191.01"
17/05/2025,18/05/2025,UPI DR/UPI688656461756/SPOTIFY/MERCHANT PAYMENT,DR211752421607,"1,028.94",-,"1,918,162.07"
17/05/2025,18/05/2025,UPI DR/UPI379362103486/DMART/MERCHANT PAYMENT,DR954629715116,"6,997.34",-,"1,911,164.73"
19/05/2025,19/05/2025,NEFT CR/INV439993259729/SKYLOGIC LLP/PROJECT CREDIT,CR316129108651,-,"8,778.77","1,919,943.49"
22/05/2025,22/05/2025,NEFT CR/INV373190597506/ORBIT RETAIL/PROJECT CREDIT,CR589708426481,-,"18,267.17","1,938,210.66"
22/05/2025,24/05/2025,UPI DR/P2P124118227468/ANJALI/P2P TRANSFER,UPI313893606816,"23,953.27",-,"1,914,257.39"
23/05/2025,23/05/2025,NEFT DR/TRF759815357349/ACCOUNT TRANSFER,NEFT428180747524,"29,720.21",-,"1,884,537.18"
23/05/2025,23/05/2025,UPI DR/P2P302123733406/RAHUL/P2P TRANSFER,UPI843862706655,"14,259.82",-,"1,870,277.36"
24/05/2025,26/05/2025,NEFT DR/TRF787842768576/ACCOUNT TRANSFER,NEFT754303939078,"6,192.26",-,"1,864,085.10"
26/05/2025,27/05/2025,UPI DR/UPI143534760367/SPOTIFY/MERCHANT PAYMENT,DR850611417137,"9,215.31",-,"1,854,869.79"
28/05/2025,29/05/2025,NEFT CR/INV663199324724/URBAN FOODS/PROJECT CREDIT,CR904762462143,-,"42,501.22","1,897,371.01"
29/05/2025,29/05/2025,UPI DR/P2P369942179892/RAHUL/P2P TRANSFER,UPI345369626322,"17,909.36",-,"1,879,461.65"
01/06/2025,02/06/2025,UPI DR/UPI335652978155/ZOMATO/MERCHANT PAYMENT,DR673726735413,"6,850.57",-,"1,872,611.08"
01/06/2025,03/06/2025,CASH DEP/CSH964534300786/BRANCH DEPOSIT,CASH289320851716,-,"15,153.94","1,887,765.01"
03/06/2025,03/06/2025,UPI DR/P2P562752040591/MEERA/P2P TRANSFER,UPI305798511554,"24,418.23",-,"1,863,346.78"
04/06/2025,05/06/2025,NEFT CR/INV345202960227/URBAN FOODS/PROJECT PAYMENT,NEFT889297238326,-,"18,479.23","1,881,826.01"
04/06/2025,05/06/2025,UPI CR/P2P489822480834/PRIYA/P2P RECEIVE,UPI787002674703,-,"15,988.56","1,897,814.57"
08/06/2025,09/06/2025,UPI DR/UPI485541072602/APOLLO PHARMACY/MERCHANT PAYMENT,DR184901955792,"1,638.09",-,"1,896,176.48"
11/06/2025,11/06/2025,CHRG DR/FEE601873270785/BANK CHARGE,CHG140064588998,177.19,-,"1,895,999.29"
13/06/2025,15/06/2025,UPI DR/UPI976168892520/BOOKMYSHOW/MERCHANT PAYMENT,DR776921111439,"9,489.21",-,"1,886,510.08"
14/06/2025,14/06/2025,NEFT CR/INV471975244911/SKYLOGIC LLP/PROJECT CREDIT,CR882032408958,-,"37,121.51","1,923,631.60"
16/06/2025,16/06/2025,CHRG DR/FEE437928060195/BANK CHARGE,CHG374089163866,397.86,-,"1,923,233.74"
16/06/2025,17/06/2025,UPI DR/UPI530629657035/SPOTIFY/MERCHANT PAYMENT,DR597769302554,"5,962.91",-,"1,917,270.83"
17/06/2025,19/06/2025,UPI DR/UPI447599147597/AIRTEL/MERCHANT PAYMENT,DR825443713695,"11,956.44",-,"1,905,314.39"
18/06/2025,20/06/2025,UPI DR/UPI980543283259/DMART/MERCHANT PAYMENT,DR388269957191,"9,652.23",-,"1,895,662.16"
19/06/2025,20/06/2025,NEFT CR/INV863461488645/ORBIT RETAIL/PROJECT CREDIT,CR533882536080,-,"32,808.96","1,928,471.12"
19/06/2025,20/06/2025,UPI DR/UPI926619831948/ZOMATO/MERCHANT PAYMENT,DR357124482329,"4,351.93",-,"1,924,119.19"
20/06/2025,22/06/2025,UPI CR/P2P135698340016/ANJALI/P2P RECEIVE,UPI977548867847,-,519.27,"1,924,638.45"
22/06/2025,22/06/2025,CHRG DR/FEE715753093354/BANK CHARGE,CHG822051922027,382.91,-,"1,924,255.54"
23/06/2025,25/06/2025,NEFT CR/INV759530519317/SKYLOGIC LLP/PROJECT PAYMENT,NEFT839893095343,-,"67,893.64","1,992,149.18"
25/06/2025,25/06/2025,NEFT CR/INV539313637121/SKYLOGIC LLP/PROJECT CREDIT,CR386223094773,-,"19,734.82","2,011,884.01"
26/06/2025,27/06/2025,NEFT CR/INV981403357123/SKYLOGIC LLP/PROJECT PAYMENT,NEFT784693289501,-,"74,443.65","2,086,327.65"
27/06/2025,27/06/2025,NEFT CR/INV835314180611/URBAN FOODS/PROJECT CREDIT,CR579035277608,-,"102,676.89","2,189,004.54"
27/06/2025,28/06/2025,CHRG DR/FEE877678847961/BANK CHARGE,CHG177221971813,138.83,-,"2,188,865.71"
29/06/2025,01/07/2025,CASH DEP/CSH610289765076/BRANCH DEPOSIT,CASH109116753969,-,"29,067.06","2,217,932.76"
01/07/2025,01/07/2025,UPI DR/UPI810349319172/SPOTIFY/MERCHANT PAYMENT,DR650935333240,"6,165.33",-,"2,211,767.43"
04/07/2025,06/07/2025,UPI CR/P2P147801140935/ROHAN/P2P RECEIVE,UPI180731088743,-,"22,996.92","2,234,764.36"
06/07/2025,06/07/2025,NEFT DR/TRF792332859054/ACCOUNT TRANSFER,NEFT863773830396,"19,086.05",-,"2,215,678.31"
07/07/2025,09/07/2025,CASH DEP/CSH894645598447/BRANCH DEPOSIT,CASH795518155921,-,"38,521.34","2,254,199.65"
09/07/2025,09/07/2025,UPI CR/P2P498744337514/ROHAN/P2P RECEIVE,UPI545474202489,-,"2,779.02","2,256,978.67"
11/07/2025,11/07/2025,UPI DR/UPI178057730461/ZOMATO/MERCHANT PAYMENT,DR385249990635,"2,957.69",-,"2,254,020.98"
11/07/2025,12/07/2025,NEFT DR/TRF711363222762/ACCOUNT TRANSFER,NEFT275083943006,"29,210.42",-,"2,224,810.56"
11/07/2025,12/07/2025,UPI DR/P2P966941311477/SNEHA/P2P TRANSFER,UPI979499506296,"12,583.09",-,"2,212,227.47"
11/07/2025,13/07/2025,UPI DR/P2P496880481422/SNEHA/P2P TRANSFER,UPI522916938860,"23,253.75",-,"2,188,973.72"
12/07/2025,14/07/2025,UPI CR/P2P348152314969/VIKAS/P2P RECEIVE,UPI608208333949,-,"6,393.61","2,195,367.33"
15/07/2025,15/07/2025,NEFT CR/INV623421200049/ALPHA TRADERS/PROJECT PAYMENT,NEFT818545118676,-,"69,004.60","2,264,371.93"
19/07/2025,19/07/2025,UPI CR/P2P209382022700/PRIYA/P2P RECEIVE,UPI828068161949,-,"36,222.00","2,300,593.93"
24/07/2025,24/07/2025,UPI DR/UPI222907783081/SPOTIFY/MERCHANT PAYMENT,DR604003343999,"8,897.75",-,"2,291,696.18"
24/07/2025,25/07/2025,CHRG DR/FEE781462021167/BANK CHARGE,CHG809906104108,419.81,-,"2,291,276.37"
26/07/2025,28/07/2025,NEFT DR/TRF205942767597/ACCOUNT TRANSFER,NEFT121871214147,"4,581.69",-,"2,286,694.68"
27/07/2025,29/07/2025,NEFT CR/INV207223976515/ALPHA TRADERS/PROJECT CREDIT,CR523988843606,-,"15,114.36","2,301,809.04"
28/07/2025,29/07/2025,CASH DEP/CSH573519918383/BRANCH DEPOSIT,CASH577815771544,-,"3,917.87","2,305,726.90"
28/07/2025,29/07/2025,UPI DR/UPI830620011395/DMART/MERCHANT PAYMENT,DR562362351947,"3,195.33",-,"2,302,531.57"
29/07/2025,29/07/2025,UPI DR/P2P136881542562/NEHA/P2P TRANSFER,UPI951477640181,"15,272.32",-,"2,287,259.25"
29/07/2025,31/07/2025,CHRG DR/FEE908739390071/BANK CHARGE,CHG405443744168,384.33,-,"2,286,874.92"
30/07/2025,31/07/2025,UPI DR/UPI992736367396/AMAZON/MERCHANT PAYMENT,DR261495718445,"8,222.09",-,"2,278,652.83"
31/07/2025,01/08/2025,CHRG DR/FEE508557914043/BANK CHARGE,CHG853949415305,449.08,-,"2,278,203.75"
31/07/2025,01/08/2025,UPI DR/P2P867144112140/AMAN/P2P TRANSFER,UPI276864039678,"7,772.11",-,"2,270,431.64"
31/07/2025,02/08/2025,UPI DR/UPI348586727151/NETFLIX/MERCHANT PAYMENT,DR215807531218,593.88,-,"2,269,837.76"
31/07/2025,31/07/2025,NEFT CR/INV292919955435/ORBIT RETAIL/PROJECT CREDIT,CR725637558735,-,"43,971.42","2,313,809.18"
31/07/2025,31/07/2025,UPI DR/P2P382782612489/SNEHA/P2P TRANSFER,UPI505598922983,"3,472.57",-,"2,310,336.61"
01/08/2025,01/08/2025,UPI DR/P2P485019873520/NEHA/P2P TRANSFER,UPI546429381223,"17,145.72",-,"2,293,190.89"
01/08/2025,03/08/2025,NEFT CR/INV113095667692/ALPHA TRADERS/PROJECT CREDIT,CR767399845258,-,"103,133.28","2,396,324.17"
02/08/2025,03/08/2025,NEFT DR/TRF619871612621/ACCOUNT TRANSFER,NEFT789407196397,"46,875.76",-,"2,349,448.41"
