value_date,post_date,details,ref_no,debit,credit,balance
28/01/2025,28/01/2025,CHRG DR/FEE950405158791/BANK CHARGE,CHG142779748773,213.42,-,"390,957.22"
29/01/2025,29/01/2025,UPI DR/UPI196693730005/UBER/MERCHANT PAYMENT,DR388369189341,"3,348.98",-,"387,608.24"
29/01/2025,30/01/2025,UPI DR/UPI791756083357/JIO/MERCHANT PAYMENT,DR579220044740,"6,155.57",-,"381,452.67"
29/01/2025,30/01/2025,UPI DR/UPI831419950119/APOLLO PHARMACY/MERCHANT PAYMENT,DR613810711759,"10,932.84",-,"370,519.83"
30/01/2025,01/02/2025,UPI DR/UPI778104395149/NETFLIX/MERCHANT PAYMENT,DR676570793766,"5,540.44",-,"364,979.39"
02/02/2025,02/02/2025,CASH DEP/CSH360412670854/BRANCH DEPOSIT,CASH288207405468,-,"31,530.48","396,509.87"
02/02/2025,02/02/2025,UPI DR/P2P631107406945/RAHUL/P2P TRANSFER,UPI401020516222,"2,650.12",-,"393,859.75"
02/02/2025,03/02/2025,NEFT CR/SAL973062883200/INFOSYS/MONTHLY SALARY,CR834950327844,-,"177,949.00","571,808.75"
03/02/2025,04/02/2025,CASH DEP/CSH180262775835/BRANCH DEPOSIT,CASH645912828854,-,"17,499.89","589,308.64"
03/02/2025,05/02/2025,UPI DR/UPI630078508519/AMAZON/MERCHANT PAYMENT,DR998905311524,"8,496.58",-,"580,812.06"
05/02/2025,07/02/2025,UPI DR/UPI409793517974/JIO/MERCHANT PAYMENT,DR712207730630,"1,571.80",-,"579,240.26"
07/02/2025,07/02/2025,UPI DR/P2P388747295037/AMAN/P2P TRANSFER,UPI484364117325,"15,553.38",-,"563,686.88"
08/02/2025,09/02/2025,UPI CR/P2P300346297159/ROHAN/P2P RECEIVE,UPI357152507775,-,"19,371.49","583,058.37"
09/02/2025,09/02/2025,UPI DR/P2P465464125705/AMAN/P2P TRANSFER,UPI174438529116,241.23,-,"582,817.14"
09/02/2025,10/02/2025,CASH DEP/CSH320325211790/BRANCH DEPOSIT,CASH385265408154,-,"2,196.71","585,013.85"
10/02/2025,11/02/2025,NEFT CR/TRF253989349736/TRANSFER IN,CR108720999389,-,"36,705.80","621,719.65"
12/02/2025,13/02/2025,UPI DR/UPI955204867052/BIGBASKET/MERCHANT PAYMENT,DR161530024840,"4,061.48",-,"617,658.17"
15/02/2025,15/02/2025,NEFT CR/TRF635164707317/TRANSFER IN,CR375281402233,-,"42,253.92","659,912.09"
15/02/2025,17/02/2025,UPI DR/P2P191264268042/VIKAS/P2P TRANSFER,UPI731814469184,"20,028.18",-,"639,883.91"
17/02/2025,18/02/2025,CASH DEP/CSH732946892633/BRANCH DEPOSIT,CASH413438662190,-,"28,650.63","668,534.54"
20/02/2025,20/02/2025,UPI DR/UPI305166319839/DMART/MERCHANT PAYMENT,DR947204622718,"4,730.95",-,"663,803.59"
22/02/2025,23/02/2025,CASH DEP/CSH490819394476/BRANCH DEPOSIT,CASH666109947001,-,"8,466.59","672,270.18"
22/02/2025,23/02/2025,CHRG DR/FEE857754746122/BANK CHARGE,CHG790442819907,325.04,-,"671,945.14"
22/02/2025,24/02/2025,NEFT DR/TRF341807813560/ACCOUNT TRANSFER,NEFT195501406586,"26,633.44",-,"645,311.70"
23/02/2025,25/02/2025,CASH DEP/CSH253629067245/BRANCH DEPOSIT,CASH293247861648,-,"25,754.10","671,065.80"
24/02/2025,24/02/2025,CASH DEP/CSH775362061728/BRANCH DEPOSIT,CASH787041546249,-,"22,381.80","693,447.60"
24/02/2025,25/02/2025,UPI DR/P2P769126844837/MEERA/P2P TRANSFER,UPI813447561174,"24,292.11",-,"669,155.49"
25/02/2025,25/02/2025,UPI CR/P2P369823305514/VIKAS/P2P RECEIVE,UPI362043306557,-,"4,442.83","673,598.32"
26/02/2025,28/02/2025,UPI DR/UPI916514157375/JIO/MERCHANT PAYMENT,DR834707734326,"10,856.79",-,"662,741.53"
28/02/2025,28/02/2025,UPI DR/UPI283999306885/BOOKMYSHOW/MERCHANT PAYMENT,DR885933725450,"8,444.76",-,"654,296.77"
02/03/2025,04/03/2025,UPI DR/P2P295623262324/PRIYA/P2P TRANSFER,UPI495325121190,312.46,-,"653,984.31"
03/03/2025,03/03/2025,NEFT CR/SAL415619409226/INFOSYS/MONTHLY SALARY,CR271428033886,-,"174,476.00","828,460.31"
03/03/2025,03/03/2025,UPI DR/UPI197154887047/APOLLO PHARMACY/MERCHANT PAYMENT,DR600144768742,"6,617.99",-,"821,842.32"
03/03/2025,05/03/2025,UPI DR/UPI678746742097/ZOMATO/MERCHANT PAYMENT,DR922859757718,449.83,-,"821,392.49"
06/03/2025,07/03/2025,UPI DR/UPI227661245122/OLA/MERCHANT PAYMENT,DR224611700570,"6,136.25",-,"815,256.24"
06/03/2025,07/03/2025,UPI DR/UPI641133890554/BOOKMYSHOW/MERCHANT PAYMENT,DR475341858772,"9,381.86",-,"805,874.38"
07/03/2025,07/03/2025,NEFT DR/TRF389540286260/ACCOUNT TRANSFER,NEFT611801337022,"11,009.41",-,"794,864.97"
07/03/2025,07/03/2025,UPI CR/P2P127293113489/RAHUL/P2P RECEIVE,UPI285248025066,-,"28,804.40","823,669.37"
08/03/2025,08/03/2025,UPI CR/P2P158069555996/PRIYA/P2P RECEIVE,UPI692448501714,-,"26,787.34","850,456.71"
08/03/2025,09/03/2025,UPI DR/UPI862334306489/JIO/MERCHANT PAYMENT,DR950897281708,"7,426.58",-,"843,030.13"
10/03/2025,10/03/2025,CHRG DR/FEE416740106562/BANK CHARGE,CHG467715162314,301.99,-,"842,728.14"
11/03/2025,12/03/2025,NEFT DR/TRF599915000142/ACCOUNT TRANSFER,NEFT440795436232,"6,078.61",-,"836,649.53"
11/03/2025,13/03/2025,UPI DR/P2P137578108333/RAHUL/P2P TRANSFER,UPI106024104263,"20,899.57",-,"815,749.96"
13/03/2025,13/03/2025,NEFT DR/TRF812401439404/ACCOUNT TRANSFER,NEFT892087122002,"37,524.60",-,"778,225.36"
14/03/2025,14/03/2025,CASH DEP/CSH513847931134/BRANCH DEPOSIT,CASH506432380634,-,"15,474.44","793,699.80"
14/03/2025,14/03/2025,UPI DR/UPI394183991439/MEDPLUS/MERCHANT PAYMENT,DR150016422664,"4,474.27",-,"789,225.53"
16/03/2025,16/03/2025,UPI CR/P2P542550769566/AMAN/P2P RECEIVE,UPI581362939389,-,"17,316.97","806,542.50"
18/03/2025,19/03/2025,NEFT CR/TRF175641973772/TRANSFER IN,CR340776645376,-,"20,072.39","826,614.89"
22/03/2025,22/03/2025,UPI DR/UPI132794608239/UBER/MERCHANT PAYMENT,DR965178060151,"6,954.42",-,"819,660.47"
29/03/2025,31/03/2025,NEFT CR/TRF107442536982/TRANSFER IN,CR285705946826,-,"24,739.06","844,399.53"
30/03/2025,01/04/2025,UPI DR/P2P986370552591/PRIYA/P2P TRANSFER,UPI341768823947,"10,967.53",-,"833,432.00"
30/03/2025,30/03/2025,NEFT CR/TRF290532403958/TRANSFER IN,CR211996347416,-,"42,296.49","875,728.49"
30/03/2025,31/03/2025,UPI DR/P2P577023028459/KARAN/P2P TRANSFER,UPI972946932507,"18,152.97",-,"857,575.52"
31/03/2025,01/04/2025,UPI DR/UPI110905357139/ZOMATO/MERCHANT PAYMENT,DR435554654230,"8,350.79",-,"849,224.73"
01/04/2025,01/04/2025,NEFT DR/TRF618842239409/ACCOUNT TRANSFER,NEFT943351861751,"14,164.52",-,"835,060.21"
02/04/2025,02/04/2025,NEFT CR/SAL423133458237/INFOSYS/MONTHLY SALARY,CR279767822003,-,"174,898.00","1,009,958.21"
03/04/2025,04/04/2025,UPI DR/UPI406474864572/FLIPKART/MERCHANT PAYMENT,DR560986930543,"5,209.21",-,"1,004,749.00"
04/04/2025,04/04/2025,CHRG DR/FEE202492005030/BANK CHARGE,CHG306336850218,200.29,-,"1,004,548.71"
04/04/2025,04/04/2025,NEFT CR/TRF521650964981/TRANSFER IN,CR828026936294,-,"47,379.70","1,051,928.41"
05/04/2025,06/04/2025,NEFT CR/TRF165706248811/TRANSFER IN,CR536538700118,-,"26,455.00","1,078,383.41"
08/04/2025,10/04/2025,UPI DR/UPI434833009309/UBER/MERCHANT PAYMENT,DR220029829681,"8,206.41",-,"1,070,177.00"
11/04/2025,12/04/2025,NEFT CR/TRF211433328741/TRANSFER IN,CR231423665647,-,"9,189.64","1,079,366.64"
12/04/2025,13/04/2025,CHRG DR/FEE577194666171/BANK CHARGE,CHG774168570121,425.97,-,"1,078,940.67"
12/04/2025,14/04/2025,UPI DR/P2P715655497105/AMAN/P2P TRANSFER,UPI994306487695,"14,734.12",-,"1,064,206.55"
15/04/2025,17/04/2025,NEFT DR/TRF498172800664/ACCOUNT TRANSFER,NEFT667290153762,"14,303.63",-,"1,049,902.92"
17/04/2025,18/04/2025,UPI DR/UPI380016915335/SPOTIFY/MERCHANT PAYMENT,DR835188672837,"10,433.03",-,"1,039,469.89"
17/04/2025,19/04/2025,UPI DR/UPI342970385725/NETFLIX/MERCHANT PAYMENT,DR586667104458,"1,360.35",-,"1,038,109.54"
18/04/2025,18/04/2025,CASH DEP/CSH455638071796/BRANCH DEPOSIT,CASH171611319897,-,"16,025.84","1,054,135.38"
20/04/2025,22/04/2025,CASH DEP/CSH426368089526/BRANCH DEPOSIT,CASH569664874959,-,"4,293.14","1,058,428.52"
21/04/2025,23/04/2025,CHRG DR/FEE524031306616/BANK CHARGE,CHG587762937591,429.94,-,"1,057,998.58"
24/04/2025,24/04/2025,NEFT CR/TRF738726128450/TRANSFER IN,CR232445394292,-,"15,746.48","1,073,745.06"
25/04/2025,25/04/2025,CHRG DR/FEE293362923363/BANK CHARGE,CHG898446751602,61.87,-,"1,073,683.19"
25/04/2025,26/04/2025,UPI DR/UPI478675291223/OLA/MERCHANT PAYMENT,DR570012775387,"7,170.10",-,"1,066,513.09"
28/04/2025,28/04/2025,NEFT DR/TRF314229317746/ACCOUNT TRANSFER,NEFT125521921751,"3,734.76",-,"1,062,778.33"
29/04/2025,29/04/2025,NEFT CR/TRF138347914742/TRANSFER IN,CR836542498411,-,"26,005.68","1,088,784.01"
01/05/2025,01/05/2025,NEFT CR/SAL930434675452/COGNIZANT/MONTHLY SALARY,CR483353203096,-,"175,614.00","1,264,398.01"
01/05/2025,02/05/2025,UPI DR/P2P613590335926/RAHUL/P2P TRANSFER,UPI787842679753,"7,946.89",-,"1,256,451.12"
02/05/2025,03/05/2025,CASH DEP/CSH352002302268/BRANCH DEPOSIT,CASH511132266035,-,"20,499.21","1,276,950.33"
02/05/2025,03/05/2025,UPI DR/UPI125246541407/SPOTIFY/MERCHANT PAYMENT,DR406910809028,"10,529.03",-,"1,266,421.30"
02/05/2025,03/05/2025,UPI CR/P2P747829202644/NEHA/P2P RECEIVE,UPI548381341565,-,"1,599.68","1,268,020.98"
04/05/2025,04/05/2025,NEFT CR/TRF473311681447/TRANSFER IN,CR544507471347,-,"5,159.93","1,273,180.91"
04/05/2025,04/05/2025,NEFT DR/TRF257122299688/ACCOUNT TRANSFER,NEFT854489549382,"43,405.60",-,"1,229,775.31"
04/05/2025,05/05/2025,UPI DR/P2P938903044906/NEHA/P2P TRANSFER,UPI496110277708,"6,808.36",-,"1,222,966.95"
05/05/2025,05/05/2025,UPI DR/P2P754250764411/RAHUL/P2P TRANSFER,UPI202832274425,"8,605.80",-,"1,214,361.15"
06/05/2025,06/05/2025,UPI DR/UPI875427143643/SPOTIFY/MERCHANT PAYMENT,DR686831345006,"5,788.51",-,"1,208,572.64"
07/05/2025,08/05/2025,UPI DR/UPI774609043122/UBER/MERCHANT PAYMENT,DR363269129788,"6,179.83",-,"1,202,392.81"
08/05/2025,08/05/2025,UPI CR/P2P578213645069/AMAN/P2P RECEIVE,UPI233142951271,-,"7,547.94","1,209,940.75"
09/05/2025,09/05/2025,CHRG DR/FEE282014163501/BANK CHARGE,CHG238860681518,179.61,-,"1,209,761.14"
11/05/2025,11/05/2025,UPI DR/UPI675285427319/APOLLO PHARMACY/MERCHANT PAYMENT,DR825985138891,"6,617.47",-,"1,203,143.67"
14/05/2025,16/05/2025,UPI DR/UPI303795265624/ZOMATO/MERCHANT PAYMENT,DR654560778739,"9,594.24",-,"1,193,549.43"
17/05/2025,17/05/2025,CHRG DR/FEE536865572105/BANK CHARGE,CHG554253645303,178.56,-,"1,193,370.87"
18/05/2025,20/05/2025,UPI DR/UPI503262458372/DMART/MERCHANT PAYMENT,DR870590972888,"6,867.95",-,"1,186,502.92"
20/05/2025,22/05/2025,CASH DEP/CSH599185809998/BRANCH DEPOSIT,CASH511035131461,-,"35,327.21","1,221,830.13"
21/05/2025,21/05/2025,NEFT CR/TRF297008039092/TRANSFER IN,CR170057344738,-,"27,882.63","1,249,712.76"
21/05/2025,22/05/2025,UPI DR/UPI488262647762/AIRTEL/MERCHANT PAYMENT,DR173158561186,"8,608.73",-,"1,241,104.03"
22/05/2025,23/05/2025,NEFT CR/TRF649216737613/TRANSFER IN,CR226515600786,-,"24,560.51","1,265,664.54"
24/05/2025,26/05/2025,NEFT DR/TRF762911643556/ACCOUNT TRANSFER,NEFT259661362648,"46,936.38",-,"1,218,728.16"
28/05/2025,28/05/2025,UPI DR/UPI768276956271/SPOTIFY/MERCHANT PAYMENT,DR632332418995,"4,106.77",-,"1,214,621.39"
30/05/2025,30/05/2025,CASH DEP/CSH789276299787/BRANCH DEPOSIT,CASH774539909550,-,"34,782.27","1,249,403.66"
31/05/2025,31/05/2025,UPI DR/UPI122270613156/MEDPLUS/MERCHANT PAYMENT,DR983195913270,"6,175.11",-,"1,243,228.55"
02/06/2025,03/06/2025,NEFT CR/SAL139001334594/INFOSYS/MONTHLY SALARY,CR104394132276,-,"176,380.00","1,419,608.55"
03/06/2025,03/06/2025,UPI DR/UPI311184673919/AIRTEL/MERCHANT PAYMENT,DR448621855869,"10,704.19",-,"1,408,904.36"
03/06/2025,04/06/2025,CHRG DR/FEE356914486905/BANK CHARGE,CHG458917529459,349.06,-,"1,408,555.30"
05/06/2025,06/06/2025,UPI DR/P2P571579946367/AMAN/P2P TRANSFER,UPI161302319039,"13,303.57",-,"1,395,251.73"
09/06/2025,09/06/2025,UPI DR/UPI190940483534/NETFLIX/MERCHANT PAYMENT,DR134472053051,"9,204.75",-,"1,386,046.98"
09/06/2025,09/06/2025,NEFT DR/TRF386276166186/ACCOUNT TRANSFER,NEFT394939407149,"42,344.00",-,"1,343,702.98"
09/06/2025,10/06/2025,UPI DR/UPI462863751000/JIO/MERCHANT PAYMENT,DR902067229726,"9,465.40",-,"1,334,237.58"
10/06/2025,12/06/2025,NEFT DR/TRF399434069310/ACCOUNT TRANSFER,NEFT646250135989,"11,380.48",-,"1,322,857.10"
12/06/2025,14/06/2025,CASH DEP/CSH205005101940/BRANCH DEPOSIT,CASH314766946179,-,"30,488.03","1,353,345.13"
12/06/2025,14/06/2025,CHRG DR/FEE926928674659/BANK CHARGE,CHG638001035868,398.35,-,"1,352,946.78"
15/06/2025,17/06/2025,NEFT DR/TRF816991275036/ACCOUNT TRANSFER,NEFT350974053098,"10,967.63",-,"1,341,979.15"
16/06/2025,18/06/2025,UPI DR/UPI845071252873/UBER/MERCHANT PAYMENT,DR406018449278,795.48,-,"1,341,183.67"
17/06/2025,19/06/2025,UPI DR/UPI829270477017/NETFLIX/MERCHANT PAYMENT,DR863326603201,"10,445.56",-,"1,330,738.11"
17/06/2025,19/06/2025,NEFT DR/TRF391436450529/ACCOUNT TRANSFER,NEFT514348949275,"18,432.78",-,"1,312,305.33"
20/06/2025,22/06/2025,UPI DR/P2P692672562821/ROHAN/P2P TRANSFER,UPI666880479619,579.08,-,"1,311,726.25"
22/06/2025,24/06/2025,NEFT DR/TRF395143916492/ACCOUNT TRANSFER,NEFT611168604486,"29,315.21",-,"1,282,411.04"
24/06/2025,24/06/2025,UPI DR/P2P528414892029/VIKAS/P2P TRANSFER,UPI297194069191,"13,063.26",-,"1,269,347.78"
25/06/2025,25/06/2025,CHRG DR/FEE311148171691/BANK CHARGE,CHG250668844000,207.73,-,"1,269,140.05"
25/06/2025,25/06/2025,NEFT CR/TRF489219382470/TRANSFER IN,CR678783596588,-,"25,325.40","1,294,465.45"
26/06/2025,26/06/2025,CASH DEP/CSH589380633674/BRANCH DEPOSIT,CASH631468285991,-,"25,338.86","1,319,804.31"
27/06/2025,27/06/2025,NEFT DR/TRF791516918996/ACCOUNT TRANSFER,NEFT303239933994,"2,318.36",-,"1,317,485.95"
27/06/2025,27/06/2025,UPI DR/P2P561749976433/PRIYA/P2P TRANSFER,UPI246528355874,464.54,-,"1,317,021.41"
27/06/2025,28/06/2025,UPI DR/UPI305617319461/OLA/MERCHANT PAYMENT,DR927629712438,"7,738.85",-,"1,309,282.56"
27/06/2025,28/06/2025,UPI DR/P2P822006585453/ANJALI/P2P TRANSFER,UPI325247973702,"21,239.03",-,"1,288,043.53"
01/07/2025,01/07/2025,NEFT CR/TRF986624876558/TRANSFER IN,CR323272731031,-,"19,485.85","1,307,529.38"
02/07/2025,02/07/2025,UPI DR/UPI403243925710/FLIPKART/MERCHANT PAYMENT,DR283345231928,"6,115.53",-,"1,301,413.85"
02/07/2025,03/07/2025,UPI DR/UPI502277878892/BIGBASKET/MERCHANT PAYMENT,DR263555590198,"8,617.35",-,"1,292,796.50"
03/07/2025,04/07/2025,NEFT CR/TRF459881802306/TRANSFER IN,CR542862379690,-,"49,387.10","1,342,183.60"
03/07/2025,04/07/2025,NEFT CR/SAL616318726678/HCL/MONTHLY SALARY,CR693606139136,-,"177,095.00","1,519,278.60"
03/07/2025,04/07/2025,UPI DR/UPI628111840772/ZOMATO/MERCHANT PAYMENT,DR197586364451,"7,731.20",-,"1,511,547.40"
05/07/2025,05/07/2025,CASH DEP/CSH449684608329/BRANCH DEPOSIT,CASH670856402529,-,"20,287.55","1,531,834.95"
07/07/2025,09/07/2025,NEFT CR/TRF869650075437/TRANSFER IN,CR648670368213,-,"24,407.33","1,556,242.28"
08/07/2025,10/07/2025,CHRG DR/FEE340838511929/BANK CHARGE,CHG943837430581,124.83,-,"1,556,117.45"
08/07/2025,10/07/2025,UPI DR/UPI457817095992/FLIPKART/MERCHANT PAYMENT,DR386052445673,"3,212.82",-,"1,552,904.63"
11/07/2025,12/07/2025,UPI DR/P2P974946761152/AMAN/P2P TRANSFER,UPI743712645607,"18,578.10",-,"1,534,326.53"
13/07/2025,13/07/2025,UPI DR/UPI804974655136/BIGBASKET/MERCHANT PAYMENT,DR824327067799,"6,356.63",-,"1,527,969.90"
15/07/2025,17/07/2025,UPI DR/UPI844541277058/OLA/MERCHANT PAYMENT,DR463009410630,"7,637.16",-,"1,520,332.74"
19/07/2025,20/07/2025,UPI DR/UPI712495631920/BOOKMYSHOW/MERCHANT PAYMENT,DR185904394349,"7,695.04",-,"1,512,637.70"
21/07/2025,21/07/2025,UPI DR/UPI526430767597/NETFLIX/MERCHANT PAYMENT,DR349028833797,"8,955.28",-,"1,503,682.42"
21/07/2025,21/07/2025,UPI DR/UPI890547833589/FLIPKART/MERCHANT PAYMENT,DR727048700024,"10,969.61",-,"1,492,712.81"
21/07/2025,22/07/2025,CHRG DR/FEE740989219228/BANK CHARGE,CHG629446454562,65.25,-,"1,492,647.56"
23/07/2025,24/07/2025,UPI DR/UPI467960707261/APOLLO PHARMACY/MERCHANT PAYMENT,DR612479878484,"2,844.66",-,"1,489,802.90"
23/07/2025,25/07/2025,NEFT DR/TRF179027731770/ACCOUNT TRANSFER,NEFT904028687363,"20,062.18",-,"1,469,740.72"
25/07/2025,27/07/2025,UPI CR/P2P515868061934/MEERA/P2P RECEIVE,UPI871458362299,-,"33,899.15","1,503,639.87"
26/07/2025,26/07/2025,UPI DR/UPI363163036728/BIGBASKET/MERCHANT PAYMENT,DR581371903455,"1,043.40",-,"1,502,596.47"
26/07/2025,26/07/2025,UPI DR/P2P147280190478/MEERA/P2P TRANSFER,UPI654023129035,"4,915.14",-,"1,497,681.33"
29/07/2025,30/07/2025,NEFT CR/TRF137659881653/TRANSFER IN,CR559521517265,-,"4,706.43","1,502,387.76"
31/07/2025,31/07/2025,UPI DR/UPI460206072377/BIGBASKET/MERCHANT PAYMENT,DR263163590499,"6,523.22",-,"1,495,864.54"
03/08/2025,03/08/2025,NEFT CR/SAL779495745322/TCS/MONTHLY SALARY,CR720905294323,-,"178,456.00","1,674,320.54"
03/08/2025,04/08/2025,UPI DR/P2P654621719870/KARAN/P2P TRANSFER,UPI427602247375,"8,593.44",-,"1,665,727.10"
04/08/2025,05/08/2025,CASH DEP/CSH617525034699/BRANCH DEPOSIT,CASH953795828954,-,"9,243.56","1,674,970.66"
06/08/2025,06/08/2025,UPI DR/UPI526810533662/UBER/MERCHANT PAYMENT,DR839191324140,66.59,-,"1,674,904.07"
06/08/2025,08/08/2025,NEFT CR/TRF260969268346/TRANSFER IN,CR586982766072,-,"18,995.51","1,693,899.58"
07/08/2025,07/08/2025,CHRG DR/FEE509803385739/BANK CHARGE,CHG611526101372,13.86,-,"1,693,885.72"
07/08/2025,08/08/2025,UPI DR/UPI893694349405/SWIGGY/MERCHANT PAYMENT,DR881312010351,"9,717.96",-,"1,684,167.76"
09/08/2025,09/08/2025,UPI DR/UPI997897601822/APOLLO PHARMACY/MERCHANT PAYMENT,DR203396532298,"5,314.17",-,"1,678,853.59"
11/08/2025,12/08/2025,UPI DR/P2P618832972903/ROHAN/P2P TRANSFER,UPI735690060127,"13,836.96",-,"1,665,016.63"
14/08/2025,15/08/2025,UPI DR/UPI998989401813/ZOMATO/MERCHANT PAYMENT,DR766305680788,"3,228.52",-,"1,661,788.11"
17/08/2025,17/08/2025,UPI DR/P2P709745184456/ANJALI/P2P TRANSFER,UPI832604522566,"3,583.06",-,"1,658,205.05"
17/08/2025,18/08/2025,UPI DR/UPI231781458879/JIO/MERCHANT PAYMENT,DR721287831857,"3,738.33",-,"1,654,466.72"
18/08/2025,19/08/2025,UPI DR/P2P107225261030/MEERA/P2P TRANSFER,UPI625436771396,"24,583.02",-,"1,629,883.70"
20/08/2025,21/08/2025,UPI CR/P2P140514019588/PRIYA/P2P RECEIVE,UPI490198485820,-,"11,274.99","1,641,158.69"
22/08/2025,22/08/2025,CASH DEP/CSH537009544251/BRANCH DEPOSIT,CASH163765824803,-,"36,187.01","1,677,345.70"
22/08/2025,22/08/2025,UPI CR/P2P437301043636/VIKAS/P2P RECEIVE,UPI927176997808,-,"33,702.09","1,711,047.79"
22/08/2025,24/08/2025,UPI DR/UPI560672005987/SWIGGY/MERCHANT PAYMENT,DR960041827624,"9,611.27",-,"1,701,436.52"
23/08/2025,24/08/2025,NEFT CR/TRF658232724225/TRANSFER IN,CR917315779768,-,"26,276.81","1,727,713.33"
23/08/2025,24/08/2025,UPI CR/P2P731128141806/ROHAN/P2P RECEIVE,UPI293349664892,-,"23,780.84","1,751,494.17"
25/08/2025,26/08/2025,CHRG DR/FEE490457124720/BANK CHARGE,CHG719656904158,58.90,-,"1,751,435.27"
26/08/2025,26/08/2025,UPI DR/P2P860879543606/KARAN/P2P TRANSFER,UPI367018115872,455.76,-,"1,750,979.51"
26/08/2025,27/08/2025,NEFT DR/TRF368189493863/ACCOUNT TRANSFER,NEFT308800616473,"7,356.23",-,"1,743,623.28"
27/08/2025,28/08/2025,UPI DR/UPI881015971366/FLIPKART/MERCHANT PAYMENT,DR882002092582,"11,721.94",-,"1,731,901.34"
30/08/2025,30/08/2025,CASH DEP/CSH343446913659/BRANCH DEPOSIT,CASH817978943026,-,"38,569.80","1,770,471.14"
30/08/2025,31/08/2025,UPI DR/P2P149968788399/VIKAS/P2P TRANSFER,UPI384277061794,727.98,-,"1,769,743.16"
01/09/2025,01/09/2025,NEFT CR/SAL114498856514/WIPRO/MONTHLY SALARY,CR322033422652,-,"175,698.00","1,945,441.16"
01/09/2025,01/09/2025,UPI DR/UPI392271701577/BOOKMYSHOW/MERCHANT PAYMENT,DR367557912033,"11,335.84",-,"1,934,105.32"
01/09/2025,02/09/2025,CASH DEP/CSH246955956490/BRANCH DEPOSIT,CASH237714786907,-,"2,970.41","1,937,075.73"
03/09/2025,04/09/2025,NEFT CR/TRF916946476878/TRANSFER IN,CR902911664764,-,"59,403.82","1,996,479.55"
06/09/2025,08/09/2025,CHRG DR/FEE941053642435/BANK CHARGE,CHG413768801373,53.49,-,"1,996,426.06"
06/09/2025,08/09/2025,UPI DR/P2P233842066441/VIKAS/P2P TRANSFER,UPI382774674223,"11,521.53",-,"1,984,904.53"
08/09/2025,08/09/2025,CASH DEP/CSH529869949346/BRANCH DEPOSIT,CASH336895708715,-,"24,657.09","2,009,561.62"
