value_date,post_date,details,ref_no,debit,credit,balance
05/03/2025,06/03/2025,UPI CR/P2P125001190551/ROHAN/P2P RECEIVE,UPI841562078034,-,"3,857.43","4,102.43"
06/03/2025,06/03/2025,CHRG DR/FEE738410702684/BANK CHARGE,CHG725555614900,212.14,-,"3,890.29"
07/03/2025,08/03/2025,IMPS CR/PKT606682395134/FAMILY SUPPORT/KARAN,IMPS455957603832,-,"4,631.96","8,522.25"
10/03/2025,10/03/2025,CASH DEP/CSH686657081721/BRANCH DEPOSIT,CASH264147371376,-,"1,323.06","9,845.31"
16/03/2025,17/03/2025,UPI DR/UPI441597064192/SWIGGY/MERCHANT PAYMENT,DR922548004241,93.60,-,"9,751.71"
16/03/2025,18/03/2025,UPI DR/P2P464436458198/RAHUL/P2P TRANSFER,UPI198866438178,"4,027.25",-,"5,724.46"
19/03/2025,20/03/2025,UPI DR/UPI275658711804/SPOTIFY/MERCHANT PAYMENT,DR718919457549,991.86,-,"4,732.60"
21/03/2025,22/03/2025,UPI DR/UPI983305895493/ZOMATO/MERCHANT PAYMENT,DR195807454913,"1,280.31",-,"3,452.29"
25/03/2025,26/03/2025,UPI DR/P2P970377463440/VIKAS/P2P TRANSFER,UPI538468513633,"3,042.53",-,409.76
26/03/2025,28/03/2025,UPI DR/UPI442284370554/BOOKMYSHOW/MERCHANT PAYMENT,DR820574705733,159.76,-,250.00
29/03/2025,30/03/2025,UPI DR/P2P785847725784/MEERA/P2P TRANSFER,UPI247750827707,1.00,-,249.00
30/03/2025,01/04/2025,UPI DR/UPI586913151852/NETFLIX/MERCHANT PAYMENT,DR766079668228,1.00,-,248.00
31/03/2025,02/04/2025,UPI DR/UPI657416308482/SWIGGY/MERCHANT PAYMENT,DR467447561757,1.00,-,247.00
04/04/2025,05/04/2025,UPI CR/P2P859379431549/ANJALI/P2P RECEIVE,UPI807117954037,-,"1,029.65","1,276.65"
04/04/2025,05/04/2025,UPI DR/P2P647321357358/PRIYA/P2P TRANSFER,UPI821078583629,"1,026.65",-,250.00
05/04/2025,06/04/2025,UPI DR/P2P545560990254/AMAN/P2P TRANSFER,UPI178183032149,1.00,-,249.00
06/04/2025,06/04/2025,UPI DR/UPI894493379136/JIO/MERCHANT PAYMENT,DR111600669048,1.00,-,248.00
06/04/2025,07/04/2025,UPI CR/P2P249564622692/ANJALI/P2P RECEIVE,UPI241892697233,-,"3,168.61","3,416.61"
07/04/2025,07/04/2025,UPI DR/UPI702020182400/AMAZON/MERCHANT PAYMENT,DR115674601314,"1,135.96",-,"2,280.65"
07/04/2025,08/04/2025,IMPS CR/PKT872153101547/FAMILY SUPPORT/VIKAS,IMPS226622793229,-,"6,884.03","9,164.68"
08/04/2025,08/04/2025,UPI DR/P2P829900146936/VIKAS/P2P TRANSFER,UPI431286206459,"4,386.10",-,"4,778.58"
08/04/2025,09/04/2025,UPI DR/P2P765029666054/ANJALI/P2P TRANSFER,UPI700218980484,"3,496.23",-,"1,282.35"
11/04/2025,11/04/2025,UPI CR/P2P548282483134/AMAN/P2P RECEIVE,UPI807733851738,-,"1,568.60","2,850.95"
14/04/2025,15/04/2025,UPI DR/P2P347464487509/NEHA/P2P TRANSFER,UPI657065480861,"2,600.95",-,250.00
18/04/2025,19/04/2025,UPI DR/UPI230727035510/JIO/MERCHANT PAYMENT,DR462662802256,1.00,-,249.00
19/04/2025,19/04/2025,CASH DEP/CSH626425742311/BRANCH DEPOSIT,CASH852353323724,-,"6,064.51","6,313.51"
21/04/2025,22/04/2025,NEFT DR/TRF452200081863/ACCOUNT TRANSFER,NEFT894693847886,"6,063.51",-,250.00
22/04/2025,22/04/2025,UPI DR/UPI526600391049/BOOKMYSHOW/MERCHANT PAYMENT,DR333450833568,1.00,-,249.00
23/04/2025,24/04/2025,UPI CR/P2P708032229102/NEHA/P2P RECEIVE,UPI828499826825,-,"4,440.05","4,689.05"
25/04/2025,27/04/2025,NEFT DR/TRF147818936031/ACCOUNT TRANSFER,NEFT630927251012,"4,439.05",-,250.00
26/04/2025,27/04/2025,UPI DR/P2P219002924735/PRIYA/P2P TRANSFER,UPI138951101198,1.00,-,249.00
27/04/2025,29/04/2025,CASH DEP/CSH174127478737/BRANCH DEPOSIT,CASH954294317510,-,"1,353.10","1,602.10"
28/04/2025,30/04/2025,CHRG DR/FEE839485961179/BANK CHARGE,CHG203127508227,435.02,-,"1,167.08"
28/04/2025,30/04/2025,NEFT DR/TRF990735634434/ACCOUNT TRANSFER,NEFT138259450975,917.08,-,250.00
29/04/2025,01/05/2025,UPI DR/P2P459949335553/MEERA/P2P TRANSFER,UPI773821844402,1.00,-,249.00
30/04/2025,01/05/2025,UPI DR/UPI259955556492/BOOKMYSHOW/MERCHANT PAYMENT,DR408056678241,1.00,-,248.00
30/04/2025,02/05/2025,UPI DR/UPI825976811804/SWIGGY/MERCHANT PAYMENT,DR904417203827,1.00,-,247.00
30/04/2025,30/04/2025,NEFT CR/SCH672742512761/SCHOLARSHIP CREDIT,CR645363790136,-,"9,773.84","10,020.84"
03/05/2025,03/05/2025,IMPS CR/PKT982208618139/FAMILY SUPPORT/SNEHA,IMPS438634295398,-,"9,324.63","19,345.47"
03/05/2025,05/05/2025,CASH DEP/CSH272131952299/BRANCH DEPOSIT,CASH333458871380,-,686.58,"20,032.05"
08/05/2025,08/05/2025,UPI DR/P2P634667411531/AMAN/P2P TRANSFER,UPI285506768911,"2,238.37",-,"17,793.68"
10/05/2025,10/05/2025,CASH DEP/CSH707491227552/BRANCH DEPOSIT,CASH458930292627,-,"6,941.38","24,735.06"
10/05/2025,11/05/2025,UPI DR/UPI253487799602/OLA/MERCHANT PAYMENT,DR931751685442,"1,210.75",-,"23,524.31"
12/05/2025,14/05/2025,UPI DR/UPI198561728248/JIO/MERCHANT PAYMENT,DR836214434493,234.80,-,"23,289.51"
15/05/2025,17/05/2025,CASH DEP/CSH764794965534/BRANCH DEPOSIT,CASH304252782844,-,"3,267.73","26,557.24"
16/05/2025,16/05/2025,UPI DR/UPI543676233353/NETFLIX/MERCHANT PAYMENT,DR467785853100,900.61,-,"25,656.63"
16/05/2025,16/05/2025,UPI DR/P2P608387628839/SNEHA/P2P TRANSFER,UPI290192317453,71.93,-,"25,584.70"
16/05/2025,18/05/2025,UPI DR/P2P176184056998/SNEHA/P2P TRANSFER,UPI685335692275,"4,475.03",-,"21,109.67"
18/05/2025,20/05/2025,UPI DR/UPI260337650153/NETFLIX/MERCHANT PAYMENT,DR497144387331,414.96,-,"20,694.71"
19/05/2025,21/05/2025,UPI DR/P2P271132171886/SNEHA/P2P TRANSFER,UPI215690624798,"4,158.55",-,"16,536.16"
22/05/2025,23/05/2025,CASH DEP/CSH177180075209/BRANCH DEPOSIT,CASH394499696127,-,"5,067.81","21,603.97"
23/05/2025,24/05/2025,UPI DR/UPI408194485377/ZOMATO/MERCHANT PAYMENT,DR410934856965,"1,608.32",-,"19,995.65"
23/05/2025,24/05/2025,UPI DR/P2P522963634068/PRIYA/P2P TRANSFER,UPI475093648686,"3,871.95",-,"16,123.70"
26/05/2025,26/05/2025,UPI DR/UPI850723140010/MEDPLUS/MERCHANT PAYMENT,DR926775025650,"1,644.39",-,"14,479.31"
26/05/2025,27/05/2025,UPI CR/P2P369753651723/PRIYA/P2P RECEIVE,UPI463116265273,-,"4,921.42","19,400.73"
03/06/2025,03/06/2025,UPI DR/UPI425051151803/DMART/MERCHANT PAYMENT,DR562497911450,"1,201.80",-,"18,198.93"
03/06/2025,04/06/2025,UPI CR/P2P846998368096/AMAN/P2P RECEIVE,UPI668392698975,-,"3,151.40","21,350.33"
03/06/2025,05/06/2025,UPI DR/UPI291891437406/APOLLO PHARMACY/MERCHANT PAYMENT,DR484696568644,432.45,-,"20,917.88"
04/06/2025,05/06/2025,UPI DR/UPI549591984068/OLA/MERCHANT PAYMENT,DR258399525741,"1,319.00",-,"19,598.88"
06/06/2025,07/06/2025,IMPS CR/PKT184607168451/FAMILY SUPPORT/PRIYA,IMPS799360515574,-,"4,088.31","23,687.19"
07/06/2025,09/06/2025,CASH DEP/CSH194871201210/BRANCH DEPOSIT,CASH376812819185,-,"4,444.58","28,131.77"
08/06/2025,10/06/2025,UPI DR/UPI705219803554/BIGBASKET/MERCHANT PAYMENT,DR263710722811,157.00,-,"27,974.77"
11/06/2025,13/06/2025,CASH DEP/CSH411903101646/BRANCH DEPOSIT,CASH668680919288,-,"6,947.07","34,921.84"
14/06/2025,14/06/2025,CHRG DR/FEE175651671141/BANK CHARGE,CHG616988311992,149.65,-,"34,772.19"
16/06/2025,16/06/2025,UPI DR/UPI118323009544/UBER/MERCHANT PAYMENT,DR811984344638,835.69,-,"33,936.50"
17/06/2025,19/06/2025,CHRG DR/FEE804579539014/BANK CHARGE,CHG149691107228,236.66,-,"33,699.84"
20/06/2025,22/06/2025,UPI DR/UPI827565035494/ZOMATO/MERCHANT PAYMENT,DR868806038078,273.31,-,"33,426.53"
23/06/2025,25/06/2025,CHRG DR/FEE706047560216/BANK CHARGE,CHG941109720317,219.93,-,"33,206.60"
24/06/2025,25/06/2025,UPI DR/UPI758555893887/SWIGGY/MERCHANT PAYMENT,DR931562152655,"1,020.15",-,"32,186.45"
24/06/2025,26/06/2025,NEFT CR/SCH503676873722/SCHOLARSHIP CREDIT,CR209490092306,-,"13,128.35","45,314.80"
24/06/2025,26/06/2025,UPI DR/P2P405170481395/AMAN/P2P TRANSFER,UPI509716288643,"2,818.25",-,"42,496.55"
26/06/2025,27/06/2025,UPI DR/UPI643307959891/NETFLIX/MERCHANT PAYMENT,DR972610447263,868.67,-,"41,627.88"
26/06/2025,27/06/2025,UPI DR/P2P661533155641/ROHAN/P2P TRANSFER,UPI114478885483,"4,747.42",-,"36,880.46"
01/07/2025,03/07/2025,UPI DR/P2P430341314290/RAHUL/P2P TRANSFER,UPI240236376651,"1,406.77",-,"35,473.69"
02/07/2025,02/07/2025,IMPS CR/PKT806949518044/FAMILY SUPPORT/AMAN,IMPS729938838032,-,"4,814.41","40,288.10"
03/07/2025,05/07/2025,UPI DR/UPI891249129850/JIO/MERCHANT PAYMENT,DR877994593566,622.81,-,"39,665.29"
04/07/2025,06/07/2025,UPI DR/UPI736663158878/SPOTIFY/MERCHANT PAYMENT,DR624261969096,90.35,-,"39,574.94"
04/07/2025,06/07/2025,UPI CR/P2P608146141868/SNEHA/P2P RECEIVE,UPI802731704158,-,173.72,"39,748.66"
05/07/2025,06/07/2025,UPI DR/P2P271725388424/PRIYA/P2P TRANSFER,UPI399182856454,"2,548.93",-,"37,199.73"
09/07/2025,09/07/2025,CHRG DR/FEE126225645205/BANK CHARGE,CHG233456847106,262.74,-,"36,936.99"
09/07/2025,09/07/2025,UPI DR/UPI805441341313/APOLLO PHARMACY/MERCHANT PAYMENT,DR282483959442,"1,073.19",-,"35,863.80"
09/07/2025,09/07/2025,UPI DR/UPI492381970962/NETFLIX/MERCHANT PAYMENT,DR991747853083,370.42,-,"35,493.38"
12/07/2025,14/07/2025,CHRG DR/FEE700690708284/BANK CHARGE,CHG214769922619,304.33,-,"35,189.05"
12/07/2025,14/07/2025,UPI DR/P2P858904003926/KARAN/P2P TRANSFER,UPI137797195779,668.71,-,"34,520.34"
12/07/2025,14/07/2025,UPI DR/P2P827260344817/VIKAS/P2P TRANSFER,UPI359539416064,78.28,-,"34,442.06"
13/07/2025,14/07/2025,UPI DR/UPI620484147316/MEDPLUS/MERCHANT PAYMENT,DR780547550288,515.10,-,"33,926.96"
14/07/2025,14/07/2025,UPI DR/UPI812850904068/UBER/MERCHANT PAYMENT,DR840701292630,"1,251.49",-,"32,675.47"
15/07/2025,16/07/2025,UPI DR/P2P370615301409/SNEHA/P2P TRANSFER,UPI975643893595,397.14,-,"32,278.33"
20/07/2025,21/07/2025,UPI DR/UPI266803734588/SPOTIFY/MERCHANT PAYMENT,DR313986453668,"1,326.43",-,"30,951.90"
21/07/2025,21/07/2025,CASH DEP/CSH904558270592/BRANCH DEPOSIT,CASH299805655502,-,"4,919.72","35,871.62"
22/07/2025,23/07/2025,NEFT DR/TRF372493919809/ACCOUNT TRANSFER,NEFT470663406010,"35,621.62",-,250.00
22/07/2025,24/07/2025,UPI DR/P2P343843294972/AMAN/P2P TRANSFER,UPI150201106028,1.00,-,249.00
26/07/2025,27/07/2025,UPI DR/UPI535513947577/FLIPKART/MERCHANT PAYMENT,DR460876293577,1.00,-,248.00
29/07/2025,29/07/2025,CHRG DR/FEE553456805227/BANK CHARGE,CHG123550252675,1.00,-,247.00
29/07/2025,31/07/2025,UPI DR/P2P242310947260/VIKAS/P2P TRANSFER,UPI410137267690,1.00,-,246.00
30/07/2025,01/08/2025,UPI DR/UPI163906515874/UBER/MERCHANT PAYMENT,DR239485161853,1.00,-,245.00
30/07/2025,30/07/2025,CHRG DR/FEE519475531977/BANK CHARGE,CHG604787722026,1.00,-,244.00
30/07/2025,30/07/2025,UPI DR/P2P963181104817/NEHA/P2P TRANSFER,UPI891439196049,1.00,-,243.00
31/07/2025,31/07/2025,UPI DR/UPI733990389930/MEDPLUS/MERCHANT PAYMENT,DR487771329619,1.00,-,242.00
03/08/2025,04/08/2025,UPI DR/P2P729171474484/SNEHA/P2P TRANSFER,UPI181937928598,1.00,-,241.00
04/08/2025,05/08/2025,CHRG DR/FEE788072468433/BANK CHARGE,CHG718801140808,1.00,-,240.00
06/08/2025,07/08/2025,UPI DR/UPI540726042583/SPOTIFY/MERCHANT PAYMENT,DR808984529941,1.00,-,239.00
07/08/2025,07/08/2025,IMPS CR/PKT540238927388/FAMILY SUPPORT/AMAN,IMPS316273703948,-,"6,068.95","6,307.95"
07/08/2025,08/08/2025,NEFT DR/TRF814062671439/ACCOUNT TRANSFER,NEFT866472346561,"6,057.95",-,250.00
08/08/2025,08/08/2025,UPI DR/UPI762433923506/FLIPKART/MERCHANT PAYMENT,DR977046408048,1.00,-,249.00
09/08/2025,10/08/2025,UPI DR/P2P784198023203/ANJALI/P2P TRANSFER,UPI901751530599,1.00,-,248.00
11/08/2025,11/08/2025,UPI DR/P2P908027035834/AMAN/P2P TRANSFER,UPI795770745748,1.00,-,247.00
12/08/2025,13/08/2025,NEFT CR/SCH706381742564/SCHOLARSHIP CREDIT,CR716551193234,-,"8,446.78","8,693.78"
13/08/2025,13/08/2025,UPI DR/UPI343141912531/NETFLIX/MERCHANT PAYMENT,DR321976697420,851.00,-,"7,842.78"
14/08/2025,14/08/2025,CASH DEP/CSH194402013871/BRANCH DEPOSIT,CASH507082017135,-,"6,191.25","14,034.03"
16/08/2025,17/08/2025,UPI DR/UPI540647851852/SPOTIFY/MERCHANT PAYMENT,DR787459638862,716.43,-,"13,317.60"
18/08/2025,19/08/2025,UPI DR/UPI831016825400/AIRTEL/MERCHANT PAYMENT,DR635228364686,"1,043.24",-,"12,274.36"
19/08/2025,19/08/2025,UPI DR/P2P746859204503/VIKAS/P2P TRANSFER,UPI422320934496,"1,590.06",-,"10,684.30"
20/08/2025,21/08/2025,UPI DR/UPI574737172863/OLA/MERCHANT PAYMENT,DR529956230036,392.86,-,"10,291.44"
21/08/2025,21/08/2025,NEFT DR/TRF487390015868/ACCOUNT TRANSFER,NEFT717985339194,"10,041.44",-,250.00
21/08/2025,22/08/2025,UPI DR/UPI872306259925/APOLLO PHARMACY/MERCHANT PAYMENT,DR609870022118,1.00,-,249.00
22/08/2025,22/08/2025,CASH DEP/CSH824858382242/BRANCH DEPOSIT,CASH265851046752,-,"3,249.57","3,498.57"
25/08/2025,25/08/2025,UPI DR/P2P400936721457/ROHAN/P2P TRANSFER,UPI771812460247,"1,449.57",-,"2,049.00"
28/08/2025,28/08/2025,UPI DR/P2P236200710387/AMAN/P2P TRANSFER,UPI774386918948,"1,799.00",-,250.00
29/08/2025,29/08/2025,UPI DR/P2P108898851542/SNEHA/P2P TRANSFER,UPI414282674215,1.00,-,249.00
30/08/2025,01/09/2025,UPI DR/UPI757795647007/UBER/MERCHANT PAYMENT,DR586496198561,1.00,-,248.00
31/08/2025,01/09/2025,CASH DEP/CSH480349815291/BRANCH DEPOSIT,CASH582188870273,-,"5,399.74","5,647.74"
01/09/2025,03/09/2025,UPI DR/UPI449771743660/BIGBASKET/MERCHANT PAYMENT,DR466812228595,193.27,-,"5,454.47"
02/09/2025,02/09/2025,IMPS CR/PKT439063061363/FAMILY SUPPORT/RAHUL,IMPS800192699882,-,"6,278.35","11,732.82"
02/09/2025,04/09/2025,UPI CR/P2P493997831094/KARAN/P2P RECEIVE,UPI876617278003,-,"5,173.36","16,906.18"
04/09/2025,05/09/2025,UPI DR/UPI542889153234/AIRTEL/MERCHANT PAYMENT,DR756033434943,806.41,-,"16,099.77"
06/09/2025,06/09/2025,UPI CR/P2P128772054708/ANJALI/P2P RECEIVE,UPI672552511438,-,"1,225.09","17,324.86"
06/09/2025,08/09/2025,UPI DR/P2P548060543350/ROHAN/P2P TRANSFER,UPI173419053499,"4,466.52",-,"12,858.34"
07/09/2025,08/09/2025,UPI DR/P2P638970433701/MEERA/P2P TRANSFER,UPI693683842649,"3,141.66",-,"9,716.68"
11/09/2025,11/09/2025,UPI DR/UPI350278045031/SPOTIFY/MERCHANT PAYMENT,DR902657384566,192.10,-,"9,524.58"
11/09/2025,12/09/2025,UPI DR/P2P297116183416/AMAN/P2P TRANSFER,UPI301469195323,"3,591.10",-,"5,933.48"
14/09/2025,15/09/2025,UPI CR/P2P642485562122/SNEHA/P2P RECEIVE,UPI731369127524,-,"4,759.57","10,693.05"
14/09/2025,16/09/2025,UPI CR/P2P736500819014/ANJALI/P2P RECEIVE,UPI288256128705,-,"2,464.56","13,157.61"
15/09/2025,16/09/2025,UPI CR/P2P303735205583/ANJALI/P2P RECEIVE,UPI348601645241,-,"1,188.19","14,345.80"
19/09/2025,19/09/2025,CASH DEP/CSH651012916520/BRANCH DEPOSIT,CASH719391379818,-,"3,581.77","17,927.57"
19/09/2025,21/09/2025,CASH DEP/CSH110351030250/BRANCH DEPOSIT,CASH917766322428,-,"3,083.34","21,010.91"
22/09/2025,23/09/2025,NEFT CR/SCH398752474219/SCHOLARSHIP CREDIT,CR331396430486,-,"9,540.36","30,551.27"
22/09/2025,23/09/2025,UPI DR/UPI628152334377/BIGBASKET/MERCHANT PAYMENT,DR687331997655,"1,477.74",-,"29,073.53"
22/09/2025,24/09/2025,UPI DR/UPI995185665933/FLIPKART/MERCHANT PAYMENT,DR462791533072,188.71,-,"28,884.82"
23/09/2025,24/09/2025,UPI DR/P2P126736776092/NEHA/P2P TRANSFER,UPI918441986041,"4,264.41",-,"24,620.41"
23/09/2025,25/09/2025,UPI DR/UPI301290797201/BOOKMYSHOW/MERCHANT PAYMENT,DR238785432047,292.17,-,"24,328.24"
24/09/2025,25/09/2025,UPI DR/UPI747410008855/APOLLO PHARMACY/MERCHANT PAYMENT,DR343585043157,273.58,-,"24,054.66"
25/09/2025,26/09/2025,UPI DR/UPI297339575782/AMAZON/MERCHANT PAYMENT,DR276290065719,"1,330.62",-,"22,724.04"
27/09/2025,28/09/2025,CASH DEP/CSH258499992823/BRANCH DEPOSIT,CASH542171340267,-,689.92,"23,413.96"
29/09/2025,01/10/2025,NEFT DR/TRF655767196337/ACCOUNT TRANSFER,NEFT415759305689,"23,163.96",-,250.00
01/10/2025,02/10/2025,UPI DR/UPI688198624040/NETFLIX/MERCHANT PAYMENT,DR526147657450,1.00,-,249.00
01/10/2025,03/10/2025,UPI DR/P2P235242107320/AMAN/P2P TRANSFER,UPI599568412891,1.00,-,248.00
02/10/2025,03/10/2025,IMPS CR/PKT639058293366/FAMILY SUPPORT/AMAN,IMPS736104827300,-,"10,613.47","10,861.47"
04/10/2025,05/10/2025,CASH DEP/CSH884372325458/BRANCH DEPOSIT,CASH524538778072,-,"4,728.79","15,590.26"
04/10/2025,06/10/2025,UPI DR/UPI847327048383/AIRTEL/MERCHANT PAYMENT,DR101538679909,399.08,-,"15,191.18"
05/10/2025,06/10/2025,UPI DR/UPI130506801063/UBER/MERCHANT PAYMENT,DR805021115559,468.25,-,"14,722.93"
06/10/2025,06/10/2025,UPI DR/UPI273918688141/DMART/MERCHANT PAYMENT,DR179406008091,434.89,-,"14,288.04"
