Date,Details,Ref No/Cheque No,Debit,Credit,Balance
03/02/2025,DEP TFR UPI/CR/441617771054/JAGADISH/UBIN/9 422968385/Paym 9458985239749 AT 06039 UDGIR,,,1222.85,3870.99
05/02/2025,WDL TFR UPI/DR/109215291943/ADITYA A/BARB/ 5938973268/UPI 6887350315658 AT 06039 UDGIR,,6.07,,3864.92
05/02/2025,WDL TFR UPI/DR/292099921163/Prajakta/PPIW/o mbk.aagq2/Sent 2105831887873 AT 06039 UDGIR,,228.18,,3636.74
05/02/2025,WDL TFR UPI/DR/241313918230/Pawar Pa/UTIB/g pay-12195/Sent 1264102259392 AT 06039 UDGIR,,57.79,,3578.95
07/02/2025,DEP TFR UPI/CR/197384875563/MOHIT SU/BKID/ mohitttade/UPI 6499110368433 AT 06039 UDGIR,,,163.77,3742.72
07/02/2025,DEP TFR UPI/CR/068939807210/SHRADHA /KVBL/ shradha.na/UPI 4431054675316 AT 06039 UDGIR,,,848.35,4591.07
08/02/2025,WDL TFR UPI/DR/366303144986/KAILAS G/KKBK/q 746864999/Sent 5652231045755 AT 06039 UDGIR,,37.17,,4553.90
11/02/2025,WDL TFR UPI/DR/506369860048/KRUSHNA /YESB/p aytmqr5vx/Sent 7090229026668 AT 06039 UDGIR,,132.56,,4421.34
13/02/2025,WDL TFR UPI/DR/435095994886/dhanjay /YESB/p aytmqr6k3/Sent 2247705226553 AT 06039 UDGIR,,35.37,,4385.97
13/02/2025,WDL TFR UPI/DR/302513872228/Janardan/SBIN/9 153514502/Sent 0560202615094 AT 06039 UDGIR,,6.57,,4379.40
13/02/2025,WDL TFR UPI/DR/211848512691/KRUSHNA /YESB/p aytmqr5vx/Sent 4000160558274 AT 06039 UDGIR,,3.98,,4375.42
13/02/2025,DEP TFR UPI/CR/021033668494/Onkar Su/SBIN/7 020316840/Paym 6823300359656 AT 06039 UDGIR,,,1.00,4376.42
13/02/2025,DEP TFR UPI/CR/125839276470/JAGADISH/UBIN/ jaguswami1/UPI 1202975202892 AT 06039 UDGIR,,,1117.05,5493.47
14/02/2025,WDL TFR UPI/DR/436926373537/MOHD TA/YESB/q 031119064/Sent 7073825364653 AT 06039 UDGIR,,78.02,,5415.45
15/02/2025,DEP TFR UPI/CR/693391958472/SANIKA ADITYA/IBKL/ user09288/UPI 3050064055100 AT 06039 UDGIR,,,11.78,5427.23
15/02/2025,WDL TFR UPI/DR/023342627864/HEALTH F/YESB/p aytmqr6nb/Sent 7686818570375 AT 06039 UDGIR,,28.74,,5398.49
16/02/2025,DEP TFR UPI/CR/082847567711/Bhagyash/BARB/ vaniswami1/UPI 8746927608164 AT 06039 UDGIR,,,182.73,5581.22
18/02/2025,WDL TFR UPI/DR/738622474874/JABANUR /YESB/q 388636418/Sent 0204474725058 AT 06039 UDGIR,,20.96,,5560.26
19/02/2025,WDL TFR UPI/DR/032408273851/DMELLOS /YESB/p aytm.s1vm/Sent 7701521046380 AT 06039 UDGIR,,171.07,,5389.19
19/02/2025,WDL TFR UPI/DR/394479152102/Mr WASEE/YESB/q 249278870/Sent 2125733592239 AT 06039 UDGIR,,567.26,,4821.93
19/02/2025,WDL TFR UPI/DR/967474106993/ADITYA A/BARB/ 0805972864/UPI 3847288532236 AT 06039 UDGIR,,143.01,,4678.92
21/02/2025,WDL TFR UPI/DR/842536038629/BLINKIT /HDFC/g rofers1pa/Blin 6140127052198 AT 06039 UDGIR,,301.22,,4377.70
23/02/2025,WDL TFR UPI/DR/723467376385/KRUSHNA /YESB/p aytmqr5vx/Sent 6888611208706 AT 06039 UDGIR,,23.28,,4354.42
23/02/2025,DEP TFR UPI/CR/611249279541/SARTHAK /IPOS/ sarthakksh/UPI 8844024855190 AT 06039 UDGIR,,,167.73,4522.15
26/02/2025,WDL TFR UPI/DR/456862357310/Master S/MAHB/ 0229379314/UPI 8947737879600 AT 06039 UDGIR,,30.44,,4491.71
28/02/2025,WDL TFR UPI/DR/418152943922/SAI TRAD/YESB/ paytmqr1p5/NA 8940461449556 AT 06039 UDGIR,,579.73,,3911.98
02/03/2025,WDL TFR UPI/DR/695342276252/JAVED K/CNRB/k 384418@ok/Sent 3994480186070 AT 06039 UDGIR,,3955.27,,-43.29
03/03/2025,WDL TFR UPI/DR/584457084679/MS BGR T/UTIB/g pay-11266/Sent 3110997651473 AT 06039 UDGIR,,9.33,,-52.62
04/03/2025,WDL TFR UPI/DR/801927488682/KALSE RO/YESB/q 612119179/Sent 3635964961320 AT 06039 UDGIR,,7.06,,-59.68
04/03/2025,WDL TFR UPI/DR/905742534094/Fatema s/YESB/p aytm.s1is/Sent 7643097610197 AT 06039 UDGIR,,35.23,,-94.91
06/03/2025,DEP TFR UPI/CR/431338541778/ADITYA K/SBIN/ adityakris/UPI 3996005753958 AT 06039 UDGIR,,,18.75,-76.16
07/03/2025,WDL TFR UPI/DR/967679865327/GOPI LAL/YESB/p aytmqr6ss/Sent 8986278498849 AT 06039 UDGIR,,40.41,,-116.57
09/03/2025,DEP TFR UPI/CR/907093013513/JAGADISH/UBIN/ jaguswami1/UPI 3520178107723 AT 06039 UDGIR,,,2018.37,1901.80
10/03/2025,WDL TFR UPI/DR/159237241905/HEALTH C/HDFC/v yapar.173/Sent 4118498134809 AT 06039 UDGIR,,15.67,,1886.13
11/03/2025,WDL TFR UPI/DR/964455415462/MOHIT SU/BKID/ 4378673712/UPI 9631884925492 AT 06039 UDGIR,,17.25,,1868.88
12/03/2025,DEP TFR UPI/CR/937887419415/JAGADISH/UBIN/ jaguswami1/UPI 2577592258971 AT 06039 UDGIR,,,612.02,2480.90
13/03/2025,DEP TFR UPI/CR/501895131432/PARTH DA/BKID/ parthchava/UPI 3334724181452 AT 06039 UDGIR,,,2259.43,4740.33
14/03/2025,WDL TFR UPI/DR/311786437202/Pawar Pa/UTIB/g pay-12190/Sent 9699208790912 AT 06039 UDGIR,,53.83,,4686.50
16/03/2025,DEP TFR UPI/CR/890091753786/SARTHAK /IPOS/ sarthakksh/UPI 5970159051711 AT 06039 UDGIR,,,25.83,4712.33
18/03/2025,WDL TFR UPI/DR/525802283610/MR SOURA/YESB/q 868364515/Sent 1690763010913 AT 06039 UDGIR,,2122.97,,2589.36
19/03/2025,DEP TFR UPI/CR/855936295304/VINAYKUM/SBIN/ vkshock486/UPI 4221694946383 AT 06039 UDGIR,,,1406.98,3996.34
20/03/2025,CEMTEX DEP UPI/DRC/60 7688764784/05032026/3085,,,55.15,4051.49
20/03/2025,WDL TFR UPI/DR/573465896128/ANIL ARJ/YESB/ paytmqrt2m/NA 4525034094804 AT 06039 UDGIR,,137.75,,3913.74
20/03/2025,WDL TFR UPI/DR/348305078499/RAINBOWF/YESB/q 886663516/Sent 0017555995637 AT 06039 UDGIR,,45.38,,3868.36
20/03/2025,WDL TFR UPI/DR/626552914070/HEALTH F/UNBA/ bharatpe.9/Pay 0639676477870 AT 06039 UDGIR,,11.11,,3857.25
20/03/2025,WDL TFR UPI/DR/584371721257/TUSHAR D/YESB/p aytmqr6p3/Sent 3870185078134 AT 06039 UDGIR,,158.28,,3698.97
21/03/2025,DEP TFR UPI/CR/415766590612/Brahmana/SBIN/b rahma0003/Paym 8597139710569 AT 06039 UDGIR,,,64.04,3763.01
24/03/2025,DEP TFR UPI/CR/536249191902/JAGADISH/UBIN/ jaguswami1/UPI 4726445046861 AT 06039 UDGIR,,,257.00,4020.01
25/03/2025,WDL TFR UPI/DR/276624256561/PRANITA /YESB/q 349450901/Sent 4328287958774 AT 06039 UDGIR,,1625.42,,2394.59
26/03/2025,DEP TFR UPI/CR/041732260055/Bhagyash/BARB/ vaniswami1/UPI 5866232645274 AT 06039 UDGIR,,,693.88,3088.47
26/03/2025,DEP TFR UPI/CR/888045958337/JAGADISH/UBIN/ jaguswami1/UPI 6303446112614 AT 06039 UDGIR,,,4986.70,8075.17
27/03/2025,WDL TFR UPI/DR/094565757124/OM SAI P/YESB/p aytmqr6u7/Sent 8781928067919 AT 06039 UDGIR,,56.53,,8018.64
28/03/2025,WDL TFR UPI/DR/338159539006/Pawar Pa/UTIB/g pay-12195/Sent 6207267012846 AT 06039 UDGIR,,110.33,,7908.31
29/03/2025,WDL TFR UPI/DR/384050871996/DAYANAND/YESB/q 173605212/Sent 1527406749903 AT 06039 UDGIR,,54.27,,7854.04
30/03/2025,WDL TFR UPI/DR/072308564941/AARADHYA/YESB/q 952613693/Sent 9961544763901 AT 06039 UDGIR,,54.25,,7799.79
01/04/2025,WDL TFR UPI/DR/921525479053/BP Petro/YESB/q 991340776/Sent 8586354909289 AT 06039 UDGIR,,152.47,,7647.32
02/04/2025,WDL TFR UPI/DR/776018534139/viveksj1/IBKL/ user09288/UPI 9469054190143 AT 06039 UDGIR,,673.94,,6973.38
02/04/2025,DEP TFR UPI/CR/719527492550/JAGADISH/UBIN/ jaguswami1/UPI 0656321142770 AT 06039 UDGIR,,,782.43,7755.81
03/04/2025,WDL TFR UPI/DR/008369150718/SIMRAN A/YESB/q 375739169/Sent 1271514223612 AT 06039 UDGIR,,881.26,,6874.55
04/04/2025,WDL TFR UPI/DR/380702104912/SHANKAR/YESB/q 256466505/Sent 5552405508688 AT 06039 UDGIR,,53.44,,6821.11
05/04/2025,WDL TFR UPI/DR/498869429924/FAISAL I/YESB/p aytm.s184/Sent 7079462119238 AT 06039 UDGIR,,241.46,,6579.65
05/04/2025,WDL TFR UPI/DR/627528325374/HAPPY PA/YESB/ paytmqr16v/NA 0439960728452 AT 06039 UDGIR,,620.77,,5958.88
06/04/2025,DEP TFR UPI/CR/297936873251/MOHIT SU/BKID/ mohitttade/UPI 5170636350877 AT 06039 UDGIR,,,352.43,6311.31
07/04/2025,DEP TFR UPI/CR/532297214902/Master S/MAHB/ parthchava/UPI 8108440610919 AT 06039 UDGIR,,,54.93,6366.24
09/04/2025,DEP TFR UPI/CR/494281932705/JAGADISH/UBIN/ jaguswami1/UPI 2551318035036 AT 06039 UDGIR,,,425.48,6791.72
09/04/2025,DEP TFR UPI/CR/157983458443/VINAYKUM/SBIN/ vkshock486/UPI 8108826935768 AT 06039 UDGIR,,,1422.72,8214.44
11/04/2025,CEMTEX DEP UPI/DRC/201 234439286/04032026/21486,,,10.41,8224.85
11/04/2025,DEP TFR UPI/CR/470715351521/JAGADISH/UBIN/ jaguswami1/UPI 1940641833728 AT 06039 UDGIR,,,669.31,8894.16
13/04/2025,WDL TFR UPI/DR/442471191235/ADITYA K/SBIN/ 7808164971/UPI 6465821642018 AT 06039 UDGIR,,562.76,,8331.40
13/04/2025,DEP TFR UPI/CR/322062653745/MOHIT SU/BKID/ mohitttade/UPI 7625500775492 AT 06039 UDGIR,,,198.39,8529.79
14/04/2025,WDL TFR UPI/DR/113238577015/MR SOURA/YESB/q 868364515/Sent 6349020953046 AT 06039 UDGIR,,260.28,,8269.51
15/04/2025,DEP TFR UPI/CR/613892930473/ADITYA K/SBIN/ adityakris/UPI 2901958768292 AT 06039 UDGIR,,,2413.75,10683.26
17/04/2025,WDL TFR UPI/DR/214648968896/MOHIT SU/BKID/ mohitttade/UPI 9360399729263 AT 06039 UDGIR,,339.05,,10344.21
18/04/2025,DEP TFR UPI/CR/589554015379/Master S/MAHB/ parthchava/UPI 0882681657933 AT 06039 UDGIR,,,92.82,10437.03
19/04/2025,WDL TFR UPI/DR/272787468505/Pawar Pa/UTIB/g pay-12190/Sent 7690377651086 AT 06039 UDGIR,,23.49,,10413.54
19/04/2025,WDL TFR UPI/DR/534194344290/SHREE GA/YESB/q 369201673/Sent 6305740741238 AT 06039 UDGIR,,19.50,,10394.04
20/04/2025,DEP TFR UPI/CR/992555562083/ADITYA A/BARB/9 356138585/Paym 4140549757863 AT 06039 UDGIR,,,42.13,10436.17
20/04/2025,WDL TFR UPI/DR/322145755294/MR ADITY/NESF/ 1902083380/UPI 4966118968481 AT 06039 UDGIR,,260.59,,10175.58
21/04/2025,DEP TFR UPI/CR/893542061229/MOHIT SU/BKID/ mohitttade/UPI 9837703547191 AT 06039 UDGIR,,,5878.45,16054.03
21/04/2025,WDL TFR UPI/DR/308816147840/RENUKAPR/SBIN/ 9300605125/UPI 1108589626844 AT 06039 UDGIR,,293.19,,15760.84
22/04/2025,DEP TFR UPI/CR/149206405379/ADITYA K/SBIN/ adityakris/UPI 1344058331856 AT 06039 UDGIR,,,291.32,16052.16
23/04/2025,WDL TFR UPI/DR/888434982601/Master S/MAHB/ 5686280532/UPI 8192144854900 AT 06039 UDGIR,,150.84,,15901.32
25/04/2025,DEP TFR UPI/CR/360884890123/MOHIT SU/BKID/ mohitttade/UPI 9519767762361 AT 06039 UDGIR,,,140.91,16042.23
26/04/2025,WDL TFR UPI/DR/025862923538/RAHUL UT/UBIN/7 972044682/Sent 0335619770623 AT 06039 UDGIR,,179.60,,15862.63
26/04/2025,WDL TFR UPI/DR/484167416378/Master S/MAHB/ 2842564490/UPI 5539105510694 AT 06039 UDGIR,,260.18,,15602.45
26/04/2025,WDL TFR UPI/DR/986423469503/DAYANAND/YESB/q 173605212/Sent 0533544543687 AT 06039 UDGIR,,54.58,,15547.87
27/04/2025,WDL TFR UPI/DR/472826643991/shradha./KVBL/ shradha.na/UPI 9844229049285 AT 06039 UDGIR,,1241.88,,14305.99
28/04/2025,DEP TFR UPI/CR/344447084737/JAGADISH/UBIN/ jaguswami1/UPI 4985229236262 AT 06039 UDGIR,,,775.98,15081.97
30/04/2025,WDL TFR UPI/DR/716775293626/Pawar Pa/UTIB/g pay-12190/Sent 9533724939610 AT 06039 UDGIR,,66.11,,15015.86
01/05/2025,DEP TFR UPI/CR/508387621330/SARTHAK /IPOS/ sarthakksh/UPI 0432923428477 AT 06039 UDGIR,,,65.51,15081.37
02/05/2025,WDL TFR UPI/DR/556244377376/AKASH RA/YESB/q 911555344/Sent 1486952166808 AT 06039 UDGIR,,26.04,,15055.33
02/05/2025,DEP TFR UPI/CR/264014988750/ADITYA K/SBIN/ adityakris/UPI 6807605761470 AT 06039 UDGIR,,,131.66,15186.99
05/05/2025,WDL TFR UPI/DR/751534072403/174010/YESB/pay tm.d190/Sent u 6072255746174 AT 06039 UDGIR,,233.19,,14953.80
05/05/2025,WDL TFR UPI/DR/849098573081/JAVED K/CNRB/k 384418@ok/Sent 1301030940380 AT 06039 UDGIR,,4021.48,,10932.32
07/05/2025,DEP TFR UPI/CR/843194016818/SARTHAK /IPOS/ sarthakksh/UPI 2591820598506 AT 06039 UDGIR,,,47.03,10979.35
08/05/2025,WDL TFR UPI/DR/933956415938/HOTEL JO/ICIC/g etepay.gv/Sent 5658420193146 AT 06039 UDGIR,,146.11,,10833.24
10/05/2025,DEP TFR UPI/CR/931938106228/Master S/MAHB/ parthchava/UPI 9487796360769 AT 06039 UDGIR,,,234.40,11067.64
11/05/2025,WDL TFR UPI/DR/073529667937/RAJENTERP/YESB/ q039410539/Sen 8658907667281 AT 06039 UDGIR,,74.50,,10993.14
11/05/2025,DEP TFR UPI/CR/226674841763/ADITYA A/BARB/9 356138585/Paym 7997237039388 AT 06039 UDGIR,,,248.48,11241.62
11/05/2025,DEP TFR UPI/CR/066442269649/Bhagyash/BARB/ vaniswami1/UPI 0130137156827 AT 06039 UDGIR,,,121.51,11363.13
12/05/2025,WDL TFR UPI/DR/133771588434/BALAJI L/YESB/q 727651097/Sent 7633326484851 AT 06039 UDGIR,,100.94,,11262.19
13/05/2025,DEP TFR UPI/CR/155855897934/JAGADISH/UBIN/ jaguswami1/UPI 8558429481107 AT 06039 UDGIR,,,152.92,11415.11
14/05/2025,DEP TFR UPI/CR/169456894350/ADITYA A/BARB/9 356138585/Paym 3853349937056 AT 06039 UDGIR,,,4.34,11419.45
16/05/2025,WDL TFR UPI/DR/326984575631/SARTHAK /IPOS/ sarthakksh/UPI 1675517070852 AT 06039 UDGIR,,110.52,,11308.93
18/05/2025,WDL TFR UPI/DR/776387089231/KALSE RO/YESB/q 612119179/Sent 9378417138332 AT 06039 UDGIR,,257.77,,11051.16
20/05/2025,WDL TFR UPI/DR/490794651108/Pawar Pa/UTIB/g pay-12195/Sent 1415503117849 AT 06039 UDGIR,,61.31,,10989.85
22/05/2025,WDL TFR UPI/DR/165761511819/LAZY PAY/HDFC/l azypay.pa/Lazy 6502462087002 AT 06039 UDGIR,,438.68,,10551.17
22/05/2025,WDL TFR UPI/DR/237045609091/ANIL ARJ/YESB/ paytmqrt2m/NA 5592932911830 AT 06039 UDGIR,,77.42,,10473.75
24/05/2025,WDL TFR UPI/DR/563687682762/Kolhapur/YESB/p aytm.s1lp/Sent 9242364726400 AT 06039 UDGIR,,1241.67,,9232.08
25/05/2025,DEP TFR UPI/CR/265112009700/MOHIT SU/BKID/ mohitttade/UPI 0353768523889 AT 06039 UDGIR,,,411.60,9643.68
26/05/2025,WDL TFR UPI/DR/100668418903/upi juspay/YESB /paytm-7620/Tr 3082480691591 AT 06039 UDGIR,,739.75,,8903.93
28/05/2025,WDL TFR UPI/DR/948365850991/NIDHI ME/YESB/q 518727570/Sent 9836968867880 AT 06039 UDGIR,,74.11,,8829.82
29/05/2025,DEP TFR UPI/CR/964208919991/JAGADISH/UBIN/ jaguswami1/UPI 9611780317445 AT 06039 UDGIR,,,2187.79,11017.61
29/05/2025,DEP TFR UPI/CR/945623895733/PARTH DA/PPIW/8 262854390/Paid 6032921168184 AT 06039 UDGIR,,,1128.97,12146.58
29/05/2025,WDL TFR UPI/DR/805222146944/upi juspay/YESB /paytm-7620/Tr 3077918182350 AT 06039 UDGIR,,1154.94,,10991.64
29/05/2025,DEP TFR UPI/CR/562898699412/ADITYA K/SBIN/ adityakris/UPI 0796396370010 AT 06039 UDGIR,,,203.30,11194.94
29/05/2025,WDL TFR UPI/DR/156011350509/ELEVATE /YESB/q 785630458/Sent 2460245284600 AT 06039 UDGIR,,157.78,,11037.16
29/05/2025,WDL TFR UPI/DR/329136093081/ADITYA K/SBIN/ 7245742293/UPI 8417249686437 AT 06039 UDGIR,,148.37,,10888.79
29/05/2025,WDL TFR UPI/DR/955721610047/VIJAYANA/YESB/v rlonline@/Sent 4945292960444 AT 06039 UDGIR,,2894.80,,7993.99
30/05/2025,WDL TFR UPI/DR/748813686416/Karan Ba/YESB/p aytmqr6ic/Sent 2229134712926 AT 06039 UDGIR,,36.83,,7957.16
31/05/2025,WDL TFR UPI/DR/255854853736/RAJENTERP/YESB/ q039410539/Sen 2951620097395 AT 06039 UDGIR,,25.49,,7931.67
01/06/2025,WDL TFR UPI/DR/500552188756/ANIL ARJ/YESB/ paytmqrt2m/NA 8487744443170 AT 06039 UDGIR,,238.00,,7693.67
04/06/2025,WDL TFR UPI/DR/753091601900/MR SOURA/YESB/q 606711731/Sent 9833860674800 AT 06039 UDGIR,,221.68,,7471.99
04/06/2025,WDL TFR UPI/DR/280334223462/Swiggy Ltd/UTIB /swiggyupi@/Pa 7933139545142 AT 06039 UDGIR,,291.48,,7180.51
06/06/2025,WDL TFR UPI/DR/438520526788/High Spi/UTIB/9 823096944/Sent 6170785824963 AT 06039 UDGIR,,382.95,,6797.56
07/06/2025,WDL TFR UPI/DR/876684905523/RABIND/YESB/q34 2758074/Sent u 3172724086240 AT 06039 UDGIR,,47.31,,6750.25
09/06/2025,WDL TFR UPI/DR/584454280563/HARSHAD /YESB/p aytmqr736/Sent 5701460874115 AT 06039 UDGIR,,152.83,,6597.42
10/06/2025,WDL TFR UPI/DR/887218548699/Mr PRAMO/YESB/q 203287168/Sent 3518765579452 AT 06039 UDGIR,,69.88,,6527.54
11/06/2025,WDL TFR UPI/DR/838996904057/Taher Fa/UNBA/ bharatpe.9/Pay 0739518701522 AT 06039 UDGIR,,52.04,,6475.50
11/06/2025,WDL TFR UPI/DR/223777780976/SOWMYA/YESB/bha ratpe9j/Pay to 9089594187748 AT 06039 UDGIR,,20.29,,6455.21
13/06/2025,DEP TFR UPI/CR/928494973099/ADITYA K/SBIN/ adityakris/UPI 1338867127125 AT 06039 UDGIR,,,62.02,6517.23
13/06/2025,WDL TFR UPI/DR/337184461915/MOHIT SU/BKID/ 0273988944/UPI 8491294018987 AT 06039 UDGIR,,173.06,,6344.17
13/06/2025,WDL TFR UPI/DR/806892038104/ANIL ARJ/YESB/ paytmqrt2m/NA 6273185966078 AT 06039 UDGIR,,66.18,,6277.99
15/06/2025,WDL TFR UPI/DR/702238716592/SEEMA AB/YESB/q 927376420/Sent 3058093867972 AT 06039 UDGIR,,38.34,,6239.65
17/06/2025,WDL TFR UPI/DR/482667243405/SHREE GA/YESB/q 369201673/Sent 7072324133099 AT 06039 UDGIR,,45.25,,6194.40
18/06/2025,WDL TFR UPI/DR/269872417201/Girajabh/YESB/p aytm.s1vp/Sent 4979096727070 AT 06039 UDGIR,,17.89,,6176.51
18/06/2025,DEP TFR UPI/CR/932036928911/PARTH DA/BKID/ parthchava/UPI 8565873669749 AT 06039 UDGIR,,,3336.14,9512.65
20/06/2025,WDL TFR UPI/DR/267137144054/ADITYA A/BARB/ 2344325034/UPI 4350913351662 AT 06039 UDGIR,,13.40,,9499.25
21/06/2025,WDL TFR UPI/DR/727797632568/HEALTH F/YESB/p aytmqr6di/Sent 8034124485516 AT 06039 UDGIR,,246.72,,9252.53
21/06/2025,DEP TFR UPI/CR/112932376588/MOHIT SU/BKID/ mohitttade/UPI 6509862469434 AT 06039 UDGIR,,,121.43,9373.96
21/06/2025,WDL TFR UPI/DR/087393082984/Pawar Pa/UTIB/g pay-12190/Sent 0940263701748 AT 06039 UDGIR,,47.79,,9326.17
22/06/2025,WDL TFR UPI/DR/683445446071/Mr RAJES/YESB/q 912623956/Sent 7485666174211 AT 06039 UDGIR,,15.65,,9310.52
23/06/2025,WDL TFR UPI/DR/536319469416/ANIL ARJ/YESB/ paytmqrt2m/NA 0923265541908 AT 06039 UDGIR,,142.23,,9168.29
23/06/2025,WDL TFR UPI/DR/274556322357/HARSHAD /YESB/p aytmqr66y/Sent 7074730910929 AT 06039 UDGIR,,16.95,,9151.34
23/06/2025,WDL TFR UPI/DR/036601776812/RAHUL TR/YESB/p aytmqr6x8/Sent 7540379647559 AT 06039 UDGIR,,274.77,,8876.57
