value_date,post_date,details,ref_no,debit,credit,balance
26/01/2025,26/01/2025,NEFT DR/TRF737686154420/ACCOUNT TRANSFER,NEFT702440683781,"31,951.06",-,"312,414.94"
27/01/2025,27/01/2025,UPI DR/UPI368165127649/SPOTIFY/MERCHANT PAYMENT,DR415049590337,"6,887.43",-,"305,527.51"
28/01/2025,28/01/2025,UPI DR/UPI200792172766/NETFLIX/MERCHANT PAYMENT,DR634268785574,"3,265.29",-,"302,262.22"
28/01/2025,30/01/2025,UPI DR/P2P949532040661/VIKAS/P2P TRANSFER,UPI441091410687,"3,166.46",-,"299,095.76"
30/01/2025,30/01/2025,CASH DEP/CSH633973136905/BRANCH DEPOSIT,CASH778712684354,-,"24,267.03","323,362.79"
01/02/2025,01/02/2025,CHRG DR/FEE836498614785/BANK CHARGE,CHG902758841699,315.44,-,"323,047.35"
01/02/2025,01/02/2025,UPI DR/UPI261355945737/BOOKMYSHOW/MERCHANT PAYMENT,DR224673647326,"7,108.13",-,"315,939.22"
01/02/2025,02/02/2025,UPI DR/P2P268795076150/AMAN/P2P TRANSFER,UPI711072838369,"23,834.83",-,"292,104.39"
03/02/2025,03/02/2025,NEFT CR/INV489416797308/ORBIT RETAIL/PROJECT PAYMENT,NEFT346042937681,-,"66,080.14","358,184.53"
03/02/2025,03/02/2025,UPI CR/P2P684361458411/KARAN/P2P RECEIVE,UPI669456357876,-,"16,230.71","374,415.24"
03/02/2025,05/02/2025,UPI DR/UPI867445104636/DMART/MERCHANT PAYMENT,DR812550492660,"9,172.46",-,"365,242.78"
05/02/2025,06/02/2025,UPI DR/UPI339607217876/OLA/MERCHANT PAYMENT,DR821424276511,"1,559.95",-,"363,682.83"
08/02/2025,10/02/2025,UPI DR/UPI571979335536/BOOKMYSHOW/MERCHANT PAYMENT,DR393949162095,"2,248.26",-,"361,434.57"
12/02/2025,12/02/2025,NEFT CR/INV806795612070/URBAN FOODS/PROJECT CREDIT,CR898043415784,-,"12,981.64","374,416.21"
12/02/2025,13/02/2025,NEFT CR/INV646447194819/ALPHA TRADERS/PROJECT CREDIT,CR361787174933,-,"64,034.85","438,451.06"
14/02/2025,15/02/2025,NEFT CR/INV537653700704/SKYLOGIC LLP/PROJECT PAYMENT,NEFT974080983878,-,"17,866.34","456,317.40"
18/02/2025,20/02/2025,UPI DR/P2P504261335170/MEERA/P2P TRANSFER,UPI904395851477,"12,815.75",-,"443,501.65"
20/02/2025,20/02/2025,NEFT CR/INV629091638229/SKYLOGIC LLP/PROJECT CREDIT,CR723222261534,-,"57,117.25","500,618.90"
21/02/2025,23/02/2025,NEFT CR/INV146410342569/URBAN FOODS/PROJECT PAYMENT,NEFT187833592827,-,"71,201.40","571,820.30"
22/02/2025,23/02/2025,UPI DR/UPI645225860115/DMART/MERCHANT PAYMENT,DR657030449623,"6,412.04",-,"565,408.26"
22/02/2025,23/02/2025,NEFT CR/INV859679312268/ORBIT RETAIL/PROJECT PAYMENT,NEFT882865237101,-,"57,897.66","623,305.92"
22/02/2025,24/02/2025,CASH DEP/CSH359042577622/BRANCH DEPOSIT,CASH496523448425,-,"6,129.72","629,435.64"
22/02/2025,24/02/2025,UPI CR/P2P333250217560/AMAN/P2P RECEIVE,UPI772679257367,-,"13,275.12","642,710.76"
23/02/2025,23/02/2025,UPI DR/UPI479444894854/NETFLIX/MERCHANT PAYMENT,DR830399238756,"2,227.30",-,"640,483.46"
24/02/2025,24/02/2025,NEFT CR/INV866767195966/NEXA INFRA/PROJECT CREDIT,CR377217813196,-,"62,960.33","703,443.79"
24/02/2025,26/02/2025,UPI DR/UPI587140486268/ZOMATO/MERCHANT PAYMENT,DR590132537335,"2,437.50",-,"701,006.29"
25/02/2025,25/02/2025,UPI DR/UPI674484793365/AMAZON/MERCHANT PAYMENT,DR645043640263,"8,979.05",-,"692,027.24"
26/02/2025,27/02/2025,NEFT DR/TRF578959028071/ACCOUNT TRANSFER,NEFT255567292595,"35,173.24",-,"656,854.00"
26/02/2025,27/02/2025,UPI DR/P2P148083105622/AMAN/P2P TRANSFER,UPI416201158706,"2,167.21",-,"654,686.79"
27/02/2025,28/02/2025,NEFT CR/INV498075205500/NEXA INFRA/PROJECT CREDIT,CR911890124466,-,"85,102.42","739,789.21"
28/02/2025,02/03/2025,UPI DR/UPI728808120183/BIGBASKET/MERCHANT PAYMENT,DR644045641537,"3,606.27",-,"736,182.94"
01/03/2025,01/03/2025,NEFT CR/INV548065619559/ORBIT RETAIL/PROJECT CREDIT,CR350348783386,-,"67,572.74","803,755.68"
01/03/2025,02/03/2025,CASH DEP/CSH458298459120/BRANCH DEPOSIT,CASH814335605290,-,"20,087.23","823,842.91"
01/03/2025,03/03/2025,UPI DR/UPI405597013342/SWIGGY/MERCHANT PAYMENT,DR460296845249,"2,417.69",-,"821,425.22"
02/03/2025,03/03/2025,UPI DR/UPI988118842888/DMART/MERCHANT PAYMENT,DR903175325690,"10,852.12",-,"810,573.10"
04/03/2025,04/03/2025,UPI DR/UPI551428644928/BIGBASKET/MERCHANT PAYMENT,DR891770149251,"11,468.75",-,"799,104.35"
04/03/2025,04/03/2025,UPI CR/P2P936119004584/NEHA/P2P RECEIVE,UPI400572060334,-,"7,921.95","807,026.30"
07/03/2025,08/03/2025,UPI DR/UPI801253269362/BOOKMYSHOW/MERCHANT PAYMENT,DR719998223439,"1,361.39",-,"805,664.91"
07/03/2025,08/03/2025,NEFT CR/INV176163357512/ORBIT RETAIL/PROJECT PAYMENT,NEFT847747915270,-,"54,682.72","860,347.63"
08/03/2025,10/03/2025,NEFT CR/INV815782153361/NEXA INFRA/PROJECT PAYMENT,NEFT739131802470,-,"12,862.18","873,209.81"
09/03/2025,09/03/2025,UPI DR/UPI192069492303/ZOMATO/MERCHANT PAYMENT,DR728583951706,"4,675.15",-,"868,534.66"
10/03/2025,12/03/2025,CASH DEP/CSH788943657617/BRANCH DEPOSIT,CASH495358224561,-,"27,033.70","895,568.36"
12/03/2025,12/03/2025,UPI DR/UPI689322108221/AMAZON/MERCHANT PAYMENT,DR584509949000,"11,716.83",-,"883,851.53"
14/03/2025,16/03/2025,NEFT DR/TRF974702535301/ACCOUNT TRANSFER,NEFT149930520264,"15,878.08",-,"867,973.45"
15/03/2025,17/03/2025,UPI DR/UPI885556218260/BOOKMYSHOW/MERCHANT PAYMENT,DR410257353268,"3,348.85",-,"864,624.60"
16/03/2025,17/03/2025,UPI CR/P2P622388126611/AMAN/P2P RECEIVE,UPI574331101317,-,"34,497.21","899,121.81"
18/03/2025,19/03/2025,NEFT CR/INV933003580570/URBAN FOODS/PROJECT CREDIT,CR201257128869,-,"40,256.33","939,378.14"
18/03/2025,20/03/2025,UPI DR/UPI389525910022/SWIGGY/MERCHANT PAYMENT,DR656931548863,"5,935.51",-,"933,442.63"
20/03/2025,21/03/2025,CHRG DR/FEE619974713656/BANK CHARGE,CHG170904170972,103.87,-,"933,338.76"
20/03/2025,22/03/2025,NEFT CR/INV595599809808/URBAN FOODS/PROJECT CREDIT,CR929526641569,-,"67,653.40","1,000,992.16"
21/03/2025,21/03/2025,UPI DR/UPI753929565273/JIO/MERCHANT PAYMENT,DR286861500766,"2,317.60",-,"998,674.56"
22/03/2025,22/03/2025,UPI CR/P2P266046137555/NEHA/P2P RECEIVE,UPI256157842822,-,"2,284.39","1,000,958.95"
22/03/2025,23/03/2025,UPI DR/UPI145811154261/UBER/MERCHANT PAYMENT,DR165822330846,"2,572.12",-,"998,386.83"
22/03/2025,24/03/2025,UPI DR/UPI956104474500/DMART/MERCHANT PAYMENT,DR195343774669,"10,515.88",-,"987,870.95"
25/03/2025,25/03/2025,UPI DR/UPI689040306587/BIGBASKET/MERCHANT PAYMENT,DR861235224172,"9,285.33",-,"978,585.62"
29/03/2025,29/03/2025,NEFT CR/INV828000099225/ALPHA TRADERS/PROJECT CREDIT,CR307252712163,-,"99,964.86","1,078,550.48"
29/03/2025,30/03/2025,UPI DR/P2P779668386948/AMAN/P2P TRANSFER,UPI994816286577,"15,802.53",-,"1,062,747.95"
29/03/2025,31/03/2025,UPI DR/UPI802024624764/NETFLIX/MERCHANT PAYMENT,DR262985648071,130.84,-,"1,062,617.11"
02/04/2025,03/04/2025,UPI DR/P2P630042346328/ANJALI/P2P TRANSFER,UPI730138345943,"10,581.15",-,"1,052,035.96"
03/04/2025,05/04/2025,NEFT CR/INV237967985281/SKYLOGIC LLP/PROJECT CREDIT,CR457663136676,-,"55,400.43","1,107,436.39"
03/04/2025,05/04/2025,UPI DR/UPI857666792875/DMART/MERCHANT PAYMENT,DR841035917315,"11,844.99",-,"1,095,591.40"
05/04/2025,07/04/2025,UPI DR/P2P995390661535/VIKAS/P2P TRANSFER,UPI875653565002,"21,625.28",-,"1,073,966.12"
08/04/2025,08/04/2025,UPI DR/UPI342889223968/JIO/MERCHANT PAYMENT,DR982727491462,"8,801.11",-,"1,065,165.01"
08/04/2025,08/04/2025,NEFT DR/TRF841417328807/ACCOUNT TRANSFER,NEFT962742579067,"11,804.22",-,"1,053,360.79"
09/04/2025,09/04/2025,NEFT CR/INV177166132948/ALPHA TRADERS/PROJECT CREDIT,CR710315755336,-,"11,121.20","1,064,481.99"
10/04/2025,11/04/2025,NEFT CR/INV910983370867/ORBIT RETAIL/PROJECT PAYMENT,NEFT586240813528,-,"39,260.49","1,103,742.48"
10/04/2025,12/04/2025,NEFT CR/INV909917591597/URBAN FOODS/PROJECT CREDIT,CR949750093942,-,"35,529.07","1,139,271.55"
11/04/2025,11/04/2025,UPI DR/UPI587672654000/AMAZON/MERCHANT PAYMENT,DR232040439443,"7,720.90",-,"1,131,550.65"
14/04/2025,14/04/2025,UPI DR/UPI794735271616/BIGBASKET/MERCHANT PAYMENT,DR318112136039,743.55,-,"1,130,807.10"
15/04/2025,16/04/2025,UPI DR/UPI969518815800/JIO/MERCHANT PAYMENT,DR634523085598,"6,088.75",-,"1,124,718.35"
16/04/2025,18/04/2025,UPI CR/P2P687257476370/AMAN/P2P RECEIVE,UPI442798944453,-,"6,896.15","1,131,614.50"
21/04/2025,23/04/2025,CHRG DR/FEE802624043848/BANK CHARGE,CHG941767441299,204.36,-,"1,131,410.14"
21/04/2025,23/04/2025,UPI DR/UPI278715126053/AMAZON/MERCHANT PAYMENT,DR770755922626,"1,360.47",-,"1,130,049.67"
22/04/2025,22/04/2025,UPI DR/P2P116788455868/ROHAN/P2P TRANSFER,UPI994476886236,"8,605.87",-,"1,121,443.80"
22/04/2025,23/04/2025,NEFT DR/TRF265836777463/ACCOUNT TRANSFER,NEFT648206578292,"44,902.34",-,"1,076,541.46"
23/04/2025,24/04/2025,NEFT CR/INV516086626406/NEXA INFRA/PROJECT CREDIT,CR680387134761,-,"50,124.20","1,126,665.66"
23/04/2025,25/04/2025,UPI DR/P2P415961445019/ROHAN/P2P TRANSFER,UPI212511091010,"16,731.31",-,"1,109,934.35"
23/04/2025,25/04/2025,UPI DR/P2P597540175048/NEHA/P2P TRANSFER,UPI807136442436,"11,090.68",-,"1,098,843.67"
28/04/2025,29/04/2025,CASH DEP/CSH433899974819/BRANCH DEPOSIT,CASH423033817120,-,"3,034.81","1,101,878.48"
29/04/2025,01/05/2025,UPI DR/UPI177518251325/AMAZON/MERCHANT PAYMENT,DR736672212454,"10,075.90",-,"1,091,802.58"
29/04/2025,29/04/2025,UPI DR/UPI127346203782/APOLLO PHARMACY/MERCHANT PAYMENT,DR219926178567,"6,880.60",-,"1,084,921.98"
29/04/2025,30/04/2025,UPI DR/UPI397946309442/APOLLO PHARMACY/MERCHANT PAYMENT,DR841578919953,"8,743.77",-,"1,076,178.21"
06/05/2025,07/05/2025,UPI CR/P2P103538877493/ANJALI/P2P RECEIVE,UPI314832296526,-,"27,490.76","1,103,668.97"
09/05/2025,10/05/2025,UPI DR/UPI845858641534/APOLLO PHARMACY/MERCHANT PAYMENT,DR190446625350,"9,719.80",-,"1,093,949.17"
10/05/2025,12/05/2025,UPI DR/P2P807395203104/NEHA/P2P TRANSFER,UPI144178393142,"13,799.81",-,"1,080,149.36"
11/05/2025,11/05/2025,UPI DR/UPI791718077057/AIRTEL/MERCHANT PAYMENT,DR757547482945,"6,818.71",-,"1,073,330.65"
11/05/2025,13/05/2025,UPI DR/UPI530744968147/DMART/MERCHANT PAYMENT,DR122159323101,"8,898.59",-,"1,064,432.06"
11/05/2025,13/05/2025,UPI DR/UPI633697906739/NETFLIX/MERCHANT PAYMENT,DR876820218472,"4,767.54",-,"1,059,664.52"
11/05/2025,13/05/2025,NEFT CR/INV226626740150/SKYLOGIC LLP/PROJECT PAYMENT,NEFT456545489019,-,"80,099.64","1,139,764.16"
12/05/2025,13/05/2025,NEFT CR/INV734462655252/ALPHA TRADERS/PROJECT CREDIT,CR234909861425,-,"80,030.84","1,219,795.00"
14/05/2025,15/05/2025,NEFT CR/INV904582367279/NEXA INFRA/PROJECT CREDIT,CR225420168768,-,"43,198.14","1,262,993.14"
14/05/2025,15/05/2025,UPI DR/P2P457589436085/ROHAN/P2P TRANSFER,UPI508692352957,"4,247.76",-,"1,258,745.38"
18/05/2025,18/05/2025,UPI DR/UPI798816140722/SPOTIFY/MERCHANT PAYMENT,DR407018902103,"6,493.44",-,"1,252,251.94"
18/05/2025,20/05/2025,NEFT CR/INV659711799814/ALPHA TRADERS/PROJECT PAYMENT,NEFT962113856084,-,"75,432.62","1,327,684.56"
19/05/2025,19/05/2025,UPI DR/UPI336683848509/SWIGGY/MERCHANT PAYMENT,DR600644131230,"9,544.28",-,"1,318,140.28"
19/05/2025,20/05/2025,UPI DR/P2P189641007075/VIKAS/P2P TRANSFER,UPI982205716758,"24,891.39",-,"1,293,248.89"
20/05/2025,20/05/2025,UPI DR/P2P902827940665/NEHA/P2P TRANSFER,UPI633039970937,"13,272.86",-,"1,279,976.03"
20/05/2025,22/05/2025,NEFT CR/INV813143356398/NEXA INFRA/PROJECT CREDIT,CR546231126754,-,"67,844.52","1,347,820.55"
22/05/2025,24/05/2025,UPI DR/UPI568315378735/APOLLO PHARMACY/MERCHANT PAYMENT,DR227943077818,"4,588.01",-,"1,343,232.54"
22/05/2025,24/05/2025,UPI DR/UPI695099958939/AMAZON/MERCHANT PAYMENT,DR248211168134,"4,092.68",-,"1,339,139.86"
23/05/2025,24/05/2025,CHRG DR/FEE297939496643/BANK CHARGE,CHG308591999627,70.88,-,"1,339,068.98"
24/05/2025,26/05/2025,NEFT DR/TRF295684379738/ACCOUNT TRANSFER,NEFT896909467584,"31,580.22",-,"1,307,488.76"
25/05/2025,25/05/2025,NEFT DR/TRF371819149961/ACCOUNT TRANSFER,NEFT534976683170,"20,549.97",-,"1,286,938.79"
28/05/2025,29/05/2025,UPI DR/P2P398229068249/ROHAN/P2P TRANSFER,UPI683691796486,"18,506.26",-,"1,268,432.53"
01/06/2025,02/06/2025,UPI DR/UPI306404948478/MEDPLUS/MERCHANT PAYMENT,DR373714937137,"4,670.20",-,"1,263,762.33"
01/06/2025,02/06/2025,NEFT CR/INV809352991751/URBAN FOODS/PROJECT PAYMENT,NEFT792650093121,-,"52,542.98","1,316,305.31"
01/06/2025,03/06/2025,NEFT CR/INV894792282736/NEXA INFRA/PROJECT CREDIT,CR528774540700,-,"43,106.86","1,359,412.17"
02/06/2025,04/06/2025,NEFT CR/INV726326672091/URBAN FOODS/PROJECT PAYMENT,NEFT268051058348,-,"37,855.48","1,397,267.65"
02/06/2025,04/06/2025,UPI CR/P2P694600770230/ANJALI/P2P RECEIVE,UPI874615549952,-,"12,285.52","1,409,553.17"
04/06/2025,05/06/2025,UPI DR/P2P153578222728/KARAN/P2P TRANSFER,UPI941944883453,"19,338.62",-,"1,390,214.55"
06/06/2025,07/06/2025,UPI DR/P2P462979634151/PRIYA/P2P TRANSFER,UPI615338385157,"14,941.74",-,"1,375,272.81"
07/06/2025,09/06/2025,CASH DEP/CSH879648884575/BRANCH DEPOSIT,CASH802669759390,-,"8,762.72","1,384,035.53"
08/06/2025,09/06/2025,NEFT CR/INV946785859901/ALPHA TRADERS/PROJECT CREDIT,CR292132095425,-,"23,852.50","1,407,888.03"
09/06/2025,10/06/2025,NEFT CR/INV171732373894/SKYLOGIC LLP/PROJECT CREDIT,CR288134545038,-,"76,156.90","1,484,044.93"
10/06/2025,12/06/2025,NEFT CR/INV967384255473/URBAN FOODS/PROJECT CREDIT,CR888882432017,-,"42,607.68","1,526,652.61"
11/06/2025,11/06/2025,UPI DR/P2P773896903370/ROHAN/P2P TRANSFER,UPI664282589504,"15,196.56",-,"1,511,456.05"
12/06/2025,12/06/2025,NEFT DR/TRF546576996878/ACCOUNT TRANSFER,NEFT812713912803,"22,360.43",-,"1,489,095.62"
12/06/2025,14/06/2025,NEFT DR/TRF318974117704/ACCOUNT TRANSFER,NEFT344382386111,"27,962.01",-,"1,461,133.61"
13/06/2025,13/06/2025,UPI DR/UPI176872983649/ZOMATO/MERCHANT PAYMENT,DR818246821583,"7,208.27",-,"1,453,925.34"
13/06/2025,13/06/2025,NEFT CR/INV443136928025/ORBIT RETAIL/PROJECT PAYMENT,NEFT939910038350,-,"75,322.98","1,529,248.32"
13/06/2025,14/06/2025,NEFT CR/INV119584614637/ORBIT RETAIL/PROJECT CREDIT,CR247223731153,-,"47,215.52","1,576,463.84"
13/06/2025,15/06/2025,NEFT CR/INV366760513792/ORBIT RETAIL/PROJECT CREDIT,CR921947807745,-,"76,661.65","1,653,125.49"
14/06/2025,14/06/2025,CASH DEP/CSH948847667681/BRANCH DEPOSIT,CASH119297262484,-,"27,464.73","1,680,590.22"
14/06/2025,14/06/2025,NEFT DR/TRF839474020963/ACCOUNT TRANSFER,NEFT351008237334,"20,646.91",-,"1,659,943.31"
14/06/2025,16/06/2025,UPI DR/UPI277063264578/SWIGGY/MERCHANT PAYMENT,DR553192975005,"7,647.13",-,"1,652,296.18"
16/06/2025,17/06/2025,UPI CR/P2P499940370714/ANJALI/P2P RECEIVE,UPI856002880582,-,"21,392.52","1,673,688.70"
17/06/2025,19/06/2025,NEFT CR/INV187495491918/ORBIT RETAIL/PROJECT CREDIT,CR210168342818,-,"68,356.93","1,742,045.63"
23/06/2025,23/06/2025,NEFT CR/INV837671686320/NEXA INFRA/PROJECT CREDIT,CR940064309516,-,"80,941.21","1,822,986.84"
24/06/2025,24/06/2025,NEFT DR/TRF914944291482/ACCOUNT TRANSFER,NEFT665411631850,"12,653.22",-,"1,810,333.62"
26/06/2025,26/06/2025,NEFT CR/INV549450771459/ORBIT RETAIL/PROJECT CREDIT,CR291576538490,-,"90,339.42","1,900,673.04"
28/06/2025,29/06/2025,UPI DR/P2P258876463829/VIKAS/P2P TRANSFER,UPI984229151326,"15,535.94",-,"1,885,137.10"
28/06/2025,30/06/2025,NEFT CR/INV370488216453/ORBIT RETAIL/PROJECT CREDIT,CR437311160064,-,"78,163.81","1,963,300.91"
29/06/2025,01/07/2025,UPI DR/UPI523021925901/NETFLIX/MERCHANT PAYMENT,DR637932390664,"5,875.95",-,"1,957,424.96"
29/06/2025,30/06/2025,UPI DR/UPI613758283587/OLA/MERCHANT PAYMENT,DR685074668877,"1,691.68",-,"1,955,733.28"
30/06/2025,01/07/2025,UPI DR/P2P221131856087/MEERA/P2P TRANSFER,UPI555511572442,"9,703.85",-,"1,946,029.43"
30/06/2025,02/07/2025,CASH DEP/CSH794096705903/BRANCH DEPOSIT,CASH219882175438,-,"10,634.91","1,956,664.34"
01/07/2025,01/07/2025,UPI DR/UPI627229237646/JIO/MERCHANT PAYMENT,DR472025410089,"11,121.70",-,"1,945,542.64"
01/07/2025,01/07/2025,UPI DR/P2P685608666853/SNEHA/P2P TRANSFER,UPI781040633702,"11,614.78",-,"1,933,927.86"
01/07/2025,02/07/2025,NEFT CR/INV411530949817/SKYLOGIC LLP/PROJECT CREDIT,CR991880718633,-,"29,800.76","1,963,728.62"
01/07/2025,02/07/2025,UPI DR/UPI775931970128/SWIGGY/MERCHANT PAYMENT,DR254495121796,"7,373.61",-,"1,956,355.01"
01/07/2025,03/07/2025,NEFT CR/INV194019425100/NEXA INFRA/PROJECT PAYMENT,NEFT627021755455,-,"19,417.50","1,975,772.51"
03/07/2025,03/07/2025,UPI DR/UPI795015904287/JIO/MERCHANT PAYMENT,DR967860720508,"9,614.09",-,"1,966,158.42"
14/07/2025,16/07/2025,NEFT DR/TRF307633219201/ACCOUNT TRANSFER,NEFT305716406252,"47,250.65",-,"1,918,907.77"
15/07/2025,16/07/2025,NEFT CR/INV175645232606/SKYLOGIC LLP/PROJECT CREDIT,CR952007557773,-,"85,237.23","2,004,145.00"
17/07/2025,19/07/2025,NEFT CR/INV367293128602/ORBIT RETAIL/PROJECT PAYMENT,NEFT498207282105,-,"78,196.28","2,082,341.28"
18/07/2025,18/07/2025,NEFT CR/INV133868621059/URBAN FOODS/PROJECT CREDIT,CR795653053589,-,"68,576.82","2,150,918.10"
21/07/2025,22/07/2025,UPI DR/UPI372654157520/AIRTEL/MERCHANT PAYMENT,DR408740300275,"2,614.91",-,"2,148,303.19"
22/07/2025,22/07/2025,NEFT DR/TRF746461509278/ACCOUNT TRANSFER,NEFT995505519792,"12,611.97",-,"2,135,691.22"
24/07/2025,25/07/2025,UPI DR/UPI324490355811/SWIGGY/MERCHANT PAYMENT,DR194042132475,346.24,-,"2,135,344.98"
27/07/2025,28/07/2025,UPI DR/UPI259966326026/NETFLIX/MERCHANT PAYMENT,DR277318661918,"2,008.94",-,"2,133,336.04"
30/07/2025,30/07/2025,NEFT CR/INV477384495866/ALPHA TRADERS/PROJECT CREDIT,CR205697627639,-,"16,628.90","2,149,964.94"
31/07/2025,31/07/2025,NEFT CR/INV619609022261/ORBIT RETAIL/PROJECT CREDIT,CR755796463337,-,"79,679.32","2,229,644.26"
01/08/2025,01/08/2025,UPI CR/P2P219082110996/SNEHA/P2P RECEIVE,UPI298021262941,-,"26,978.95","2,256,623.21"
01/08/2025,02/08/2025,NEFT CR/INV656892766521/ORBIT RETAIL/PROJECT PAYMENT,NEFT169564174443,-,"59,911.67","2,316,534.88"
01/08/2025,03/08/2025,UPI DR/UPI121149585896/APOLLO PHARMACY/MERCHANT PAYMENT,DR854034929392,"5,558.65",-,"2,310,976.23"
03/08/2025,04/08/2025,UPI DR/UPI723184374122/SPOTIFY/MERCHANT PAYMENT,DR126121494093,"4,602.67",-,"2,306,373.56"
03/08/2025,05/08/2025,UPI DR/UPI578293454877/SPOTIFY/MERCHANT PAYMENT,DR966393988104,"3,826.82",-,"2,302,546.74"
05/08/2025,05/08/2025,NEFT CR/INV487894935956/ALPHA TRADERS/PROJECT CREDIT,CR228153470496,-,"40,942.53","2,343,489.27"
07/08/2025,07/08/2025,UPI DR/UPI720173871938/FLIPKART/MERCHANT PAYMENT,DR370625897457,"2,377.84",-,"2,341,111.43"
07/08/2025,07/08/2025,UPI DR/UPI749560144094/DMART/MERCHANT PAYMENT,DR914602554242,"1,012.26",-,"2,340,099.17"
09/08/2025,09/08/2025,NEFT DR/TRF977165733067/ACCOUNT TRANSFER,NEFT302234505767,"49,073.38",-,"2,291,025.79"
11/08/2025,11/08/2025,UPI DR/UPI612545296181/NETFLIX/MERCHANT PAYMENT,DR607002461492,"10,029.10",-,"2,280,996.69"
11/08/2025,11/08/2025,UPI DR/P2P796716375522/PRIYA/P2P TRANSFER,UPI772713107340,"11,971.03",-,"2,269,025.66"
12/08/2025,12/08/2025,UPI DR/UPI629419177296/AMAZON/MERCHANT PAYMENT,DR862741035992,"3,902.96",-,"2,265,122.70"
13/08/2025,13/08/2025,UPI DR/UPI622438259417/DMART/MERCHANT PAYMENT,DR352908057675,"11,986.68",-,"2,253,136.02"
13/08/2025,15/08/2025,UPI DR/P2P611798253398/AMAN/P2P TRANSFER,UPI655572999321,"21,013.28",-,"2,232,122.74"
14/08/2025,16/08/2025,CASH DEP/CSH773245019729/BRANCH DEPOSIT,CASH919557527458,-,"39,055.65","2,271,178.39"
