value_date,post_date,details,ref_no,debit,credit,balance
16/04/2025,17/04/2025,NEFT CR/INV664365376401/ALPHA TRADERS/PROJECT CREDIT,CR398697729874,-,"54,870.79","1,151,444.19"
18/04/2025,18/04/2025,NEFT CR/INV601695539380/ORBIT RETAIL/PROJECT PAYMENT,NEFT426711025197,-,"16,705.24","1,168,149.43"
19/04/2025,19/04/2025,CASH DEP/CSH595676587064/BRANCH DEPOSIT,CASH321901326620,-,"9,466.87","1,177,616.30"
19/04/2025,20/04/2025,NEFT CR/INV707968290552/ALPHA TRADERS/PROJECT CREDIT,CR480326254748,-,"27,656.01","1,205,272.31"
20/04/2025,21/04/2025,UPI DR/P2P411598356813/PRIYA/P2P TRANSFER,UPI944360209543,"3,048.44",-,"1,202,223.87"
24/04/2025,26/04/2025,NEFT CR/INV690878182833/NEXA INFRA/PROJECT CREDIT,CR689844429133,-,"23,794.35","1,226,018.22"
25/04/2025,25/04/2025,NEFT CR/INV206681985023/SKYLOGIC LLP/PROJECT PAYMENT,NEFT526795268972,-,"44,419.46","1,270,437.68"
26/04/2025,27/04/2025,CHRG DR/FEE516692654531/BANK CHARGE,CHG489429427741,404.49,-,"1,270,033.19"
03/05/2025,05/05/2025,UPI DR/P2P418854366607/VIKAS/P2P TRANSFER,UPI604168042559,"14,347.02",-,"1,255,686.17"
06/05/2025,07/05/2025,UPI DR/UPI529984256100/APOLLO PHARMACY/MERCHANT PAYMENT,DR651277165307,"2,884.97",-,"1,252,801.20"
08/05/2025,08/05/2025,CASH DEP/CSH351451597461/BRANCH DEPOSIT,CASH976003710311,-,"33,802.08","1,286,603.28"
08/05/2025,10/05/2025,UPI DR/UPI612387205283/NETFLIX/MERCHANT PAYMENT,DR663385755584,"8,069.44",-,"1,278,533.84"
12/05/2025,14/05/2025,NEFT CR/INV860784038494/URBAN FOODS/PROJECT CREDIT,CR478857796746,-,"71,977.34","1,350,511.18"
12/05/2025,14/05/2025,UPI DR/UPI146474640651/AIRTEL/MERCHANT PAYMENT,DR292676336509,"6,261.88",-,"1,344,249.30"
13/05/2025,15/05/2025,NEFT CR/INV426825917391/SKYLOGIC LLP/PROJECT CREDIT,CR212035417028,-,"67,716.69","1,411,965.99"
19/05/2025,19/05/2025,UPI DR/P2P670323578606/AMAN/P2P TRANSFER,UPI473810816152,"10,704.16",-,"1,401,261.83"
23/05/2025,24/05/2025,UPI DR/P2P714954495222/ANJALI/P2P TRANSFER,UPI611811434525,"14,553.02",-,"1,386,708.81"
24/05/2025,24/05/2025,NEFT CR/INV292137824264/ALPHA TRADERS/PROJECT PAYMENT,NEFT119556570101,-,"56,018.72","1,442,727.53"
25/05/2025,25/05/2025,NEFT CR/INV777855602418/ORBIT RETAIL/PROJECT CREDIT,CR950283243753,-,"9,219.60","1,451,947.13"
27/05/2025,29/05/2025,NEFT CR/INV762352124563/ALPHA TRADERS/PROJECT CREDIT,CR330071131207,-,"87,341.14","1,539,288.27"
29/05/2025,29/05/2025,UPI DR/UPI808373948647/MEDPLUS/MERCHANT PAYMENT,DR466996753317,"5,509.67",-,"1,533,778.60"
29/05/2025,31/05/2025,UPI CR/P2P721554535657/AMAN/P2P RECEIVE,UPI272072577304,-,"8,882.35","1,542,660.95"
30/05/2025,31/05/2025,UPI DR/P2P223702139666/AMAN/P2P TRANSFER,UPI350631215907,"12,941.23",-,"1,529,719.72"
01/06/2025,01/06/2025,NEFT DR/TRF925077304351/ACCOUNT TRANSFER,NEFT718116649536,"6,553.29",-,"1,523,166.43"
03/06/2025,03/06/2025,CASH DEP/CSH406793800759/BRANCH DEPOSIT,CASH714731813070,-,"2,740.73","1,525,907.16"
06/06/2025,06/06/2025,NEFT CR/INV665978950287/ORBIT RETAIL/PROJECT CREDIT,CR347188597770,-,"45,523.97","1,571,431.13"
08/06/2025,08/06/2025,NEFT CR/INV896088779964/ALPHA TRADERS/PROJECT CREDIT,CR424984420726,-,"82,403.02","1,653,834.15"
08/06/2025,10/06/2025,UPI DR/P2P989233304352/RAHUL/P2P TRANSFER,UPI689781609950,"13,810.38",-,"1,640,023.77"
09/06/2025,10/06/2025,UPI DR/UPI979356736679/AIRTEL/MERCHANT PAYMENT,DR643869368766,"3,346.40",-,"1,636,677.37"
09/06/2025,11/06/2025,NEFT CR/INV548466648268/URBAN FOODS/PROJECT CREDIT,CR846414432213,-,"44,200.48","1,680,877.85"
10/06/2025,11/06/2025,UPI DR/UPI336117952587/SPOTIFY/MERCHANT PAYMENT,DR725633944556,414.34,-,"1,680,463.51"
10/06/2025,11/06/2025,UPI DR/UPI851931786179/BOOKMYSHOW/MERCHANT PAYMENT,DR809526303377,"3,457.94",-,"1,677,005.57"
11/06/2025,11/06/2025,CHRG DR/FEE429040243799/BANK CHARGE,CHG543515119819,62.83,-,"1,676,942.74"
13/06/2025,15/06/2025,CASH DEP/CSH317733049340/BRANCH DEPOSIT,CASH336577545239,-,"37,664.18","1,714,606.92"
16/06/2025,16/06/2025,UPI DR/UPI545897986529/AMAZON/MERCHANT PAYMENT,DR896274437950,"3,633.73",-,"1,710,973.19"
17/06/2025,18/06/2025,NEFT DR/TRF193307713139/ACCOUNT TRANSFER,NEFT201019130645,"12,515.55",-,"1,698,457.64"
18/06/2025,20/06/2025,NEFT CR/INV183402626951/ALPHA TRADERS/PROJECT CREDIT,CR317908986590,-,"83,164.20","1,781,621.84"
20/06/2025,20/06/2025,NEFT CR/INV447454652048/ALPHA TRADERS/PROJECT CREDIT,CR139384510299,-,"59,741.47","1,841,363.31"
21/06/2025,22/06/2025,UPI DR/UPI959505050292/UBER/MERCHANT PAYMENT,DR134111432522,"8,936.26",-,"1,832,427.05"
22/06/2025,23/06/2025,UPI DR/UPI384894639643/AMAZON/MERCHANT PAYMENT,DR556486490267,"8,077.74",-,"1,824,349.31"
27/06/2025,27/06/2025,UPI DR/UPI317093417280/AIRTEL/MERCHANT PAYMENT,DR673914798323,977.76,-,"1,823,371.55"
27/06/2025,28/06/2025,NEFT CR/INV114239147742/URBAN FOODS/PROJECT PAYMENT,NEFT583655003080,-,"58,212.88","1,881,584.43"
27/06/2025,29/06/2025,UPI DR/UPI921637315384/SPOTIFY/MERCHANT PAYMENT,DR708856904595,"3,949.36",-,"1,877,635.07"
28/06/2025,28/06/2025,NEFT CR/INV849575185375/ALPHA TRADERS/PROJECT PAYMENT,NEFT462688524371,-,"57,284.74","1,934,919.81"
05/07/2025,07/07/2025,UPI DR/P2P430591805148/VIKAS/P2P TRANSFER,UPI400061631802,"3,670.66",-,"1,931,249.15"
09/07/2025,11/07/2025,UPI DR/UPI621006213609/BIGBASKET/MERCHANT PAYMENT,DR468853951905,"8,077.90",-,"1,923,171.25"
09/07/2025,11/07/2025,NEFT CR/INV762403013869/NEXA INFRA/PROJECT PAYMENT,NEFT825911957519,-,"33,943.69","1,957,114.94"
10/07/2025,10/07/2025,NEFT DR/TRF934902249066/ACCOUNT TRANSFER,NEFT272560614779,"24,452.89",-,"1,932,662.05"
12/07/2025,12/07/2025,CASH DEP/CSH764916052772/BRANCH DEPOSIT,CASH454781083876,-,"14,428.21","1,947,090.26"
15/07/2025,16/07/2025,NEFT CR/INV645077609356/URBAN FOODS/PROJECT CREDIT,CR256359480203,-,"96,049.02","2,043,139.28"
17/07/2025,18/07/2025,NEFT CR/INV429177733195/ALPHA TRADERS/PROJECT PAYMENT,NEFT423290114280,-,"83,257.43","2,126,396.71"
20/07/2025,22/07/2025,CASH DEP/CSH615039993881/BRANCH DEPOSIT,CASH392240199484,-,"4,205.26","2,130,601.97"
20/07/2025,22/07/2025,UPI DR/P2P325302218322/AMAN/P2P TRANSFER,UPI842362841641,"16,011.42",-,"2,114,590.55"
21/07/2025,22/07/2025,NEFT CR/INV104801427201/ALPHA TRADERS/PROJECT PAYMENT,NEFT656337907707,-,"65,926.24","2,180,516.79"
21/07/2025,23/07/2025,UPI DR/UPI184558974678/ZOMATO/MERCHANT PAYMENT,DR920103149209,"3,570.39",-,"2,176,946.40"
26/07/2025,27/07/2025,UPI DR/P2P864678907055/KARAN/P2P TRANSFER,UPI701723509501,"3,829.74",-,"2,173,116.66"
27/07/2025,28/07/2025,NEFT CR/INV167480540178/URBAN FOODS/PROJECT CREDIT,CR958805390687,-,"51,441.36","2,224,558.02"
29/07/2025,29/07/2025,UPI DR/P2P710040320393/SNEHA/P2P TRANSFER,UPI583452596807,"3,929.72",-,"2,220,628.30"
29/07/2025,31/07/2025,UPI DR/UPI501449217062/SWIGGY/MERCHANT PAYMENT,DR826776211126,"4,640.84",-,"2,215,987.46"
30/07/2025,01/08/2025,UPI CR/P2P225623675374/SNEHA/P2P RECEIVE,UPI594623534058,-,765.88,"2,216,753.34"
01/08/2025,03/08/2025,UPI CR/P2P665640299194/ROHAN/P2P RECEIVE,UPI365596489395,-,"23,811.76","2,240,565.10"
04/08/2025,04/08/2025,UPI DR/UPI858946179029/DMART/MERCHANT PAYMENT,DR894111203079,"7,167.73",-,"2,233,397.37"
04/08/2025,04/08/2025,UPI CR/P2P567787742024/PRIYA/P2P RECEIVE,UPI554387847678,-,"11,346.69","2,244,744.06"
04/08/2025,05/08/2025,UPI DR/UPI547741139701/MEDPLUS/MERCHANT PAYMENT,DR451207164500,"3,774.83",-,"2,240,969.23"
05/08/2025,06/08/2025,NEFT CR/INV826338867946/NEXA INFRA/PROJECT PAYMENT,NEFT223817906634,-,"56,988.85","2,297,958.08"
07/08/2025,07/08/2025,UPI DR/P2P875752348013/PRIYA/P2P TRANSFER,UPI149741661494,"10,221.50",-,"2,287,736.58"
08/08/2025,08/08/2025,UPI DR/P2P209327357162/KARAN/P2P TRANSFER,UPI262417106441,"23,931.49",-,"2,263,805.09"
09/08/2025,09/08/2025,CHRG DR/FEE652676652618/BANK CHARGE,CHG955739031163,117.28,-,"2,263,687.81"
12/08/2025,13/08/2025,CHRG DR/FEE174691554966/BANK CHARGE,CHG137686492834,9.89,-,"2,263,677.92"
13/08/2025,15/08/2025,NEFT CR/INV175981050166/ALPHA TRADERS/PROJECT CREDIT,CR896788199446,-,"99,171.07","2,362,848.99"
19/08/2025,21/08/2025,NEFT CR/INV370603183263/ORBIT RETAIL/PROJECT CREDIT,CR593940084409,-,"82,961.98","2,445,810.97"
21/08/2025,23/08/2025,CHRG DR/FEE394806143597/BANK CHARGE,CHG891064514692,5.59,-,"2,445,805.38"
25/08/2025,27/08/2025,UPI CR/P2P855743425409/ANJALI/P2P RECEIVE,UPI825741015735,-,"19,709.40","2,465,514.78"
30/08/2025,30/08/2025,UPI DR/UPI337249051227/FLIPKART/MERCHANT PAYMENT,DR620780991881,520.25,-,"2,464,994.53"
01/09/2025,01/09/2025,NEFT CR/INV585066402641/ORBIT RETAIL/PROJECT PAYMENT,NEFT463205205947,-,"71,342.69","2,536,337.22"
01/09/2025,01/09/2025,UPI DR/P2P948414500596/MEERA/P2P TRANSFER,UPI944679213339,"19,935.86",-,"2,516,401.36"
03/09/2025,04/09/2025,UPI DR/UPI683601122656/APOLLO PHARMACY/MERCHANT PAYMENT,DR683318641121,"10,500.62",-,"2,505,900.74"
03/09/2025,05/09/2025,NEFT CR/INV683491702490/URBAN FOODS/PROJECT CREDIT,CR938636071861,-,"67,289.51","2,573,190.25"
04/09/2025,05/09/2025,CHRG DR/FEE972774562252/BANK CHARGE,CHG558220508801,366.41,-,"2,572,823.84"
06/09/2025,06/09/2025,UPI DR/UPI394481540564/FLIPKART/MERCHANT PAYMENT,DR977876990705,"6,141.45",-,"2,566,682.39"
08/09/2025,09/09/2025,NEFT CR/INV852533604289/NEXA INFRA/PROJECT CREDIT,CR951121383605,-,"43,401.99","2,610,084.38"
10/09/2025,12/09/2025,NEFT CR/INV661418377628/ALPHA TRADERS/PROJECT CREDIT,CR405203379636,-,"21,770.04","2,631,854.42"
10/09/2025,12/09/2025,UPI DR/UPI675602469581/SWIGGY/MERCHANT PAYMENT,DR215966586972,"4,535.28",-,"2,627,319.14"
11/09/2025,11/09/2025,NEFT CR/INV258600073119/URBAN FOODS/PROJECT CREDIT,CR790405637380,-,"63,636.39","2,690,955.53"
11/09/2025,11/09/2025,UPI DR/UPI583652799804/UBER/MERCHANT PAYMENT,DR499045967173,444.26,-,"2,690,511.27"
13/09/2025,14/09/2025,NEFT CR/INV131300128853/ORBIT RETAIL/PROJECT PAYMENT,NEFT829852990354,-,"70,757.36","2,761,268.63"
13/09/2025,15/09/2025,UPI DR/UPI187938516763/OLA/MERCHANT PAYMENT,DR322594707872,"5,814.19",-,"2,755,454.44"
15/09/2025,15/09/2025,UPI CR/P2P355109721258/SNEHA/P2P RECEIVE,UPI287372708495,-,"12,348.40","2,767,802.84"
18/09/2025,20/09/2025,UPI DR/UPI314864043192/BIGBASKET/MERCHANT PAYMENT,DR977351613532,"4,269.14",-,"2,763,533.70"
21/09/2025,21/09/2025,NEFT CR/INV563068432134/NEXA INFRA/PROJECT CREDIT,CR908078204755,-,"83,666.64","2,847,200.34"
21/09/2025,22/09/2025,CHRG DR/FEE125435653579/BANK CHARGE,CHG478444093903,355.92,-,"2,846,844.42"
22/09/2025,22/09/2025,UPI DR/UPI503834261711/SPOTIFY/MERCHANT PAYMENT,DR951445147211,"9,997.39",-,"2,836,847.03"
26/09/2025,28/09/2025,UPI DR/P2P203707064259/PRIYA/P2P TRANSFER,UPI923386922235,"20,814.39",-,"2,816,032.64"
28/09/2025,29/09/2025,UPI CR/P2P477903863881/PRIYA/P2P RECEIVE,UPI797598398122,-,"26,891.15","2,842,923.79"
30/09/2025,02/10/2025,NEFT CR/INV851397325431/NEXA INFRA/PROJECT PAYMENT,NEFT218453764714,-,"69,100.09","2,912,023.88"
01/10/2025,03/10/2025,UPI DR/UPI546998769724/NETFLIX/MERCHANT PAYMENT,DR508579978107,"3,237.24",-,"2,908,786.64"
03/10/2025,03/10/2025,UPI DR/UPI539035391633/APOLLO PHARMACY/MERCHANT PAYMENT,DR650737657864,342.93,-,"2,908,443.71"
05/10/2025,07/10/2025,UPI CR/P2P292315523254/NEHA/P2P RECEIVE,UPI989209663999,-,"3,287.75","2,911,731.46"
06/10/2025,06/10/2025,NEFT CR/INV183385626117/NEXA INFRA/PROJECT CREDIT,CR331263100903,-,"53,359.63","2,965,091.09"
06/10/2025,07/10/2025,UPI DR/P2P473632776212/ANJALI/P2P TRANSFER,UPI411877407215,"5,565.41",-,"2,959,525.68"
07/10/2025,07/10/2025,CASH DEP/CSH897982707089/BRANCH DEPOSIT,CASH668215550174,-,"29,681.59","2,989,207.27"
08/10/2025,08/10/2025,UPI DR/P2P768959677349/ROHAN/P2P TRANSFER,UPI705376429447,"8,299.86",-,"2,980,907.41"
08/10/2025,10/10/2025,NEFT CR/INV819212002301/URBAN FOODS/PROJECT CREDIT,CR318676826840,-,"47,387.24","3,028,294.65"
09/10/2025,10/10/2025,UPI DR/UPI925319083372/AMAZON/MERCHANT PAYMENT,DR238376082197,"3,456.34",-,"3,024,838.31"
09/10/2025,10/10/2025,UPI DR/P2P275616885266/RAHUL/P2P TRANSFER,UPI323179528433,"10,870.87",-,"3,013,967.44"
11/10/2025,12/10/2025,CASH DEP/CSH928879551904/BRANCH DEPOSIT,CASH160603598015,-,"22,800.24","3,036,767.68"
15/10/2025,15/10/2025,UPI CR/P2P394863284553/VIKAS/P2P RECEIVE,UPI325492020282,-,"30,857.74","3,067,625.42"
18/10/2025,18/10/2025,UPI DR/P2P991976244926/SNEHA/P2P TRANSFER,UPI707692054854,"6,491.36",-,"3,061,134.06"
19/10/2025,20/10/2025,NEFT CR/INV256105246673/ALPHA TRADERS/PROJECT CREDIT,CR997992730291,-,"9,490.21","3,070,624.27"
20/10/2025,20/10/2025,UPI DR/UPI238710741214/MEDPLUS/MERCHANT PAYMENT,DR674533783814,"1,193.57",-,"3,069,430.70"
21/10/2025,21/10/2025,NEFT CR/INV390411072995/ALPHA TRADERS/PROJECT PAYMENT,NEFT156329464927,-,"14,469.58","3,083,900.28"
22/10/2025,24/10/2025,NEFT CR/INV405656607635/NEXA INFRA/PROJECT CREDIT,CR546040926096,-,"87,498.98","3,171,399.26"
24/10/2025,26/10/2025,NEFT DR/TRF740721408136/ACCOUNT TRANSFER,NEFT215402709066,"3,848.00",-,"3,167,551.26"
26/10/2025,26/10/2025,NEFT CR/INV913903291857/SKYLOGIC LLP/PROJECT CREDIT,CR851242231814,-,"65,647.96","3,233,199.22"
26/10/2025,27/10/2025,UPI DR/P2P348987708616/RAHUL/P2P TRANSFER,UPI645306806172,"9,880.75",-,"3,223,318.47"
29/10/2025,30/10/2025,NEFT CR/INV231739787438/URBAN FOODS/PROJECT PAYMENT,NEFT796254336127,-,"81,304.02","3,304,622.49"
31/10/2025,01/11/2025,UPI DR/UPI444551520303/DMART/MERCHANT PAYMENT,DR708330296552,"4,979.19",-,"3,299,643.30"
02/11/2025,03/11/2025,UPI DR/UPI536801471942/FLIPKART/MERCHANT PAYMENT,DR549612188366,639.40,-,"3,299,003.90"
06/11/2025,08/11/2025,UPI CR/P2P656663946216/ANJALI/P2P RECEIVE,UPI739935028690,-,"27,897.82","3,326,901.72"
09/11/2025,10/11/2025,NEFT CR/INV598804742207/ALPHA TRADERS/PROJECT CREDIT,CR828498224728,-,"68,450.99","3,395,352.71"
10/11/2025,10/11/2025,NEFT CR/INV734214861244/URBAN FOODS/PROJECT PAYMENT,NEFT918296819666,-,"79,693.91","3,475,046.62"
